REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,TEMP,RESULT_CODE_VISIT1,RESULT_CODE_VISIT2,RESULT_CODE_VISIT3,TIME_TAKEN_VISIT1_MINUTES,TIME_TAKEN_VISIT2_MINUTES,TIME_TAKEN_VISIT3_MINUTES,HOUSING_UNITS_CONSOLIDATED,HOUSING_UNITS_DIVIDED,FINAL_RESULT_CODE
 1,2012,09,2,82,024,09,1,019,  ,6,6, ,  ,  ,  ,  ,  ,4
 1,2012,09,2,82,024,10,1,020,  ,1, , ,30,  ,  ,  ,  ,1
 1,2012,10,2,82,025,01,1,001,  ,1, , ,35,  ,  ,  ,  ,1
 1,2012,10,2,82,025,02,1,002,  ,6,1, ,  ,40,  ,  ,  ,1
 1,2012,10,2,82,025,03,1,003,  ,1, , ,40,  ,  ,  ,  ,1
 1,2012,10,2,82,025,04,1,004,  ,1, , ,40,  ,  ,  ,  ,1
 1,2012,10,2,82,025,05,1,005,  ,1, , ,40,  ,  ,  ,  ,1
 1,2012,10,2,82,025,06,1,006,  ,1, , ,35,  ,  ,  ,  ,1
 1,2012,10,2,82,025,07,1,007,  ,6,6,6,  ,  ,  ,  ,  ,4
 1,2012,10,2,82,025,08,1,008,  ,6,6,6,  ,  ,  ,  ,  ,4
 1,2012,10,2,82,025,09,1,009,  ,6,6,1,  ,  ,45,  ,  ,1
 1,2012,10,2,82,025,10,1,010,  ,6,6,1,  ,  ,45,  ,  ,1
 1,2012,10,2,82,026,01,1,011,  ,1, , ,50,  ,  ,  ,  ,1
 1,2012,10,2,82,026,02,1,012,  ,1, , ,45,  ,  ,  ,  ,1
 1,2012,10,2,82,026,03,1,013,  ,6,6,1,  ,  ,35,  ,  ,1
 1,2012,10,2,82,026,04,1,014,  ,1, , ,50,  ,  ,  ,  ,1
 1,2012,10,2,82,026,05,1,015,  ,4,4,4,  ,  ,  ,  ,  ,4
 1,2012,10,2,82,026,06,1,016,  ,6,6,6,  ,  ,  ,  ,  ,4
 1,2012,10,2,82,026,07,1,017,  ,1, , ,45,  ,  ,  ,  ,1
 1,2012,10,2,82,026,08,1,018,  ,1, , ,50,  ,  ,  ,  ,1
 1,2012,10,2,82,026,09,1,019,  ,6,6,6,  ,  ,  ,  ,  ,4
 1,2012,10,2,82,026,10,1,020,  ,1, , ,30,  ,  ,  ,  ,1
 1,2012,10,3,82,027,01,1,021,  ,1, , ,35,  ,  ,  ,  ,1
 1,2012,10,3,82,027,02,1,022,  ,1, , ,25,  ,  ,  ,  ,1
 1,2012,10,3,82,027,03,1,023,  ,1, , ,50,  ,  ,  ,  ,1
 1,2012,10,3,82,027,04,1,024,  ,1, , ,35,  ,  ,  ,  ,1
 1,2012,10,3,82,027,05,1,025,  ,1, , ,50,  ,  ,  ,  ,1
 1,2012,10,3,82,027,06,1,026,  ,1, , ,35,  ,  ,  ,  ,1
 1,2012,10,3,82,027,07,1,027,  ,4,6,6,  ,  ,  ,  ,  ,4
 1,2012,10,3,82,027,08,1,028,  ,1, , ,70,  ,  ,  ,  ,1
 1,2012,10,3,82,027,09,1,029,  ,1, , ,50,  ,  ,  ,  ,1
 1,2012,10,3,82,027,10,1,030,  ,1, , ,50,  ,  ,  ,  ,1
 1,2012,10,2,82,028,01,1,031,  ,1, , ,50,  ,  ,  ,  ,1
 1,2012,10,2,82,028,02,1,032,  ,1, , ,40,  ,  ,  ,  ,1
 1,2012,10,2,82,028,03,1,033,  ,1, , ,45,  ,  ,  ,  ,1
 1,2012,10,2,82,028,04,1,034,  ,3, , ,  ,  ,  ,  ,  ,5
 1,2012,10,2,82,028,05,1,035,  ,4,1, ,  ,50,  ,  ,  ,1
 1,2012,10,2,82,028,06,1,036,  ,1, , ,55,  ,  ,  ,  ,1
 1,2012,10,2,82,028,07,1,037,  ,1, , ,50,  ,  ,  ,  ,1
 1,2012,10,2,82,028,08,1,038,  ,4,4,4,  ,  ,  ,  ,  ,4
 1,2012,10,2,82,028,09,1,039,  ,4,4,4,  ,  ,  ,  ,  ,4
 1,2012,10,2,82,028,10,1,040,  ,6,6,6,  ,  ,  ,  ,  ,4
 1,2012,10,2,82,029,01,1,041,  ,2,1, ,30,20,  ,  ,  ,1
 1,2012,10,2,82,029,02,1,042,  ,1, , ,35,  ,  ,  ,  ,1
 1,2012,10,2,82,029,03,1,043,  ,2,1, ,25,15,  ,  ,  ,1
 1,2012,10,2,82,029,04,1,044,  ,1, , ,35,  ,  ,  ,  ,1
 1,2012,10,2,82,029,05,1,045,  ,1, , ,40,  ,  ,  ,  ,1
 1,2012,10,2,82,029,06,1,046,  ,1, , ,45,  ,  ,  ,  ,1
 1,2012,10,2,82,029,07,1,047,  ,2,4,4,40,  ,  ,  ,  ,4
 1,2012,10,2,82,029,08,1,048,  ,1, , ,35,  ,  ,  ,  ,1
 1,2012,10,2,82,029,09,1,049,  ,6,6,1,  ,  ,45,  ,  ,1
 1,2012,10,2,82,029,10,1,050,  ,6,6,1,  ,  ,30,  ,  ,1
 1,2012,11,2,82,030,01,1,001,  ,1, , ,30,  ,  ,  ,  ,1
 1,2012,11,2,82,030,02,1,002,  ,1, , ,30,  ,  ,  ,  ,1
 1,2012,11,2,82,030,03,1,003,  ,1, , ,30,  ,  ,  ,  ,1
 1,2012,11,2,82,030,04,1,004,  ,1, , ,35,  ,  ,  ,  ,1
 1,2012,11,2,82,030,05,1,005,  ,1, , ,30,  ,  ,  ,  ,1
 1,2012,11,2,82,030,06,1,006,  ,1, , ,25,  ,  ,  ,  ,1
 1,2012,11,2,82,030,07,1,007,  ,1, , ,15,  ,  ,  ,  ,1
 1,2012,11,2,82,030,08,1,008,  ,6,1, ,  ,30,  ,  ,  ,1
 1,2012,11,2,82,030,09,1,009,  ,1, , ,35,  ,  ,  ,  ,1
 1,2012,11,2,82,030,10,1,010,  ,1, , ,30,  ,  ,  ,  ,1
 1,2012,11,2,82,031,01,1,011,  ,1, , ,60,  ,  ,  ,  ,1
 1,2012,11,2,82,031,02,1,012,  ,6,1, ,  ,50,  ,  ,  ,1
 1,2012,11,2,82,031,03,1,013,  ,6,1, ,  ,30,  ,  ,  ,1
 1,2012,11,2,82,031,04,1,014,  ,1, , ,70,  ,  ,  ,  ,1
 1,2012,11,2,82,031,05,1,015,  ,3,3, ,  ,  ,  ,  ,  ,5
 1,2012,11,2,82,031,06,1,016,  ,3, , ,  ,  ,  ,  ,  ,5
 1,2012,11,2,82,031,07,1,017,  ,6,6,6,  ,  ,  ,  ,  ,4
 1,2012,11,2,82,031,08,1,018,  ,1, , ,60,  ,  ,  ,  ,1
 1,2012,11,2,82,031,09,1,019,  ,6,1, ,  ,50,  ,  ,  ,1
 1,2012,11,2,82,031,10,1,020,  ,6,6,6,  ,  ,  ,  ,  ,4
 1,2012,11,2,82,032,01,1,021,  ,1, , ,60,  ,  ,  ,  ,1
 1,2012,11,2,82,032,02,1,022,  ,1, , ,50,  ,  ,  ,  ,1
 1,2012,11,2,82,032,03,1,023,  ,4,4,4,  ,  ,  ,  ,  ,4
 1,2012,11,2,82,032,04,1,024,  ,4,4,4,  ,  ,  ,  ,  ,4
 1,2012,11,2,82,032,05,1,025,  ,1, , ,55,  ,  ,  ,  ,1
 1,2012,11,2,82,032,06,1,026,  ,4,4,6,  ,  ,  ,  ,  ,4
 1,2012,11,2,82,032,07,1,027,  ,1, , ,45,  ,  ,  ,  ,1
 1,2012,11,2,82,032,08,1,028,  ,1, , ,50,  ,  ,  ,  ,1
 1,2012,11,2,82,032,09,1,029,  ,4,4,4,  ,  ,  ,  ,  ,4
 1,2012,11,2,82,032,10,1,030,  ,4,4,4,  ,  ,  ,  ,  ,4
 1,2012,11,2,82,033,01,1,031,  ,1, , ,35,  ,  ,  ,  ,1
 1,2012,11,2,82,033,02,1,032,  ,7, , ,  ,  ,  ,  ,  ,4
 1,2012,11,2,82,033,03,1,033,  ,1, , ,35,  ,  ,  ,  ,1
 1,2012,11,2,82,033,04,1,034,  ,3, , ,  ,  ,  ,  ,  ,5
 1,2012,11,2,82,033,05,1,035,  ,1, , ,35,  ,  ,  ,  ,1
 1,2012,11,2,82,033,06,1,036,  ,1, , ,20,  ,  ,  ,  ,1
 1,2012,11,2,82,033,07,1,037,  ,1, , ,25,  ,  ,  ,  ,1
 1,2012,11,2,82,033,08,1,038,  ,1, , ,35,  ,  ,  ,  ,1
 1,2012,11,2,82,033,09,1,039,  ,1, , ,30,  ,  ,  ,  ,1
 1,2012,11,2,82,033,10,1,040,  ,1, , ,20,  ,  ,  ,  ,1
 1,2012,12,2,82,034,01,1,001,  , ,1, ,  ,40,  ,  ,  ,1
 1,2012,12,2,82,034,02,1,002,  , , ,1,  ,  ,70,  ,  ,1
 1,2012,12,2,82,034,03,1,003,  ,6,6,6,  ,  ,  ,  ,  ,4
 1,2012,12,2,82,034,04,1,004,  , ,1, ,  ,50,  ,  ,  ,1
 1,2012,12,2,82,034,05,1,005,  , ,1, ,  ,75,  ,  ,  ,1
 1,2012,12,2,82,034,06,1,006,  ,1, , ,55,  ,  ,  ,  ,1
 1,2012,12,2,82,034,07,1,007,  ,3, , ,  ,  ,  ,  ,  ,5
 1,2012,12,2,82,034,08,1,008,  ,1, , ,80,  ,  ,  ,  ,1
 1,2012,12,2,82,034,09,1,009,  , , ,1,  ,  ,50,  ,  ,1
 1,2012,12,2,82,034,10,1,010,  ,1, , ,70,  ,  ,  ,  ,1
 1,2012,12,2,82,035,01,1,011,  ,1, , ,50,  ,  ,  ,  ,1
 1,2012,12,2,82,035,02,1,012,  ,6,6,6,  ,  ,  ,  ,  ,4
 1,2012,12,2,82,035,03,1,013,  ,6,6,6,  ,  ,  ,  ,  ,4
 1,2012,12,2,82,035,04,1,014,  ,1, , ,30,  ,  ,  ,  ,1
 1,2012,12,2,82,035,05,1,015,  ,1, , ,50,  ,  ,  ,  ,1
 1,2012,12,2,82,035,06,1,016,  ,1, , ,50,  ,  ,  ,  ,1
 1,2012,12,2,82,035,07,1,017,  ,1, , ,60,  ,  ,  ,  ,1
 1,2012,12,2,82,035,08,1,018,  ,1, , ,60,  ,  ,  ,  ,1
 1,2012,12,2,82,035,09,1,019,  ,6,6,6,  ,  ,  ,  ,  ,4
 1,2012,12,2,82,035,10,1,020,  ,1, , ,50,  ,  ,  ,  ,1
 1,2012,12,2,82,036,01,1,021,  ,6,6, ,  ,  ,  ,  ,  ,4
 1,2012,12,2,82,036,02,1,022,  ,1, , ,35,  ,  ,  ,  ,1
 1,2012,12,2,82,036,03,1,023,  ,1, , ,35,  ,  ,  ,  ,1
 1,2012,12,2,82,036,04,1,024,  ,1, , ,30,  ,  ,  ,  ,1
 1,2012,12,2,82,036,05,1,025,  ,1, , ,40,  ,  ,  ,  ,1
 1,2012,12,2,82,036,06,1,026,  ,1, , ,20,  ,  ,  ,  ,1
 1,2012,12,2,82,036,07,1,027,  ,1, , ,25,  ,  ,  ,  ,1
 1,2012,12,2,82,036,08,1,028,  ,1, , ,25,  ,  ,  ,  ,1
 1,2012,12,2,82,036,09,1,029,  ,1, , ,25,  ,  ,  ,  ,1
 1,2012,12,2,82,036,10,1,030,  ,1, , ,25,  ,  ,  ,  ,1
 1,2012,04,2,91,001,01,1,021,  ,1, , ,20,  ,  ,00,00,1
 1,2012,04,2,91,001,01,2,022,  ,1, , ,20,  ,  ,00,00,1
 1,2012,04,2,91,001,02,1,023,  ,1, , ,40,  ,  ,00,00,1
 1,2012,04,2,91,001,03,1,024,  ,1, , ,30,  ,  ,00,00,1
 1,2012,04,2,91,001,04,1,025,  ,1, , ,40,  ,  ,00,00,1
 1,2012,04,2,91,001,06,1,027,  ,1, , ,30,  ,  ,00,00,1
 1,2012,04,2,91,001,05,1,026,  ,1, , ,35,  ,  ,00,00,1
 1,2012,04,2,91,001,07,1,028,  ,3, , ,  ,  ,  ,00,00,5
 1,2012,04,2,91,001,08,1,029,  ,1, , ,40,  ,  ,00,00,1
 1,2012,04,2,91,001,09,1,030,  ,1, , ,40,  ,  ,00,00,1
 1,2012,04,2,91,001,10,1,031,  ,1, , ,40,  ,  ,00,00,1
 1,2012,04,3,91,002,01,1,032,  ,1, , ,20,  ,  ,00,00,1
 1,2012,04,3,91,002,02,1,033,  ,1, , ,15,  ,  ,00,00,1
 1,2012,04,3,91,002,03,1,034,  ,6, , ,  ,  ,  ,00,00,4
 1,2012,04,3,91,002,04,1,035,  ,1, , ,25,  ,  ,00,00,1
 1,2012,04,3,91,002,05,1,036,  ,1, , ,25,  ,  ,00,00,1
 1,2012,04,3,91,002,06,1,037,  ,6,6,6,  ,  ,  ,00,00,4
 1,2012,04,3,91,002,07,1,038,  ,1, , ,20,  ,  ,00,00,1
 1,2012,04,3,91,002,08,1,039,  ,1, , ,20,  ,  ,00,00,1
 1,2012,04,3,91,002,09,1,040,  ,1, , ,25,  ,  ,00,00,1
 1,2012,04,3,91,002,10,1,041,  ,1, , ,20,  ,  ,00,00,1
 1,2012,04,2,91,003,01,1,042,  ,6,6, ,  ,  ,  ,00,00,4
 1,2012,04,2,91,003,02,1,043,  ,1, , ,45,  ,  ,00,00,1
 1,2012,04,2,91,003,03,1,044,  ,1, , ,45,  ,  ,00,00,1
 1,2012,04,2,91,003,04,1,045,  ,1, , ,45,  ,  ,00,00,1
 1,2012,04,2,91,003,05,1,046,  ,1, , ,50,  ,  ,00,00,1
 1,2012,04,2,91,003,06,1,047,  ,1, , ,55,  ,  ,00,00,1
 1,2012,04,2,91,003,07,1,048,  ,1, , ,45,  ,  ,00,00,1
 1,2012,04,2,91,003,08,1,049,  ,1, , ,60,  ,  ,00,00,1
 1,2012,04,2,91,003,09,1,050,  ,1, , ,30,  ,  ,00,00,1
 1,2012,04,2,91,003,10,1,051,  ,7,7, ,  ,  ,  ,00,00,5
 1,2012,04,2,91,004,01,1,052,  ,1, , ,30,  ,  ,00,00,1
 1,2012,04,2,91,004,02,1,053,  ,6,6,6,  ,  ,  ,00,00,4
 1,2012,04,2,91,004,03,1,054,  ,1, , ,30,  ,  ,00,00,1
 1,2012,04,2,91,004,04,1,055,  ,1, , ,35,  ,  ,00,00,1
 1,2012,04,2,91,004,05,1,056,  ,1, , ,35,  ,  ,00,00,1
 1,2012,04,2,91,004,06,1,057,  ,6,6,6,  ,  ,  ,00,00,4
 1,2012,04,2,91,004,07,1,058,  ,1, , ,30,  ,  ,00,00,1
 1,2012,04,2,91,004,08,1,059,  ,1, , ,30,  ,  ,00,00,1
 1,2012,04,2,91,004,09,1,060,  ,1, , ,30,  ,  ,00,00,1
 1,2012,04,2,91,004,10,1,061,  ,1, , ,30,  ,  ,00,00,1
 1,2012,04,2,91,005,01,1,011,  ,1, , ,40,  ,  ,00,00,1
 1,2012,04,2,91,005,02,1,012,  ,1, , ,60,  ,  ,00,00,1
 1,2012,04,2,91,005,03,1,013,  ,1, , ,48,  ,  ,00,00,1
 1,2012,04,2,91,005,04,1,014,  ,1, , ,30,  ,  ,00,00,1
 1,2012,04,2,91,005,05,1,015,  ,1, , ,40,  ,  ,00,00,1
 1,2012,04,2,91,005,06,1,016,  ,1, , ,46,  ,  ,00,00,1
 1,2012,04,2,91,005,07,1,017,  ,1, , ,50,  ,  ,00,00,1
 1,2012,04,2,91,005,08,1,018,  ,1, , ,45,  ,  ,00,00,1
 1,2012,04,2,91,005,09,1,019,  ,1, , ,55,  ,  ,00,00,1
 1,2012,04,2,91,005,10,1,020,  ,1, , ,38,  ,  ,00,00,1
 1,2012,04,2,91,006,01,1,072,  ,1, , ,30,  ,  ,00,00,1
 1,2012,04,2,91,006,02,1,073,  ,3, , ,  ,  ,  ,00,00,5
 1,2012,04,2,91,006,03,1,074,  ,1, , ,30,  ,  ,00,00,1
 1,2012,04,2,91,006,04,1,075,  ,1, , ,30,  ,  ,00,00,1
 1,2012,04,2,91,006,05,1,076,  ,1, , ,30,  ,  ,00,00,1
 1,2012,04,2,91,006,06,1,077,  ,1, , ,45,  ,  ,00,00,1
 1,2012,04,2,91,006,07,1,078,  ,1, , ,40,  ,  ,00,00,1
 1,2012,04,2,91,006,08,1,079,  ,1, , ,20,  ,  ,00,00,1
 1,2012,04,2,91,006,09,1,080,  ,1, , ,30,  ,  ,00,00,1
 1,2012,04,2,91,006,10,1,081,  ,1, , ,30,  ,  ,00,00,1
 1,2012,04,2,91,007,01,1,062,  ,1, , ,40,  ,  ,00,00,1
 1,2012,04,2,91,007,02,1,063,  ,1, , ,30,  ,  ,00,00,1
 1,2012,04,2,91,007,03,1,064,  ,1, , ,25,  ,  ,00,00,1
 1,2012,04,2,91,007,04,1,065,  ,4,4,4,  ,  ,  ,00,00,4
 1,2012,04,2,91,007,05,1,066,  ,1, , ,20,  ,  ,00,00,1
 1,2012,04,2,91,007,06,1,067,  ,1, , ,25,  ,  ,00,00,1
 1,2012,04,2,91,007,07,1,068,  ,1, , ,25,  ,  ,00,00,1
 1,2012,04,2,91,007,08,1,069,  ,3, , ,  ,  ,  ,00,00,5
 1,2012,04,2,91,007,09,1,070,  ,3, , ,  ,  ,  ,00,00,5
 1,2012,04,2,91,007,10,1,071,  ,1, , ,25,  ,  ,00,00,1
 1,2012,04,2,91,008,01,1,001,  ,1, , ,35,  ,  ,00,00,1
 1,2012,04,2,91,008,02,2,002,  ,1, , ,40,  ,  ,00,00,1
 1,2012,04,2,91,008,03,1,003,  ,4,4,1,  ,  ,25,00,00,1
 1,2012,04,2,91,008,04,1,004,  ,1, , ,25,  ,  ,00,00,1
 1,2012,04,2,91,008,05,1,005,  ,6,1, ,  ,25,  ,00,00,1
 1,2012,04,2,91,008,06,1,006,  ,1, , ,35,  ,  ,00,00,1
 1,2012,04,2,91,008,07,1,007,  ,1, , ,35,  ,  ,00,00,1
 1,2012,04,2,91,008,08,1,008,  ,7,7,7,  ,  ,  ,00,00,4
 1,2012,04,2,91,008,09,1,009,  ,1, , ,30,  ,  ,00,00,1
 1,2012,04,2,91,008,10,1,010,  ,1, , ,45,  ,  ,00,00,1
 1,2012,04,2,91,009,01,1,082,  ,1, , ,55,  ,  ,00,00,1
 1,2012,04,2,91,009,02,1,083,  ,6,1, ,  ,50,  ,00,00,1
 1,2012,04,2,91,009,03,1,084,  ,6,6,6,  ,  ,  ,00,00,4
 1,2012,04,2,91,009,04,1,085,  ,1, , ,30,  ,  ,00,00,1
 1,2012,04,2,91,009,05,1,086,  ,7,1, ,30,30,  ,00,00,1
 1,2012,04,2,91,009,06,1,087,  ,1, , ,65,  ,  ,00,00,1
 1,2012,04,2,91,009,07,1,088,  ,1, , ,35,  ,  ,00,00,1
 1,2012,04,2,91,009,08,1,089,  ,1, , ,15,  ,  ,00,00,1
 1,2012,04,2,91,009,09,1,090,  ,6,1, ,  ,50,  ,00,00,1
 1,2012,04,2,91,009,10,1,091,  ,1, , ,50,  ,  ,00,00,1
 1,2012,04,1,91,010,01,1,092,  ,1, , ,35,  ,  ,00,00,1
 1,2012,04,1,91,010,02,1,093,  ,1, , ,55,  ,  ,00,00,1
 1,2012,04,1,91,010,03,1,094,  ,1, , ,40,  ,  ,00,00,1
 1,2012,04,1,91,010,04,1,095,  ,1, , ,50,  ,  ,00,00,1
 1,2012,04,1,91,010,05,1,096,  ,1, , ,50,  ,  ,00,00,1
 1,2012,04,1,91,010,06,1,097,  ,1, , ,50,  ,  ,00,00,1
 1,2012,04,1,91,010,07,1,098,  ,6,6,6,  ,  ,  ,00,00,4
 1,2012,04,1,91,010,08,1,099,  ,6,1, ,  ,45,  ,00,00,1
 1,2012,04,1,91,010,09,1,100,  ,1, , ,40,  ,  ,00,00,1
 1,2012,04,1,91,010,10,1,101,  ,6,1, ,  ,35,  ,00,00,1
 1,2012,05,2,91,011,01,1,051,  ,1, , ,20,  ,  ,00,00,1
 1,2012,05,2,91,011,02,1,052,  ,1, , ,10,  ,  ,00,00,1
 1,2012,05,2,91,011,03,1,053,  ,1, , ,10,  ,  ,00,00,1
 1,2012,05,2,91,011,04,1,054,  ,6, , ,05,  ,  ,00,00,4
 1,2012,05,2,91,011,05,1,055,  ,1, , ,15,  ,  ,00,00,1
 1,2012,05,2,91,011,06,1,056,  ,1, , ,10,  ,  ,00,00,1
 1,2012,05,2,91,011,07,1,057,  ,3, , ,05,  ,  ,00,00,5
 1,2012,05,2,91,011,08,1,058,  ,1, , ,15,  ,  ,00,00,1
 1,2012,05,2,91,011,09,1,059,  ,1, , ,15,  ,  ,00,00,1
 1,2012,05,2,91,011,10,1,060,  ,1, , ,10,  ,  ,00,00,1
 1,2012,05,2,91,012,01,1,021,  ,1, , ,20,  ,  ,00,00,1
 1,2012,05,2,91,012,02,1,022,  ,1, , ,15,  ,  ,00,00,1
 1,2012,05,2,91,012,03,1,023,  ,3, , ,  ,  ,  ,00,00,5
 1,2012,05,2,91,012,04,1,024,  ,1, , ,15,  ,  ,00,00,1
 1,2012,05,2,91,012,05,1,025,  ,1, , ,25,  ,  ,00,00,1
 1,2012,05,2,91,012,06,1,026,  ,1, , ,15,  ,  ,00,00,1
 1,2012,05,2,91,012,07,1,027,  ,1, , ,25,  ,  ,00,00,1
 1,2012,05,2,91,012,08,1,028,  ,1, , ,20,  ,  ,00,00,1
 1,2012,05,2,91,012,09,1,029,  ,3, , ,  ,  ,  ,00,00,5
 1,2012,05,2,91,012,10,1,030,  ,1, , ,20,  ,  ,00,00,1
 1,2012,05,2,91,013,01,1,011,  ,1, , ,30,  ,  ,00,00,1
 1,2012,05,2,91,013,02,1,012,  ,1, , ,35,  ,  ,00,00,1
 1,2012,05,2,91,013,03,1,013,  ,1, , ,30,  ,  ,00,00,1
 1,2012,05,2,91,013,04,1,014,  ,6,6,6,  ,  ,  ,00,00,4
 1,2012,05,2,91,013,05,1,015,  ,1, , ,30,  ,  ,00,00,1
 1,2012,05,2,91,013,06,1,016,  ,1, , ,30,  ,  ,00,00,1
 1,2012,05,2,91,013,07,1,017,  ,1, , ,35,  ,  ,00,00,1
 1,2012,05,2,91,013,08,1,018,  ,1, , ,30,  ,  ,00,00,1
 1,2012,05,2,91,013,09,1,019,  ,1, , ,30,  ,  ,00,00,1
 1,2012,05,2,91,013,10,1,020,  ,6,6,6,  ,  ,  ,00,00,4
 1,2012,05,1,91,014,01,1,071,  ,1, , ,35,  ,  ,00,00,1
 1,2012,05,1,91,014,02,1,072,  ,1, , ,40,  ,  ,00,00,1
 1,2012,05,1,91,014,03,1,073,  ,1, , ,40,  ,  ,00,00,1
 1,2012,05,1,91,014,04,1,074,  ,1, , ,40,  ,  ,00,00,1
 1,2012,05,1,91,014,05,1,075,  ,1, , ,35,  ,  ,00,00,1
 1,2012,05,1,91,014,06,1,076,  ,1, , ,40,  ,  ,00,00,1
 1,2012,05,1,91,014,07,1,077,  ,1, , ,35,  ,  ,00,00,1
 1,2012,05,1,91,014,08,1,078,  ,6, , ,  ,  ,  ,00,00,4
 1,2012,05,1,91,014,09,1,079,  ,1, , ,40,  ,  ,00,00,1
 1,2012,05,1,91,014,10,1,080,  ,1, , ,45,  ,  ,00,00,1
 1,2012,05,2,91,015,01,1,041,  ,3, , ,  ,  ,  ,00,00,5
 1,2012,05,2,91,015,02,1,042,  ,1, , ,20,  ,  ,00,00,1
 1,2012,05,2,91,015,03,1,043,  ,1, , ,45,  ,  ,00,00,1
 1,2012,05,2,91,015,04,1,044,  ,3, , ,  ,  ,  ,00,00,5
 1,2012,05,2,91,015,05,1,045,  ,3, , ,  ,  ,  ,00,00,5
 1,2012,05,2,91,015,06,1,046,  ,1, , ,45,  ,  ,00,00,1
 1,2012,05,2,91,015,07,1,047,  ,1, , ,40,  ,  ,00,00,1
 1,2012,05,2,91,015,08,1,048,  ,3, , ,  ,  ,  ,00,00,5
 1,2012,05,2,91,015,09,1,049,  ,1, , ,15,  ,  ,00,00,1
 1,2012,05,2,91,015,10,1,050,  ,3, , ,  ,  ,  ,00,00,5
 1,2012,05,2,91,016,01,1,001,  ,6,1, ,  ,30,  ,00,00,1
 1,2012,05,2,91,016,02,1,002,  ,3,3, ,  ,  ,  ,00,00,5
 1,2012,05,2,91,016,03,1,003,  ,1, , ,30,  ,  ,00,00,1
 1,2012,05,2,91,016,04,1,004,  ,1, , ,20,  ,  ,00,00,1
 1,2012,05,2,91,016,05,1,005,  ,1, , ,20,  ,  ,00,00,1
 1,2012,05,2,91,016,06,1,006,  ,3,3, ,  ,  ,  ,00,00,5
 1,2012,05,2,91,016,07,1,007,  ,1, , ,30,  ,  ,00,00,1
 1,2012,05,2,91,016,08,1,008,  ,1, , ,20,  ,  ,00,00,1
 1,2012,05,2,91,016,09,1,009,  ,1, , ,20,  ,  ,00,00,1
 1,2012,05,2,91,016,10,1,010,  ,1, , ,20,  ,  ,00,00,1
 1,2012,05,2,91,017,01,1,091,  ,1, , ,40,  ,  ,00,00,1
 1,2012,05,2,91,017,02,1,092,  ,1, , ,30,  ,  ,00,00,1
 1,2012,05,2,91,017,03,1,093,  ,1, , ,30,  ,  ,00,00,1
 1,2012,05,2,91,017,04,1,094,  ,3, , ,  ,  ,  ,00,00,5
 1,2012,05,2,91,017,05,1,095,  ,1, , ,45,  ,  ,00,00,1
 1,2012,05,2,91,017,06,1,096,  ,3, , ,  ,  ,  ,00,00,5
 1,2012,05,2,91,017,07,1,097,  ,1, , ,35,  ,  ,00,00,1
 1,2012,05,2,91,017,08,1,098,  ,1, , ,20,  ,  ,00,00,1
 1,2012,05,2,91,017,09,1,099,  ,1, , ,40,  ,  ,00,00,1
 1,2012,05,2,91,017,10,1,100,  ,3, , ,  ,  ,  ,00,00,5
 1,2012,05,3,91,018,01,1,061,  ,1, , ,25,  ,  ,00,00,1
 1,2012,05,3,91,018,02,1,062,  ,4,6,1,  ,  ,40,00,00,1
 1,2012,05,3,91,018,03,1,063,  ,1, , ,45,  ,  ,00,00,1
 1,2012,05,3,91,018,04,1,064,  ,1, , ,10,  ,  ,00,00,1
 1,2012,05,3,91,018,05,1,065,  ,1, , ,20,  ,  ,00,00,1
 1,2012,05,3,91,018,06,1,066,  ,1, , ,20,  ,  ,00,00,1
 1,2012,05,3,91,018,07,1,067,  ,1, , ,25,  ,  ,00,00,1
 1,2012,05,3,91,018,08,1,068,  ,1, , ,25,  ,  ,00,00,1
 1,2012,05,3,91,018,09,1,069,  ,1, , ,45,  ,  ,00,00,1
 1,2012,05,3,91,018,10,1,070,  ,1, , ,35,  ,  ,00,00,1
 1,2012,05,2,91,019,01,1,081,  ,1, , ,45,  ,  ,00,00,1
 1,2012,05,2,91,019,02,1,082,  ,1, , ,35,  ,  ,00,00,1
 1,2012,05,2,91,019,03,1,083,  ,3, , ,  ,  ,  ,00,00,5
 1,2012,05,2,91,019,04,1,084,  ,4,1, ,  ,50,  ,00,00,1
 1,2012,05,2,91,019,05,1,085,  ,1, , ,40,  ,  ,00,00,1
 1,2012,05,2,91,019,06,1,086,  ,1, , ,25,  ,  ,00,00,1
 1,2012,05,2,91,019,07,1,087,  ,1, , ,50,  ,  ,00,00,1
 1,2012,05,2,91,019,08,1,088,  ,1, , ,35,  ,  ,00,00,1
 1,2012,05,2,91,019,09,1,089,  ,1, , ,15,  ,  ,00,00,1
 1,2012,05,2,91,019,10,1,090,  ,6,4,6,  ,  ,  ,00,00,4
 1,2012,05,2,91,020,01,1,101,  ,6,6,6,  ,  ,  ,00,00,4
 1,2012,05,2,91,020,02,1,102,  ,1, , ,45,  ,  ,00,00,1
 1,2012,05,2,91,020,03,1,103,  ,1, , ,45,  ,  ,00,00,1
 1,2012,05,2,91,020,04,1,104,  ,6,1, ,  ,40,  ,00,00,1
 1,2012,05,2,91,020,05,1,105,  ,1, , ,40,  ,  ,00,00,1
