REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q7_PERSON_SERIAL_NO,Q7_MAIN_ECONAMIC_ACTIVITY,Q8_MAIN_ACTIVITY_PLACE,Q9_STATUS_OF_OCCUPATION,Q10_TYPE_OF_OCCUPATION,Q11_PENSION_CONTRIBUTION,Q12_ENTITILED_PAID_LEAVE,Q13_WORK_SECTOR
 4,2012,04,2,32,001,06,1,006,02,9211,0211,4, , , , 
 4,2012,04,2,32,001,07,1,007,01,6112,9211,1,4, , , 
 4,2012,04,2,32,001,09,1,009,01,9211,0211,3, , , , 
 4,2012,04,2,32,001,09,1,009,02,6112,0211,4, , , , 
 4,2012,04,2,32,001,10,1,010,02,6112,0211,3, , , , 
 4,2012,04,2,32,002,02,1,012,01,6111,0111,3, , , , 
 4,2012,04,2,32,002,03,1,013,01,6112,0211,3, , , , 
 4,2012,04,2,32,002,03,1,013,02,9211,0211,4, , , , 
 4,2012,04,2,32,002,05,1,015,01,6112,0211,3, , , , 
 4,2012,04,2,32,002,08,1,018,01,9211,0211,1,1,1,2,3
 4,2012,04,2,32,002,10,1,020,01,9211,0211,1,4, , , 
 4,2012,04,2,32,002,10,1,020,02,9211,0211,1,4, , , 
 4,2012,04,2,32,003,01,1,021,01,8324,6023,3, , , , 
 4,2012,04,2,32,003,03,1,023,01,8332,6309,1,4, , , 
 4,2012,04,2,32,003,03,1,023,06,8332,6309,1,4, , , 
 4,2012,04,2,32,003,05,1,025,02,2321,8011,1,1,1,1,1
 4,2012,04,2,32,003,06,1,026,02,9152,5211,1,3,1,2,1
 4,2012,04,2,32,003,06,1,026,03,9162,8511,1,1,1,1,1
 4,2012,04,2,32,003,06,1,026,04,8322,6022,3, , , , 
 4,2012,04,2,32,003,07,1,027,01,5210,5232,3, , , , 
 4,2012,04,2,32,003,08,1,028,02,8324,6023,1,3,2,2,3
 4,2012,04,2,32,003,09,1,029,01,5220,5220,3, , , , 
 4,2012,04,2,32,003,09,1,029,02,9211,0211,1,4, , , 
 4,2012,04,2,32,003,09,1,029,03,5220,5220,4, , , , 
 4,2012,04,2,32,003,09,1,029,04,5220,5220,4, , , , 
 4,2012,04,2,32,003,10,1,030,01,7122,4521,1,4, , , 
 4,2012,04,2,32,004,01,1,031,01,6112,0211,3, , , , 
 4,2012,04,2,32,004,01,1,031,02,9211,0211,4, , , , 
 4,2012,04,2,32,004,02,1,032,03,6112,0211,3, , , , 
 4,2012,04,2,32,004,03,1,033,01,6112,0211,3, , , , 
 4,2012,04,2,32,004,03,1,033,02,9211,0211,4, , , , 
 4,2012,04,2,32,004,05,1,035,01,6112,0211,3, , , , 
 4,2012,04,2,32,004,05,1,035,02,9211,0211,4, , , , 
 4,2012,04,2,32,004,06,1,036,01,6112,0211,3, , , , 
 4,2012,04,2,32,004,06,1,036,02,9211,0211,4, , , , 
 4,2012,04,2,32,004,07,1,037,01,6112,0211,2, , , , 
 4,2012,04,2,32,004,07,1,037,03,7122,4521,1,4, , , 
 4,2012,04,2,32,004,08,1,038,01,6111,0211,3, , , , 
 4,2012,04,2,32,004,08,1,038,02,9211,0211,4, , , , 
 4,2012,04,2,32,004,09,1,039,03,3439,7511,1,1,1,1,1
 4,2012,04,2,32,004,09,1,039,04,3449,7511,1,1,1,1,1
 4,2012,04,2,32,004,10,1,040,01,6112,0211,3, , , , 
 4,2012,04,2,32,004,10,1,040,02,9211,0211,4, , , , 
 4,2012,04,2,32,005,01,1,041,02,6111,0161,3, , , , 
 4,2012,04,2,32,005,01,1,041,03,8277,1546,1,1,1,1,3
 4,2012,04,2,32,005,02,1,042,01,6111,0161,3, , , , 
 4,2012,04,2,32,005,02,1,042,02,5220,5232,3, , , , 
 4,2012,04,2,32,005,02,1,042,03,7433,1810,1,1,1,1,3
 4,2012,04,2,32,005,03,1,043,03,2359,8022,1,1,1,1,3
 4,2012,04,2,32,005,03,1,043,04,3449,7511,1,1,1,1,1
 4,2012,04,2,32,005,03,1,043,05,3449,7511,1,1,1,1,1
 4,2012,04,2,32,005,05,1,045,01,6111,0111,3, , , , 
 4,2012,04,2,32,005,06,1,046,02,3439,1810,1,1,1,1,3
 4,2012,04,2,32,005,06,1,046,03,9151,1810,1,1,1,1,3
 4,2012,04,2,32,005,07,1,047,03,6111,0111,3, , , , 
 4,2012,04,2,32,005,07,1,047,04,7433,1810,1,1,1,1,3
 4,2012,04,2,32,005,08,1,048,01,7122,4521,1,4, , , 
 4,2012,04,2,32,005,08,1,048,04,7141,4541,1,4, , , 
 4,2012,04,2,32,005,09,1,049,01,5162,7523,1,1,1,1,1
 4,2012,04,2,32,005,09,1,049,02,6112,0231,3, , , , 
 4,2012,04,2,32,005,10,1,050,01,8277,1546,1,1,1,1,3
 4,2012,04,2,32,006,01,1,051,01,7122,2693,1,4, , , 
 4,2012,04,2,32,006,01,1,051,03,7124,2022,1,2,2,2,3
 4,2012,04,2,32,006,01,1,051,04,9151,1810,1,3,1,1,3
 4,2012,04,2,32,006,02,1,052,01,1314,5233,2, , , , 
 4,2012,04,2,32,006,02,1,052,02,5210,5233,4, , , , 
 4,2012,04,2,32,006,03,1,053,01,6141,0502,1,4, , , 
 4,2012,04,2,32,006,03,1,053,03,8322,6022,3, , , , 
 4,2012,04,2,32,006,03,1,053,05,7122,4521,1,4, , , 
 4,2012,04,2,32,006,04,1,054,01,7122,4521,1,4, , , 
 4,2012,04,2,32,006,05,1,055,01,2331,8021,3, , , , 
 4,2012,04,2,32,006,05,1,055,02,2321,8021,1,1,1,1,1
 4,2012,04,2,32,006,08,1,058,02,6141,0502,3, , , , 
 4,2012,04,2,32,007,01,1,061,01,5220,5220,3, , , , 
 4,2012,04,2,32,007,01,1,061,03,5123,5510,1,1,1,2,3
 4,2012,04,2,32,007,02,1,062,01,9211,0221,1,4, , , 
 4,2012,04,2,32,007,03,1,063,01,9211,0213,1,4, , , 
 4,2012,04,2,32,007,04,1,064,02,2331,8011,1,1,1,1,1
 4,2012,04,2,32,007,06,1,066,02,3449,7513,1,1,1,1,1
 4,2012,04,2,32,007,06,1,066,03,7122,4521,1,4, , , 
 4,2012,04,2,32,007,07,1,067,02,5220,0213,3, , , , 
 4,2012,04,2,32,007,07,1,067,03,3449,7523,1,1,1,1,1
 4,2012,04,2,32,007,08,1,068,01,6121,0411,3, , , , 
 4,2012,04,2,32,007,08,1,068,02,6121,0411,4, , , , 
 4,2012,04,2,32,007,09,1,069,01,6121,0411,3, , , , 
 4,2012,04,2,32,007,09,1,069,02,6121,0411,4, , , , 
 4,2012,04,2,32,007,09,1,069,03,3423,4030,1,3,1,2,3
 4,2012,04,2,32,007,09,1,069,05,9313,4521,1,4, , , 
 4,2012,04,2,32,008,03,1,073,03,9162,5510,1,2,2,2,3
 4,2012,04,2,32,008,04,1,074,02,7122,4521,1,2,2,2,3
 4,2012,04,2,32,008,07,1,077,02,2321,8021,1,1,1,1,1
 4,2012,04,2,32,008,08,1,078,01,8322,6022,1,2,2,2,3
 4,2012,04,2,32,008,09,1,079,01,5220,5231,1,2,2,2,3
 4,2012,04,2,32,008,10,1,080,03,2421,7411,3, , , , 
 4,2012,04,2,32,008,10,1,080,04,7433,1810,2, , , , 
 4,2012,04,1,32,009,01,1,081,03,2221,8511,1,1,1,1,1
 4,2012,04,1,32,009,01,1,081,04,2142,4521,1,1,1,1,3
 4,2012,04,1,32,009,02,1,082,01,5210,5030,2, , , , 
 4,2012,04,1,32,009,02,1,082,06,8322,5030,1,2,2,2,3
 4,2012,04,1,32,009,02,1,082,07,5133,9500,1,2,2,2,3
 4,2012,04,1,32,009,03,1,083,01,8323,6024,1,2,2,2,3
 4,2012,04,1,32,009,04,1,084,03,3449,8021,1,1,1,1,1
 4,2012,04,1,32,009,05,1,085,04,1314,5122,3, , , , 
 4,2012,04,1,32,009,06,1,086,01,1314,5239,3, , , , 
 4,2012,04,1,32,009,07,1,087,01,1314,5143,2, , , , 
 4,2012,04,1,32,009,10,1,090,02,3449,7513,1,1,1,1,1
 4,2012,04,2,32,010,01,1,091,03,6153,0601,1,2,2,2,3
 4,2012,04,2,32,010,04,1,094,01,6153,0601,1,4, , , 
 4,2012,04,2,32,010,04,1,094,03,8322,6022,3, , , , 
 4,2012,04,2,32,010,04,1,094,04,3439,6593,1,1,1,1,2
 4,2012,04,2,32,010,05,1,095,01,7122,4521,1,4, , , 
 4,2012,04,2,32,010,06,1,096,01,3449,7511,1,1,1,1,1
 4,2012,04,2,32,010,07,1,097,01,7411,0608,1,1,1,1,2
 4,2012,04,2,32,010,09,1,099,01,6153,0601,1,2,2,2,3
 4,2012,04,2,32,010,09,1,099,03,7424,1721,3, , , , 
 4,2012,04,2,32,010,10,1,100,01,6153,0601,2, , , , 
 4,2012,04,2,32,010,10,1,100,02,6152,0609,1,2,2,2,3
 4,2012,04,2,32,010,10,1,100,03,6153,0601,1,2,2,2,3
 4,2012,04,2,32,010,10,1,100,04,6153,0601,1,2,2,2,3
 4,2012,04,2,32,010,10,1,100,05,6152,0609,1,2,2,2,3
 4,2012,05,2,32,011,01,1,001,01,6112,0211,3, , , , 
 4,2012,05,2,32,011,02,1,002,01,9211,0211,1,3,2,2,3
 4,2012,05,2,32,011,03,1,003,01,7122,4521,1,4, , , 
 4,2012,05,2,32,011,03,1,003,02,6112,0211,3, , , , 
 4,2012,05,2,32,011,03,1,003,04,4133,6024,1,3,2,2,3
 4,2012,05,2,32,011,04,1,004,01,9211,0212,1,3,2,2,3
 4,2012,05,2,32,011,05,1,005,01,6112,9211,3, , , , 
 4,2012,05,2,32,011,05,1,005,03,9211,0211,4, , , , 
 4,2012,05,2,32,011,06,1,006,01,6112,0211,3, , , , 
 4,2012,05,2,32,011,08,1,008,02,6112,0211,3, , , , 
 4,2012,05,2,32,011,08,1,008,03,9211,0211,1,4, , , 
 4,2012,05,3,32,012,02,1,012,01,9211,0211,1,2,2,2,3
 4,2012,05,3,32,012,02,1,012,02,9211,0211,1,2,2,2,3
 4,2012,05,3,32,012,04,1,014,01,6112,0211,3, , , , 
 4,2012,05,3,32,012,04,1,014,02,1314,5211,3, , , , 
 4,2012,05,3,32,012,05,1,015,01,9211,0211,1,1,1,1,3
 4,2012,05,3,32,012,05,1,015,02,9211,0211,1,1,1,1,3
 4,2012,05,3,32,012,05,1,015,03,8277,1546,1,2,2,2,3
 4,2012,05,3,32,012,05,1,015,04,8290,5050,1,1,1,1,3
 4,2012,05,3,32,012,05,1,015,05,9211,0211,1,1,1,1,3
 4,2012,05,3,32,012,06,1,016,01,6112,0211,3, , , , 
 4,2012,05,3,32,012,06,1,016,04,2331,8011,1,3,2,2,1
 4,2012,05,3,32,012,07,1,017,01,9211,0211,1,4, , , 
 4,2012,05,3,32,012,07,1,017,02,5133,9500,1,2,2,2,3
 4,2012,05,3,32,012,08,1,018,01,9211,0211,1,1,1,1,3
 4,2012,05,3,32,012,09,1,019,01,9211,0211,1,1,1,1,3
 4,2012,05,2,32,013,01,1,021,01,6112,0211,3, , , , 
 4,2012,05,2,32,013,01,1,021,02,9211,0211,4, , , , 
 4,2012,05,2,32,013,02,1,022,01,6112,0211,3, , , , 
 4,2012,05,2,32,013,02,1,022,02,9211,0211,4, , , , 
 4,2012,05,2,32,013,02,1,022,03,8323,6025,3, , , , 
 4,2012,05,2,32,013,04,1,024,02,9211,0211,1,4, , , 
 4,2012,05,2,32,013,06,1,026,02,6112,0211,3, , , , 
 4,2012,05,2,32,013,07,1,027,01,6112,0211,3, , , , 
 4,2012,05,2,32,013,07,1,027,02,9211,0211,4, , , , 
 4,2012,05,2,32,013,07,1,027,03,8322,6022,1,4, , , 
 4,2012,05,2,32,013,08,1,028,01,6112,0211,3, , , , 
 4,2012,05,2,32,013,08,1,028,02,9211,0211,4, , , , 
 4,2012,05,2,32,013,08,1,028,03,9211,0211,4, , , , 
 4,2012,05,2,32,013,09,1,029,01,6112,0211,3, , , , 
 4,2012,05,2,32,013,09,1,029,02,9211,0211,4, , , , 
 4,2012,05,2,32,013,10,1,030,01,3449,7511,1,1,1,1,2
 4,2012,05,2,32,014,01,1,031,01,3449,7513,1,1,1,1,1
 4,2012,05,2,32,014,01,1,031,02,4121,6519,1,1,1,1,2
 4,2012,05,2,32,014,02,1,032,01,6112,0211,3, , , , 
 4,2012,05,2,32,014,02,1,032,02,1315,5520,3, , , , 
 4,2012,05,2,32,014,03,1,033,01,3449,7511,1,1,1,1,1
 4,2012,05,2,32,014,03,1,033,02,2321,8021,1,1,1,1,1
 4,2012,05,2,32,014,04,1,034,01,6210,0221,1,4, , , 
 4,2012,05,2,32,014,04,1,034,02,6210,0221,1,4, , , 
 4,2012,05,2,32,014,05,1,035,01,6112,0221,3, , , , 
 4,2012,05,2,32,014,05,1,035,02,9211,0221,4, , , , 
 4,2012,05,2,32,014,06,1,036,01,6112,0221,3, , , , 
 4,2012,05,2,32,014,07,1,037,01,7122,4521,1,4, , , 
 4,2012,05,2,32,014,08,1,038,01,6112,0221,3, , , , 
 4,2012,05,2,32,014,08,1,038,02,6112,0221,4, , , , 
 4,2012,05,2,32,014,09,1,039,01,9211,0221,1,4, , , 
 4,2012,05,2,32,014,10,1,040,01,9211,0211,1,4, , , 
 4,2012,05,2,32,015,01,1,041,01,6111,0111,3, , , , 
 4,2012,05,2,32,015,01,1,041,03,7241,4533,3, , , , 
 4,2012,05,2,32,015,02,1,042,02,6112,0211,3, , , , 
 4,2012,05,2,32,015,03,1,043,01,7122,4521,1,4, , , 
 4,2012,05,2,32,015,03,1,045,01,7124,3610,1,4, , , 
 4,2012,05,2,32,015,06,1,046,01,1314,5220,3, , , , 
 4,2012,05,2,32,015,02,1,047,01,1317,5232,2, , , , 
 4,2012,05,2,32,015,02,1,047,02,3449,9231,1,1,1,1,1
 4,2012,05,2,32,015,08,1,048,01,9211,0211,1,2,2,2,3
 4,2012,05,2,32,015,09,1,049,01,6111,0111,3, , , , 
 4,2012,05,2,32,016,01,1,051,01,8322,6022,3, , , , 
 4,2012,05,2,32,016,03,1,053,01,7122,2693,1,2,2,2,3
 4,2012,05,2,32,016,03,1,053,02,7412,1543,1,2,2,2,3
 4,2012,05,2,32,016,03,1,053,03,9151,1810,1,1,1,1,3
 4,2012,05,2,32,016,04,1,054,01,2321,8021,1,1,1,1,1
 4,2012,05,2,32,016,04,1,054,02,2321,8021,1,1,1,1,1
 4,2012,05,2,32,016,05,1,055,01,9211,0111,1,4, , , 
 4,2012,05,2,32,016,06,1,056,01,5162,7523,1,1,1,1,1
 4,2012,05,2,32,016,08,1,058,03,5112,5260,1,1,1,1,3
 4,2012,05,2,32,016,09,1,059,02,4133,6021,1,1,1,1,2
 4,2012,05,2,32,016,10,1,060,01,6111,0111,3, , , , 
 4,2012,05,2,32,017,01,1,061,01,8324,6023,1,3,2,2,3
 4,2012,05,2,32,017,01,1,061,03,4121,5136,1,1,1,2,3
 4,2012,05,2,32,017,03,1,063,01,8324,6023,1,2,2,2,3
 4,2012,05,2,32,017,04,1,064,01,7122,4521,1,4, , , 
 4,2012,05,2,32,017,05,1,065,01,6210,0221,1,4, , , 
 4,2012,05,2,32,017,05,1,065,02,9211,0111,1,4, , , 
 4,2012,05,2,32,017,06,1,066,04,3446,6010,1,1,1,1,1
 4,2012,05,2,32,017,07,1,067,01,9152,7511,1,3,2,2,1
 4,2012,05,2,32,017,09,1,069,02,7124,2022,1,4, , , 
 4,2012,05,2,32,017,10,1,070,01,7141,4541,1,4, , , 
 4,2012,05,2,32,018,01,1,071,02,7133,1810,3, , , , 
 4,2012,05,2,32,018,03,1,073,01,7231,5020,3, , , , 
 4,2012,05,2,32,018,04,1,074,01,9211,0211,1,4, , , 
 4,2012,05,2,32,018,04,1,074,03,9211,0211,1,4, , , 
 4,2012,05,2,32,018,06,1,076,01,3449,8021,1,1,1,1,1
 4,2012,05,2,32,018,06,1,076,02,9151,8021,1,1,1,1,1
 4,2012,05,2,32,018,07,1,077,01,1314,5211,3, , , , 
 4,2012,05,2,32,018,08,1,078,01,2223,8520,1,1,1,1,1
 4,2012,05,2,32,018,09,1,079,01,5220,5239,3, , , , 
 4,2012,05,2,32,018,10,1,080,01,8322,6024,1,1,1,1,2
 4,2012,05,2,32,019,01,1,081,05,7241,4539,1,4, , , 
 4,2012,05,2,32,019,03,1,083,01,1315,5510,2, , , , 
 4,2012,05,2,32,019,04,1,084,01,2321,8021,1,1,1,1,1
 4,2012,05,2,32,019,04,1,084,02,2310,8031,1,1,1,1,1
 4,2012,05,2,32,019,05,1,085,01,6111,0161,3, , , , 
 4,2012,05,2,32,019,05,1,085,03,3449,7511,1,1,1,1,1
 4,2012,05,2,32,019,06,1,086,01,6153,0601,1,4, , , 
 4,2012,05,2,32,019,07,1,087,01,3449,7511,1,1,1,1,2
 4,2012,05,2,32,019,07,1,087,02,3449,7511,1,1,1,1,2
 4,2012,05,2,32,019,08,1,088,02,2321,8021,1,1,1,1,1
 4,2012,05,2,32,019,10,1,090,01,4121,7511,1,1,1,1,1
 4,2012,05,1,32,020,01,1,091,01,2359,8090,1,1,1,1,3
 4,2012,05,1,32,020,01,1,091,07,1222,2423,1,1,1,1,3
 4,2012,05,1,32,020,02,1,092,03,2321,8021,1,1,1,1,1
 4,2012,05,1,32,020,02,1,092,04,2321,8021,1,1,1,1,1
 4,2012,05,1,32,020,05,1,095,01,4133,6024,1,4, , , 
 4,2012,05,1,32,020,06,1,096,01,1314,5234,3, , , , 
 4,2012,05,1,32,020,07,1,097,01,1314,5232,3, , , , 
 4,2012,05,1,32,020,07,1,097,05,5133,9500,1,2,2,2,3
 4,2012,05,1,32,020,08,1,098,01,5220,5232,1,2,1,1,3
 4,2012,05,1,32,020,09,1,099,01,2321,8021,1,1,1,1,1
 4,2012,05,2,32,021,01,1,101,01,8141,2010,1,4, , , 
 4,2012,05,2,32,021,01,1,102,01,2423,7411,1,4, , , 
 4,2012,05,2,32,021,03,1,103,01,5220,5220,1,2,2,2,3
 4,2012,05,2,32,021,03,1,103,02,9211,0231,4, , , , 
 4,2012,05,2,32,021,03,1,103,03,8322,6022,3, , , , 
 4,2012,05,2,32,021,04,1,104,01,1314,5211,3, , , , 
 4,2012,05,2,32,021,06,1,106,01,9153,0608,1,3,1,2,3
 4,2012,05,2,32,021,06,1,106,02,7433,1810,1,2,2,2,3
 4,2012,05,2,32,021,06,1,106,04,5220,5220,3, , , , 
 4,2012,05,2,32,021,07,1,107,01,6121,0411,3, , , , 
 4,2012,05,2,32,021,07,1,107,02,6121,0411,4, , , , 
 4,2012,05,2,32,021,07,1,107,03,9322,7495,4, , , , 
 4,2012,05,2,32,021,07,1,107,04,7422,2027,1,3,2,2,3
 4,2012,05,2,32,021,08,1,108,01,8141,2010,1,4, , , 
 4,2012,05,2,32,021,08,1,108,03,7231,5020,1,2,2,2,3
 4,2012,05,2,32,021,09,1,109,01,9313,4521,1,3,2,2,2
 4,2012,05,2,32,021,10,1,110,01,6111,0111,3, , , , 
 4,2012,05,2,32,022,01,1,111,01,7424,1723,3, , , , 
 4,2012,05,2,32,022,01,1,111,02,7432,1723,3, , , , 
 4,2012,05,2,32,022,02,1,112,01,7424,1723,3, , , , 
 4,2012,05,2,32,022,02,1,112,02,7424,1723,4, , , , 
 4,2012,05,2,32,022,03,1,113,01,6152,0601,3, , , , 
 4,2012,05,2,32,022,03,1,113,02,7411,1512,3, , , , 
 4,2012,05,2,32,022,03,1,113,03,6152,0601,4, , , , 
 4,2012,05,2,32,022,04,1,114,01,6152,0601,1,4, , , 
 4,2012,05,2,32,022,05,1,115,01,6153,0601,1,4, , , 
 4,2012,05,2,32,022,06,1,116,01,6152,0601,2, , , , 
 4,2012,05,2,32,022,07,1,117,01,1314,5211,3, , , , 
 4,2012,05,2,32,022,09,1,119,01,6152,0601,1,4, , , 
 4,2012,06,2,32,023,01,1,001,01,3413,1546,1,2,1,1,3
 4,2012,06,2,32,023,03,1,003,01,6112,0211,3, , , , 
 4,2012,06,2,32,023,04,1,004,01,6112,0211,3, , , , 
 4,2012,06,2,32,023,05,1,005,01,6112,0211,3, , , , 
 4,2012,06,2,32,023,08,1,008,01,6112,0211,3, , , , 
 4,2012,06,2,32,023,09,1,009,01,6112,0211,3, , , , 
 4,2012,06,2,32,023,09,1,009,02,8277,1546,1,2,1,2,3
 4,2012,06,2,32,023,09,1,009,03,5220,5232,1,2,2,2,3
 4,2012,06,2,32,023,10,1,010,01,6112,0211,3, , , , 
 4,2012,06,2,32,023,10,1,010,03,8277,1546,1,2,2,2,3
 4,2012,06,2,32,023,10,1,010,05,8277,1546,1,2,2,2,3
 4,2012,06,2,32,023,10,1,010,07,8322,6022,3, , , , 
 4,2012,06,3,32,024,01,1,011,01,3413,0211,1,1,1,1,3
 4,2012,06,3,32,024,04,1,014,01,9211,0211,1,1,1,1,3
 4,2012,06,3,32,024,04,1,014,02,9211,0211,1,1,1,1,3
 4,2012,06,3,32,024,06,1,016,02,9211,0211,1,1,1,1,3
 4,2012,06,3,32,024,06,1,016,03,9211,0211,1,1,1,1,3
 4,2012,06,3,32,024,07,1,017,01,3413,0211,1,1,1,1,3
 4,2012,06,3,32,024,07,1,017,02,9211,0211,1,1,1,1,3
 4,2012,06,3,32,024,08,1,018,01,9211,0211,1,1,1,1,3
 4,2012,06,3,32,024,09,1,019,01,9211,0211,1,1,1,1,3
 4,2012,06,3,32,024,09,1,019,02,9211,0211,1,1,1,1,3
 4,2012,06,3,32,024,10,1,020,01,9211,0211,1,1,1,1,3
 4,2012,06,3,32,024,10,1,020,02,9211,0211,1,1,1,1,3
 4,2012,06,3,32,024,10,1,020,03,9211,0211,1,1,1,1,3
 4,2012,06,3,32,024,10,1,020,04,9211,0211,1,1,1,1,3
 4,2012,06,3,32,024,10,1,020,05,9211,0211,1,1,1,1,3
 4,2012,06,2,32,025,01,1,021,01,3439,1546,1,1,1,1,2
 4,2012,06,2,32,025,01,1,021,02,2321,8021,1,1,1,1,1
 4,2012,06,2,32,025,02,1,022,01,6112,0211,3, , , , 
 4,2012,06,2,32,025,03,1,023,01,9322,1546,1,1,1,1,2
 4,2012,06,2,32,025,03,1,023,03,9151,6591,1,1,1,1,3
 4,2012,06,2,32,025,04,1,024,01,6112,0211,3, , , , 
 4,2012,06,2,32,025,04,1,024,03,6112,0211,3, , , , 
 4,2012,06,2,32,025,04,1,024,04,2321,8021,1,1,1,1,1
 4,2012,06,2,32,025,05,1,025,01,3439,1546,1,1,1,1,3
 4,2012,06,2,32,025,06,1,026,01,6112,0211,3, , , , 
 4,2012,06,2,32,025,06,1,026,02,9322,1546,1,1,1,1,2
 4,2012,06,2,32,025,08,1,028,01,1314,5220,3, , , , 
 4,2012,06,2,32,026,01,1,031,01,2321,8021,1,1,1,1,1
 4,2012,06,2,32,026,03,1,033,01,6112,0211,3, , , , 
 4,2012,06,2,32,026,03,1,033,02,9211,0211,1,4, , , 
 4,2012,06,2,32,026,06,1,036,03,6112,0211,3, , , , 
 4,2012,06,2,32,026,08,1,038,01,6112,0211,3, , , , 
 4,2012,06,2,32,026,09,1,039,01,6112,0211,3, , , , 
 4,2012,06,2,32,026,09,1,039,02,9211,0211,4, , , , 
 4,2012,06,2,32,026,09,1,039,03,9211,0211,4, , , , 
 4,2012,06,2,32,026,10,1,040,01,9211,0211,1,4, , , 
 4,2012,06,2,32,027,01,1,081,04,3449,7513,1,1,1,1,1
 4,2012,06,2,32,027,02,1,082,01,3412,6601,1,2,2,2,3
 4,2012,06,2,32,027,02,1,082,02,3449,6411,1,1,1,1,1
 4,2012,06,2,32,027,03,1,083,01,6111,0111,3, , , , 
 4,2012,06,2,32,027,04,1,084,01,6111,0111,3, , , , 
 4,2012,06,2,32,027,05,1,085,01,7124,2022,1,4, , , 
 4,2012,06,2,32,027,06,1,086,01,5220,5220,3, , , , 
 4,2012,06,2,32,027,07,1,087,01,6111,0111,3, , , , 
 4,2012,06,2,32,027,07,1,087,03,7435,1810,1,2,1,2,3
 4,2012,06,2,32,027,09,1,089,01,1314,5211,3, , , , 
 4,2012,06,2,32,027,10,1,090,03,3449,4100,1,1,1,1,1
 4,2012,06,2,32,027,10,1,090,04,2321,8021,1,1,1,1,1
 4,2012,06,2,32,028,01,1,041,01,6111,0111,3, , , , 
 4,2012,06,2,32,028,01,1,042,01,7122,4521,1,4, , , 
 4,2012,06,2,32,028,04,1,044,01,2321,8021,1,1,1,1,1
 4,2012,06,2,32,028,04,1,044,02,2331,8011,1,1,1,1,1
 4,2012,06,2,32,028,06,1,046,01,6112,0211,3, , , , 
 4,2012,06,2,32,028,06,1,046,02,9151,1810,1,1,1,1,3
 4,2012,06,2,32,028,07,1,047,01,7122,4521,1,4, , , 
 4,2012,06,2,32,028,08,1,048,01,7122,4521,1,4, , , 
 4,2012,06,2,32,028,09,1,049,01,6112,0211,3, , , , 
 4,2012,06,2,32,028,09,1,049,02,9211,0211,4, , , , 
 4,2012,06,2,32,028,10,1,050,01,9211,0211,1,2,2,2,3
 4,2012,06,2,32,029,01,1,102,01,8322,6029,1,2,2,2,3
 4,2012,06,2,32,029,02,1,103,02,8322,6022,3, , , , 
 4,2012,06,2,32,029,03,1,104,01,5220,5232,1,3,1,2,3
 4,2012,06,2,32,029,03,1,104,03,8322,6022,3, , , , 
 4,2012,06,2,32,029,05,1,106,01,6210,0221,3, , , , 
 4,2012,06,2,32,029,07,1,108,01,1314,5211,3, , , , 
 4,2012,06,2,32,029,07,1,108,03,7122,4521,1,4, , , 
 4,2012,06,2,32,029,08,1,109,01,8169,4100,1,1,1,1,2
 4,2012,06,2,32,029,10,1,111,01,9211,0211,1,4, , , 
 4,2012,06,2,32,029,10,1,111,02,9211,0211,3, , , , 
 4,2012,06,2,32,029,09,1,110,01,6210,0221,3, , , , 
 4,2012,06,2,32,029,09,1,110,03,6210,0221,3, , , , 
 4,2012,06,2,32,030,01,1,051,01,1224,5520,1,1,1,2,3
 4,2012,06,2,32,030,04,1,054,01,8324,6023,1,3,2,2,3
 4,2012,06,2,32,030,06,1,056,03,6112,0221,3, , , , 
 4,2012,06,2,32,030,06,1,056,04,3449,7511,1,2,2,2,1
 4,2012,06,2,32,030,07,1,057,01,9211,0212,1,3,2,2,3
 4,2012,06,2,32,030,07,1,057,02,9211,0212,1,3,2,2,3
 4,2012,06,2,32,030,08,1,058,01,6112,0221,3, , , , 
 4,2012,06,2,32,030,09,1,059,01,8323,6024,1,3,2,2,3
 4,2012,06,2,32,031,01,1,061,02,5220,5231,1,3,1,2,3
 4,2012,06,2,32,031,01,1,061,05,1210,1810,1,3,1,2,3
 4,2012,06,2,32,031,02,1,062,01,2321,8021,1,1,1,1,1
 4,2012,06,2,32,031,03,1,063,01,4141,8021,1,1,1,1,1
 4,2012,06,2,32,031,04,1,064,01,2321,8021,1,1,1,1,1
 4,2012,06,2,32,031,05,1,065,01,8322,4100,1,1,1,1,2
 4,2012,06,2,32,031,06,1,066,01,7321,2693,3, , , , 
 4,2012,06,2,32,031,06,1,066,03,7321,2693,4, , , , 
 4,2012,06,2,32,031,07,1,067,01,3439,5510,1,1,1,1,3
 4,2012,06,2,32,031,08,1,068,01,6152,0606,3, , , , 
 4,2012,06,2,32,031,09,1,069,02,7231,5020,3, , , , 
 4,2012,06,2,32,031,10,1,070,01,8141,2010,1,3,2,2,3
 4,2012,06,1,32,032,02,1,072,01,3439,7513,1,1,1,1,2
 4,2012,06,1,32,032,02,1,072,02,4121,7513,1,1,1,1,2
 4,2012,06,1,32,032,03,1,073,01,5220,5143,1,2,2,2,3
 4,2012,06,1,32,032,05,1,075,01,7433,1810,1,2,1,1,3
