REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,DS,PSU,HUNO,HHNO,HHSERNO,Q27SERNO,Q27,Q28,Q29,Q30,Q31,Q32,Q33
07,2013,07,2,52,45,058,10,1,060,02,1,4, , , , ,3
07,2013,07,2,52,06,051,02,1,002,01,3, , , , , ,2
07,2013,07,2,52,06,051,03,1,003,01,1,2,2,2,2,3,2
07,2013,07,2,52,06,051,05,1,005,01,1,2,2,2,2,3,2
07,2013,07,2,52,06,051,10,1,010,01,3, , , , , ,2
07,2013,07,2,52,06,051,10,1,010,03,4, , , , , ,2
07,2013,07,2,52,51,059,01,1,011,03,3, , , , , ,2
07,2013,07,2,52,51,059,02,1,012,01,3, , , , , ,2
07,2013,07,2,52,51,059,05,1,015,01,3, , , , , ,2
07,2013,07,2,52,51,059,09,1,019,01,3, , , , , ,2
07,2013,04,2,53,06,014,07,1,017,01,3, , , , , ,2
07,2013,04,2,53,06,014,09,1,019,03,3, , , , , ,2
07,2013,04,2,53,18,016,08,1,038,01,3, , , , , ,2
07,2013,04,2,53,24,017,02,1,022,01,1,4, , , , ,2
07,2013,04,2,53,24,017,03,1,023,01,3, , , , , ,2
07,2013,04,2,53,24,017,10,1,030,01,1,4, , , , ,2
07,2013,04,2,91,15,034,02,1,042,01,3, , , , , ,2
07,2013,04,2,91,21,036,05,1,055,01,3, , , , , ,2
07,2013,04,2,91,21,036,05,1,055,02,4, , , , , ,2
07,2013,04,2,91,27,037,08,1,008,01,3, , , , , ,2
07,2013,04,2,91,36,038,01,1,021,01,3, , , , , ,2
07,2013,04,2,91,42,039,08,1,038,01,3, , , , , ,2
07,2013,04,2,91,42,039,10,1,040,01,3, , , , , ,2
07,2013,04,2,62,42,022,06,1,046,02,1,3,2,2,2,3,2
07,2013,04,2,62,21,020,01,1,021,01,1,3,2,2,2,3,2
07,2013,04,2,62,21,020,03,1,023,01,1,3,2,2,2,3,2
07,2013,04,2,62,21,020,05,1,025,02,3, , , , , ,2
07,2013,04,2,62,21,020,09,1,029,01,3, , , , , ,2
07,2013,04,2,62,21,020,10,1,030,01,1,3,2,2,2,3,2
07,2013,04,2,62,21,020,10,1,030,02,4, , , , , ,2
07,2013,04,2,62,09,018,02,1,002,01,3, , , , , ,2
07,2013,04,2,62,09,018,05,1,005,01,3, , , , , ,2
07,2013,04,2,62,09,018,05,1,005,03,4, , , , , ,2
07,2013,04,2,62,09,018,05,1,005,04,4, , , , , ,2
07,2013,04,2,23,09,016,02,1,002,01,1,4, , , , ,2
07,2013,04,2,23,09,016,02,1,002,02,1,4, , , , ,2
07,2013,04,2,23,15,018,03,1,023,01,3, , , , , ,2
07,2013,04,2,23,15,018,04,1,024,04,3, , , , , ,2
07,2013,04,2,23,15,018,09,1,029,01,3, , , , , ,2
07,2013,04,2,23,15,018,09,1,029,02,4, , , , , ,2
07,2013,04,3,23,15,020,01,1,041,02,4, , , , , ,2
07,2013,04,3,23,15,020,10,1,050,01,3, , , , , ,2
07,2013,04,2,44,03,010,03,1,013,03,1,2,2,2,2,3,2
07,2013,04,2,22,27,018,07,1,037,01,3, , , , , ,2
07,2013,04,2,22,27,018,09,1,039,02,3, , , , , ,2
07,2013,04,2,32,03,031,01,1,001,01,3, , , , , ,2
07,2013,04,2,32,03,031,06,1,006,01,3, , , , , ,2
07,2013,04,2,32,03,031,06,1,006,02,4, , , , , ,2
07,2013,04,2,32,06,032,06,1,016,02,4, , , , , ,2
07,2013,04,2,32,06,032,09,1,019,01,3, , , , , ,2
07,2013,04,2,32,06,032,10,1,020,07,1,3,2,2,2,3,2
07,2013,04,2,32,27,036,02,1,062,02,1,4, , , , ,2
07,2013,04,2,32,27,036,04,1,064,01,3, , , , , ,2
07,2013,04,2,32,36,037,03,1,053,02,3, , , , , ,2
07,2013,04,2,32,36,037,10,1,060,01,1,2,2,2,2,3,2
07,2013,04,2,32,48,040,06,1,096,01,2, , , , , ,2
07,2013,04,2,92,03,030,02,1,002,01,3, , , , , ,2
07,2013,04,2,92,03,030,07,1,007,01,3, , , , , ,2
07,2013,04,2,92,03,030,09,1,009,01,3, , , , , ,2
07,2013,04,2,92,03,030,09,1,009,02,3, , , , , ,2
07,2013,04,2,21,18,057,08,1,028,01,3, , , , , ,2
07,2013,04,2,21,24,058,01,1,031,01,3, , , , , ,2
07,2013,04,2,21,24,058,02,1,032,01,3, , , , , ,2
07,2013,04,2,21,24,058,02,1,032,02,4, , , , , ,2
07,2013,04,2,21,24,058,02,1,032,03,4, , , , , ,2
07,2013,04,2,21,24,058,06,1,036,01,3, , , , , ,2
07,2013,04,2,21,24,058,09,1,039,01,3, , , , , ,2
07,2013,04,1,21,30,061,01,1,061,01,2, , , , , ,2
07,2013,04,1,21,30,061,10,1,070,01,3, , , , , ,2
07,2013,04,2,21,33,064,06,1,096,02,3, , , , , ,2
07,2013,04,2,21,36,065,01,1,101,01,3, , , , , ,2
07,2013,04,2,21,36,065,09,1,109,01,3, , , , , ,2
07,2013,04,2,21,39,067,05,1,125,02,4, , , , , ,1
07,2013,04,2,21,45,069,05,1,145,01,3, , , , , ,2
07,2013,04,2,21,45,069,05,1,145,03,4, , , , , ,2
07,2013,04,2,21,45,069,10,1,150,02,3, , , , , ,2
07,2013,04,2,21,51,070,03,1,153,01,3, , , , , ,2
07,2013,04,2,21,51,070,06,1,156,01,4, , , , , ,2
07,2013,04,2,21,57,071,02,1,162,01,4, , , , , ,2
07,2013,04,2,21,57,071,02,1,162,02,3, , , , , ,2
07,2013,04,2,21,57,071,06,1,166,01,3, , , , , ,2
07,2013,04,2,21,57,071,10,1,170,01,3, , , , , ,2
07,2013,04,2,13,09,035,06,1,016,01,3, , , , , ,2
07,2013,04,2,13,30,040,01,1,082,01,3, , , , , ,2
07,2013,04,2,41,06,016,06,1,006,01,3, , , , , ,2
07,2013,04,2,41,18,018,02,1,042,01,3, , , , , ,2
07,2013,04,1,41,30,019,08,1,028,02,3, , , , , ,2
07,2013,04,2,41,30,020,03,1,013,04,3, , , , , ,2
07,2013,04,2,33,09,027,01,2,063,01,4, , , , , ,2
07,2013,04,2,33,09,027,02,1,064,01,1,2,1,1,1,3,2
07,2013,04,2,33,09,027,10,1,072,01,3, , , , , ,2
07,2013,04,1,33,12,028,05,1,015,01,3, , , , , ,2
07,2013,04,2,33,15,029,01,1,052,01,4, , , , , ,2
07,2013,04,2,33,15,029,04,1,055,01,4, , , , , ,2
07,2013,04,2,33,15,029,07,1,058,01,1,4, , , , ,2
07,2013,04,2,33,15,029,08,1,059,03,1,4, , , , ,2
07,2013,04,2,33,15,029,09,1,060,01,3, , , , , ,2
07,2013,04,2,33,15,029,09,1,060,02,4, , , , , ,2
07,2013,04,2,33,15,029,10,1,061,01,3, , , , , ,2
07,2013,04,2,33,18,030,02,1,032,01,3, , , , , ,2
07,2013,04,2,33,24,031,01,1,021,01,4, , , , , ,2
07,2013,04,2,33,24,031,02,1,022,02,3, , , , , ,2
07,2013,04,2,33,24,031,03,1,023,01,3, , , , , ,2
07,2013,04,2,33,25,032,03,1,075,01,3, , , , , ,2
07,2013,04,2,33,25,032,03,1,075,02,4, , , , , ,2
07,2013,04,2,33,25,032,08,1,080,01,3, , , , , ,2
07,2013,04,2,33,25,032,09,1,081,01,3, , , , , ,2
07,2013,04,2,33,25,032,10,1,082,01,3, , , , , ,2
07,2013,04,2,12,09,070,06,1,046,01,3, , , , , ,2
07,2013,04,2,12,15,073,04,1,074,01,3, , , , , ,2
07,2013,04,2,12,21,077,04,1,114,01,3, , , , , ,2
07,2013,04,2,12,27,081,07,1,157,01,3, , , , , ,2
07,2013,04,2,12,39,086,02,1,203,01,2, , , , , ,2
07,2013,04,2,31,18,036,04,1,024,01,3, , , , , ,2
07,2013,04,2,31,18,036,06,1,026,03,4, , , , , ,2
07,2013,04,2,31,18,036,06,1,026,04,4, , , , , ,2
07,2013,04,2,31,24,037,03,1,033,01,2, , , , , ,2
07,2013,04,2,31,24,037,07,1,037,01,3, , , , , ,2
07,2013,04,2,31,42,042,01,1,082,05,3, , , , , ,2
07,2013,04,2,31,48,043,02,1,093,02,2, , , , , ,2
07,2013,04,2,31,48,043,04,1,095,01,3, , , , , ,2
07,2013,04,2,31,48,043,05,1,096,01,3, , , , , ,2
07,2013,04,2,31,48,043,05,1,096,02,4, , , , , ,2
07,2013,04,2,31,48,043,06,1,097,01,3, , , , , ,2
07,2013,04,2,31,48,043,07,1,098,01,3, , , , , ,2
07,2013,04,1,11,27,069,08,1,129,02,3, , , , , ,2
07,2013,04,2,11,15,065,09,1,089,02,4, , , , , ,2
07,2013,04,2,11,15,065,09,1,089,05,3, , , , , ,2
07,2013,04,2,11,12,064,05,1,075,03,3, , , , , ,2
07,2013,04,2,11,12,064,06,1,076,01,3, , , , , ,2
07,2013,04,2,11,12,063,05,1,065,02,4, , , , , ,2
07,2013,04,1,11,03,057,07,1,007,02,3, , , , , ,2
07,2013,04,2,51,34,023,03,1,023,01,3, , , , , ,1
07,2013,04,2,51,34,023,06,1,026,01,3, , , , , ,2
07,2013,04,2,51,34,023,08,1,028,01,3, , , , , ,2
07,2013,04,2,51,34,023,08,1,028,02,3, , , , , ,2
07,2013,04,2,51,34,023,10,1,030,02,3, , , , , ,2
07,2013,04,2,51,37,027,03,1,033,01,3, , , , , ,2
07,2013,04,2,81,15,025,02,1,062,01,3, , , , , ,2
07,2013,04,2,81,15,025,03,1,063,01,3, , , , , ,2
07,2013,04,2,81,15,025,04,1,064,01,3, , , , , ,2
07,2013,04,2,81,15,025,09,1,069,03,4, , , , , ,2
07,2013,04,2,81,15,025,10,1,070,01,3, , , , , ,2
07,2013,04,2,81,24,028,01,1,032,01,3, , , , , ,2
07,2013,04,2,81,24,028,01,1,032,02,4, , , , , ,2
07,2013,04,2,81,24,028,05,1,036,01,3, , , , , ,2
07,2013,04,2,81,15,030,01,1,051,01,3, , , , , ,2
07,2013,04,2,81,15,030,07,1,057,01,3, , , , , ,2
07,2013,04,2,81,15,030,07,1,057,02,4, , , , , ,2
07,2013,04,2,81,15,030,09,1,059,01,3, , , , , ,2
07,2013,04,2,81,15,030,09,1,059,02,4, , , , , ,2
07,2013,04,2,81,15,030,10,1,060,01,3, , , , , ,2
07,2013,04,2,81,15,030,10,1,060,02,4, , , , , ,2
07,2013,04,2,71,15,018,05,1,005,01,3, , , , , ,2
07,2013,04,2,71,15,018,06,1,006,01,3, , , , , ,2
07,2013,04,2,71,15,018,07,1,007,01,3, , , , , ,2
07,2013,04,2,71,15,018,07,1,007,03,4, , , , , ,2
07,2013,04,2,71,15,018,08,1,008,01,1,4, , , , ,2
07,2013,04,2,71,15,018,09,1,009,01,3, , , , , ,2
07,2013,04,2,71,15,018,10,1,010,01,3, , , , , ,2
07,2013,04,2,71,27,019,05,1,015,03,3, , , , , ,2
07,2013,04,2,71,27,019,05,1,015,04,4, , , , , ,2
07,2013,04,2,71,27,019,05,1,015,06,4, , , , , ,2
07,2013,04,2,71,27,019,06,1,016,02,3, , , , , ,2
07,2013,04,2,71,27,019,09,1,019,01,3, , , , , ,2
07,2013,04,2,71,27,019,09,1,019,02,4, , , , , ,2
07,2013,04,2,71,27,019,09,1,019,03,4, , , , , ,2
07,2013,04,2,71,27,019,10,1,020,01,3, , , , , ,2
07,2013,04,2,71,27,019,10,1,020,02,4, , , , , ,2
07,2013,04,2,71,39,021,01,1,031,01,3, , , , , ,2
07,2013,04,2,71,39,021,02,1,032,01,3, , , , , ,2
07,2013,04,2,71,39,021,03,1,033,01,3, , , , , ,2
07,2013,04,2,71,39,021,05,1,035,01,3, , , , , ,2
07,2013,04,2,71,39,021,05,1,035,02,3, , , , , ,2
07,2013,04,2,71,39,021,06,1,036,01,1,4, , , , ,2
07,2013,04,2,71,39,021,06,1,036,02,1,4, , , , ,2
07,2013,04,2,71,39,021,07,1,037,01,3, , , , , ,2
07,2013,04,2,71,39,021,09,1,039,01,3, , , , , ,2
07,2013,04,2,71,39,021,10,1,040,01,3, , , , , ,2
07,2013,04,2,71,39,021,10,1,040,04,4, , , , , ,2
07,2013,04,2,71,51,022,06,1,046,01,3, , , , , ,2
07,2013,04,2,71,51,022,06,1,046,02,4, , , , , ,2
07,2013,04,2,71,51,022,10,1,050,01,3, , , , , ,2
07,2013,04,2,71,51,022,10,1,050,02,4, , , , , ,2
07,2013,04,2,71,66,023,03,1,043,03,3, , , , , ,2
07,2013,04,2,71,66,023,03,1,043,04,4, , , , , ,2
07,2013,04,2,71,66,023,05,1,045,01,3, , , , , ,2
07,2013,04,2,71,66,023,05,1,045,02,4, , , , , ,2
07,2013,04,2,52,03,026,04,1,004,03,4, , , , , ,2
07,2013,04,2,52,15,029,06,1,036,03,1,2,2,2,2,3,2
07,2013,05,2,43,09,014,03,1,003,01,1,4, , , , ,2
07,2013,05,2,43,09,014,10,1,010,01,1,2,2,2,2,3,3
07,2013,05,2,43,06,013,01,1,021,01,3, , , , , ,2
07,2013,05,2,43,06,013,08,1,028,01,3, , , , , ,2
07,2013,05,2,43,06,013,09,1,029,01,3, , , , , ,2
07,2013,05,2,53,24,020,01,1,031,01,1,4, , , , ,2
07,2013,05,2,53,24,020,05,1,035,01,1,4, , , , ,2
07,2013,05,2,53,33,022,02,1,042,01,1,4, , , , ,2
07,2013,05,2,53,33,022,07,1,047,01,1,4, , , , ,2
07,2013,05,2,91,03,041,05,1,035,03,3, , , , , ,2
07,2013,05,2,91,06,043,03,1,063,01,2, , , , , ,1
07,2013,05,2,91,06,043,03,1,063,03,4, , , , , ,1
07,2013,05,2,91,06,043,08,1,068,01,3, , , , , ,2
07,2013,05,2,91,33,047,06,1,016,01,3, , , , , ,2
07,2013,05,2,91,42,049,02,1,022,01,3, , , , , ,2
07,2013,05,2,62,48,029,02,1,052,01,3, , , , , ,2
07,2013,05,2,62,30,026,02,1,022,01,3, , , , , ,2
07,2013,05,2,72,06,018,09,1,039,01,3, , , , , ,2
07,2013,05,2,72,10,019,01,1,041,01,3, , , , , ,2
07,2013,05,2,72,10,019,06,1,046,04,3, , , , , ,2
07,2013,05,2,72,10,019,09,1,049,01,3, , , , , ,2
07,2013,05,2,72,12,020,01,1,021,01,3, , , , , ,2
07,2013,05,2,72,12,020,02,1,022,01,3, , , , , ,2
07,2013,05,2,72,12,020,06,1,026,01,3, , , , , ,2
07,2013,05,2,72,12,020,09,1,029,01,3, , , , , ,2
07,2013,05,2,72,18,021,07,1,007,01,1,2,2,2,2,3,2
07,2013,05,2,72,18,022,02,1,012,01,1,2,2,2,2,3,2
07,2013,05,2,23,06,021,04,1,004,02,1,4,2,2,2,3,2
07,2013,05,2,23,06,021,07,1,007,01,3, , , , , ,2
07,2013,05,2,23,06,021,07,1,007,02,4, , , , , ,2
07,2013,05,2,23,06,021,10,1,010,01,3, , , , , ,2
07,2013,05,3,23,09,022,06,1,016,01,3, , , , , ,2
07,2013,05,3,23,15,025,05,1,045,01,3, , , , , ,2
07,2013,05,2,44,09,013,10,1,010,01,3, , , , , ,2
07,2013,05,2,22,03,020,03,1,013,01,3, , , , , ,2
07,2013,05,2,22,03,020,06,1,016,02,3, , , , , ,2
07,2013,05,2,22,03,020,08,1,018,01,3, , , , , ,2
07,2013,05,2,22,09,021,01,1,001,01,3, , , , , ,2
07,2013,05,2,22,09,021,01,1,001,02,4, , , , , ,2
07,2013,05,2,22,09,021,01,1,001,03,4, , , , , ,2
07,2013,05,2,22,09,021,01,1,001,04,4, , , , , ,2
07,2013,05,2,22,09,021,02,1,002,01,1,4, , , , ,3
07,2013,05,2,22,09,021,06,1,006,01,3, , , , , ,2
07,2013,05,2,22,09,021,06,1,006,02,4, , , , , ,2
07,2013,05,2,22,09,021,06,1,006,03,4, , , , , ,2
07,2013,05,2,22,09,021,08,1,008,01,3, , , , , ,2
07,2013,05,2,22,09,021,08,1,008,02,4, , , , , ,2
07,2013,05,2,22,09,021,09,1,009,01,3, , , , , ,2
07,2013,05,2,22,09,021,09,1,009,02,4, , , , , ,2
07,2013,05,2,22,09,021,10,1,010,01,3, , , , , ,2
07,2013,05,2,22,09,021,10,1,010,02,4, , , , , ,2
07,2013,05,2,22,21,022,02,1,043,01,3, , , , , ,2
07,2013,05,2,22,21,022,02,1,043,02,4, , , , , ,2
07,2013,05,2,22,21,022,04,1,045,01,3, , , , , ,2
07,2013,05,2,82,12,016,05,1,005,01,1,4, , , , ,2
07,2013,05,2,82,24,018,04,1,024,01,3, , , , , ,2
07,2013,05,2,82,24,018,04,1,024,02,4, , , , , ,2
07,2013,05,2,82,24,018,06,1,026,03,3, , , , , ,2
07,2013,05,2,82,24,018,07,1,027,01,3, , , , , ,2
07,2013,05,2,82,24,018,08,1,028,01,3, , , , , ,2
07,2013,05,2,82,24,018,08,1,028,02,4, , , , , ,2
07,2013,05,2,82,24,018,09,1,029,01,3, , , , , ,2
07,2013,05,2,82,24,018,09,1,029,05,4, , , , , ,2
07,2013,05,2,32,06,041,01,1,061,01,3, , , , , ,2
07,2013,05,2,32,06,041,03,1,063,01,3, , , , , ,2
07,2013,05,2,32,09,043,01,1,021,01,3, , , , , ,2
07,2013,05,2,32,15,044,02,1,052,01,4, , , , , ,2
07,2013,05,2,32,15,044,02,1,052,02,4, , , , , ,2
07,2013,05,2,32,15,044,05,1,055,01,3, , , , , ,2
07,2013,05,2,32,15,044,06,1,056,02,1,3,2,2,2,3,2
07,2013,05,2,32,15,044,07,1,057,01,1,2,2,2,2,3,1
07,2013,05,2,32,15,044,07,1,057,02,3, , , , , ,2
07,2013,05,2,32,27,046,02,1,092,01,3, , , , , ,2
07,2013,05,2,32,42,048,06,1,006,02,1,4, , , , ,2
07,2013,05,2,32,45,050,02,1,082,01,3, , , , , ,2
07,2013,05,2,32,45,050,03,1,083,02,3, , , , , ,2
07,2013,05,2,61,06,070,01,1,099,01,3, , , , , ,2
07,2013,05,2,61,06,070,01,1,091,01,3, , , , , ,2
07,2013,05,2,61,15,071,01,1,021,02,3, , , , , ,2
07,2013,05,2,61,15,071,04,1,024,01,3, , , , , ,2
07,2013,05,2,61,15,071,07,1,027,01,4, , , , , ,2
07,2013,05,2,61,27,073,03,1,033,01,3, , , , , ,2
07,2013,05,2,61,27,073,03,1,033,02,3, , , , , ,2
07,2013,05,2,61,27,073,04,1,034,01,3, , , , , ,2
07,2013,05,2,61,27,073,04,1,034,02,4, , , , , ,2
07,2013,05,2,61,27,073,07,1,037,01,3, , , , , ,2
07,2013,05,2,61,27,073,07,1,037,02,4, , , , , ,2
07,2013,05,2,61,30,074,06,1,006,01,3, , , , , ,2
07,2013,05,2,61,36,075,01,1,103,01,3, , , , , ,2
07,2013,05,2,61,51,078,01,1,081,01,1,4, , , , ,2
07,2013,05,2,61,51,078,02,1,082,01,1,2,2,2,2,3,2
07,2013,05,2,61,51,078,02,1,082,02,4, , , , , ,2
07,2013,05,2,61,51,078,03,1,083,01,1,2,2,2,2,3,2
07,2013,05,2,61,51,078,03,1,083,02,3, , , , , ,2
07,2013,05,2,61,51,078,07,1,087,01,1,2,2,2,2,3,2
07,2013,05,2,61,51,078,07,1,087,02,4, , , , , ,2
07,2013,05,2,61,51,078,08,1,088,05,3, , , , , ,2
07,2013,05,2,61,51,078,09,1,089,01,1,1,2,2,2,3,2
07,2013,05,2,61,57,079,01,1,011,01,2, , , , , ,1
07,2013,05,2,61,57,079,04,1,014,01,3, , , , , ,2
07,2013,05,2,61,87,086,06,1,076,03,3, , , , , ,2
07,2013,05,2,61,87,086,06,1,076,04,4, , , , , ,2
07,2013,05,2,45,09,014,03,1,013,01,3, , , , , ,2
07,2013,05,2,92,18,044,02,1,042,02,4, , , , , ,2
07,2013,05,2,92,18,045,01,1,051,01,3, , , , , ,2
07,2013,05,2,92,18,045,01,1,051,02,4, , , , , ,2
07,2013,05,2,92,24,046,05,1,065,01,3, , , , , ,2
07,2013,05,2,21,09,074,03,1,013,01,3, , , , , ,2
07,2013,05,2,21,09,074,05,1,015,02,3, , , , , ,2
07,2013,05,2,21,09,074,06,1,016,01,1,4, , , , ,2
07,2013,05,2,21,12,075,06,1,026,01,4, , , , , ,2
07,2013,05,2,21,12,075,09,1,029,01,1,4, , , , ,3
07,2013,05,2,21,09,076,10,1,040,01,3, , , , , ,2
07,2013,05,3,21,24,077,09,1,049,03,3, , , , , ,2
07,2013,05,2,21,36,083,03,1,103,01,3, , , , , ,2
07,2013,05,2,21,39,085,01,1,121,01,3, , , , , ,1
07,2013,05,2,21,42,086,02,1,172,01,3, , , , , ,2
07,2013,05,2,21,42,086,05,1,175,05,3, , , , , ,2
07,2013,05,2,21,42,086,07,1,177,03,4, , , , , ,2
07,2013,05,2,21,48,087,01,1,131,01,3, , , , , ,2
07,2013,05,2,21,48,087,02,1,132,03,4, , , , , ,2
07,2013,05,2,21,48,087,08,1,138,01,3, , , , , ,2
07,2013,05,2,21,48,087,08,1,138,02,4, , , , , ,2
07,2013,05,2,21,54,090,03,1,163,01,3, , , , , ,2
07,2013,05,2,21,54,090,07,1,167,01,3, , , , , ,2
07,2013,05,2,13,24,048,09,1,009,01,1,4, , , , ,2
07,2013,05,2,13,27,049,04,1,024,01,3, , , , , ,2
07,2013,05,2,13,39,051,03,1,043,01,3, , , , , ,2
07,2013,05,2,13,39,051,05,1,045,01,3, , , , , ,2
07,2013,05,2,13,39,051,10,1,050,01,3, , , , , ,2
07,2013,05,2,33,09,035,06,1,066,01,1,4, , , , ,2
07,2013,05,2,33,09,035,08,1,068,01,3, , , , , ,2
07,2013,05,2,33,15,036,01,1,021,01,3, , , , , ,2
07,2013,05,2,33,15,036,02,1,022,01,3, , , , , ,2
07,2013,05,2,33,15,036,03,1,023,01,3, , , , , ,2
07,2013,05,2,33,15,036,04,1,024,01,3, , , , , ,2
07,2013,05,2,33,18,037,01,1,041,02,1,2,2,2,2,3,3
07,2013,05,2,33,18,037,05,1,045,01,3, , , , , ,3
07,2013,05,2,33,25,039,01,1,081,01,3, , , , , ,2
07,2013,05,2,33,25,039,04,1,084,01,3, , , , , ,2
07,2013,05,2,33,25,039,05,1,085,01,3, , , , , ,2
07,2013,05,2,33,25,039,05,1,085,02,4, , , , , ,2
07,2013,05,2,33,25,039,05,1,085,03,4, , , , , ,2
07,2013,05,2,33,25,039,09,1,089,01,3, , , , , ,2
07,2013,05,2,33,25,039,09,1,089,02,4, , , , , ,2
07,2013,05,2,33,30,040,05,1,035,01,3, , , , , ,2
07,2013,05,2,33,30,040,05,1,035,02,3, , , , , ,2
07,2013,05,2,33,30,040,09,1,039,01,3, , , , , ,2
07,2013,05,2,33,30,040,10,1,040,02,3, , , , , ,2
07,2013,05,2,33,33,041,01,1,001,01,3, , , , , ,2
07,2013,05,2,33,33,041,07,1,007,01,3, , , , , ,2
07,2013,05,2,33,33,041,07,1,007,02,4, , , , , ,2
07,2013,05,2,33,33,041,08,1,008,01,3, , , , , ,2
07,2013,05,2,33,33,041,08,1,008,02,4, , , , , ,2
07,2013,05,2,12,06,089,01,1,011,01,3, , , , , ,2
07,2013,05,2,12,09,092,02,1,042,01,3, , , , , ,2
07,2013,05,2,12,30,103,06,1,156,01,3, , , , , ,2
07,2013,05,2,12,33,105,03,1,174,01,3, , , , , ,2
07,2013,05,2,12,33,106,05,1,186,03,3, , , , , ,2
07,2013,05,2,31,42,052,01,1,071,01,2, , , , , ,2
07,2013,05,2,31,42,052,06,1,076,01,3, , , , , ,2
07,2013,05,2,31,42,052,07,1,077,01,3, , , , , ,2
07,2013,05,2,31,34,050,03,1,053,01,2, , , , , ,2
07,2013,05,2,11,06,078,04,1,024,04,3, , , , , ,2
07,2013,05,2,11,12,081,04,1,054,01,4, , , , , ,2
07,2013,05,2,11,12,081,04,1,054,02,3, , , , , ,2
07,2013,05,1,11,15,083,03,1,073,01,3, , , , , ,2
07,2013,05,1,11,15,083,09,1,079,01,3, , , , , ,2
07,2013,05,2,11,18,084,02,1,082,03,1,4, , , , ,2
07,2013,05,2,11,18,084,08,4,084,01,1,2,2,2,2,3,3
07,2013,05,1,11,24,087,02,1,112,02,3, , , , , ,2
07,2013,05,1,11,27,089,02,1,132,01,2, , , , , ,2
07,2013,05,1,11,33,092,01,1,171,02,3, , , , , ,2
07,2013,05,1,11,36,094,02,1,182,03,1,3,2,2,1,3,1
07,2013,05,2,51,40,032,08,1,038,01,1,2,2,2,2,3,2
07,2013,05,2,51,40,032,08,1,038,03,1,2,2,2,2,3,2
07,2013,05,2,81,03,031,10,1,040,01,3, , , , , ,2
07,2013,05,2,81,09,032,01,1,001,01,3, , , , , ,2
07,2013,05,2,81,09,032,01,1,001,02,4, , , , , ,2
07,2013,05,2,81,33,035,01,1,041,01,3, , , , , ,2
07,2013,05,2,81,33,035,01,1,041,02,4, , , , , ,2
07,2013,05,2,81,33,035,02,1,042,01,3, , , , , ,2
07,2013,05,2,81,33,035,03,2,044,01,3, , , , , ,2
07,2013,05,2,81,33,035,07,1,048,01,4, , , , , ,2
07,2013,05,3,81,33,036,04,1,055,02,4, , , , , ,2
07,2013,05,3,81,33,036,05,1,056,01,3, , , , , ,2
07,2013,05,3,81,33,036,07,1,058,01,3, , , , , ,2
07,2013,05,3,81,33,036,10,1,061,01,3, , , , , ,2
07,2013,05,2,71,12,024,02,1,002,01,3, , , , , ,2
07,2013,05,2,71,12,024,02,1,002,02,4, , , , , ,2
07,2013,05,2,71,12,024,03,1,003,01,3, , , , , ,2
07,2013,05,2,71,12,024,03,1,003,02,4, , , , , ,2
07,2013,05,2,71,12,024,04,1,004,01,3, , , , , ,2
07,2013,05,2,71,12,024,04,1,004,02,4, , , , , ,2
07,2013,05,2,71,12,024,06,1,006,01,1,4, , , , ,3
07,2013,05,2,71,12,024,07,1,007,01,3, , , , , ,2
07,2013,05,2,71,12,024,08,1,008,01,3, , , , , ,2
07,2013,05,2,71,24,025,03,1,013,02,3, , , , , ,2
07,2013,05,2,71,39,026,01,1,021,01,1,4, , , , ,2
07,2013,05,2,71,39,026,01,1,021,02,3, , , , , ,2
07,2013,05,2,71,39,026,06,1,026,01,1,4, , , , ,2
07,2013,05,2,71,39,026,07,1,027,01,3, , , , , ,2
07,2013,05,2,71,39,026,07,1,027,02,3, , , , , ,2
07,2013,05,2,71,39,026,08,1,028,01,1,4, , , , ,2
07,2013,05,2,71,39,026,08,1,028,03,1,4, , , , ,2
07,2013,05,2,71,39,026,09,1,029,01,1,4, , , , ,2
07,2013,05,2,71,39,026,10,1,030,01,3, , , , , ,2
07,2013,05,2,71,39,026,10,1,030,02,3, , , , , ,2
07,2013,05,2,71,60,028,02,1,042,01,3, , , , , ,2
07,2013,05,2,71,60,028,06,1,046,01,3, , , , , ,2
07,2013,05,2,71,60,028,09,1,049,01,3, , , , , ,2
07,2013,05,2,71,60,028,10,1,050,02,1,2,2,2,2,3,2
07,2013,05,2,52,06,035,01,1,001,01,3, , , , , ,2
07,2013,05,2,52,06,035,02,1,002,01,3, , , , , ,2
07,2013,05,2,52,06,035,02,1,002,02,4, , , , , ,2
07,2013,05,2,52,06,035,03,1,003,01,3, , , , , ,2
07,2013,05,2,52,06,035,03,1,003,03,4, , , , , ,2
07,2013,06,2,43,03,016,06,1,016,01,3, , , , , ,2
07,2013,06,2,43,09,017,01,1,001,01,3, , , , , ,2
07,2013,06,2,43,09,017,04,1,004,01,3, , , , , ,2
07,2013,06,2,43,09,017,06,1,006,01,3, , , , , ,2
07,2013,06,2,43,09,017,07,1,007,01,3, , , , , ,2
07,2013,06,2,43,09,017,10,1,010,01,3, , , , , ,2
07,2013,06,2,53,15,023,04,1,014,01,3, , , , , ,2
07,2013,06,2,53,21,024,06,1,036,01,3, , , , , ,2
07,2013,06,1,53,24,025,01,1,001,01,3, , , , , ,2
07,2013,06,2,53,27,026,01,1,021,01,3, , , , , ,2
