REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,DS,PSU,HUNO,HHNO,HHSERNO,WEIGHU
15,2013,1,2,31,0,1,6,1,6,272607319693
15,2013,1,2,31,0,1,7,1,7,272607319693
15,2013,1,2,31,0,1,8,1,8,272607319693
15,2013,1,2,31,0,1,9,1,9,272607319693
15,2013,1,2,31,0,1,10,1,10,272607319693
15,2013,1,2,31,0,3,1,1,11,261666396502
15,2013,1,2,31,0,3,2,1,12,261666396502
15,2013,1,2,31,0,3,3,1,13,261666396502
15,2013,1,2,31,0,3,4,1,14,261666396502
15,2013,1,2,31,0,3,5,1,15,261666396502
15,2013,1,2,31,0,3,6,1,16,261666396502
15,2013,1,2,31,0,3,7,1,17,261666396502
15,2013,1,2,31,0,3,8,1,18,261666396502
15,2013,1,2,31,0,3,9,1,19,261666396502
15,2013,1,2,31,0,3,10,1,20,261666396502
15,2013,1,2,31,0,4,1,1,21,334865897325
15,2013,1,2,31,0,4,2,1,22,334865897325
15,2013,1,2,31,0,4,3,1,23,334865897325
15,2013,1,2,31,0,4,4,1,24,334865897325
15,2013,1,2,31,0,4,5,1,25,334865897325
15,2013,1,2,31,0,4,6,1,26,334865897325
15,2013,1,2,31,0,4,7,1,27,334865897325
15,2013,1,2,31,0,4,8,1,28,334865897325
15,2013,1,2,31,0,4,9,1,29,334865897325
15,2013,1,2,31,0,4,10,1,30,334865897325
15,2013,1,2,31,0,5,1,1,31,337744067050
15,2013,1,2,31,0,5,2,1,32,337744067050
15,2013,1,2,31,0,5,3,1,33,337744067050
15,2013,1,2,31,0,5,4,1,34,337744067050
15,2013,1,2,31,0,5,5,1,35,337744067050
15,2013,1,2,31,0,5,6,1,36,337744067050
15,2013,1,2,31,0,5,7,1,37,337744067050
15,2013,1,2,31,0,5,8,1,38,337744067050
15,2013,1,2,31,0,5,9,1,39,337744067050
15,2013,1,2,31,0,5,10,1,40,337744067050
15,2013,1,2,31,0,7,1,1,53,406717158799
15,2013,1,2,31,0,7,2,1,54,406717158799
15,2013,1,2,31,0,7,3,1,55,406717158799
15,2013,1,2,31,0,7,4,1,56,406717158799
15,2013,1,2,31,0,7,5,1,57,406717158799
15,2013,1,2,31,0,7,6,1,58,406717158799
15,2013,1,2,31,0,7,9,1,61,406717158799
15,2013,1,2,31,0,7,7,1,59,406717158799
15,2013,1,2,31,0,7,8,1,60,406717158799
15,2013,1,2,31,0,7,10,1,62,406717158799
15,2013,1,2,31,0,9,1,1,71,331056065723
15,2013,1,2,31,0,9,2,1,72,331056065723
15,2013,1,2,31,0,9,3,1,73,331056065723
15,2013,1,2,31,0,9,4,1,74,331056065723
15,2013,1,2,31,0,9,5,1,75,331056065723
15,2013,1,2,31,0,9,6,1,76,331056065723
15,2013,1,2,31,0,9,7,1,77,331056065723
15,2013,1,2,31,0,9,8,1,78,331056065723
15,2013,1,2,31,0,9,9,1,79,331056065723
15,2013,1,2,31,0,9,10,1,80,331056065723
15,2013,1,2,31,0,11,1,1,91,312059753380
15,2013,1,2,31,0,11,2,1,92,312059753380
15,2013,1,2,31,0,11,3,1,93,312059753380
15,2013,1,2,31,0,11,4,1,94,312059753380
15,2013,1,2,31,0,11,5,1,95,312059753380
15,2013,1,2,31,0,11,6,1,96,312059753380
15,2013,1,2,31,0,11,7,1,97,312059753380
15,2013,1,2,31,0,11,8,1,98,312059753380
15,2013,1,2,31,0,11,8,2,99,312059753380
15,2013,1,2,31,0,11,9,1,100,312059753380
15,2013,1,2,31,0,11,10,1,101,312059753380
15,2013,1,2,31,0,10,1,1,82,300482345367
15,2013,1,2,31,0,10,2,1,83,300482345367
15,2013,1,2,31,0,10,3,1,84,300482345367
15,2013,1,2,31,0,10,4,1,85,300482345367
15,2013,1,2,31,0,10,5,1,86,300482345367
15,2013,1,2,31,0,10,6,1,87,300482345367
15,2013,1,2,31,0,10,7,1,88,300482345367
15,2013,1,2,31,0,10,8,1,89,300482345367
15,2013,1,2,31,0,10,9,1,90,300482345367
15,2013,1,2,31,0,10,10,1,91,300482345367
15,2013,1,1,11,0,1,1,1,1,336692883743
15,2013,1,1,11,0,1,2,1,2,336692883743
15,2013,1,1,11,0,1,3,1,3,336692883743
15,2013,1,1,11,0,1,4,1,4,336692883743
15,2013,1,1,11,0,1,5,1,5,336692883743
15,2013,1,1,11,0,1,6,1,6,336692883743
15,2013,1,1,11,0,1,7,1,7,336692883743
15,2013,1,1,11,0,1,8,1,8,336692883743
15,2013,1,1,11,0,1,9,1,9,336692883743
15,2013,1,1,11,0,1,10,1,10,336692883743
15,2013,1,1,11,0,2,1,1,11,552871812693
15,2013,1,1,11,0,2,2,1,12,552871812693
15,2013,1,1,11,0,2,3,1,13,552871812693
15,2013,1,1,11,0,2,4,1,14,552871812693
15,2013,1,1,11,0,2,5,1,15,552871812693
15,2013,1,1,11,0,2,6,1,16,552871812693
15,2013,1,1,11,0,2,7,1,17,552871812693
15,2013,1,1,11,0,2,8,1,18,552871812693
15,2013,1,1,11,0,2,9,1,19,552871812693
15,2013,1,1,11,0,2,10,1,20,552871812693
15,2013,1,2,11,0,4,1,1,31,494226016228
15,2013,1,2,11,0,4,2,1,32,494226016228
15,2013,1,2,11,0,4,3,1,33,494226016228
15,2013,1,2,11,0,4,4,1,34,494226016228
15,2013,1,2,11,0,4,5,1,35,494226016228
15,2013,1,2,11,0,4,6,1,36,494226016228
15,2013,1,2,11,0,4,7,1,37,494226016228
15,2013,1,2,11,0,4,8,1,38,494226016228
15,2013,1,2,11,0,4,9,1,39,494226016228
15,2013,1,2,11,0,4,10,1,40,494226016228
15,2013,1,1,11,0,5,1,1,41,399687769793
15,2013,1,1,11,0,5,2,1,42,399687769793
15,2013,1,1,11,0,5,3,1,43,399687769793
15,2013,1,1,11,0,5,4,1,44,399687769793
15,2013,1,1,11,0,5,5,1,45,399687769793
15,2013,1,1,11,0,5,6,1,46,399687769793
15,2013,1,1,11,0,5,7,1,47,399687769793
15,2013,1,1,11,0,5,8,1,48,399687769793
15,2013,1,1,11,0,5,9,1,49,399687769793
15,2013,1,1,11,0,5,10,1,50,399687769793
15,2013,1,1,11,0,6,1,1,51,577604242117
15,2013,1,1,11,0,6,2,1,52,577604242117
15,2013,1,1,11,0,6,3,1,53,577604242117
15,2013,1,1,11,0,6,4,1,54,577604242117
15,2013,1,1,11,0,6,5,1,55,577604242117
15,2013,1,1,11,0,6,6,1,56,577604242117
15,2013,1,1,11,0,6,7,1,57,577604242117
15,2013,1,1,11,0,6,8,1,58,577604242117
15,2013,1,1,11,0,6,9,1,59,577604242117
15,2013,1,1,11,0,6,10,1,60,577604242117
15,2013,1,2,11,0,7,1,1,61,572273823595
15,2013,1,2,11,0,7,2,1,62,572273823595
15,2013,1,2,11,0,7,3,1,63,572273823595
15,2013,1,2,11,0,7,4,1,64,572273823595
15,2013,1,2,11,0,7,5,1,65,572273823595
15,2013,1,2,11,0,7,6,1,66,572273823595
15,2013,1,2,11,0,7,7,1,67,572273823595
15,2013,1,2,11,0,7,8,1,68,572273823595
15,2013,1,2,11,0,7,9,1,69,572273823595
15,2013,1,2,11,0,7,10,1,70,572273823595
15,2013,1,2,11,0,8,1,1,71,613932854499
15,2013,1,2,11,0,8,2,1,72,613932854499
15,2013,1,2,11,0,8,3,1,73,613932854499
15,2013,1,2,11,0,8,4,1,74,613932854499
15,2013,1,2,11,0,8,5,1,75,613932854499
15,2013,1,2,11,0,8,6,1,76,613932854499
15,2013,1,2,11,0,8,7,1,77,613932854499
15,2013,1,2,11,0,8,8,1,78,613932854499
15,2013,1,2,11,0,8,9,1,79,613932854499
15,2013,1,2,11,0,8,10,1,80,613932854499
15,2013,1,3,11,0,9,1,1,81,23584544070
15,2013,1,3,11,0,9,2,1,82,23584544070
15,2013,1,3,11,0,9,3,1,83,23584544070
15,2013,1,3,11,0,9,4,1,84,23584544070
15,2013,1,3,11,0,9,5,1,85,23584544070
15,2013,1,3,11,0,9,6,1,86,23584544070
15,2013,1,3,11,0,9,7,1,87,23584544070
15,2013,1,3,11,0,9,8,1,88,23584544070
15,2013,1,3,11,0,9,9,1,89,23584544070
15,2013,1,3,11,0,9,10,1,90,23584544070
15,2013,1,1,11,0,10,1,1,91,483534753675
15,2013,1,1,11,0,10,2,1,92,483534753675
15,2013,1,1,11,0,10,3,1,93,483534753675
15,2013,1,1,11,0,10,4,1,94,483534753675
15,2013,1,1,11,0,10,5,1,95,483534753675
15,2013,1,1,11,0,10,6,1,96,483534753675
15,2013,1,1,11,0,10,7,1,97,483534753675
15,2013,1,1,11,0,10,8,1,98,483534753675
15,2013,1,1,11,0,10,9,1,99,483534753675
15,2013,1,1,11,0,10,10,1,100,483534753675
15,2013,1,1,11,0,11,1,1,101,528168730937
15,2013,1,1,11,0,11,2,1,102,528168730937
15,2013,1,1,11,0,11,3,1,103,528168730937
15,2013,1,1,11,0,11,4,1,104,528168730937
15,2013,1,1,11,0,11,5,1,105,528168730937
15,2013,1,1,11,0,11,6,1,106,528168730937
15,2013,1,1,11,0,11,7,1,107,528168730937
15,2013,1,1,11,0,11,8,1,108,528168730937
15,2013,1,1,11,0,11,9,1,109,528168730937
15,2013,1,1,11,0,11,10,1,110,528168730937
15,2013,1,1,11,0,12,1,1,111,550102936268
15,2013,1,1,11,0,12,2,1,112,550102936268
15,2013,1,1,11,0,12,3,1,113,550102936268
15,2013,1,1,11,0,12,4,1,114,550102936268
15,2013,1,1,11,0,12,5,1,115,550102936268
15,2013,1,1,11,0,12,6,1,116,550102936268
15,2013,1,1,11,0,12,7,1,117,550102936268
15,2013,1,1,11,0,12,8,1,118,550102936268
15,2013,1,1,11,0,12,9,1,119,550102936268
15,2013,1,1,11,0,12,10,1,120,550102936268
15,2013,1,1,11,0,13,1,1,121,525689065534
15,2013,1,1,11,0,13,2,1,122,525689065534
15,2013,1,1,11,0,13,3,1,123,525689065534
15,2013,1,1,11,0,13,4,1,124,525689065534
15,2013,1,1,11,0,13,5,1,125,525689065534
15,2013,1,1,11,0,13,6,1,126,525689065534
15,2013,1,1,11,0,13,7,1,127,525689065534
15,2013,1,1,11,0,13,8,1,128,525689065534
15,2013,1,1,11,0,13,9,1,129,525689065534
15,2013,1,1,11,0,13,10,1,130,525689065534
15,2013,1,1,11,0,14,1,1,171,343241571623
15,2013,1,1,11,0,14,2,1,172,343241571623
15,2013,1,1,11,0,14,3,1,173,343241571623
15,2013,1,1,11,0,14,3,2,174,343241571623
15,2013,1,1,11,0,14,4,1,175,343241571623
15,2013,1,1,11,0,14,5,1,176,343241571623
15,2013,1,1,11,0,14,6,1,177,343241571623
15,2013,1,1,11,0,14,7,1,178,343241571623
15,2013,1,1,11,0,14,8,1,179,343241571623
15,2013,1,1,11,0,14,9,1,180,343241571623
15,2013,1,1,11,0,14,10,1,181,343241571623
15,2013,1,1,11,0,15,1,1,141,491845507254
15,2013,1,1,11,0,15,2,1,142,491845507254
15,2013,1,1,11,0,15,3,1,143,491845507254
15,2013,1,1,11,0,15,4,1,144,491845507254
15,2013,1,1,11,0,15,5,1,145,491845507254
15,2013,1,1,11,0,15,6,1,146,491845507254
15,2013,1,1,11,0,15,7,1,147,491845507254
15,2013,1,1,11,0,15,8,1,148,491845507254
15,2013,1,1,11,0,15,9,1,149,491845507254
15,2013,1,1,11,0,15,10,1,150,491845507254
15,2013,1,1,11,0,16,1,1,151,503270866070
15,2013,1,1,11,0,16,2,1,152,503270866070
15,2013,1,1,11,0,16,3,1,153,503270866070
15,2013,1,1,11,0,16,4,1,154,503270866070
15,2013,1,1,11,0,16,5,1,155,503270866070
15,2013,1,1,11,0,16,6,1,156,503270866070
15,2013,1,1,11,0,16,7,1,157,503270866070
15,2013,1,1,11,0,16,8,1,158,503270866070
15,2013,1,1,11,0,16,9,1,159,503270866070
15,2013,1,1,11,0,16,10,1,160,503270866070
15,2013,1,1,11,0,17,1,1,161,456253213889
15,2013,1,1,11,0,17,2,1,172,456253213889
15,2013,1,1,11,0,17,3,1,163,456253213889
15,2013,1,1,11,0,17,4,1,164,456253213889
15,2013,1,1,11,0,17,5,1,165,456253213889
15,2013,1,1,11,0,17,6,1,166,456253213889
15,2013,1,1,11,0,17,7,1,167,456253213889
15,2013,1,1,11,0,17,8,1,168,456253213889
15,2013,1,1,11,0,17,9,1,169,456253213889
15,2013,1,1,11,0,17,10,1,170,456253213889
15,2013,1,1,11,0,18,1,1,131,451299103430
15,2013,1,1,11,0,18,2,1,132,451299103430
15,2013,1,1,11,0,18,3,1,133,451299103430
15,2013,1,1,11,0,18,4,1,134,451299103430
15,2013,1,1,11,0,18,5,1,135,451299103430
15,2013,1,1,11,0,18,6,1,136,451299103430
15,2013,1,1,11,0,18,7,1,137,451299103430
15,2013,1,1,11,0,18,8,1,138,451299103430
15,2013,1,1,11,0,18,9,1,139,451299103430
15,2013,1,1,11,0,18,10,1,140,451299103430
15,2013,1,2,51,0,1,1,1,1,218962393319
15,2013,1,2,51,0,1,2,1,2,218962393319
15,2013,1,2,51,0,1,3,1,3,218962393319
15,2013,1,2,51,0,1,4,1,4,218962393319
15,2013,1,2,51,0,1,5,1,5,218962393319
15,2013,1,2,51,0,1,6,1,6,218962393319
15,2013,1,2,51,0,1,7,1,7,218962393319
15,2013,1,2,51,0,1,8,1,8,218962393319
15,2013,1,2,51,0,1,9,1,9,218962393319
15,2013,1,2,51,0,1,10,1,10,218962393319
15,2013,1,2,51,0,2,1,1,11,191483553642
15,2013,1,2,51,0,2,2,1,12,191483553642
15,2013,1,2,51,0,2,3,1,13,191483553642
15,2013,1,2,51,0,2,4,1,14,191483553642
15,2013,1,2,51,0,2,5,1,15,191483553642
15,2013,1,2,51,0,2,6,1,16,191483553642
15,2013,1,2,51,0,2,7,1,17,191483553642
15,2013,1,2,51,0,2,8,1,18,191483553642
15,2013,1,2,51,0,2,9,1,19,191483553642
15,2013,1,2,51,0,2,10,1,20,191483553642
15,2013,1,1,51,0,4,1,1,31,211410743183
15,2013,1,1,51,0,4,2,1,32,211410743183
15,2013,1,1,51,0,4,3,1,33,211410743183
15,2013,1,1,51,0,4,4,1,34,211410743183
15,2013,1,1,51,0,4,5,1,35,211410743183
15,2013,1,1,51,0,4,6,1,36,211410743183
15,2013,1,1,51,0,4,7,1,37,211410743183
15,2013,1,1,51,0,4,8,1,38,211410743183
15,2013,1,1,51,0,4,9,1,39,211410743183
15,2013,1,1,51,0,4,10,1,40,211410743183
15,2013,1,1,51,0,5,1,1,41,209511921117
15,2013,1,1,51,0,5,2,1,42,209511921117
15,2013,1,1,51,0,5,3,1,43,209511921117
15,2013,1,1,51,0,5,4,1,44,209511921117
15,2013,1,1,51,0,5,5,1,45,209511921117
15,2013,1,1,51,0,5,6,1,46,209511921117
15,2013,1,1,51,0,5,7,1,47,209511921117
15,2013,1,1,51,0,5,8,1,48,209511921117
15,2013,1,1,51,0,5,9,1,49,209511921117
15,2013,1,1,51,0,5,10,1,50,209511921117
15,2013,1,2,51,0,6,1,1,51,211431940639
15,2013,1,2,51,0,6,2,1,52,211431940639
15,2013,1,2,51,0,6,3,1,53,211431940639
15,2013,1,2,51,0,6,4,1,54,211431940639
15,2013,1,2,51,0,6,5,1,55,211431940639
15,2013,1,2,51,0,6,6,1,56,211431940639
15,2013,1,2,51,0,6,7,1,57,211431940639
15,2013,1,2,51,0,6,8,1,58,211431940639
15,2013,1,2,51,0,6,9,1,59,211431940639
15,2013,1,2,51,0,6,10,1,60,211431940639
15,2013,1,2,51,0,7,3,1,63,220902173557
15,2013,1,2,51,0,7,1,1,61,220902173557
15,2013,1,2,51,0,7,2,1,62,220902173557
15,2013,1,2,51,0,7,4,1,64,220902173557
15,2013,1,2,51,0,7,5,1,65,220902173557
15,2013,1,2,51,0,7,6,1,66,220902173557
15,2013,1,2,51,0,7,7,1,67,220902173557
15,2013,1,2,51,0,7,8,1,68,220902173557
15,2013,1,2,51,0,7,9,1,69,220902173557
15,2013,1,2,51,0,7,10,1,70,220902173557
15,2013,1,3,81,0,8,1,1,31,259678107776
15,2013,1,3,81,0,8,2,1,32,259678107776
15,2013,1,3,81,0,8,3,1,33,259678107776
15,2013,1,3,81,0,8,4,1,34,259678107776
15,2013,1,3,81,0,8,5,1,35,259678107776
15,2013,1,3,81,0,8,6,1,36,259678107776
15,2013,1,3,81,0,8,7,1,37,259678107776
15,2013,1,3,81,0,8,8,1,38,259678107776
15,2013,1,3,81,0,8,9,1,39,259678107776
15,2013,1,3,81,0,8,10,1,40,259678107776
15,2013,1,2,81,0,7,1,1,51,310202970312
15,2013,1,2,81,0,7,2,1,52,310202970312
15,2013,1,2,81,0,7,3,1,53,310202970312
15,2013,1,2,81,0,7,5,1,55,310202970312
15,2013,1,2,81,0,7,4,1,54,310202970312
15,2013,1,2,81,0,7,6,1,56,310202970312
15,2013,1,2,81,0,7,7,1,57,310202970312
15,2013,1,2,81,0,7,8,1,58,310202970312
15,2013,1,2,81,0,7,8,2,59,310202970312
15,2013,1,2,81,0,7,9,1,60,310202970312
15,2013,1,2,81,0,7,10,1,61,310202970312
15,2013,1,2,81,0,6,1,1,11,430019412959
15,2013,1,2,81,0,6,2,1,12,430019412959
15,2013,1,2,81,0,6,3,1,13,430019412959
15,2013,1,2,81,0,6,4,1,14,430019412959
15,2013,1,2,81,0,6,5,1,15,430019412959
15,2013,1,2,81,0,6,6,1,16,430019412959
15,2013,1,2,81,0,6,7,1,17,430019412959
15,2013,1,2,81,0,6,8,1,18,430019412959
15,2013,1,2,81,0,6,9,1,19,430019412959
15,2013,1,2,81,0,6,10,1,20,430019412959
15,2013,1,2,81,0,5,1,1,73,279371164669
15,2013,1,2,81,0,5,2,1,74,279371164669
15,2013,1,2,81,0,5,3,1,75,279371164669
15,2013,1,2,81,0,5,4,1,76,279371164669
15,2013,1,2,81,0,5,5,1,77,279371164669
15,2013,1,2,81,0,5,6,1,78,279371164669
15,2013,1,2,81,0,5,7,1,79,279371164669
15,2013,1,2,81,0,5,8,1,80,279371164669
15,2013,1,2,81,0,5,9,1,81,279371164669
15,2013,1,2,81,0,5,10,1,82,279371164669
15,2013,1,1,81,0,4,1,1,1,225998208660
15,2013,1,1,81,0,4,2,1,2,225998208660
15,2013,1,1,81,0,4,3,1,3,225998208660
15,2013,1,1,81,0,4,4,1,4,225998208660
15,2013,1,1,81,0,4,5,1,5,225998208660
15,2013,1,1,81,0,4,6,1,6,225998208660
15,2013,1,1,81,0,4,7,1,7,225998208660
15,2013,1,1,81,0,4,8,1,8,225998208660
15,2013,1,1,81,0,4,9,1,9,225998208660
15,2013,1,1,81,0,4,10,1,10,225998208660
15,2013,1,3,81,0,3,1,3,62,209857219033
15,2013,1,3,81,0,3,2,1,63,209857219033
15,2013,1,3,81,0,3,3,1,64,209857219033
15,2013,1,3,81,0,3,4,1,65,209857219033
15,2013,1,3,81,0,3,5,1,66,209857219033
15,2013,1,3,81,0,3,6,1,67,209857219033
15,2013,1,3,81,0,3,6,2,68,209857219033
15,2013,1,3,81,0,3,7,1,69,209857219033
15,2013,1,3,81,0,3,8,1,70,209857219033
15,2013,1,3,81,0,3,9,1,71,209857219033
15,2013,1,3,81,0,3,10,1,72,209857219033
15,2013,1,2,81,0,2,1,1,21,379944783950
15,2013,1,2,81,0,2,2,1,22,379944783950
15,2013,1,2,81,0,2,3,1,23,379944783950
15,2013,1,2,81,0,2,4,1,24,379944783950
15,2013,1,2,81,0,2,5,1,25,379944783950
15,2013,1,2,81,0,2,6,1,26,379944783950
15,2013,1,2,81,0,2,7,1,27,379944783950
15,2013,1,2,81,0,2,8,1,28,379944783950
15,2013,1,2,81,0,2,9,1,29,379944783950
15,2013,1,2,81,0,2,10,1,30,379944783950
15,2013,1,2,81,0,1,1,1,41,385866497526
15,2013,1,2,81,0,1,2,1,42,385866497526
15,2013,1,2,81,0,1,3,1,43,385866497526
15,2013,1,2,81,0,1,4,1,44,385866497526
15,2013,1,2,81,0,1,5,1,45,385866497526
15,2013,1,2,81,0,1,6,1,46,385866497526
15,2013,1,2,81,0,1,7,1,47,385866497526
15,2013,1,2,81,0,1,8,1,48,385866497526
15,2013,1,2,81,0,1,9,1,49,385866497526
15,2013,1,2,81,0,1,10,1,50,385866497526
15,2013,1,2,71,0,6,1,1,31,385318920756
15,2013,1,2,71,0,6,2,1,32,385318920756
15,2013,1,2,71,0,6,3,1,33,385318920756
15,2013,1,2,71,0,6,4,1,34,385318920756
15,2013,1,2,71,0,6,5,1,35,385318920756
15,2013,1,2,71,0,6,6,1,36,385318920756
15,2013,1,2,71,0,6,7,1,37,385318920756
15,2013,1,2,71,0,6,8,1,38,385318920756
15,2013,1,2,71,0,6,9,1,39,385318920756
15,2013,1,2,71,0,6,10,1,40,385318920756
15,2013,1,2,71,0,5,1,1,41,466438693547
15,2013,1,2,71,0,5,2,1,42,466438693547
15,2013,1,2,71,0,5,3,1,43,466438693547
15,2013,1,2,71,0,5,4,1,44,466438693547
15,2013,1,2,71,0,5,5,1,45,466438693547
15,2013,1,2,71,0,5,6,1,46,466438693547
15,2013,1,2,71,0,5,7,1,47,466438693547
15,2013,1,2,71,0,5,8,1,48,466438693547
15,2013,1,2,71,0,5,9,1,49,466438693547
15,2013,1,2,71,0,5,10,1,50,466438693547
15,2013,1,2,71,0,4,1,1,21,429998170613
15,2013,1,2,71,0,4,2,1,22,429998170613
15,2013,1,2,71,0,4,3,1,23,429998170613
15,2013,1,2,71,0,4,4,1,24,429998170613
15,2013,1,2,71,0,4,5,1,25,429998170613
15,2013,1,2,71,0,4,6,1,26,429998170613
15,2013,1,2,71,0,4,7,1,27,429998170613
15,2013,1,2,71,0,4,8,1,28,429998170613
15,2013,1,2,71,0,4,9,1,29,429998170613
15,2013,1,2,71,0,4,10,1,30,429998170613
15,2013,1,2,71,0,2,1,1,11,483714200715
15,2013,1,2,71,0,2,2,1,12,483714200715
15,2013,1,2,71,0,2,3,1,13,483714200715
15,2013,1,2,71,0,2,4,1,14,483714200715
15,2013,1,2,71,0,2,5,1,15,483714200715
15,2013,1,2,71,0,2,6,1,16,483714200715
15,2013,1,2,71,0,2,7,1,17,483714200715
15,2013,1,2,71,0,2,8,1,18,483714200715
15,2013,1,2,71,0,2,9,1,19,483714200715
15,2013,1,2,71,0,2,10,1,20,483714200715
15,2013,1,2,71,0,1,1,1,1,579204091987
15,2013,1,2,71,0,1,2,1,2,579204091987
15,2013,1,2,71,0,1,3,1,3,579204091987
15,2013,1,2,71,0,1,4,1,4,579204091987
15,2013,1,2,71,0,1,5,1,5,579204091987
15,2013,1,2,71,0,1,6,1,6,579204091987
15,2013,1,2,71,0,1,7,1,7,579204091987
15,2013,1,2,71,0,1,8,1,8,579204091987
15,2013,1,2,71,0,1,9,1,9,579204091987
15,2013,1,2,71,0,1,10,1,10,579204091987
15,2013,1,2,32,0,1,1,1,31,268940922389
15,2013,1,2,32,0,1,2,1,32,268940922389
15,2013,1,2,32,0,1,3,1,33,268940922389
15,2013,1,2,32,0,1,4,1,34,268940922389
15,2013,1,2,32,0,1,5,1,35,268940922389
15,2013,1,2,32,0,1,6,1,36,268940922389
15,2013,1,2,32,0,1,7,1,37,268940922389
15,2013,1,2,32,0,1,8,1,38,268940922389
15,2013,1,2,32,0,1,9,1,39,268940922389
15,2013,1,2,32,0,1,10,1,40,268940922389
15,2013,1,2,32,0,3,1,1,11,195420222045
15,2013,1,2,32,0,3,2,1,12,195420222045
15,2013,1,2,32,0,3,3,1,13,195420222045
15,2013,1,2,32,0,3,4,1,14,195420222045
15,2013,1,2,32,0,3,5,1,15,195420222045
15,2013,1,2,32,0,3,6,1,16,195420222045
15,2013,1,2,32,0,3,7,1,17,195420222045
15,2013,1,2,32,0,3,8,1,18,195420222045
15,2013,1,2,32,0,3,9,1,19,195420222045
15,2013,1,2,32,0,3,10,1,20,195420222045
15,2013,1,2,32,0,4,1,1,21,178713708945
15,2013,1,2,32,0,4,2,1,22,178713708945
15,2013,1,2,32,0,4,3,1,23,178713708945
15,2013,1,2,32,0,4,4,1,24,178713708945
15,2013,1,2,32,0,4,5,1,25,178713708945
15,2013,1,2,32,0,4,6,1,26,178713708945
15,2013,1,2,32,0,4,7,1,27,178713708945
15,2013,1,2,32,0,4,8,1,28,178713708945
15,2013,1,2,32,0,4,9,1,29,178713708945
15,2013,1,2,32,0,4,10,1,30,178713708945
15,2013,1,2,32,0,5,1,1,41,268070563417
15,2013,1,2,32,0,5,2,1,42,268070563417
15,2013,1,2,32,0,5,3,1,43,268070563417
15,2013,1,2,32,0,5,5,1,45,268070563417
15,2013,1,2,32,0,5,4,1,44,268070563417
15,2013,1,2,32,0,5,6,1,46,268070563417
15,2013,1,2,32,0,5,7,1,47,268070563417
15,2013,1,2,32,0,5,8,1,48,268070563417
15,2013,1,2,32,0,5,9,1,49,268070563417
15,2013,1,2,32,0,5,10,1,50,268070563417
15,2013,1,2,32,0,6,1,1,91,192784925603
15,2013,1,2,32,0,6,2,1,92,192784925603
15,2013,1,2,32,0,6,3,1,93,192784925603
15,2013,1,2,32,0,6,4,1,94,192784925603
15,2013,1,2,32,0,6,5,1,95,192784925603
15,2013,1,2,32,0,6,6,1,96,192784925603
15,2013,1,2,32,0,6,7,1,97,192784925603
15,2013,1,2,32,0,6,8,1,98,192784925603
15,2013,1,2,32,0,6,9,1,99,192784925603
15,2013,1,2,32,0,6,10,1,100,192784925603
15,2013,1,2,32,0,7,1,1,51,197122269140
15,2013,1,2,32,0,7,2,1,52,197122269140
15,2013,1,2,32,0,7,3,1,53,197122269140
15,2013,1,2,32,0,7,4,1,54,197122269140
15,2013,1,2,32,0,7,5,1,55,197122269140
15,2013,1,2,32,0,7,6,1,56,197122269140
15,2013,1,2,32,0,7,7,1,57,197122269140
15,2013,1,2,32,0,7,8,1,58,197122269140
15,2013,1,2,32,0,7,9,1,59,197122269140
15,2013,1,2,32,0,7,10,1,60,197122269140
15,2013,1,1,32,0,8,1,1,61,184415771736
15,2013,1,1,32,0,8,2,1,62,184415771736
15,2013,1,1,32,0,8,3,1,63,184415771736
15,2013,1,1,32,0,8,4,1,64,184415771736
15,2013,1,1,32,0,8,5,1,65,184415771736
15,2013,1,1,32,0,8,6,1,66,184415771736
15,2013,1,1,32,0,8,7,1,67,184415771736
15,2013,1,1,32,0,8,8,1,68,184415771736
15,2013,1,1,32,0,8,9,1,69,184415771736
15,2013,1,1,32,0,8,10,1,70,184415771736
15,2013,1,2,32,0,9,1,1,71,247642222310
15,2013,1,2,32,0,9,2,1,72,247642222310
15,2013,1,2,32,0,9,3,1,73,247642222310
15,2013,1,2,32,0,9,4,1,74,247642222310
15,2013,1,2,32,0,9,5,1,75,247642222310
15,2013,1,2,32,0,9,6,1,76,247642222310
15,2013,1,2,32,0,9,7,1,77,247642222310
15,2013,1,2,32,0,9,8,1,78,247642222310
15,2013,1,2,32,0,9,9,1,79,247642222310
15,2013,1,2,32,0,9,10,1,80,247642222310
15,2013,1,2,32,0,10,1,1,81,211748667265
15,2013,1,2,32,0,10,2,1,82,211748667265
15,2013,1,2,32,0,10,3,1,83,211748667265
15,2013,1,2,32,0,10,4,1,84,211748667265
15,2013,1,2,32,0,10,5,1,85,211748667265
15,2013,1,2,32,0,10,6,1,86,211748667265
15,2013,1,2,32,0,10,7,1,87,211748667265
15,2013,1,2,32,0,10,8,1,88,211748667265
15,2013,1,2,32,0,10,9,1,89,211748667265
15,2013,1,2,32,0,10,10,1,90,211748667265
15,2013,1,2,13,0,3,1,1,31,198143508334
15,2013,1,2,13,0,3,2,1,32,198143508334
15,2013,1,2,13,0,3,3,1,33,198143508334
15,2013,1,2,13,0,3,4,1,34,198143508334
15,2013,1,2,13,0,3,5,1,35,198143508334
15,2013,1,2,13,0,3,6,1,36,198143508334
15,2013,1,2,13,0,3,7,1,37,198143508334
