REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,DS,PSU,HUNO,HHNO,HHSERNO,Q7SERNO,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14
04,2013,08,2,12,15,161,05,1,086,02,6122,01461,3, , , , , 
04,2013,08,2,12,15,161,06,1,087,01,4110,84220,1,1,1,1,1,1
04,2013,08,2,12,15,161,08,1,089,02,7531,14101,1,1,1,1,1,3
04,2013,08,2,12,15,161,08,1,089,04,2652,90009,3, , , , , 
04,2013,08,2,12,15,161,09,1,090,01,7412,33120,2, , , , , 
04,2013,08,2,12,15,161,10,1,091,02,7536,47714,1,1,1,1,1,3
04,2013,08,2,12,18,162,01,1,092,02,3511,47411,1,1,1,1,1,3
04,2013,08,2,12,18,162,03,1,094,01,5414,58191,1,1,1,1,1,3
04,2013,08,2,12,18,162,05,1,096,02,9322,14101,1,1,1,1,1,3
04,2013,08,2,12,18,162,06,1,097,01,7512,56307,3, , , , , 
04,2013,08,2,12,18,162,06,1,097,04,5244,61900,1,1,1,1,1,3
04,2013,08,2,12,18,162,09,1,100,05,8331,49229,1,3,2,2,2,3
04,2013,08,2,12,18,162,10,1,101,01,2330,85499,3, , , , , 
04,2013,08,2,12,21,163,02,1,103,03,7531,47821,3, , , , , 
04,2013,08,2,12,21,163,02,1,103,04,2151,95111,1,2,3,2,2,3
04,2013,08,2,12,21,163,03,1,104,01,9322,22209,1,1,1,1,1,3
04,2013,08,2,12,21,163,04,1,105,01,3122,23961,1,1,1,1,1,3
04,2013,08,2,12,21,163,05,1,106,01,2152,55101,1,1,1,1,1,3
04,2013,08,2,12,21,163,06,1,107,01,1212,21009,1,1,1,1,1,3
04,2013,08,2,12,21,163,08,1,109,01,3122,13954,1,1,1,1,1,3
04,2013,08,2,12,21,163,08,1,109,02,2330,85211,1,1,1,1,1,1
04,2013,08,2,12,21,163,10,1,111,01,1420,46301,2, , , , , 
04,2013,08,2,12,21,163,10,1,111,03,5211,46301,4, , , , , 
04,2013,08,2,12,21,163,10,1,111,04,3511,69203,1,2,1,1,1,3
04,2013,08,1,12,21,164,02,1,113,03,9322,46492,1,2,1,1,1,3
04,2013,08,1,12,21,164,05,1,116,02,9111,97002,1,2,2,2,2,3
04,2013,08,1,12,21,164,05,1,116,03,9111,97002,1,2,2,2,2,3
04,2013,08,1,12,21,164,07,1,118,01,4110,45102,1,1,1,1,1,3
04,2013,08,1,12,21,164,07,1,118,02,3122,14101,1,1,1,1,1,3
04,2013,08,1,12,21,164,09,1,120,01,6116,47814,3, , , , , 
04,2013,08,2,12,21,165,02,1,123,01,7231,45202,3, , , , , 
04,2013,08,2,12,21,165,04,1,125,01,7115,16222,1,2,2,2,2,3
04,2013,08,2,12,21,165,05,1,126,01,5151,41001,2, , , , , 
04,2013,08,2,12,21,165,05,1,126,02,2330,85102,1,1,1,1,1,1
04,2013,08,2,12,21,165,06,1,127,01,5211,61900,3, , , , , 
04,2013,08,2,12,21,165,07,1,128,03,9322,92001,1,2,2,2,2,3
04,2013,08,2,12,21,165,07,1,128,04,9322,41001,1,4, , , , 
04,2013,08,2,12,24,166,01,1,132,01,9322,41001,1,4, , , , 
04,2013,08,2,12,24,166,01,1,132,02,7516,12007,1,2,2,2,2,3
04,2013,08,2,12,24,166,01,1,132,03,5415,84230,1,2,1,1,1,1
04,2013,08,2,12,24,166,02,1,133,02,9322,41001,1,4, , , , 
04,2013,08,2,12,24,166,03,1,134,01,9322,97002,1,4, , , , 
04,2013,08,2,12,24,166,04,1,135,03,4211,64191,1,1,1,1,1,3
04,2013,08,2,12,24,166,07,1,138,01,3360,84130,1,1,1,1,1,1
04,2013,08,2,12,24,166,07,1,138,02,5151,10617,3, , , , , 
04,2013,08,2,12,24,166,10,1,141,01,9112,85499,1,2,2,2,2,3
04,2013,08,2,12,24,166,10,1,141,02,7531,13929,1,2,2,2,2,3
04,2013,08,2,12,27,167,02,1,143,01,1212,64191,1,1,1,1,1,3
04,2013,08,2,12,27,167,02,1,143,02,1212,64191,1,1,1,1,1,3
04,2013,08,2,12,27,167,03,1,144,01,5211,47619,4, , , , , 
04,2013,08,2,12,27,167,03,1,144,02,5211,47619,4, , , , , 
04,2013,08,2,12,27,167,04,1,145,01,1212,20112,1,1,1,1,1,3
04,2013,08,2,12,27,167,04,1,145,02,2330,85420,1,1,1,1,1,1
04,2013,08,2,12,27,167,05,1,146,01,7531,47821,2, , , , , 
04,2013,08,2,12,27,167,05,1,146,02,2221,86103,1,1,1,1,1,3
04,2013,08,2,12,27,167,05,1,146,03,5211,46692,2, , , , , 
04,2013,08,2,12,27,167,07,1,148,01,3324,45102,3, , , , , 
04,2013,08,2,12,27,167,07,1,148,02,9520,47819,3, , , , , 
04,2013,08,2,12,27,167,07,1,148,03,3324,45401,3, , , , , 
04,2013,08,2,12,27,167,09,1,150,01,7231,14101,1,1,1,1,1,3
04,2013,08,2,12,27,167,09,1,150,02,7531,14101,3, , , , , 
04,2013,08,2,12,27,167,09,1,150,05,7116,41001,1,3,2,2,2,3
04,2013,08,2,12,27,168,01,1,152,01,2142,42109,1,1,1,1,1,3
04,2013,08,2,12,27,168,03,1,154,02,7531,14101,1,1,1,1,1,3
04,2013,08,2,12,27,168,03,1,154,03,4110,84110,1,1,1,1,1,1
04,2013,08,2,12,27,168,04,1,155,01,3123,49211,1,1,1,1,1,2
04,2013,08,2,12,27,168,04,1,155,03,5211,47113,3, , , , , 
04,2013,08,2,12,27,168,05,1,156,01,5414,49211,1,1,2,1,1,2
04,2013,08,2,12,27,168,05,1,156,02,3360,84130,1,2,2,2,1,1
04,2013,08,2,12,27,168,07,1,158,01,8331,84230,1,1,1,1,1,1
04,2013,08,2,12,27,168,07,1,158,03,3511,84130,1,3,2,2,1,1
04,2013,08,2,12,27,168,08,1,159,02,5211,47211,3, , , , , 
04,2013,08,2,12,27,168,09,1,160,01,4110,84130,1,1,1,1,1,1
04,2013,08,2,12,30,169,01,1,162,01,7512,10715,1,3,2,2,3,3
04,2013,08,2,12,30,169,01,1,162,02,5211,47211,3, , , , , 
04,2013,08,2,12,30,169,02,1,163,01,6117,01292,3, , , , , 
04,2013,08,2,12,30,169,02,1,163,02,6116,01292,4, , , , , 
04,2013,08,2,12,30,169,03,1,164,01,8153,17022,1,1,1,1,1,3
04,2013,08,2,12,30,169,04,1,165,02,5211,46611,1,3,2,2,2,3
04,2013,08,2,12,30,169,05,1,166,01,3353,64191,1,1,1,1,1,2
04,2013,08,2,12,30,169,06,1,167,01,6111,01222,3, , , , , 
04,2013,08,2,12,30,169,07,1,168,01,9213,01291,1,3,2,2,2,3
04,2013,08,2,12,30,169,07,1,168,02,9322,97002,1,1,2,1,1,3
04,2013,08,2,12,30,169,08,1,169,01,9322,01224,1,3,2,2,2,3
04,2013,08,2,12,30,169,08,1,169,02,6117,01292,3, , , , , 
04,2013,08,2,12,30,169,08,1,169,03,2221,86103,1,1,1,1,1,1
04,2013,08,2,12,30,169,09,1,170,02,8153,14103,1,1,1,1,1,3
04,2013,08,2,12,30,169,09,1,170,03,8153,31003,1,1,1,1,1,3
04,2013,08,2,12,30,169,10,1,171,01,7116,41001,2, , , , , 
04,2013,08,2,12,30,169,10,1,171,04,3122,14101,1,1,1,1,1,3
04,2013,08,2,12,30,169,10,1,171,05,3511,14101,1,1,1,1,1,3
04,2013,08,2,12,33,170,01,1,172,01,1212,45102,3, , , , , 
04,2013,08,2,12,33,170,01,1,172,02,5211,47529,3, , , , , 
04,2013,08,2,12,33,170,02,1,173,03,4110,10791,1,2,2,2,2,2
04,2013,08,2,12,33,170,02,1,173,04,4110,31003,1,2,2,2,1,3
04,2013,08,2,12,33,170,03,1,174,01,1212,32111,1,1,1,2,1,3
04,2013,08,2,12,33,170,03,1,174,02,2330,85309,1,1,1,1,1,1
04,2013,08,2,12,33,170,04,1,175,01,3324,45102,3, , , , , 
04,2013,08,2,12,33,170,07,1,178,01,3122,10712,1,1,1,1,1,3
04,2013,08,2,12,33,170,08,1,179,01,8331,49232,1,2,3,2,2,3
04,2013,08,2,12,33,170,08,1,179,03,8331,49232,1,2,2,2,2,3
04,2013,08,2,12,33,170,09,1,180,01,5211,47619,3, , , , , 
04,2013,08,2,12,33,171,01,1,182,01,8323,49222,3, , , , , 
04,2013,08,2,12,33,171,02,1,183,01,8323,49222,3, , , , , 
04,2013,08,2,12,33,171,03,1,184,01,8323,49222,3, , , , , 
04,2013,08,2,12,33,171,03,1,184,03,8323,49222,3, , , , , 
04,2013,08,2,12,33,171,03,1,184,04,9322,11041,1,3,2,2,2,3
04,2013,08,2,12,33,171,03,1,184,05,9322,11041,1,3,2,2,2,3
04,2013,08,2,12,33,171,05,1,186,01,7214,24310,2, , , , , 
04,2013,08,2,12,33,171,07,1,188,04,7412,64191,1,1,1,1,1,3
04,2013,08,2,12,33,171,08,1,189,01,7116,41001,1,3,2,2,2,3
04,2013,08,2,12,33,171,10,1,191,01,5414,14101,1,1,1,1,1,3
04,2013,08,2,12,33,171,10,1,191,03,0110,84220,1,1,1,1,1,1
04,2013,08,2,12,33,171,10,1,191,04,2330,85212,1,1,1,1,1,3
04,2013,08,2,12,36,172,02,1,193,01,7511,47216,3, , , , , 
04,2013,08,2,12,36,172,03,1,194,01,7231,14101,1,3,2,2,2,3
04,2013,08,2,12,36,172,03,1,194,03,9322,27330,1,2,2,2,2,3
04,2013,08,2,12,36,172,04,1,195,01,7131,43304,1,4, , , , 
04,2013,08,2,12,36,172,04,1,195,03,4110,84110,1,1,1,1,1,1
04,2013,08,2,12,36,172,04,1,195,04,2221,86203,1,3,2,2,2,3
04,2013,08,2,12,36,172,06,1,197,01,9112,97002,1,2,2,2,2,3
04,2013,08,2,12,36,172,08,1,199,01,5211,47619,2, , , , , 
04,2013,08,2,12,39,173,01,1,202,01,1212,45309,1,3,2,2,2,3
04,2013,08,2,12,39,173,01,1,202,04,9111,97002,1,3,2,2,2,3
04,2013,08,2,12,39,173,02,1,203,01,7534,45205,2, , , , , 
04,2013,08,2,12,39,173,03,1,204,01,7231,43221,1,3,2,2,2,3
04,2013,08,2,12,39,173,03,1,204,02,7531,14101,3, , , , , 
04,2013,08,2,12,39,173,04,1,205,02,7234,45309,1,3,2,2,2,3
04,2013,08,2,12,39,173,05,1,206,03,5211,56299,3, , , , , 
04,2013,08,2,12,39,173,05,1,206,04,2342,85104,1,3,2,2,1,3
04,2013,08,2,12,39,173,05,1,206,09,5122,55101,1,3,2,2,2,3
04,2013,08,2,12,39,173,06,1,207,03,4110,47598,1,3,2,1,1,3
04,2013,08,2,12,39,173,09,1,210,01,1212,55101,1,1,1,1,1,3
04,2013,08,2,12,39,173,09,1,210,03,1346,65190,1,1,1,1,1,3
04,2013,08,2,12,39,173,09,1,210,04,1330,45102,1,1,1,1,1,3
04,2013,08,2,12,39,173,10,1,211,04,3324,45102,1,4, , , , 
04,2013,08,2,12,39,174,01,1,212,01,7131,43304,3, , , , , 
04,2013,08,2,12,39,174,01,1,212,03,7531,14101,3, , , , , 
04,2013,08,2,12,39,174,02,1,213,01,5211,47113,3, , , , , 
04,2013,08,2,12,39,174,03,1,214,01,1212,79901,1,1,1,1,1,3
04,2013,08,2,12,39,174,04,1,215,04,9333,97002,1,3,2,2,2,3
04,2013,08,2,12,39,174,04,1,215,09,9322,97002,1,3,2,2,2,3
04,2013,08,2,12,39,174,05,1,216,03,9322,97002,1,4, , , , 
04,2013,08,2,12,39,174,05,1,216,06,5211,47113,1,3,2,2,2,3
04,2013,08,2,12,39,174,06,1,217,01,3122,14101,2, , , , , 
04,2013,08,2,12,39,174,06,1,217,02,3122,14101,4, , , , , 
04,2013,08,2,12,39,174,08,1,219,01,7531,14101,3, , , , , 
04,2013,08,2,12,39,174,08,1,219,02,3324,45102,3, , , , , 
04,2013,08,2,12,39,174,09,1,220,01,6117,47217,3, , , , , 
04,2013,08,2,12,39,174,09,1,220,02,9321,10615,4, , , , , 
04,2013,08,2,12,39,174,09,1,220,04,9321,10615,4, , , , , 
04,2013,08,2,12,39,174,09,1,220,06,5211,47519,1,1,1,1,1,3
04,2013,08,2,12,39,174,10,1,221,01,1212,47735,3, , , , , 
04,2013,08,2,12,39,174,10,1,221,02,1212,47735,4, , , , , 
04,2013,08,2,31,03,077,01,1,001,01,5211,47738,3, , , , , 
04,2013,08,2,31,03,077,01,1,001,04,9322,47738,4, , , , , 
04,2013,08,2,31,03,077,02,1,002,01,5223,47529,1,1,1,1,1,3
04,2013,08,2,31,03,077,02,1,002,02,2341,85103,1,3,2,2,2,3
04,2013,08,2,31,03,077,03,1,003,02,5211,47529,3, , , , , 
04,2013,08,2,31,03,077,05,1,005,03,7412,84220,1,1,1,1,1,1
04,2013,08,2,31,03,077,05,1,005,04,7412,73101,1,3,2,2,1,3
04,2013,08,2,31,03,077,07,1,007,02,7131,41003,1,4, , , , 
04,2013,08,2,31,03,077,08,1,008,01,9217,01281,1,4, , , , 
04,2013,08,2,31,03,077,08,1,008,02,5122,97002,1,3,2,2,2,3
04,2013,08,2,31,03,077,08,1,008,03,7231,45403,1,3,2,2,2,3
04,2013,08,2,31,03,077,09,1,009,01,9217,97002,1,4, , , , 
04,2013,08,2,31,09,078,01,1,011,01,3322,47111,3, , , , , 
04,2013,08,2,31,09,078,01,1,011,02,3322,47113,4, , , , , 
04,2013,08,2,31,09,078,03,1,013,01,7116,41003,1,4, , , , 
04,2013,08,2,31,09,078,04,1,014,03,9510,95230,1,2,2,2,2,3
04,2013,08,2,31,09,078,05,1,015,01,6117,01281,3, , , , , 
04,2013,08,2,31,09,078,05,1,015,03,4110,84230,1,1,1,1,1,1
04,2013,08,2,31,09,078,08,1,018,02,6117,01281,3, , , , , 
04,2013,08,2,31,09,078,09,1,019,01,6111,01132,3, , , , , 
04,2013,08,2,31,09,078,09,1,019,02,9322,14101,1,2,2,2,1,3
04,2013,08,2,31,12,079,01,1,021,01,4110,84130,1,1,1,1,1,1
04,2013,08,2,31,12,079,01,1,021,02,2341,85102,1,1,1,1,1,1
04,2013,08,2,31,12,079,03,1,023,02,7531,74101,3, , , , , 
04,2013,08,2,31,12,079,04,1,024,01,3322,47113,3, , , , , 
04,2013,08,2,31,12,079,04,1,024,02,3322,47113,4, , , , , 
04,2013,08,2,31,12,079,07,1,027,01,5122,55904,1,1,1,1,1,3
04,2013,08,2,31,12,079,07,1,027,02,3322,10617,3, , , , , 
04,2013,08,2,31,12,079,08,1,028,01,7131,41003,2, , , , , 
04,2013,08,2,31,12,079,08,1,028,02,2341,85102,1,1,1,1,1,1
04,2013,08,2,31,12,079,10,1,030,03,4132,65110,1,2,1,2,1,2
04,2013,08,2,31,21,080,01,1,031,01,9217,01271,1,2,2,2,2,3
04,2013,08,2,31,21,080,01,1,031,02,9212,01271,1,2,2,2,2,3
04,2013,08,2,31,21,080,02,1,032,01,6114,01271,3, , , , , 
04,2013,08,2,31,21,080,02,1,032,03,9217,01271,4, , , , , 
04,2013,08,2,31,21,080,03,1,033,02,5211,47733,3, , , , , 
04,2013,08,2,31,21,080,03,1,033,03,2341,85102,1,1,1,1,1,1
04,2013,08,2,31,21,080,03,1,033,05,5211,47823,3, , , , , 
04,2013,08,2,31,21,080,04,1,034,01,5211,45301,3, , , , , 
04,2013,08,2,31,21,080,04,1,034,02,4110,84110,1,1,1,1,1,1
04,2013,08,2,31,21,080,04,1,034,03,4411,91011,1,1,1,1,1,3
04,2013,08,2,31,21,080,05,1,035,01,5151,56307,3, , , , , 
04,2013,08,2,31,21,080,06,1,036,01,6114,01271,2, , , , , 
04,2013,08,2,31,21,080,07,1,037,01,6114,01271,2, , , , , 
04,2013,08,2,31,21,080,08,1,038,01,6114,01271,3, , , , , 
04,2013,08,2,31,21,080,09,1,039,01,6114,01271,3, , , , , 
04,2013,08,2,31,21,080,09,1,039,02,9212,01271,1,1,1,1,1,3
04,2013,08,2,31,27,081,01,1,041,01,2342,84130,1,1,2,1,1,1
04,2013,08,2,31,27,081,01,1,041,02,7115,41001,1,2,2,2,2,3
04,2013,08,2,31,27,081,01,1,041,03,8113,08101,3, , , , , 
04,2013,08,2,31,27,081,02,1,042,02,9322,14107,1,1,2,1,1,3
04,2013,08,2,31,27,081,03,1,043,02,8332,49232,1,2,2,2,2,3
04,2013,08,2,31,27,081,04,1,044,01,9217,01271,1,2,2,1,1,3
04,2013,08,2,31,27,081,04,1,044,02,9212,01271,1,2,2,1,1,3
04,2013,08,2,31,27,081,05,1,045,01,8113,08101,1,2,2,2,2,3
04,2013,08,2,31,27,081,07,1,047,01,6114,01271,3, , , , , 
04,2013,08,2,31,27,081,08,1,048,01,6121,01414,3, , , , , 
04,2013,08,2,31,27,081,08,1,048,02,6121,01413,4, , , , , 
04,2013,08,2,31,27,081,09,1,049,01,9217,01271,1,1,1,1,1,3
04,2013,08,2,31,27,081,09,1,049,02,9322,14107,1,1,1,1,1,3
04,2013,08,2,31,33,082,04,1,054,01,7116,41003,1,4, , , , 
04,2013,08,2,31,33,082,05,1,055,01,9313,41003,1,4, , , , 
04,2013,08,2,31,33,082,06,1,056,01,9214,01281,1,4, , , , 
04,2013,08,2,31,33,082,09,1,059,01,9214,01281,1,4, , , , 
04,2013,08,2,31,33,082,10,1,060,01,5243,10508,1,2,2,2,2,3
04,2013,08,2,31,36,083,01,1,061,01,7115,16222,1,1,1,1,1,2
04,2013,08,2,31,36,083,03,1,063,02,3322,46201,3, , , , , 
04,2013,08,2,31,36,083,04,1,064,02,7536,15121,3, , , , , 
04,2013,08,2,31,36,083,05,1,065,04,5414,80100,1,2,2,2,2,3
04,2013,08,2,31,36,083,06,1,066,02,9520,92003,3, , , , , 
04,2013,08,2,31,36,083,06,1,066,03,7512,55101,1,2,2,2,2,3
04,2013,08,2,31,36,083,06,1,066,04,9321,14107,1,2,2,2,2,3
04,2013,08,2,31,36,083,07,1,067,04,5211,46202,3, , , , , 
04,2013,08,2,31,36,083,07,1,067,05,7511,47214,3, , , , , 
04,2013,08,2,31,36,083,07,1,067,06,7511,47214,4, , , , , 
04,2013,08,2,31,36,083,10,1,070,01,7116,41003,1,2,2,2,2,3
04,2013,08,2,31,36,083,10,1,070,04,7115,41003,1,2,2,2,2,3
04,2013,08,1,31,39,084,01,1,071,01,5211,47222,1,1,1,1,1,3
04,2013,08,1,31,39,084,02,1,072,03,1112,58201,1,1,1,1,1,1
04,2013,08,1,31,39,084,05,1,075,01,7115,16291,3, , , , , 
04,2013,08,1,31,39,084,05,1,075,02,4211,64191,1,1,1,1,1,2
04,2013,08,1,31,39,084,06,1,076,01,0130,84220,1,1,1,1,1,1
04,2013,08,1,31,39,084,06,1,076,02,2221,86101,1,1,1,1,1,1
04,2013,08,1,31,39,084,07,1,077,01,5152,68104,1,1,3,1,1,3
04,2013,08,1,31,39,084,08,1,078,02,6111,01131,3, , , , , 
04,2013,08,1,31,39,084,08,1,078,03,9112,84130,1,1,1,1,1,1
04,2013,08,1,31,39,084,09,1,079,03,2221,86101,1,1,3,1,1,1
04,2013,08,1,31,39,084,10,1,080,01,7126,86101,1,1,1,1,1,1
04,2013,08,1,31,39,084,10,1,080,02,5321,86101,1,1,1,1,1,1
04,2013,08,2,31,45,085,01,1,081,01,6121,01413,3, , , , , 
04,2013,08,2,31,45,085,02,1,082,01,6222,01494,3, , , , , 
04,2013,08,2,31,45,085,02,1,082,02,2221,86104,1,2,2,2,1,1
04,2013,08,2,31,45,085,02,1,082,03,2221,86104,1,2,2,2,1,1
04,2013,08,2,31,45,085,03,1,083,01,6114,01271,3, , , , , 
04,2013,08,2,31,45,085,03,1,083,02,9214,01271,4, , , , , 
04,2013,08,2,31,45,085,04,1,084,01,9313,41003,1,4, , , , 
04,2013,08,2,31,45,085,04,1,084,03,8153,14101,1,1,1,1,1,3
04,2013,08,2,31,45,085,06,1,086,01,9214,10791,3, , , , , 
04,2013,08,2,31,45,085,06,1,086,03,5211,10791,4, , , , , 
04,2013,08,2,31,45,085,07,1,087,01,7116,41003,1,4, , , , 
04,2013,08,2,31,45,085,07,1,087,05,5223,47112,1,1,1,1,1,3
04,2013,08,2,31,45,085,08,1,088,01,7113,08101,1,2,2,2,2,3
04,2013,08,2,31,45,085,09,1,089,01,8332,49232,1,2,2,2,2,3
04,2013,08,2,31,51,086,02,1,092,01,5414,84130,1,3,2,2,1,1
04,2013,08,2,31,51,086,03,1,093,03,4110,84130,1,1,1,1,1,1
04,2013,08,2,31,51,086,04,1,094,01,9112,84130,1,3,2,2,1,1
04,2013,08,2,31,51,086,06,1,096,01,9322,10791,1,1,1,1,1,3
04,2013,08,2,31,51,086,08,1,098,01,3322,47113,3, , , , , 
04,2013,08,2,31,51,086,09,1,099,01,0130,84220,1,1,1,1,1,1
04,2013,08,2,31,51,086,09,1,099,02,2221,86101,1,1,1,1,1,1
04,2013,08,1,11,03,133,01,1,001,02,3322,64191,1,1,1,1,1,3
04,2013,08,1,11,03,133,02,1,002,04,4110,47733,1,2,2,2,2,3
04,2013,08,1,11,03,133,04,1,004,01,3324,46309,3, , , , , 
04,2013,08,1,11,03,133,04,1,004,03,9111,97002,1,2,2,2,2,3
04,2013,08,1,11,03,133,06,1,006,01,1120,84130,1,1,1,1,1,2
04,2013,08,1,11,03,133,07,1,007,01,3422,96094,1,2,2,2,1,3
04,2013,08,1,11,03,133,08,1,008,05,4311,85212,1,1,1,1,1,2
04,2013,08,1,11,03,133,09,1,009,01,5221,14105,2, , , , , 
04,2013,08,1,11,03,133,09,1,009,02,7531,14105,4, , , , , 
04,2013,08,1,11,10,134,02,1,012,03,2411,52240,1,1,1,1,1,3
04,2013,08,1,11,10,134,03,1,013,01,5221,47814,2, , , , , 
04,2013,08,1,11,10,134,04,1,014,01,5221,47814,3, , , , , 
04,2013,08,1,11,10,134,04,1,014,02,5211,47814,4, , , , , 
04,2013,08,1,11,10,134,05,1,015,01,5223,47721,1,3,2,2,2,3
04,2013,08,1,11,10,134,05,1,015,03,9621,78100,1,2,2,2,2,3
04,2013,08,1,11,10,134,06,1,016,01,5221,81210,3, , , , , 
04,2013,08,1,11,10,134,06,1,016,03,3511,62010,1,1,1,1,1,3
04,2013,08,1,11,10,134,07,1,017,03,4211,64191,1,1,1,1,1,3
04,2013,08,1,11,10,134,07,1,017,05,8323,49222,3, , , , , 
04,2013,08,1,11,10,134,08,1,018,01,3324,49232,3, , , , , 
04,2013,08,1,11,10,134,08,1,018,03,3324,46521,3, , , , , 
04,2013,08,1,11,10,134,08,1,018,04,4110,81210,1,2,2,2,2,3
04,2013,08,1,11,10,134,08,1,018,06,9322,28250,1,3,2,2,2,3
04,2013,08,1,11,10,134,08,1,018,07,5221,14105,3, , , , , 
04,2013,08,1,11,10,134,08,1,018,08,5223,47722,1,2,2,2,2,3
04,2013,08,2,11,06,135,01,1,021,01,5221,46499,2, , , , , 
04,2013,08,2,11,06,135,02,1,022,01,8323,49222,3, , , , , 
04,2013,08,2,11,06,135,03,1,023,04,5223,46417,1,2,2,2,2,3
04,2013,08,2,11,06,135,04,1,024,01,4311,52233,1,1,1,1,1,1
04,2013,08,2,11,06,135,06,1,026,01,5412,84230,1,1,1,1,1,1
04,2013,08,2,11,06,135,07,1,027,01,8332,46306,1,3,2,2,1,3
04,2013,08,2,11,06,135,07,1,027,02,7323,18115,1,1,1,1,1,3
04,2013,08,2,11,06,135,07,1,027,05,8331,49212,1,1,1,1,1,3
04,2013,08,2,11,06,135,07,1,027,07,9322,22199,1,2,2,2,1,3
04,2013,08,2,11,06,135,09,1,029,04,5221,46496,2, , , , , 
04,2013,08,1,11,09,136,03,1,033,01,5221,45309,3, , , , , 
04,2013,08,1,11,09,136,04,1,034,01,2611,69104,3, , , , , 
04,2013,08,1,11,09,136,04,1,034,02,2330,85211,1,1,1,1,1,1
04,2013,08,1,11,09,136,04,1,034,06,9111,97002,1,2,2,2,2,3
04,2013,08,1,11,09,136,05,1,035,01,7412,84110,1,1,1,1,1,1
04,2013,08,1,11,09,136,05,1,035,03,2330,85492,3, , , , , 
04,2013,08,1,11,09,136,06,1,036,01,8323,49222,3, , , , , 
04,2013,08,1,11,09,136,08,1,038,01,7115,16229,3, , , , , 
04,2013,08,1,11,09,136,08,1,038,03,4110,14105,1,2,2,2,2,3
04,2013,08,1,11,09,136,09,1,039,01,8323,49222,3, , , , , 
04,2013,08,1,11,09,136,10,1,040,01,5221,47819,3, , , , , 
04,2013,08,1,11,09,137,01,1,041,04,9112,97002,1,4, , , , 
04,2013,08,1,11,09,137,01,1,041,06,7531,14105,1,2,2,2,1,3
04,2013,08,1,11,09,137,01,1,041,07,4311,47612,1,2,2,2,1,3
04,2013,08,1,11,09,137,02,1,042,03,1346,64191,1,1,1,1,1,3
04,2013,08,1,11,09,137,02,1,042,04,3313,64191,1,1,1,1,1,3
04,2013,08,1,11,09,137,03,1,043,03,1321,14105,1,1,1,1,1,3
04,2013,08,1,11,09,137,04,1,044,03,1222,73102,3, , , , , 
04,2013,08,1,11,09,137,05,1,045,01,3211,86102,1,1,1,1,1,1
04,2013,08,1,11,09,137,08,1,048,01,5221,47598,3, , , , , 
04,2013,08,1,11,09,137,08,1,048,02,3322,84120,1,1,1,1,1,1
04,2013,08,1,11,09,137,09,1,049,01,4311,69201,3, , , , , 
04,2013,08,1,11,09,138,03,1,053,01,5221,73102,2, , , , , 
04,2013,08,1,11,09,138,05,1,055,03,4110,64191,1,1,1,1,1,3
04,2013,08,1,11,09,138,05,1,055,04,4120,84130,1,1,1,1,1,2
04,2013,08,1,11,09,138,06,1,056,01,3341,97001,1,1,1,1,1,3
04,2013,08,1,11,09,138,08,1,058,01,7231,45201,1,3,2,2,2,3
04,2013,08,1,11,09,138,08,1,058,02,9112,14105,1,3,2,2,2,3
04,2013,08,1,11,09,138,09,1,059,01,8332,49232,1,2,2,2,2,3
04,2013,08,1,11,09,138,10,1,060,03,4226,66119,1,1,1,1,1,3
04,2013,08,2,11,12,139,01,1,061,01,2250,10802,1,1,1,2,1,3
04,2013,08,2,11,12,139,01,1,061,02,2250,86901,3, , , , , 
04,2013,08,2,11,12,139,03,1,063,01,8189,45202,1,1,1,2,1,3
04,2013,08,2,11,12,139,07,1,067,02,9112,64191,1,1,1,1,1,1
04,2013,08,2,11,12,139,07,1,067,03,3142,84130,1,1,1,2,1,1
04,2013,08,2,11,12,139,10,1,070,01,8323,49222,3, , , , , 
04,2013,08,2,11,12,140,03,1,073,01,8321,79120,1,1,1,2,1,3
04,2013,08,2,11,12,140,03,1,073,02,7536,15201,1,2,2,2,2,3
04,2013,08,2,11,12,140,03,1,073,03,7322,18123,1,2,2,2,3,3
04,2013,08,2,11,12,140,04,1,074,01,5223,46493,1,2,2,2,2,3
04,2013,08,2,11,12,140,04,1,074,03,7536,15201,1,2,3,2,2,3
04,2013,08,2,11,12,140,06,1,076,01,7113,23951,2, , , , , 
04,2013,08,2,11,12,140,06,1,076,03,7113,23951,4, , , , , 
04,2013,08,2,11,12,140,07,1,077,03,7322,14105,1,2,2,2,2,3
04,2013,08,2,11,12,140,07,1,077,04,9321,10713,1,1,1,2,1,3
04,2013,08,2,11,12,140,08,1,078,03,8323,49222,3, , , , , 
04,2013,08,2,11,12,140,08,1,078,04,5223,45309,4, , , , , 
04,2013,08,2,11,12,140,08,1,078,05,5223,45309,3, , , , , 
04,2013,08,2,11,12,140,09,1,079,01,9111,97002,1,2,2,2,2,3
04,2013,08,2,11,12,140,09,1,079,02,7536,15201,1,2,2,2,2,3
04,2013,08,2,11,12,140,09,1,079,03,7512,10749,1,2,2,2,2,3
04,2013,08,2,11,12,140,09,1,079,04,9322,14105,1,2,2,2,2,2
04,2013,08,2,11,12,140,10,1,080,01,1120,46495,1,1,1,2,1,3
04,2013,08,2,11,15,141,01,1,081,01,9213,22199,3, , , , , 
