REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,DS,PSU,HUNO,HHNO,HHSERNO,Q20SERNO,Q20,Q21,Q23,Q24,Q25,Q26
06,2013,01,3,91,12,003,01,1,041,03,56,40,3,2,    ,     
06,2013,01,3,91,12,003,01,1,041,05,56,40,3,2,    ,     
06,2013,01,3,91,12,003,02,1,042,01,60,60, ,2,    ,     
06,2013,01,3,91,12,003,02,1,042,02,40,08,8,1,2352,85102
06,2013,01,3,91,12,003,03,1,043,03,48,48, ,2,    ,     
06,2013,01,3,91,12,003,03,1,043,04,48,48, ,2,    ,     
06,2013,01,3,91,12,003,04,1,044,05,35,35, ,2,    ,     
06,2013,01,3,91,12,003,05,1,045,03,48,48, ,2,    ,     
06,2013,01,3,91,12,003,05,1,045,05,48,40,3,2,    ,     
06,2013,01,3,91,12,003,06,1,046,01,60,60, ,2,    ,     
06,2013,01,3,91,12,003,06,1,046,04,48,48, ,2,    ,     
06,2013,01,3,91,12,003,06,1,046,05,48,48, ,2,    ,     
06,2013,01,3,91,12,003,07,1,047,02,48,48, ,2,    ,     
06,2013,01,3,91,12,003,07,1,047,03,48,48, ,2,    ,     
06,2013,01,1,91,12,004,01,1,011,01,56,56, ,2,    ,     
06,2013,01,1,91,12,004,02,1,012,01,48,48, ,2,    ,     
06,2013,01,1,91,12,004,02,1,012,03,56,56, ,2,    ,     
06,2013,01,1,91,12,004,03,1,013,01,48,48, ,2,    ,     
06,2013,01,1,91,12,004,03,1,013,05,60,60, ,2,    ,     
06,2013,01,1,91,12,004,04,1,014,01,42,42, ,2,    ,     
06,2013,01,1,91,12,004,04,1,014,02,40,40, ,2,    ,     
06,2013,01,1,91,12,004,06,1,016,01,56,56, ,2,    ,     
06,2013,01,1,91,12,004,07,1,017,03,40,40, ,2,    ,     
06,2013,01,1,91,12,004,08,1,018,01,60,60, ,2,    ,     
06,2013,01,1,91,12,004,08,1,018,04,56,56, ,2,    ,     
06,2013,01,1,91,12,004,08,1,018,05,56,56, ,2,    ,     
06,2013,01,1,91,12,004,09,1,019,01,40,40, ,2,    ,     
06,2013,01,1,91,12,004,10,1,020,01,56,56, ,2,    ,     
06,2013,01,1,91,12,004,10,1,020,03,42,42, ,2,    ,     
06,2013,01,2,91,15,005,01,1,071,01,50,50, ,2,    ,     
06,2013,01,2,91,15,005,01,1,071,02,48,48, ,2,    ,     
06,2013,01,2,91,15,005,02,1,072,01,48,48, ,2,    ,     
06,2013,01,2,91,15,005,02,1,072,02,40,40, ,2,    ,     
06,2013,01,2,91,15,005,03,1,073,01,40,30,4,1,7116,41002
06,2013,01,2,91,15,005,05,1,075,01,48,48, ,2,    ,     
06,2013,01,2,91,15,005,05,1,075,02,40,40, ,2,    ,     
06,2013,01,2,91,15,005,07,1,077,01,36,36, ,2,    ,     
06,2013,01,2,91,21,006,01,1,091,01,56,56, ,2,    ,     
06,2013,01,2,91,21,006,01,1,091,02,60,60, ,2,    ,     
06,2013,01,2,91,21,006,03,1,093,02,35,35, ,2,    ,     
06,2013,01,2,91,21,006,04,1,094,01,70,70, ,2,    ,     
06,2013,01,2,91,21,006,05,1,095,02,48,48, ,2,    ,     
06,2013,01,2,91,21,006,05,1,095,03,60,60, ,2,    ,     
06,2013,01,2,91,21,006,06,1,096,02,40,40, ,2,    ,     
06,2013,01,2,91,21,006,07,1,097,02,42,42, ,2,    ,     
06,2013,01,2,91,21,006,08,1,098,02,56,56, ,2,    ,     
06,2013,01,2,91,21,006,08,1,098,03,40,40, ,2,    ,     
06,2013,01,2,91,21,006,08,1,098,04,60,00,7,2,    ,     
06,2013,01,2,91,21,006,08,1,098,05,60,60, ,2,    ,     
06,2013,01,2,91,27,007,01,1,081,01,60,60, ,2,    ,     
06,2013,01,2,91,27,007,01,1,081,02,50,50, ,2,    ,     
06,2013,01,2,91,27,007,02,1,082,01,60,60, ,2,    ,     
06,2013,01,2,91,27,007,03,1,083,01,40,40, ,2,    ,     
06,2013,01,2,91,27,007,03,1,083,02,42,42, ,2,    ,     
06,2013,01,2,91,27,007,04,1,084,01,63,63, ,2,    ,     
06,2013,01,2,91,27,007,05,1,085,01,40,40, ,2,    ,     
06,2013,01,2,91,27,007,05,1,085,02,60,60, ,2,    ,     
06,2013,01,2,91,27,007,05,1,085,03,60,60, ,2,    ,     
06,2013,01,2,91,27,007,07,1,087,01,60,60, ,2,    ,     
06,2013,01,2,91,27,007,07,1,087,04,70,70, ,2,    ,     
06,2013,01,2,91,27,007,09,1,089,01,40,40, ,2,    ,     
06,2013,01,2,91,27,007,09,1,089,02,80,80, ,2,    ,     
06,2013,01,2,91,36,008,01,1,021,01,25,25, ,1,1323,41003
06,2013,01,2,91,36,008,02,1,022,01,45,45, ,2,    ,     
06,2013,01,2,91,36,008,03,1,023,02,04,00,1,2,    ,     
06,2013,01,2,91,36,008,03,1,023,04,60,60, ,2,    ,     
06,2013,01,2,91,36,008,04,1,024,01,63,63, ,2,    ,     
06,2013,01,2,91,36,008,06,1,026,01,36,27,2,2,    ,     
06,2013,01,2,91,36,008,07,1,027,01,84,84, ,1,5414,47111
06,2013,01,2,91,36,008,09,1,029,01,70,70, ,2,    ,     
06,2013,01,2,91,36,008,10,1,030,01,35,35, ,1,6114,01271
06,2013,01,2,91,42,009,03,1,033,02,56,48,9,2,    ,     
06,2013,01,2,91,42,009,04,1,034,01,20,15,7,2,    ,     
06,2013,01,2,91,42,009,04,1,034,02,10,06,4,2,    ,     
06,2013,01,2,91,42,009,05,1,035,02,70,70, ,2,    ,     
06,2013,01,2,91,42,009,06,1,036,01,24,24, ,2,    ,     
06,2013,01,2,91,42,009,06,1,036,02,16,16, ,2,    ,     
06,2013,01,2,91,42,009,07,1,037,01,84,84, ,2,    ,     
06,2013,01,2,91,42,009,07,1,037,02,40,40, ,2,    ,     
06,2013,01,2,91,42,009,08,1,038,03,56,77, ,2,    ,     
06,2013,01,2,91,42,009,08,1,038,05,56,77, ,2,    ,     
06,2013,01,2,91,42,009,08,1,038,06,56,48,3,1,9311,46633
06,2013,01,2,91,42,009,09,1,039,01,60,60, ,2,    ,     
06,2013,01,2,91,42,009,10,1,040,01,56,24,4,1,9211,01222
06,2013,01,2,91,42,009,10,1,040,02,56,56,7,2,    ,     
06,2013,01,2,91,42,009,10,1,040,03,60,27,3,2,    ,     
06,2013,01,2,91,48,010,01,1,061,02,20,20, ,2,    ,     
06,2013,01,2,91,48,010,02,1,062,01,50,50, ,2,    ,     
06,2013,01,2,91,48,010,02,1,062,02,40,40, ,2,    ,     
06,2013,01,2,91,48,010,02,1,062,03,40,40, ,2,    ,     
06,2013,01,2,91,48,010,03,1,063,01,55,55, ,2,    ,     
06,2013,01,2,91,48,010,03,1,063,02,40,40, ,2,    ,     
06,2013,01,2,91,48,010,03,1,063,03,70,70, ,2,    ,     
06,2013,01,2,91,48,010,04,1,064,01,30,35, ,2,    ,     
06,2013,01,2,91,48,010,05,1,065,01,60,60, ,2,    ,     
06,2013,01,2,91,48,010,06,1,066,01,60,60, ,2,    ,     
06,2013,01,2,91,48,010,10,1,070,01,50,50, ,2,    ,     
06,2013,01,2,91,48,010,10,1,070,02,20,20, ,2,    ,     
06,2013,01,2,62,45,006,02,1,052,01,56,56, ,2,    ,     
06,2013,01,2,62,45,006,02,1,052,02,14,14, ,2,    ,     
06,2013,01,2,62,45,006,03,1,053,01,40,00,3,2,    ,     
06,2013,01,2,62,45,006,03,1,053,03,48,48, ,2,    ,     
06,2013,01,2,62,45,006,04,1,054,06,48,48, ,2,    ,     
06,2013,01,2,62,45,006,05,1,055,03,48,48, ,2,    ,     
06,2013,01,2,62,45,006,06,1,056,01,40,40, ,2,    ,     
06,2013,01,2,62,45,006,08,1,058,01,40,40, ,2,    ,     
06,2013,01,2,62,45,006,10,1,060,01,48,48, ,2,    ,     
06,2013,01,2,62,45,006,10,1,060,02,48,48, ,2,    ,     
06,2013,01,2,62,39,005,02,1,042,01,40,40, ,2,    ,     
06,2013,01,2,62,39,005,02,1,042,03,40,40, ,2,    ,     
06,2013,01,2,62,39,005,04,1,044,02,40,40, ,2,    ,     
06,2013,01,2,62,39,005,05,1,045,01,40,40, ,2,    ,     
06,2013,01,2,62,39,005,05,1,045,02,40,40, ,2,    ,     
06,2013,01,2,62,39,005,06,1,046,05,48,48, ,2,    ,     
06,2013,01,2,62,39,005,08,1,048,01,40,40, ,2,    ,     
06,2013,01,2,62,39,005,09,1,049,02,35,35, ,2,    ,     
06,2013,01,2,62,39,005,09,1,049,03,35,35, ,2,    ,     
06,2013,01,2,62,33,004,01,1,031,01,50,50, ,2,    ,     
06,2013,01,2,62,33,004,02,1,032,01,50,40,9,2,    ,     
06,2013,01,2,62,33,004,03,1,033,01,56,40,9,2,    ,     
06,2013,01,2,62,33,004,03,1,033,03,40,18,9,2,    ,     
06,2013,01,2,62,33,004,05,1,035,02,60,60, ,2,    ,     
06,2013,01,2,62,33,004,06,1,036,02,24,24, ,2,    ,     
06,2013,01,2,62,33,004,07,1,037,01,30,30, ,2,    ,     
06,2013,01,2,62,33,004,07,1,037,02,50,50, ,2,    ,     
06,2013,01,2,62,33,004,08,1,038,01,60,60, ,2,    ,     
06,2013,01,2,62,33,004,09,1,039,01,60,60, ,2,    ,     
06,2013,01,2,62,33,004,10,1,040,01,56,24,7,2,    ,     
06,2013,01,2,62,18,003,01,1,021,01,56,56, ,2,    ,     
06,2013,01,2,62,18,003,01,1,021,02,48,48, ,2,    ,     
06,2013,01,2,62,18,003,01,1,021,03,35,35, ,2,    ,     
06,2013,01,2,62,18,003,02,1,022,01,48,00,2,2,    ,     
06,2013,01,2,62,18,003,02,1,022,02,24,24, ,2,    ,     
06,2013,01,2,62,18,003,03,1,023,01,56,00,1,1,8323,49222
06,2013,01,2,62,18,003,03,1,023,02,18,18, ,2,    ,     
06,2013,01,2,62,18,003,04,1,024,01,56,56, ,2,    ,     
06,2013,01,2,62,18,003,04,1,024,03,48,48, ,2,    ,     
06,2013,01,2,62,18,003,05,1,025,02,48,48, ,2,    ,     
06,2013,01,2,62,18,003,07,1,027,01,48,48, ,2,    ,     
06,2013,01,2,62,18,003,07,1,027,02,48,48, ,2,    ,     
06,2013,01,2,62,18,003,07,1,027,03,48,48, ,2,    ,     
06,2013,01,2,62,18,003,07,1,027,04,48,32,7,2,    ,     
06,2013,01,2,62,18,003,07,1,027,05,48,40,7,2,    ,     
06,2013,01,2,62,18,003,07,1,027,06,48,48, ,2,    ,     
06,2013,01,2,62,18,003,08,1,028,01,48,00,2,2,    ,     
06,2013,01,2,62,18,003,08,1,028,02,48,00,2,2,    ,     
06,2013,01,2,62,18,003,08,1,028,03,48,32,3,2,    ,     
06,2013,01,2,62,18,003,09,1,029,02,48,48, ,2,    ,     
06,2013,01,2,62,18,003,09,1,029,03,48,48, ,2,    ,     
06,2013,01,1,62,15,002,01,1,001,01,45,45, ,2,    ,     
06,2013,01,1,62,15,002,02,1,002,01,45,45, ,2,    ,     
06,2013,01,1,62,15,002,02,1,002,03,40,40, ,2,    ,     
06,2013,01,1,62,15,002,03,1,003,01,40,40, ,2,    ,     
06,2013,01,1,62,15,002,03,1,003,04,40,40, ,2,    ,     
06,2013,01,1,62,15,002,06,1,006,01,50,50, ,2,    ,     
06,2013,01,1,62,15,002,08,1,008,01,35,35, ,2,    ,     
06,2013,01,1,62,15,002,08,1,008,02,35,35, ,2,    ,     
06,2013,01,1,62,15,002,09,1,009,01,50,50, ,2,    ,     
06,2013,01,1,62,15,002,10,1,010,01,50,50, ,2,    ,     
06,2013,01,2,62,06,001,01,1,011,01,42,42, ,1,9211,01120
06,2013,01,2,62,06,001,04,1,014,01,48,32,8,1,9215,01411
06,2013,01,2,62,06,001,04,1,014,02,48,40,8,2,    ,     
06,2013,01,2,62,06,001,04,1,014,03,70,70, ,1,9215,01411
06,2013,01,2,62,06,001,06,1,016,01,70,70, ,2,    ,     
06,2013,01,2,62,06,001,07,1,017,02,48,16,9,2,    ,     
06,2013,01,2,62,06,001,07,1,017,03,28,28, ,2,    ,     
06,2013,01,2,62,06,001,08,1,018,01,63,63, ,1,6121,01411
06,2013,01,2,62,06,001,08,1,018,02,63,63, ,1,6121,01411
06,2013,01,2,62,06,001,10,1,020,01,48,40,8,2,    ,     
06,2013,01,2,62,06,001,10,1,020,02,56,56, ,2,    ,     
06,2013,01,2,72,03,001,04,1,024,01,40,40, ,2,    ,     
06,2013,01,2,72,03,001,04,1,024,02,48,48, ,2,    ,     
06,2013,01,2,72,03,001,04,1,024,04,48,48, ,2,    ,     
06,2013,01,2,72,03,001,05,1,025,03,60,60, ,2,    ,     
06,2013,01,2,72,03,001,06,1,026,01,70,70, ,2,    ,     
06,2013,01,2,72,03,001,06,1,026,02,40,40, ,2,    ,     
06,2013,01,2,72,03,001,09,1,029,01,40,70, ,2,    ,     
06,2013,01,2,72,03,001,10,1,030,01,40,40, ,2,    ,     
06,2013,01,2,72,03,001,10,1,030,02,40,40, ,2,    ,     
06,2013,01,2,72,03,001,08,1,028,01,35,35, ,2,    ,     
06,2013,01,2,72,03,001,08,1,028,02,35,35, ,2,    ,     
06,2013,01,2,72,06,002,02,1,002,01,56,09,5,2,    ,     
06,2013,01,2,72,06,002,02,1,002,02,40,30,5,2,    ,     
06,2013,01,2,72,06,002,02,1,002,03,48,48, ,2,    ,     
06,2013,01,2,72,06,002,04,1,004,02,36,36, ,2,    ,     
06,2013,01,2,72,06,002,05,1,005,01,48,15,4,2,    ,     
06,2013,01,2,72,06,002,05,1,005,02,40,18,4,2,    ,     
06,2013,01,2,72,06,002,05,1,005,03,35,18,4,2,    ,     
06,2013,01,2,72,06,002,05,1,005,04,35,15,4,2,    ,     
06,2013,01,2,72,06,002,06,1,006,02,40,08,5,2,    ,     
06,2013,01,2,72,06,002,08,1,008,01,48,36,5,2,    ,     
06,2013,01,2,72,10,003,01,1,011,01,70,30,5,2,    ,     
06,2013,01,2,72,10,003,01,1,011,03,40,30,5,1,5211,46201
06,2013,01,2,72,10,003,02,1,012,01,70,35,4,2,    ,     
06,2013,01,2,72,10,003,06,1,016,01,50,35,4,2,    ,     
06,2013,01,2,72,10,003,06,1,016,02,50,35,4,2,    ,     
06,2013,01,2,72,10,003,08,1,018,01,45,45, ,1,6113,01120
06,2013,01,2,72,10,003,09,1,019,02,55,00,3,2,    ,     
06,2013,01,2,72,15,004,01,1,031,01,60,10,5,1,6116,46202
06,2013,01,2,72,15,004,02,1,032,01,20,00,3,2,    ,     
06,2013,01,2,72,15,004,03,1,033,01,48,48, ,2,    ,     
06,2013,01,2,72,15,004,04,1,034,01,30,30, ,2,    ,     
06,2013,01,2,72,15,004,06,1,036,01,40,40, ,2,    ,     
06,2013,01,2,72,15,004,06,1,036,02,40,40, ,2,    ,     
06,2013,01,2,72,15,004,07,1,037,01,70,10,5,1,5211,47113
06,2013,01,2,72,15,004,07,1,037,02,70,60,7,2,    ,     
06,2013,01,2,72,15,004,07,1,037,03,16,16, ,2,    ,     
06,2013,01,2,72,15,004,10,1,040,01,48,48, ,2,    ,     
06,2013,01,2,23,06,001,01,1,001,01,40,40, ,1,6113,01120
06,2013,01,2,23,06,001,01,1,001,02,35,35, ,2,    ,     
06,2013,01,2,23,06,001,02,1,002,02,40,40, ,1,6113,01120
06,2013,01,2,23,06,001,03,1,003,01,40,45, ,2,    ,     
06,2013,01,2,23,06,001,04,1,004,01,40,40, ,1,6121,01412
06,2013,01,2,23,06,001,04,1,004,02,35,35, ,1,6111,01131
06,2013,01,2,23,06,001,06,1,006,01,56,40,5,2,    ,     
06,2013,01,2,23,06,001,06,1,006,02,40,32,5,2,    ,     
06,2013,01,2,23,06,001,07,1,007,01,48,48, ,1,6111,01131
06,2013,01,2,23,06,001,07,1,007,02,35,35, ,2,    ,     
06,2013,01,2,23,06,001,08,1,008,01,56,56, ,2,    ,     
06,2013,01,2,23,06,001,08,1,008,02,70,70, ,2,    ,     
06,2013,01,2,23,06,001,10,1,010,01,40,70, ,2,    ,     
06,2013,01,2,23,06,001,10,1,010,02,40,56, ,2,    ,     
06,2013,01,2,23,06,001,10,1,010,04,84,56,3,2,    ,     
06,2013,01,3,23,12,002,01,1,011,01,40,40, ,2,    ,     
06,2013,01,3,23,12,002,03,1,013,02,40,40, ,2,    ,     
06,2013,01,3,23,12,002,04,1,014,01,40,40, ,2,    ,     
06,2013,01,3,23,12,002,05,1,015,01,40,40, ,2,    ,     
06,2013,01,3,23,12,002,05,1,015,03,40,40, ,2,    ,     
06,2013,01,3,23,12,002,06,1,016,01,48,48, ,2,    ,     
06,2013,01,3,23,12,002,06,1,016,02,40,40, ,2,    ,     
06,2013,01,3,23,12,002,08,1,018,01,40,40, ,2,    ,     
06,2013,01,3,23,12,002,08,1,018,04,40,40, ,2,    ,     
06,2013,01,3,23,12,002,08,1,018,05,40,40, ,2,    ,     
06,2013,01,3,23,12,002,09,1,019,01,50,50, ,2,    ,     
06,2013,01,3,23,12,002,09,1,019,02,30,30, ,1,1420,47113
06,2013,01,3,23,12,002,09,1,019,03,50,50, ,2,    ,     
06,2013,01,3,23,12,002,09,1,019,04,56,56, ,2,    ,     
06,2013,01,3,23,12,002,10,1,020,01,40,40, ,2,    ,     
06,2013,01,1,23,12,003,01,1,021,01,40,40, ,2,    ,     
06,2013,01,1,23,12,003,01,1,021,02,48,48, ,2,    ,     
06,2013,01,1,23,12,003,04,1,024,02,56,56, ,2,    ,     
06,2013,01,1,23,12,003,05,1,025,01,30,30, ,2,    ,     
06,2013,01,1,23,12,003,05,1,025,02,40,40, ,2,    ,     
06,2013,01,1,23,12,003,07,1,027,01,56,40,4,2,    ,     
06,2013,01,1,23,12,003,07,1,027,02,35,35, ,1,6111,01131
06,2013,01,1,23,12,003,08,1,028,01,35,35, ,2,    ,     
06,2013,01,1,23,12,003,09,1,029,01,40,40, ,2,    ,     
06,2013,01,1,23,12,003,09,1,029,03,35,35, ,2,    ,     
06,2013,01,2,23,15,004,01,1,031,01,54,54, ,2,    ,     
06,2013,01,2,23,15,004,02,1,032,02,32,32, ,1,9212,01271
06,2013,01,2,23,15,004,04,1,034,01,38,40, ,2,    ,     
06,2013,01,2,23,15,004,05,1,035,01,35,35, ,1,6114,01271
06,2013,01,2,23,15,004,05,1,035,02,35,35, ,1,7531,14101
06,2013,01,2,23,15,004,06,1,036,01,32,24,7,2,    ,     
06,2013,01,2,23,15,004,06,1,036,02,36,35,9,2,    ,     
06,2013,01,2,23,15,004,07,1,037,01,52,56, ,1,6114,01271
06,2013,01,2,23,15,004,08,1,038,01,42,42, ,2,    ,     
06,2013,01,2,23,15,004,09,1,039,01,20,24, ,2,    ,     
06,2013,01,2,23,15,004,10,1,040,01,35,35, ,1,7522,16229
06,2013,01,2,23,15,004,10,1,040,02,35,35, ,2,    ,     
06,2013,01,3,23,15,005,01,1,041,02,38,38, ,2,    ,     
06,2013,01,3,23,15,005,01,1,041,03,54,54, ,2,    ,     
06,2013,01,3,23,15,005,03,1,043,01,38,44, ,2,    ,     
06,2013,01,3,23,15,005,03,1,043,02,54,54, ,2,    ,     
06,2013,01,3,23,15,005,04,1,044,01,38,43, ,2,    ,     
06,2013,01,3,23,15,005,04,1,044,03,40,24,3,2,    ,     
06,2013,01,3,23,15,005,04,1,044,04,38,46, ,2,    ,     
06,2013,01,3,23,15,005,05,1,045,01,32,24,3,1,6111,01131
06,2013,01,3,23,15,005,05,1,045,02,52,52, ,2,    ,     
06,2013,01,3,23,15,005,05,1,045,04,40,40, ,2,    ,     
06,2013,01,3,23,15,005,07,1,047,01,14,16, ,2,    ,     
06,2013,01,3,23,15,005,08,1,048,01,36,36, ,1,6111,01131
06,2013,01,3,23,15,005,08,1,048,02,52,52, ,2,    ,     
06,2013,01,3,23,15,005,09,1,049,01,36,42, ,2,    ,     
06,2013,01,3,23,15,005,10,1,050,01,40,40, ,2,    ,     
06,2013,01,3,23,15,005,10,1,050,03,48,24,3,2,    ,     
06,2013,01,3,23,15,005,10,1,050,04,53,53, ,2,    ,     
06,2013,01,3,23,15,005,10,1,050,05,10,12, ,2,    ,     
06,2013,01,2,44,03,001,02,1,022,04,48,48, ,2,    ,     
06,2013,01,2,44,03,001,03,1,023,01,60,60, ,2,    ,     
06,2013,01,2,44,03,001,04,1,024,01,35,35, ,2,    ,     
06,2013,01,2,44,03,001,04,1,024,03,35,35, ,2,    ,     
06,2013,01,2,44,03,001,04,1,024,06,40,40, ,2,    ,     
06,2013,01,2,44,03,001,06,1,026,01,40,40, ,2,    ,     
06,2013,01,2,44,03,001,07,1,027,01,35,35, ,1,5243,47212
06,2013,01,2,44,03,001,08,1,028,02,25,25, ,1,9217,01133
06,2013,01,2,44,03,001,08,1,028,04,35,35, ,2,    ,     
06,2013,01,2,44,03,001,09,1,029,03,48,48, ,2,    ,     
06,2013,01,2,44,03,001,09,1,029,04,35,35, ,2,    ,     
06,2013,01,2,44,03,001,10,1,030,01,35,35, ,2,    ,     
06,2013,01,2,44,12,002,01,1,001,01,40,24,1,2,    ,     
06,2013,01,2,44,12,002,02,1,002,01,21,18,7,2,    ,     
06,2013,01,2,44,12,002,05,1,005,03,48,40,1,2,    ,     
06,2013,01,2,44,12,002,06,1,006,01,56,40,5,2,    ,     
06,2013,01,2,44,12,002,06,1,006,02,30,30,4,2,    ,     
06,2013,01,2,44,12,002,07,1,007,02,48,40,1,2,    ,     
06,2013,01,2,44,12,002,08,1,008,01,48,24,1,1,9211,11022
06,2013,01,2,44,12,002,09,1,009,01,56,32,1,2,    ,     
06,2013,01,2,44,12,002,10,1,010,01,56,40,1,2,    ,     
06,2013,01,2,44,12,002,10,1,010,03,56,48,1,2,    ,     
06,2013,01,2,44,12,002,10,1,010,04,40,40,1,2,    ,     
06,2013,01,2,44,15,003,01,1,011,02,54,27,1,2,    ,     
06,2013,01,2,44,15,003,02,1,012,01,63,55,1,1,6113,01120
06,2013,01,2,44,15,003,03,1,013,01,45,45, ,1,6113,01120
06,2013,01,2,44,15,003,03,1,013,02,05,05, ,2,    ,     
06,2013,01,2,44,15,003,04,1,014,01,30,30, ,2,    ,     
06,2013,01,2,44,15,003,05,1,015,01,07,10, ,2,    ,     
06,2013,01,2,44,15,003,05,1,015,02,35,35, ,2,    ,     
06,2013,01,2,44,15,003,06,1,016,01,14,14, ,1,9211,01120
06,2013,01,2,44,15,003,07,1,017,01,25,25, ,1,8332,01120
06,2013,01,2,44,15,003,07,1,017,02,35,35, ,2,    ,     
06,2013,01,2,44,15,003,08,1,018,01,44,40,2,1,6113,01120
06,2013,01,2,44,15,003,09,1,019,01,28,28, ,1,9211,01120
06,2013,01,2,44,15,003,10,1,020,01,35,35, ,1,9211,01120
06,2013,01,2,22,03,001,01,1,021,01,60,40,1,2,    ,     
06,2013,01,2,22,03,001,02,1,022,01,40,30,1,2,    ,     
06,2013,01,2,22,03,001,03,1,023,01,35,35, ,2,    ,     
06,2013,01,2,22,03,001,04,1,024,01,35,35, ,2,    ,     
06,2013,01,2,22,03,001,04,1,024,02,35,35, ,2,    ,     
06,2013,01,2,22,03,001,05,1,025,01,70,70, ,2,    ,     
06,2013,01,2,22,03,001,06,1,026,01,48,00,1,2,    ,     
06,2013,01,2,22,03,001,07,1,027,01,28,18,1,1,6121,01413
06,2013,01,2,22,03,001,08,1,028,02,56,56, ,2,    ,     
06,2013,01,2,22,03,001,08,1,028,03,30,30, ,2,    ,     
06,2013,01,2,22,03,001,09,1,029,01,60,40,1,2,    ,     
06,2013,01,1,22,06,002,01,1,031,01,70,70, ,2,    ,     
06,2013,01,1,22,06,002,02,1,032,01,70,60,1,2,    ,     
06,2013,01,1,22,06,002,03,1,033,01,72,64,8,2,    ,     
06,2013,01,1,22,06,002,04,1,034,01,40,40, ,2,    ,     
06,2013,01,1,22,06,002,04,1,034,02,40,40, ,2,    ,     
06,2013,01,1,22,06,002,04,1,034,03,40,40, ,2,    ,     
06,2013,01,1,22,06,002,05,1,035,01,54,54, ,2,    ,     
06,2013,01,1,22,06,002,05,1,035,02,40,40, ,2,    ,     
06,2013,01,1,22,06,002,05,1,035,03,60,60, ,2,    ,     
06,2013,01,1,22,06,002,07,1,037,03,40,00,9,2,    ,     
06,2013,01,1,22,06,002,07,1,037,04,70,60,7,2,    ,     
06,2013,01,1,22,06,002,09,1,039,01,50,50, ,2,    ,     
06,2013,01,1,22,06,002,10,1,040,03,60,30,4,2,    ,     
06,2013,01,2,22,12,003,01,1,001,01,40,40, ,1,6113,01120
06,2013,01,2,22,12,003,01,1,001,02,30,30, ,2,    ,     
06,2013,01,2,22,12,003,02,1,002,01,66,66, ,2,    ,     
06,2013,01,2,22,12,003,04,1,004,02,56,24,8,2,    ,     
06,2013,01,2,22,12,003,04,1,004,03,40,08,8,2,    ,     
06,2013,01,2,22,12,003,04,1,004,04,40,08,8,2,    ,     
06,2013,01,2,22,12,003,05,1,005,01,30,30, ,2,    ,     
06,2013,01,2,22,12,003,06,1,006,01,56,56, ,2,    ,     
06,2013,01,2,22,12,003,06,1,006,02,49,49, ,2,    ,     
06,2013,01,2,22,12,003,08,1,008,01,48,48, ,2,    ,     
06,2013,01,2,22,12,003,08,1,008,03,48,48, ,2,    ,     
06,2013,01,2,22,12,003,08,1,008,04,31,31, ,2,    ,     
06,2013,01,2,22,12,003,09,1,009,01,32,32, ,2,    ,     
06,2013,01,2,22,12,003,10,1,010,02,40,32,2,2,    ,     
06,2013,01,2,22,24,004,01,1,011,01,50,50, ,1,6113,01120
06,2013,01,2,22,24,004,02,1,012,02,48,40,1,1,6113,01120
06,2013,01,2,22,24,004,03,1,013,02,40,40, ,2,    ,     
06,2013,01,2,22,24,004,04,1,014,01,56,56, ,2,    ,     
06,2013,01,2,22,24,004,04,1,014,02,50,40,7,2,    ,     
06,2013,01,2,22,24,004,05,1,015,01,21,21,5,1,6113,01120
06,2013,01,2,22,24,004,06,1,016,01,40,04,1,1,6113,01120
06,2013,01,2,22,24,004,07,1,017,01,56,56, ,1,6113,01120
06,2013,01,2,22,24,004,09,1,019,01,40,20,1,1,6113,01120
06,2013,01,2,22,24,004,10,1,020,01,35,35, ,1,6113,01120
06,2013,01,2,22,24,004,10,1,020,02,35,20,7,2,    ,     
06,2013,01,2,82,03,001,01,1,001,01,40,40, ,2,    ,     
06,2013,01,2,82,03,001,02,1,002,01,45,45, ,2,    ,     
06,2013,01,2,82,03,001,02,1,002,03,50,50, ,2,    ,     
06,2013,01,2,82,03,001,02,1,002,04,45,45, ,2,    ,     
06,2013,01,2,82,03,001,03,1,003,01,45,45, ,2,    ,     
06,2013,01,2,82,03,001,03,1,003,02,36,36, ,2,    ,     
06,2013,01,2,82,03,001,04,1,004,03,42,42, ,2,    ,     
06,2013,01,2,82,03,001,05,1,005,01,36,36, ,2,    ,     
06,2013,01,2,82,03,001,06,1,006,01,40,40, ,2,    ,     
06,2013,01,2,82,03,001,06,1,006,03,45,45, ,2,    ,     
06,2013,01,2,82,03,001,06,1,006,04,40,40, ,2,    ,     
06,2013,01,2,82,03,001,08,1,008,01,40,40, ,2,    ,     
06,2013,01,2,82,03,001,08,1,008,03,45,45, ,2,    ,     
06,2013,01,2,82,03,001,10,1,010,01,50,50, ,2,    ,     
06,2013,01,2,82,12,002,01,1,011,01,32,32, ,2,    ,     
06,2013,01,2,82,12,002,04,1,014,01,56,24,5,2,    ,     
06,2013,01,2,82,12,002,04,1,014,02,40,10,5,2,    ,     
06,2013,01,2,82,12,002,06,1,016,01,56,56, ,2,    ,     
06,2013,01,2,82,12,002,06,1,016,02,40,40, ,2,    ,     
06,2013,01,2,82,12,002,09,1,019,01,56,56, ,2,    ,     
06,2013,01,2,82,12,002,10,1,020,01,32,32, ,2,    ,     
06,2013,01,2,82,12,002,10,1,020,02,24,00,7,2,    ,     
