REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,PSU,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,P1_PERSON_SERIAL_NO,P3_RELATIONSHIP,P4,P5Y,P6_RACE,P7_RELIGION,P8_MARITAL_STATUS,P9_EDUCATIONAL_ATTAINMENT,P10_CURRENT_EDUCATIONAL,P11_LITERACY_SINHALA,P12_LITERACY_TAMIL,P13_LITERACY_ENGLISH,Q4,Annualfac,,District,Psu,Factor
2,2011,5,2,13,43,4,1,54,3,3,1,12,1,1,1,6,1,1,2,1,2,584.566247221318,,,,
2,2011,5,2,13,43,4,1,54,4,3,2,8,1,1,1,2,1, , , , ,584.566247221318,,,,
2,2011,5,2,13,43,4,1,54,5,5,2,66,1,4,2,13,5,1,2,1,2,584.566247221318,,,,
2,2011,5,2,13,43,7,1,57,1,1,2,72,1,1,2,11,5,1,2,2,2,584.566247221318,,,,
2,2011,5,2,13,43,7,1,57,2,3,1,38,1,1,2,13,5,1,2,2, ,584.566247221318,,,,
2,2011,5,2,13,43,7,1,57,3,5,2,32,1,1,2,11,5,1,2,2,2,584.566247221318,,,,
2,2011,5,2,13,43,7,1,57,4,5,2,7,1,1,1,1,1, , , ,2,584.566247221318,,,,
2,2011,5,2,13,43,7,1,57,5,5,1,0,1,1,1,  , , , , , ,584.566247221318,,,,
2,2011,5,2,13,43,9,1,59,1,1,1,44,1,1,2,11,5,1,2,2,2,584.566247221318,,,,
2,2011,5,2,13,43,9,1,59,2,2,2,42,1,1,2,11,5,1,2,2,2,584.566247221318,,,,
2,2011,5,2,13,43,9,1,59,3,3,1,19,1,1,1,12,1,1,2,2,1,584.566247221318,,,,
2,2011,5,2,13,43,10,1,60,1,1,1,49,1,1,2,11,5,1,2,2,2,584.566247221318,,,,
2,2011,5,2,13,43,10,1,60,2,2,2,39,1,1,2,11,5,1,2,2,2,584.566247221318,,,,
2,2011,5,2,13,43,10,1,60,3,3,1,13,1,1,1,7,1,1,2,2, ,584.566247221318,,,,
2,2011,5,2,13,43,10,1,60,4,3,1,1,1,1,1,  , , , , ,2,584.566247221318,,,,
2,2011,5,2,13,44,1,1,1,1,1,1,43,1,1,2,8,5,1,2,2, ,398.260358876055,,,,
2,2011,5,2,13,44,1,1,1,2,2,2,54,1,1,2,2,5,2,2,2,2,398.260358876055,,,,
2,2011,5,2,13,44,2,1,2,1,1,2,81,1,1,3,19,5,2,2,2,2,398.260358876055,,,,
2,2011,5,2,13,44,2,1,2,2,3,2,50,1,1,2,6,5,1,2,2,2,398.260358876055,,,,
2,2011,5,2,13,44,2,1,2,3,5,1,16,1,1,1,10,1,1,2,2, ,398.260358876055,,,,
2,2011,5,2,13,44,4,1,4,1,1,1,40,1,1,2,16,5,1,2,1, ,398.260358876055,,,,
2,2011,5,2,13,44,4,1,4,2,2,2,39,1,1,2,15,5,1,2,1,2,398.260358876055,,,,
2,2011,5,2,13,44,4,1,4,3,3,1,8,1,1,1,3,1, , , ,2,398.260358876055,,,,
