REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,P1_PERSON_SERIAL_NO,P3_RELATIONSHIP,P4_SEX,P5_AGE,P6_RACE,P7_RELIGION,P8_MARITAL_STATUS,P9_EDUCATIONAL_ATTAINMENT,P10_CURRENT_EDUCATIONAL,P11_LITERACY_SINHALA,P12_LITERACY_TAMIL,P13_LITERACY_ENGLISH
 2,2010,05,2,21,056,07,1,070,01,1,1,54,1,1,2,10,5,1,2,2
 2,2010,05,2,21,056,07,1,070,02,2,2,50,1,1,2,10,5,1,2,2
 2,2010,05,2,21,056,07,1,070,03,3,2,16,1,1,1,10,1,1,2,2
 2,2010,05,2,21,056,07,1,070,04,3,2,19,1,1,1,11,1,1,2,2
 2,2010,05,2,21,056,07,1,070,05,3,1,15,1,1,1,09,1,1,2,2
 2,2010,05,2,21,056,09,1,072,01,1,2,60,1,1,3,04,5,1,2,2
 2,2010,05,2,21,056,09,1,072,02,5,2,30,1,1,2,13,5,1,2,2
 2,2010,05,2,21,056,10,1,073,01,1,2,80,1,1,3,04,5,1,2,2
 2,2010,05,2,21,057,01,1,094,01,1,1,50,4,3,2,09,5,2,1,2
 2,2010,05,2,21,057,01,1,094,02,2,2,41,4,3,2,10,5,2,1,2
 2,2010,05,2,21,057,01,1,094,03,3,1,17,4,3,1,10,3,2,1,2
 2,2010,05,2,21,057,01,1,094,04,3,1,13,4,3,1,06,1,2,1,2
 2,2010,05,2,21,057,01,1,094,05,3,1,10,4,3,1,04,1,2,1,2
 2,2010,05,2,21,057,02,1,095,01,1,2,41,3,2,2,08,5,2,1,2
 2,2010,05,2,21,057,02,1,095,02,3,1,25,3,2,2,10,5,2,1,2
 2,2010,05,2,21,057,02,1,095,03,5,2,19,3,2,2,10,5,2,1,2
 2,2010,05,2,21,057,02,1,095,04,3,1,18,3,2,1,10,5,2,1,2
 2,2010,05,2,21,057,03,1,096,01,1,2,28,1,1,2,12,5,1,2,2
 2,2010,05,2,21,057,03,1,096,02,3,1,08,1,1,1,02,1, , , 
 2,2010,05,2,21,057,04,1,097,01,1,2,42,4,3,2,05,5,2,1,2
 2,2010,05,2,21,057,04,1,097,02,3,2,12,4,3,1,06,1,2,1,2
 2,2010,05,2,21,057,04,1,097,03,3,1,08,4,3,1,02,1, , , 
 2,2010,05,2,21,057,04,1,097,04,3,1,04,4,3,1,  , , , , 
 2,2010,05,2,21,057,05,1,098,01,1,2,49,3,4,3,05,5,2,1,2
 2,2010,05,2,21,057,05,1,098,02,3,2,14,3,4,1,08,1,2,1,2
 2,2010,05,2,21,057,06,1,099,01,1,1,54,3,2,2,05,5,2,1,2
 2,2010,05,2,21,057,06,1,099,02,2,2,53,3,2,2,09,5,2,1,2
 2,2010,05,2,21,057,07,1,100,01,1,1,42,3,2,2,07,5,2,1,2
 2,2010,05,2,21,057,07,1,100,02,2,2,40,3,2,2,19,5,2,1,2
 2,2010,05,2,21,057,07,1,100,03,3,2,16,3,2,1,09,1,2,1,2
 2,2010,05,2,21,057,07,1,100,04,3,1,10,3,2,1,04,1,2,1,2
 2,2010,05,2,21,057,07,1,100,05,3,1,04,3,2,1,  , , , , 
 2,2010,05,2,21,057,08,1,101,01,1,2,39,1,1,3,05,5,1,2,2
 2,2010,05,2,21,057,08,1,101,02,3,2,14,1,1,1,08,1,1,2,2
 2,2010,05,2,21,057,08,1,101,03,3,2,10,1,1,1,04,1,1,2,2
 2,2010,05,2,21,057,09,1,102,01,1,1,33,1,1,2,10,5,1,2,2
 2,2010,05,2,21,057,09,1,102,02,2,2,30,1,1,2,10,5,1,2,2
 2,2010,05,2,21,057,09,1,102,03,3,1,14,1,1,1,07,1,1,2,2
 2,2010,05,2,21,057,09,1,102,04,3,2,10,1,1,1,06,1,1,2,2
 2,2010,05,2,21,057,09,1,102,05,3,1,03,1,1,1,  , , , , 
 2,2010,05,2,21,057,09,1,102,06,3,1,03,1,1,1,  , , , , 
 2,2010,05,2,21,057,10,1,103,01,1,2,78,1,1,3,04,5,1,2,2
 2,2010,05,2,21,057,10,1,103,02,5,2,54,1,1,1,08,5,1,2,2
 2,2010,05,2,21,057,10,1,103,03,5,2,52,1,1,1,09,5,1,2,2
 2,2010,05,3,21,058,01,1,074,01,1,1,61,1,1,2,04,5,1,2,2
 2,2010,05,3,21,058,01,1,074,02,2,2,58,1,1,2,02,5,2,2,2
 2,2010,05,3,21,058,01,1,074,03,3,1,32,1,1,2,10,5,1,2,2
 2,2010,05,3,21,058,01,1,074,04,5,2,32,1,1,2,08,5,1,2,2
 2,2010,05,3,21,058,01,1,074,05,5,2,10,1,1,1,04,1,1,2,2
 2,2010,05,3,21,058,01,1,074,06,5,2,05,1,1,1,19,5, , , 
 2,2010,05,3,21,058,02,1,075,01,1,1,61,1,1,2,05,5,1,2,2
 2,2010,05,3,21,058,02,1,075,02,2,2,59,1,1,2,05,5,1,2,2
 2,2010,05,3,21,058,02,1,075,03,3,2,34,1,1,5,05,5,2,2,2
 2,2010,05,3,21,058,02,1,075,04,5,2,12,1,1,1,07,1,1,2,2
 2,2010,05,3,21,058,02,1,075,05,5,2,08,1,1,1,02,1, , , 
 2,2010,05,3,21,058,03,1,076,01,1,1,42,3,2,2,19,5,2,2,2
 2,2010,05,3,21,058,03,1,076,02,2,2,27,3,2,2,05,5,2,1,2
 2,2010,05,3,21,058,03,1,076,03,3,1,10,3,2,1,05,1,2,1,2
 2,2010,05,3,21,058,03,1,076,04,3,1,09,3,2,1,03,1, , , 
 2,2010,05,3,21,058,03,1,076,05,3,1,04,3,2,1,  , , , , 
 2,2010,05,3,21,058,03,1,076,06,3,1,01,3,2,1,  , , , , 
 2,2010,05,3,21,058,04,1,077,01,1,1,55,3,2,2,04,5,2,2,2
 2,2010,05,3,21,058,04,1,077,02,2,2,52,3,2,2,02,5,2,2,2
 2,2010,05,3,21,058,04,1,077,03,3,2,23,3,2,1,10,5,1,1,2
 2,2010,05,3,21,058,04,1,077,04,3,1,21,3,2,1,08,5,1,1,2
 2,2010,05,3,21,058,04,1,077,05,5,2,30,3,2,2,06,5,2,1,2
 2,2010,05,3,21,058,04,1,077,06,5,2,04,3,2,1,  , , , , 
 2,2010,05,3,21,058,05,1,078,01,1,1,59,3,2,2,04,5,2,2,2
 2,2010,05,3,21,058,05,1,078,02,2,2,46,3,2,2,04,5,2,2,2
 2,2010,05,3,21,058,06,1,079,01,1,2,29,3,2,4,19,5,2,2,2
 2,2010,05,3,21,058,06,1,079,02,3,2,09,3,2,1,03,1, , , 
 2,2010,05,3,21,058,07,1,080,01,1,1,45,3,2,1,05,5,2,2,2
 2,2010,05,3,21,058,08,1,081,01,1,2,29,3,2,2,05,5,2,1,2
 2,2010,05,3,21,058,08,1,081,02,3,2,08,3,2,1,03,1, , , 
 2,2010,05,3,21,058,08,1,081,03,3,1,04,3,2,1,  , , , , 
 2,2010,05,3,21,058,08,1,081,04,5,2,19,3,2,1,10,5,1,1,2
 2,2010,05,3,21,058,08,1,081,05,5,1,14,3,2,1,08,5,1,2,2
 2,2010,05,3,21,058,09,1,082,01,1,1,61,3,2,2,05,5,2,1,2
 2,2010,05,3,21,058,09,1,082,02,2,2,55,3,2,2,04,5,2,2,2
 2,2010,05,3,21,058,09,1,082,03,3,2,28,3,2,1,10,5,2,1,2
 2,2010,05,3,21,058,09,1,082,04,5,1,07,3,2,1,02,1, , , 
 2,2010,05,3,21,058,09,1,082,05,5,1,06,3,2,1,01,1, , , 
 2,2010,05,3,21,058,09,1,082,06,5,1,03,3,2,1,  , , , , 
 2,2010,05,3,21,058,10,1,083,01,1,1,50,3,2,2,10,5,1,1,1
 2,2010,05,3,21,058,10,1,083,02,2,2,44,3,2,2,05,5,2,2,2
 2,2010,05,3,21,058,10,1,083,03,3,2,14,3,2,1,09,1,2,1,2
 2,2010,06,2,21,059,01,1,001,01,1,1,48,1,1,2,05,5,1,2,2
 2,2010,06,2,21,059,01,1,001,02,2,2,42,1,1,2,10,5,1,2,2
 2,2010,06,2,21,059,01,1,001,03,3,2,15,1,1,1,10,1,1,2,2
 2,2010,06,2,21,059,01,1,001,04,3,2,14,1,1,1,09,1,1,2,2
 2,2010,06,2,21,059,02,1,002,01,1,1,68,1,1,3,02,5,1,2,2
 2,2010,06,2,21,059,02,1,002,02,3,1,30,1,1,2,04,5,1,2,2
 2,2010,06,2,21,059,02,1,002,03,5,2,28,1,1,2,09,5,1,2,2
 2,2010,06,2,21,059,02,1,002,04,5,1,01,1,1,1,  , , , , 
 2,2010,06,2,21,059,03,1,003,01,1,1,52,1,1,2,13,5,1,2,2
 2,2010,06,2,21,059,03,1,003,02,2,2,53,1,1,2,03,5,2,2,2
 2,2010,06,2,21,059,04,1,004,01,1,1,62,1,1,2,13,5,1,2,2
 2,2010,06,2,21,059,04,1,004,02,2,2,41,1,1,2,10,5,1,2,2
 2,2010,06,2,21,059,04,1,004,03,3,2,10,1,1,1,04,1,1,2,2
 2,2010,06,2,21,059,05,1,005,01,1,1,62,1,1,2,06,5,1,2,2
 2,2010,06,2,21,059,05,1,005,02,2,2,50,1,1,2,10,5,1,2,2
 2,2010,06,2,21,059,05,1,005,03,3,2,26,1,1,1,13,5,1,2,2
 2,2010,06,2,21,059,05,1,005,04,3,1,24,1,1,1,10,5,1,2,2
 2,2010,06,2,21,059,05,1,005,05,3,1,16,1,1,1,10,1,1,2,2
 2,2010,06,2,21,059,06,1,006,01,1,1,63,1,1,2,05,5,1,2,2
 2,2010,06,2,21,059,06,1,006,02,2,2,57,1,1,2,09,5,1,2,2
 2,2010,06,2,21,059,06,1,006,03,3,1,23,1,1,1,11,5,1,2,2
 2,2010,06,2,21,059,06,1,006,04,3,2,21,1,1,1,11,5,1,2,2
 2,2010,06,2,21,059,07,1,007,01,1,2,55,1,1,3,07,5,1,2,2
 2,2010,06,2,21,059,07,1,007,02,3,1,30,1,1,1,11,5,1,2,2
 2,2010,06,2,21,059,08,1,008,01,1,1,59,1,1,2,12,5,1,2,2
 2,2010,06,2,21,059,08,1,008,02,2,2,49,1,1,2,10,5,1,2,2
 2,2010,06,2,21,059,08,1,008,03,5,1,11,1,1,1,06,5,1,2,2
 2,2010,06,2,21,059,09,1,009,01,1,1,52,1,1,2,02,5,2,2,2
 2,2010,06,2,21,059,09,1,009,02,2,2,54,1,1,2,07,5,1,2,2
 2,2010,06,2,21,059,09,1,009,03,3,1,24,1,1,1,07,5,1,2,2
 2,2010,06,2,21,059,10,1,010,01,1,1,48,1,1,2,10,5,1,2,2
 2,2010,06,2,21,059,10,1,010,02,2,2,48,1,1,2,08,5,1,2,2
 2,2010,06,2,21,059,10,1,010,03,3,1,17,1,1,1,11,1,1,2,2
 2,2010,06,2,21,059,10,1,010,04,3,2,14,1,1,1,09,1,1,2,2
 2,2010,06,2,21,059,10,1,010,05,3,1,08,1,1,1,02,1, , , 
 2,2010,06,2,21,060,01,1,011,01,1,1,65,4,3,2,04,5,2,1,2
 2,2010,06,2,21,060,01,1,011,02,2,2,56,4,3,2,10,5,2,1,2
 2,2010,06,2,21,060,01,1,011,03,3,1,34,4,3,1,10,5,2,1,2
 2,2010,06,2,21,060,01,1,011,04,3,2,32,4,3,1,10,5,2,1,2
 2,2010,06,2,21,060,01,1,011,05,3,2,23,4,3,1,12,5,2,1,2
 2,2010,06,2,21,060,02,1,012,01,1,1,62,4,3,2,10,5,2,1,2
 2,2010,06,2,21,060,02,1,012,02,2,2,58,4,3,2,08,5,2,1,2
 2,2010,06,2,21,060,03,1,013,01,1,2,65,4,3,3,03,5,2,1,2
 2,2010,06,2,21,060,03,1,013,02,3,1,35,4,3,1,03,5,2,2,2
 2,2010,06,2,21,060,03,1,013,03,3,1,27,4,3,1,09,5,2,1,2
 2,2010,06,2,21,060,03,1,013,04,3,1,24,4,3,1,10,5,2,1,2
 2,2010,06,2,21,060,04,1,014,01,1,1,71,4,3,2,02,5,2,1,2
 2,2010,06,2,21,060,04,1,014,02,2,2,61,4,3,2,05,5,2,1,2
 2,2010,06,2,21,060,04,1,014,03,3,1,40,4,3,2,04,5,2,1,2
 2,2010,06,2,21,060,04,1,014,04,3,1,26,4,3,2,05,5,2,1,2
 2,2010,06,2,21,060,04,1,014,05,5,2,26,4,3,2,11,5,1,1,2
 2,2010,06,2,21,060,04,1,014,06,5,2,22,4,3,2,07,5,2,1,2
 2,2010,06,2,21,060,04,1,014,07,5,2,07,4,3,1,01,1, , , 
 2,2010,06,2,21,060,04,1,014,08,5,1,00,4,3,1,  , , , , 
 2,2010,06,2,21,060,05,1,015,01,1,1,38,4,2,2,13,5,1,1,2
 2,2010,06,2,21,060,05,1,015,02,2,2,32,4,2,2,13,5,2,1,2
 2,2010,06,2,21,060,05,1,015,03,3,1,11,4,2,1,05,1,2,1,2
 2,2010,06,2,21,060,05,1,015,04,3,2,06,4,2,1,01,1, , , 
 2,2010,06,2,21,060,05,1,015,05,3,2,00,4,2,1,  , , , , 
 2,2010,06,2,21,060,05,1,015,06,5,2,14,4,2,1,09,1,2,1,2
 2,2010,06,2,21,060,05,1,015,07,5,2,58,4,2,3,08,5,2,1,2
 2,2010,06,2,21,060,06,1,016,01,1,1,55,4,2,2,07,5,2,1,2
 2,2010,06,2,21,060,06,1,016,02,2,2,48,4,2,2,11,5,2,1,2
 2,2010,06,2,21,060,06,1,016,03,3,1,21,4,2,1,10,5,2,1,2
 2,2010,06,2,21,060,07,1,017,01,1,2,43,4,2,3,12,5,1,1,2
 2,2010,06,2,21,060,07,1,017,02,3,2,18,4,2,1,12,1,1,1,2
 2,2010,06,2,21,060,07,1,017,03,3,2,10,4,2,1,04,1,2,1,2
 2,2010,06,2,21,060,08,1,018,01,1,2,44,4,2,2,07,5,2,1,2
 2,2010,06,2,21,060,08,1,018,02,3,2,21,4,2,1,13,5,1,1,2
 2,2010,06,2,21,060,08,1,018,03,3,2,17,4,2,1,12,1,2,1,2
 2,2010,06,2,21,060,08,1,018,04,3,1,13,4,2,1,07,1,2,1,2
 2,2010,06,2,21,060,08,1,018,05,4,1,75,4,2,3,19,5,2,2,2
 2,2010,06,2,21,060,09,1,019,01,1,2,50,1,1,1,11,5,1,2,2
 2,2010,06,2,21,060,09,1,019,02,4,2,80,1,1,3,10,5,1,2,2
 2,2010,06,2,21,060,09,1,019,03,9,1,46,1,1,2,10,5,1,2,2
 2,2010,06,2,21,060,09,1,019,04,9,2,40,1,1,2,10,5,1,2,2
 2,2010,06,2,21,060,09,1,019,05,9,1,09,1,1,1,03,1, , , 
 2,2010,06,2,21,060,09,1,019,06,9,1,06,1,1,1,00,1, , , 
 2,2010,06,2,21,060,10,1,020,01,1,1,44,1,1,2,10,5,1,2,2
 2,2010,06,2,21,060,10,1,020,02,2,2,42,1,1,2,04,5,1,2,2
 2,2010,06,2,21,060,10,1,020,03,3,1,18,1,1,1,10,5,1,2,2
 2,2010,06,2,21,060,10,1,020,04,3,2,17,1,1,1,12,1,1,2,2
 2,2010,06,2,21,060,10,1,020,05,3,2,15,1,1,1,09,1,1,2,2
 2,2010,06,2,21,060,10,1,020,06,3,2,09,1,1,1,04,1, , , 
 2,2010,06,2,21,060,10,1,020,07,3,1,08,1,1,1,03,1, , , 
 2,2010,06,2,21,062,01,1,021,01,1,2,76,1,1,3,08,5,1,2,2
 2,2010,06,2,21,062,02,1,022,01,1,1,59,1,1,2,13,5,1,2,1
 2,2010,06,2,21,062,02,1,022,02,2,2,58,1,1,2,13,5,1,2,1
 2,2010,06,2,21,062,02,1,022,03,3,2,17,1,1,1,12,1,1,2,1
 2,2010,06,2,21,062,03,1,023,01,1,1,55,1,1,2,10,5,1,2,2
 2,2010,06,2,21,062,03,1,023,02,2,2,52,1,1,2,10,5,1,2,2
 2,2010,06,2,21,062,03,1,023,03,3,2,11,1,1,1,06,1,1,2,1
 2,2010,06,2,21,062,04,1,024,01,1,1,45,1,1,2,10,5,1,2,2
 2,2010,06,2,21,062,04,1,024,02,2,1,43,1,1,2,10,5,1,2,2
 2,2010,06,2,21,062,04,1,024,03,3,1,17,1,1,1,10,5,1,2,1
 2,2010,06,2,21,062,04,1,024,04,3,2,14,1,1,1,09,1,1,2,1
 2,2010,06,2,21,062,05,1,025,01,1,1,48,1,1,2,10,5,1,2,2
 2,2010,06,2,21,062,05,1,025,02,2,2,40,1,1,2,10,5,1,2,2
 2,2010,06,2,21,062,05,1,025,03,3,2,19,1,1,1,11,1,1,2,1
 2,2010,06,2,21,062,05,1,025,04,3,2,13,1,1,1,08,1,1,2,1
 2,2010,06,2,21,062,07,1,027,01,1,2,61,1,1,1,10,5,1,2,1
 2,2010,06,2,21,062,07,1,027,02,5,1,53,1,1,1,11,5,1,2,1
 2,2010,06,2,21,062,07,1,027,03,5,2,41,1,1,2,11,5,1,2,1
 2,2010,06,2,21,062,07,1,027,04,5,2,05,1,1,1,00,1, , , 
 2,2010,06,2,21,062,08,1,028,01,1,2,64,1,1,3,11,5,1,2,2
 2,2010,06,2,21,062,08,1,028,02,3,2,37,1,1,1,12,5,1,2,1
 2,2010,06,2,21,062,08,1,028,03,5,1,36,1,1,2,12,5,1,2,1
 2,2010,06,2,21,062,08,1,028,04,3,2,33,1,1,2,12,5,1,2,2
 2,2010,06,2,21,062,08,1,028,05,5,2,02,1,1,1,  , , , , 
 2,2010,06,2,21,062,09,1,029,01,1,1,52,1,1,2,13,5,1,2,1
 2,2010,06,2,21,062,09,1,029,02,2,2,51,1,1,2,11,5,1,2,1
 2,2010,06,2,21,062,10,1,030,01,1,2,77,1,1,3,04,5,1,2,2
 2,2010,06,2,21,062,10,1,030,02,3,1,35,1,1,2,11,5,1,2,1
 2,2010,06,2,21,062,10,1,030,03,5,2,27,1,1,2,10,5,1,2,1
 2,2010,06,2,21,062,10,1,030,04,5,2,10,1,1,1,05,1,1,2,1
 2,2010,06,2,21,062,10,1,030,05,5,2,08,1,1,1,02,1, , , 
 2,2010,06,2,21,062,10,1,030,06,5,1,02,1,1,1,  , , , , 
 2,2010,06,1,21,063,02,1,032,01,1,1,74,1,1,2,11,5,1,2,2
 2,2010,06,1,21,063,02,1,032,02,2,2,69,1,1,2,11,5,1,2,2
 2,2010,06,1,21,063,02,1,032,03,5,2,70,1,1,3,11,5,1,2,2
 2,2010,06,1,21,063,02,1,032,04,5,2,65,1,1,2,11,5,1,2,2
 2,2010,06,1,21,063,03,1,033,01,1,1,80,4,3,2,05,5,1,1,2
 2,2010,06,1,21,063,03,1,033,02,2,2,70,4,3,2,09,5,1,1,2
 2,2010,06,1,21,063,03,1,033,03,3,2,46,4,3,3,05,5,1,1,2
 2,2010,06,1,21,063,03,1,033,04,5,1,17,4,3,1,10,5,1,1,2
 2,2010,06,1,21,063,03,1,033,05,5,2,15,4,3,1,08,1,1,1,2
 2,2010,06,1,21,063,04,1,034,01,1,2,66,4,3,3,10,5,1,2,2
 2,2010,06,1,21,063,04,1,034,02,5,2,32,4,3,2,10,5,1,2,2
 2,2010,06,1,21,063,04,1,034,03,5,2,06,4,3,1,01,1, , , 
 2,2010,06,1,21,063,04,1,034,04,5,1,03,4,3,1,  , , , , 
 2,2010,06,1,21,063,04,1,034,05,3,1,29,4,3,2,10,5,1,2,2
 2,2010,06,1,21,063,04,1,034,06,5,2,24,4,3,2,10,5,1,2,2
 2,2010,06,1,21,063,04,1,034,07,5,2,00,4,3,1,  , , , , 
 2,2010,06,1,21,063,04,1,034,08,5,1,36,4,3,2,10,5,1,2,2
 2,2010,06,1,21,063,04,1,034,09,3,2,27,4,3,2,10,5,1,2,2
 2,2010,06,1,21,063,04,1,034,10,5,1,00,4,3,1,  , , , , 
 2,2010,06,1,21,063,05,1,035,01,1,1,50,4,3,2,11,5,1,1,1
 2,2010,06,1,21,063,05,1,035,02,2,2,42,4,3,2,11,5,1,1,1
 2,2010,06,1,21,063,05,1,035,03,3,2,19,4,3,1,11,1,1,1,1
 2,2010,06,1,21,063,05,1,035,04,3,1,16,4,3,1,10,1,1,1,1
 2,2010,06,1,21,063,06,1,036,01,1,1,70,1,1,2,11,5,1,2,1
 2,2010,06,1,21,063,06,1,036,02,2,2,60,1,1,2,11,5,1,2,1
 2,2010,06,1,21,063,06,1,036,03,3,2,31,1,1,1,15,5,1,2,1
 2,2010,06,2,21,064,01,1,037,01,1,1,67,1,1,2,11,5,1,2,2
 2,2010,06,2,21,064,01,1,037,02,2,2,61,1,1,2,08,5,1,2,2
 2,2010,06,2,21,064,01,1,037,03,3,1,29,1,1,1,13,5,1,2,1
 2,2010,06,2,21,064,01,1,037,04,3,2,28,1,1,2,08,5,1,2,2
 2,2010,06,2,21,064,01,1,037,05,3,2,00,1,1,1,  , , , , 
 2,2010,06,2,21,064,02,1,038,01,1,1,65,1,1,2,13,5,1,2,2
 2,2010,06,2,21,064,02,1,038,02,2,2,59,1,1,2,11,5,1,2,2
 2,2010,06,2,21,064,02,1,038,03,3,2,30,1,1,1,11,5,1,2,2
 2,2010,06,2,21,064,02,1,038,04,4,2,22,1,1,1,13,3,1,2,2
 2,2010,06,2,21,064,03,1,039,01,1,1,44,1,1,2,10,5,1,2,2
 2,2010,06,2,21,064,03,1,039,02,2,2,43,1,1,2,10,5,1,2,2
 2,2010,06,2,21,064,03,1,039,03,3,1,17,1,1,1,10,5,1,2,2
 2,2010,06,2,21,064,03,1,039,04,3,2,15,1,1,1,10,1,1,2,2
 2,2010,06,2,21,064,03,1,039,05,3,1,05,1,1,1,19,5, , , 
 2,2010,06,2,21,064,03,1,039,06,4,2,11,1,1,1,06,1,1,2,2
 2,2010,06,2,21,064,04,1,040,01,1,1,50,1,1,2,12,5,1,2,2
 2,2010,06,2,21,064,04,1,040,02,2,2,49,1,1,2,10,5,1,2,2
 2,2010,06,2,21,064,04,1,040,03,3,1,18,1,1,1,12,5,1,2,2
 2,2010,06,2,21,064,04,1,040,04,3,1,13,1,1,1,07,1,1,2,2
 2,2010,06,2,21,064,04,1,040,05,3,1,07,1,1,1,01,1, , , 
 2,2010,06,2,21,064,05,1,041,01,1,1,77,1,1,2,11,5,1,2,2
 2,2010,06,2,21,064,05,1,041,02,2,2,70,1,1,2,07,5,1,2,2
 2,2010,06,2,21,064,05,1,041,03,3,1,36,1,1,1,10,5,1,2,2
 2,2010,06,2,21,064,06,1,042,01,1,2,50,1,1,2,01,5,2,2,2
 2,2010,06,2,21,064,07,1,043,01,1,2,46,1,1,2,10,5,1,2,2
 2,2010,06,2,21,064,07,1,043,02,5,2,58,1,1,2,05,5,1,2,2
 2,2010,06,2,21,064,09,1,045,01,1,2,68,1,1,3,10,5,1,2,2
 2,2010,06,2,21,064,09,1,045,02,3,1,34,1,1,1,10,5,1,2,2
 2,2010,06,2,21,064,10,1,046,01,1,1,42,1,1,2,12,5,1,2,1
 2,2010,06,2,21,064,10,1,046,02,2,2,38,1,1,2,10,5,1,2,2
 2,2010,06,2,21,064,10,1,046,03,3,1,04,1,1,1,  , , , , 
 2,2010,06,2,21,065,01,1,047,01,1,1,69,1,1,2,11,5,1,2,1
 2,2010,06,2,21,065,01,1,047,02,2,2,56,1,1,2,11,5,1,2,1
 2,2010,06,2,21,065,02,1,048,01,1,1,57,1,1,2,05,5,1,2,2
 2,2010,06,2,21,065,02,1,048,02,2,2,55,1,1,2,11,5,1,2,2
 2,2010,06,2,21,065,02,1,048,03,3,1,25,1,1,1,13,5,1,2,1
 2,2010,06,2,21,065,02,1,048,04,3,2,21,1,1,1,11,5,1,2,2
 2,2010,06,2,21,065,02,1,048,05,3,1,16,1,1,1,10,1,1,2,2
 2,2010,06,2,21,065,02,1,048,06,5,2,62,1,1,3,03,5,2,2,2
 2,2010,06,2,21,065,04,1,050,01,1,1,29,1,1,2,10,5,1,2,2
 2,2010,06,2,21,065,04,1,050,02,2,2,26,1,1,2,13,5,1,2,2
 2,2010,06,2,21,065,04,1,050,03,3,1,03,1,1,1,  , , , , 
 2,2010,06,2,21,065,04,1,050,04,5,2,40,1,1,1,03,5,2,2,2
 2,2010,06,2,21,065,05,1,051,01,1,1,52,4,3,2,11,5,1,1,1
 2,2010,06,2,21,065,05,1,051,02,2,2,43,4,3,2,12,5,1,1,2
 2,2010,06,2,21,065,05,1,051,03,3,1,17,4,3,1,11,1,1,1,1
 2,2010,06,2,21,065,05,1,051,04,3,1,11,4,3,1,05,1,2,1,2
 2,2010,06,2,21,065,05,1,051,05,3,1,07,4,3,1,01,1, , , 
 2,2010,06,2,21,065,06,1,052,01,1,1,47,1,1,2,10,5,1,2,2
 2,2010,06,2,21,065,06,1,052,02,2,2,44,1,1,2,09,5,1,2,2
 2,2010,06,2,21,065,06,1,052,03,3,2,16,1,1,1,10,1,1,2,2
 2,2010,06,2,21,065,06,1,052,04,3,2,13,1,1,1,08,1,1,2,2
 2,2010,06,2,21,065,07,1,053,01,1,2,51,4,3,3,11,5,2,1,2
 2,2010,06,2,21,065,07,1,053,02,4,2,78,4,3,3,19,5,2,2,2
 2,2010,06,2,21,065,08,1,054,01,1,2,37,4,3,2,08,5,2,1,2
 2,2010,06,2,21,065,08,1,054,02,3,1,13,4,3,1,07,1,2,1,2
 2,2010,06,2,21,065,08,1,054,03,3,2,08,4,3,1,02,1, , , 
 2,2010,06,2,21,065,08,1,054,04,3,1,00,4,3,1,  , , , , 
 2,2010,06,2,21,065,09,1,055,01,1,2,38,1,1,2,13,5,1,2,2
 2,2010,06,2,21,065,09,1,055,02,3,2,09,1,1,1,04,1, , , 
 2,2010,06,2,21,065,09,1,055,03,3,1,03,1,1,1,  , , , , 
 2,2010,06,2,21,065,10,1,056,01,1,1,43,1,1,2,12,5,1,2,2
 2,2010,06,2,21,065,10,1,056,02,2,2,42,1,1,2,07,5,1,2,2
 2,2010,06,2,21,065,10,1,056,03,3,2,11,1,1,1,05,1,1,2,2
 2,2010,06,2,21,065,10,1,056,04,3,1,09,1,1,1,03,1, , , 
 2,2010,06,2,21,066,01,1,057,01,1,2,62,1,1,3,19,5,2,2,2
 2,2010,06,2,21,066,01,1,057,02,2,2,38,1,1,2,09,5,1,2,2
 2,2010,06,2,21,066,01,1,057,03,3,1,45,1,1,2,10,5,1,2,2
 2,2010,06,2,21,066,01,1,057,04,5,1,15,1,1,1,09,1,1,2,2
 2,2010,06,2,21,066,01,1,057,05,5,2,13,1,1,1,08,1,1,2,2
 2,2010,06,2,21,066,02,1,058,01,1,1,52,1,1,2,07,5,1,2,2
 2,2010,06,2,21,066,02,1,058,02,2,2,50,1,1,2,10,5,1,2,2
 2,2010,06,2,21,066,02,1,058,03,3,2,18,1,1,1,10,5,1,2,2
 2,2010,06,2,21,066,03,1,059,01,1,1,45,4,3,2,08,5,2,1,2
 2,2010,06,2,21,066,03,1,059,02,2,2,46,4,3,2,10,5,2,1,2
 2,2010,06,2,21,066,03,1,059,03,3,2,13,4,3,1,07,1,2,1,2
 2,2010,06,2,21,066,03,1,059,04,3,1,10,4,3,1,05,1,2,1,2
 2,2010,06,2,21,066,03,1,059,05,3,2,08,4,3,1,02,1, , , 
 2,2010,06,2,21,066,04,1,060,01,1,1,79,1,1,2,05,5,1,2,2
 2,2010,06,2,21,066,04,1,060,02,2,2,75,1,1,2,12,5,1,2,2
 2,2010,06,2,21,066,04,1,060,03,3,1,44,1,1,2,11,5,1,2,2
 2,2010,06,2,21,066,04,1,060,04,5,2,39,1,1,2,13,5,1,2,2
 2,2010,06,2,21,066,04,1,060,05,5,1,04,1,1,1,  , , , , 
 2,2010,06,2,21,066,05,1,061,01,1,1,46,1,1,2,10,5,1,2,2
 2,2010,06,2,21,066,05,1,061,02,2,2,42,1,1,2,10,5,1,2,2
 2,2010,06,2,21,066,05,1,061,03,3,1,23,1,1,1,10,5,1,2,2
