REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q14_PERSON_SERIAL_NO,Q14_REGISTERED_EPF_OR_IRD,Q15_PROPER_ACCOUNTING_SYSTEM,Q16_NO_OF_EMPLOYEES,Q17_NO_OF_HOURS_USEALLY_WORK,Q18_NO_ACTUALLY_WORK_HOURS
 5,2010,12,2,61,159,04,1,044,01,2,2,8,42,42
 5,2010,12,2,61,159,05,1,045,01, , , ,48,48
 5,2010,12,2,61,159,07,1,047,01,2,2,8,35,35
 5,2010,12,2,61,159,08,1,048,01,2,2,8,35,35
 5,2010,12,2,61,159,09,1,049,01,1,1,1,48,48
 5,2010,12,2,61,159,09,1,049,02, , , ,56,56
 5,2010,12,2,61,159,10,1,050,01,2,2,8,42,42
 5,2010,12,2,61,160,01,1,121,01,2,2,8,56,56
 5,2010,12,2,61,160,04,1,124,01,2,2,8,48,48
 5,2010,12,2,61,160,04,1,124,03,2,2,8,45,48
 5,2010,12,2,61,160,04,1,124,04,1,1,3,40,40
 5,2010,12,2,61,160,06,1,126,01,2,2,8,48,48
 5,2010,12,2,61,160,07,1,127,01, , , ,40,40
 5,2010,12,2,61,160,08,1,128,01,1,2,1,48,48
 5,2010,12,2,61,160,09,1,129,01,2,2,7,42,42
 5,2010,12,2,61,160,09,1,129,02,2,2,7,28,28
 5,2010,12,2,61,160,10,1,130,01,2,2,7,48,48
 5,2010,12,2,61,160,10,1,130,03,2,2,8,48,48
 5,2010,12,2,61,160,10,1,130,04, , , ,40,40
 5,2010,12,2,61,161,01,1,001,03, , , ,40,40
 5,2010,12,2,61,161,02,1,002,01,2,2,8,70,70
 5,2010,12,2,61,161,03,1,003,01,2,2,8,40,30
 5,2010,12,2,61,161,04,1,004,01, , , ,60,60
 5,2010,12,2,61,161,06,1,006,02,2,2,8,28,28
 5,2010,12,2,61,161,07,1,007,01,2,2,8,30,30
 5,2010,12,2,61,161,07,1,007,02,2,2,8,40,40
 5,2010,12,2,61,161,07,1,007,03,1,1,4,54,54
 5,2010,12,2,61,161,08,1,008,01,2,2,8,45,45
 5,2010,12,2,61,161,08,1,008,02, , , ,40,40
 5,2010,12,2,61,161,09,1,009,01,1,1,1,48,48
 5,2010,12,2,61,161,10,1,010,01, , , ,48,00
 5,2010,12,2,61,162,01,1,091,01, , , ,54,36
 5,2010,12,2,61,162,02,1,092,01, , , ,48,48
 5,2010,12,2,61,162,04,1,094,02, , , ,36,36
 5,2010,12,2,61,162,04,1,094,03, , , ,40,40
 5,2010,12,2,61,162,05,1,095,01, , , ,40,40
 5,2010,12,2,61,162,05,1,095,03,1,1,5,40,40
 5,2010,12,2,61,162,06,1,096,01,1,1,4,48,48
 5,2010,12,2,61,162,06,1,096,02, , , ,36,08
 5,2010,12,2,61,162,07,1,097,01,1,1,6,48,48
 5,2010,12,2,61,162,08,1,098,01,2,2,8,60,60
 5,2010,12,2,61,162,09,1,099,01,2,2,8,60,60
 5,2010,12,2,61,162,09,1,099,02,2,2,8,45,40
 5,2010,12,2,61,162,09,1,099,04,2,2,8,48,48
 5,2010,12,2,61,162,10,1,100,01,2,2,8,40,40
 5,2010,12,2,61,162,10,1,100,02,2,2,7,48,36
 5,2010,12,2,61,162,10,1,100,03, , , ,40,40
 5,2010,12,2,61,163,01,1,101,01,2,2,8,70,60
 5,2010,12,2,61,163,06,1,106,01,2,2,8,70,70
 5,2010,12,2,61,163,09,1,109,02,1,1,6,50,50
 5,2010,12,2,61,163,10,1,110,01,2,2,8,70,30
 5,2010,12,2,61,164,02,1,022,02,1,2,1,56,56
 5,2010,12,2,61,164,03,1,023,01, , , ,48,48
 5,2010,12,2,61,164,03,1,023,03,3,3,5,54,54
 5,2010,12,2,61,164,04,1,024,01,2,2,1,60,60
 5,2010,12,2,61,164,04,1,024,03, , , ,48,48
 5,2010,12,2,61,164,05,1,025,02,3,3,8,48,00
 5,2010,12,2,61,164,06,1,026,01,2,2,7,60,60
 5,2010,12,2,61,164,08,1,028,01,2,2,1,48,35
 5,2010,12,2,61,165,01,1,011,01,2,2,2,48,48
 5,2010,12,2,61,165,01,1,011,03,2,2,2,54,54
 5,2010,12,2,61,165,03,1,013,01, , , ,48,32
 5,2010,12,2,61,165,03,1,013,02, , , ,48,16
 5,2010,12,2,61,165,04,1,014,01,2,2,1,48,48
 5,2010,12,2,61,165,04,1,014,04,2,2,8,49,49
 5,2010,12,2,61,165,05,1,015,01,1,1,3,48,48
 5,2010,12,2,61,165,05,1,015,02,2,2,8,48,48
 5,2010,12,2,61,165,05,1,015,03,1,1,3,48,48
 5,2010,12,2,61,165,05,1,015,04,2,2,8,48,48
 5,2010,12,2,61,165,06,1,016,01,2,2,1,84,84
 5,2010,12,2,61,165,07,1,017,01, , , ,40,40
 5,2010,12,2,61,165,07,1,017,03, , , ,44,44
 5,2010,12,2,61,165,08,1,018,01,2,2,8,48,48
 5,2010,12,2,61,165,10,1,020,01,2,2,8,49,49
 5,2010,12,2,61,165,10,1,020,02,2,2,8,29,29
 5,2010,12,2,61,165,10,1,020,03,2,2,1,48,48
 5,2010,12,2,61,166,01,1,071,01,2,2,7,52,52
 5,2010,12,2,61,166,01,1,071,02,2,2,7,60,60
 5,2010,12,2,61,166,03,1,073,03,2,2,7,65,65
 5,2010,12,2,61,166,04,1,074,01,2,2,7,60,60
 5,2010,12,2,61,166,04,1,074,05,1,1,4,60,60
 5,2010,12,2,61,166,07,1,077,01,2,2,7,52,52
 5,2010,12,2,61,166,07,1,077,03,1,1,8,60,60
 5,2010,12,2,61,166,07,1,077,04,2,2,1,56,56
 5,2010,12,2,61,166,08,1,078,01,2,2,7,56,56
 5,2010,12,2,61,166,09,1,079,01,2,2,7,52,52
 5,2010,12,2,61,166,09,1,079,03,1,1,6,40,40
 5,2010,12,2,61,166,10,1,080,02,1,1,6,60,60
 5,2010,12,2,61,166,10,1,080,03, , , ,40,40
 5,2010,12,2,61,167,01,1,031,01,2,2,8,60,60
 5,2010,12,2,61,167,02,1,032,01,2,2,8,56,56
 5,2010,12,2,61,167,03,1,033,01,2,2,8,56,40
 5,2010,12,2,61,167,04,1,034,01,3,3,2,56,00
 5,2010,12,2,61,167,04,1,034,02,3,3,1,56,56
 5,2010,12,2,61,167,05,1,035,01,2,2,8,56,56
 5,2010,12,2,61,167,05,1,035,03, , , ,56,56
 5,2010,12,2,61,167,07,1,037,01,2,2,8,35,21
 5,2010,12,2,61,167,08,1,038,01,3,3,1,56,00
 5,2010,12,2,61,168,01,1,111,01,2,2,7,70,70
 5,2010,12,2,61,168,02,1,112,03,2,2,7,20,20
 5,2010,12,2,61,168,02,1,112,04,2,2,7,20,20
 5,2010,12,2,61,168,02,1,112,05, , , ,50,50
 5,2010,12,2,61,168,02,1,112,08, , , ,50,50
 5,2010,12,2,61,168,03,1,113,01, , , ,60,60
 5,2010,12,2,61,168,03,1,113,02,2,2,8,40,40
 5,2010,12,2,61,168,04,1,114,03,1,1,6,56,56
 5,2010,12,2,61,168,05,1,115,01,2,2,7,15,15
 5,2010,12,2,61,168,05,1,115,02,2,2,7,15,15
 5,2010,12,2,61,168,07,1,117,01, , , ,45,25
 5,2010,12,2,61,168,08,1,118,01,2,2,7,10,10
 5,2010,12,2,61,168,08,1,118,03,2,2,7,20,20
 5,2010,12,2,61,168,08,1,118,04,1,1,6,54,54
 5,2010,12,2,61,168,08,1,118,05,1,1,6,48,48
 5,2010,12,2,61,168,09,1,119,01,1,1,6,55,55
 5,2010,01,2,62,001,01,1,061,01,3,3,1,56,56
 5,2010,01,2,62,001,01,1,061,02,2,2,8,40,40
 5,2010,01,2,62,001,02,1,062,01,2,2,8,56,56
 5,2010,01,2,62,001,02,1,062,02,2,2,8,24,18
 5,2010,01,2,62,001,03,1,063,01,2,2,8,42,42
 5,2010,01,2,62,001,04,1,064,01,2,2,8,42,35
 5,2010,01,2,62,001,04,1,064,02, , , ,40,40
 5,2010,01,2,62,001,04,1,064,03, , , ,56,40
 5,2010,01,2,62,001,04,1,064,04, , , ,56,40
 5,2010,01,2,62,001,04,1,064,05, , , ,56,32
 5,2010,01,2,62,001,05,1,065,01,2,2,8,70,58
 5,2010,01,2,62,001,06,1,066,01, , , ,56,32
 5,2010,01,2,62,001,06,1,066,02, , , ,48,30
 5,2010,01,2,62,001,06,1,066,03, , , ,48,18
 5,2010,01,2,62,001,07,1,067,01, , , ,48,48
 5,2010,01,2,62,001,07,1,067,02, , , ,40,24
 5,2010,01,2,62,001,08,1,068,01,2,2,1,48,48
 5,2010,01,2,62,001,08,1,068,02,2,2,1,24,20
 5,2010,01,2,62,001,09,1,069,01,2,2,8,60,62
 5,2010,01,2,62,001,09,1,069,02,2,2,8,24,24
 5,2010,01,2,62,001,10,1,070,01,2,2,8,40,40
 5,2010,01,2,62,001,10,1,070,02,2,2,8,20,00
 5,2010,01,1,62,002,01,1,021,01, , , ,48,00
 5,2010,01,1,62,002,01,1,021,04,2,2,1,40,40
 5,2010,01,1,62,002,02,1,022,01, , , ,48,48
 5,2010,01,1,62,002,02,1,022,02, , , ,48,36
 5,2010,01,1,62,002,02,1,022,03,2,2,2,15,15
 5,2010,01,1,62,002,02,1,022,04, , , ,40,40
 5,2010,01,1,62,002,04,1,024,01,2,2,1,40,00
 5,2010,01,1,62,002,06,1,026,01,2,2,7,40,40
 5,2010,01,1,62,002,07,1,027,01, , , ,40,40
 5,2010,01,1,62,002,09,1,029,02, , , ,40,30
 5,2010,01,1,62,002,09,1,029,03,2,2,8,52,52
 5,2010,01,1,62,002,10,1,030,01, , , ,40,24
 5,2010,01,1,62,002,10,1,030,02,2,2,8,40,40
 5,2010,01,1,62,002,10,1,030,03, , , ,48,40
 5,2010,01,2,62,003,01,1,031,01,2,2,8,70,70
 5,2010,01,2,62,003,01,1,031,02,2,2,8,48,48
 5,2010,01,2,62,003,02,1,032,01,3,3,1,48,48
 5,2010,01,2,62,003,02,1,032,02,3,3,1,48,32
 5,2010,01,2,62,003,02,1,032,03,2,3,1,48,48
 5,2010,01,2,62,003,02,1,032,05,3,3,1,48,40
 5,2010,01,2,62,003,03,1,033,01,3,3,1,72,72
 5,2010,01,2,62,003,04,1,034,01, , , ,48,48
 5,2010,01,2,62,003,05,1,035,01,2,2,7,48,24
 5,2010,01,2,62,003,06,1,036,01,2,1,2,48,24
 5,2010,01,2,62,003,06,1,036,02,1,1,3,48,40
 5,2010,01,2,62,003,06,1,036,03,1,1,3,48,40
 5,2010,01,2,62,003,07,1,037,01,2,2,7,28,28
 5,2010,01,2,62,003,07,1,037,02, , , ,30,30
 5,2010,01,2,62,003,07,1,037,03,1,1,5,44,44
 5,2010,01,2,62,003,08,1,038,01,3,3,3,48,48
 5,2010,01,2,62,003,09,1,039,01,3,3,3,48,48
 5,2010,01,2,62,003,10,1,040,01,2,2,7,24,24
 5,2010,01,2,62,003,10,1,040,03,1,1,3,48,48
 5,2010,01,2,62,004,03,1,053,01,3,3,2,48,24
 5,2010,01,2,62,004,03,1,053,02,2,2,7,40,32
 5,2010,01,2,62,004,03,1,053,03, , , ,70,00
 5,2010,01,2,62,004,04,1,054,01,3,1,1,40,40
 5,2010,01,2,62,004,05,1,055,01,2,2,7,06,06
 5,2010,01,2,62,004,07,1,057,01,2,2,1,40,40
 5,2010,01,2,62,004,07,1,057,02,1,2,8,30,30
 5,2010,01,2,62,004,07,1,057,03,1,2,8,30,30
 5,2010,01,2,62,004,07,1,057,04,2,2,1,40,40
 5,2010,01,2,62,004,08,1,058,01, , , ,40,40
 5,2010,01,2,62,004,10,1,060,02,2,2,1,50,50
 5,2010,01,2,62,005,01,1,001,02,2,2,8,35,35
 5,2010,01,2,62,005,01,1,001,03, , , ,48,40
 5,2010,01,2,62,005,02,1,002,03,2,2,8,36,36
 5,2010,01,2,62,005,05,1,004,01, , , ,40,40
 5,2010,01,2,62,005,05,1,004,02, , , ,35,35
 5,2010,01,2,62,005,05,1,005,01, , , ,32,32
 5,2010,01,2,62,005,06,1,006,01, , , ,40,32
 5,2010,01,2,62,005,08,1,008,01,2,2,1,40,40
 5,2010,01,2,62,005,09,1,009,01,2,2,7,48,00
 5,2010,01,2,62,005,10,1,010,01, , , ,40,32
 5,2010,01,2,62,006,01,1,011,01,2,2,8,35,15
 5,2010,01,2,62,006,02,1,012,02,2,2,7,40,24
 5,2010,01,2,62,006,03,1,013,05,2,2,7,40,32
 5,2010,01,2,62,006,04,1,014,01,2,2,1,40,24
 5,2010,01,2,62,006,05,1,015,01,2,2,1,21,21
 5,2010,01,2,62,006,06,1,016,01,2,2,8,30,30
 5,2010,01,2,62,006,06,1,016,02,2,2,8,24,24
 5,2010,01,2,62,006,07,1,017,02,2,2,7,40,24
 5,2010,01,2,62,006,08,1,018,01,2,2,7,40,40
 5,2010,01,2,62,006,09,1,019,01,1,1,5,48,48
 5,2010,01,2,62,006,09,1,019,03,2,1,1,40,40
 5,2010,01,2,62,006,10,1,020,01,2,2,8,30,30
 5,2010,01,2,62,006,10,1,020,02,2,2,4,48,48
 5,2010,01,2,62,007,01,1,041,01,2,2,1,48,48
 5,2010,01,2,62,007,03,1,043,01,2,2,7,30,30
 5,2010,01,2,62,007,04,1,044,01,1,1,2,40,00
 5,2010,01,2,62,007,05,1,045,01,2,2,7,40,40
 5,2010,01,2,62,007,07,1,047,01,2,2,7,24,24
 5,2010,01,2,62,007,08,1,048,02,2,2,1,45,45
 5,2010,02,2,62,008,01,1,001,03, , , ,56,56
 5,2010,02,2,62,008,02,1,002,01,2,2,7,56,56
 5,2010,02,2,62,008,02,1,002,02,2,2,7,48,48
 5,2010,02,2,62,008,02,1,002,03,2,2,7,48,48
 5,2010,02,2,62,008,03,1,003,01,2,2,7,42,00
 5,2010,02,2,62,008,05,1,005,01,2,2,7,32,16
 5,2010,02,2,62,008,06,1,006,01,2,2,7,40,40
 5,2010,02,2,62,008,07,1,007,01,2,2,7,48,24
 5,2010,02,2,62,008,07,1,007,02,2,2,7,32,16
 5,2010,02,2,62,008,08,1,008,01,2,2,7,48,00
 5,2010,02,2,62,008,09,1,009,01,2,2,7,42,20
 5,2010,02,2,62,008,10,1,010,01,2,2,7,42,35
 5,2010,02,2,62,008,10,1,010,02,2,2,7,36,36
 5,2010,02,2,62,008,10,1,010,03,2,2,8,36,36
 5,2010,02,2,62,009,02,1,022,01,2,2,1,60,18
 5,2010,02,2,62,009,02,1,022,02,2,2,1,30,00
 5,2010,02,2,62,009,03,1,023,01,2,2,1,72,36
 5,2010,02,2,62,009,03,1,023,02,2,2,1,72,30
 5,2010,02,2,62,009,04,1,024,01,3,3,2,60,20
 5,2010,02,2,62,009,04,1,024,02,3,3,2,60,20
 5,2010,02,2,62,009,04,1,024,07,3,3,2,60,20
 5,2010,02,2,62,009,05,1,025,01,3,3,2,60,30
 5,2010,02,2,62,009,06,1,026,01,3,3,2,70,18
 5,2010,02,2,62,009,08,1,028,02,3,3,2,72,15
 5,2010,02,2,62,009,08,1,028,03,3,3,2,72,20
 5,2010,02,2,62,009,08,1,028,04,3,3,2,72,20
 5,2010,02,2,62,009,09,1,029,01,3,3,2,72,30
 5,2010,02,2,62,009,09,1,029,03,3,3,2,72,30
 5,2010,02,2,62,009,09,1,029,05,3,3,2,72,30
 5,2010,02,2,62,009,10,1,030,01,2,2,8,56,50
 5,2010,02,2,62,009,10,1,030,02,2,2,8,56,20
 5,2010,02,2,62,010,01,1,041,01,2,2,1,48,48
 5,2010,02,2,62,010,01,1,041,02,2,2,8,28,28
 5,2010,02,2,62,010,02,1,042,01,3,3,8,60,60
 5,2010,02,2,62,010,03,1,043,01, , , ,48,48
 5,2010,02,2,62,010,03,1,043,02,2,2,7,28,28
 5,2010,02,2,62,010,04,1,044,01, , , ,48,48
 5,2010,02,2,62,010,04,1,044,02,2,2,7,24,24
 5,2010,02,2,62,010,04,1,044,03, , , ,60,60
 5,2010,02,2,62,010,05,1,045,01,2,2,1,48,28
 5,2010,02,2,62,010,05,1,045,02,2,2,7,24,24
 5,2010,02,2,62,010,06,1,046,01,3,3,2,48,48
 5,2010,02,2,62,010,07,1,047,01,2,2,8,72,48
 5,2010,02,2,62,010,09,1,049,01, , , ,40,32
 5,2010,02,2,62,010,09,1,049,07,3,3,1,48,48
 5,2010,02,2,62,010,10,1,050,01,2,2,7,56,56
 5,2010,02,2,62,010,10,1,050,02,2,2,7,56,56
 5,2010,02,1,62,011,01,1,031,03, , , ,40,40
 5,2010,02,1,62,011,02,1,032,03,2,2,8,42,42
 5,2010,02,1,62,011,02,1,032,04,1,1,3,44,44
 5,2010,02,1,62,011,03,1,033,01,1,1,4,44,44
 5,2010,02,1,62,011,03,1,033,02,2,2,8,25,25
 5,2010,02,1,62,011,03,1,033,04,2,2,1,60,60
 5,2010,02,1,62,011,04,1,034,03, , , ,40,32
 5,2010,02,1,62,011,05,1,035,02, , , ,40,40
 5,2010,02,1,62,011,08,1,038,01,3,3,4,45,45
 5,2010,02,1,62,011,08,1,038,02,2,2,8,14,14
 5,2010,02,1,62,011,09,1,039,01,2,2,8,20,20
 5,2010,02,1,62,011,09,1,039,02,2,2,8,20,20
 5,2010,02,2,62,012,01,1,011,01,1,1,1,35,35
 5,2010,02,2,62,012,01,1,011,03,1,1,1,54,54
 5,2010,02,2,62,012,03,1,013,01,1,1,1,56,56
 5,2010,02,2,62,012,03,1,013,03,1,1,3,45,45
 5,2010,02,2,62,012,04,1,014,01,2,1,1,35,35
 5,2010,02,2,62,012,04,1,014,03,1,1,5,70,70
 5,2010,02,2,62,012,06,1,016,03,2,2,8,60,60
 5,2010,02,2,62,012,07,1,017,01,2,2,8,50,50
 5,2010,02,2,62,012,07,1,017,02,2,2,8,25,25
 5,2010,02,2,62,012,08,1,018,01,2,2,8,45,45
 5,2010,02,2,62,012,08,1,018,02,2,2,8,40,32
 5,2010,02,2,62,012,09,1,019,01, , , ,48,48
 5,2010,02,2,62,013,01,1,061,02,2,2,1,60,60
 5,2010,02,2,62,013,02,1,062,01,1,2,2,40,40
 5,2010,02,2,62,013,02,1,062,02,1,2,1,32,32
 5,2010,02,2,62,013,04,1,064,01,2,2,8,42,42
 5,2010,02,2,62,013,04,1,064,03,2,2,1,60,60
 5,2010,02,2,62,013,04,1,064,04,2,2,1,48,48
 5,2010,02,2,62,013,05,1,065,01,2,2,1,40,10
 5,2010,02,2,62,013,07,1,067,01,2,2,8,35,30
 5,2010,02,2,62,013,07,1,067,03,2,2,8,48,32
 5,2010,02,2,62,013,07,1,067,04,1,1,4,40,40
 5,2010,02,2,62,013,08,1,068,01,2,2,1,48,48
 5,2010,02,2,62,013,08,1,068,02,2,2,1,48,40
 5,2010,02,2,62,013,09,1,069,01,1,1,2,48,40
 5,2010,02,2,62,013,09,1,069,02,2,2,1,48,40
 5,2010,02,2,62,013,10,1,070,01,2,2,1,40,32
 5,2010,02,2,62,014,01,1,051,02,2,2,2,72,72
 5,2010,02,2,62,014,01,1,051,04, , , ,48,55
 5,2010,02,2,62,014,02,1,052,03,1,1,5,60,67
 5,2010,02,2,62,014,02,1,052,04,1,1,5,60,60
 5,2010,02,2,62,014,03,1,053,01, , , ,60,70
 5,2010,02,2,62,014,04,1,054,01, , , ,36,50
 5,2010,02,2,62,014,06,1,056,02,1,1,5,48,60
 5,2010,02,2,62,014,07,1,057,01,1,1,3,40,42
 5,2010,02,2,62,014,08,1,058,01,3,3,1,50,45
 5,2010,02,2,62,014,08,1,058,03,3,3,2,60,72
 5,2010,03,2,62,015,01,1,051,01,1,1,6,40,40
 5,2010,03,2,62,015,02,1,052,01,2,2,7,72,60
 5,2010,03,2,62,015,04,1,054,01,2,2,8,45,40
 5,2010,03,2,62,015,04,1,054,02,2,3,8,56,56
 5,2010,03,2,62,015,04,1,054,03,2,3,8,56,56
 5,2010,03,2,62,015,06,1,056,01, , , ,48,40
 5,2010,03,2,62,015,07,1,057,01,2,2,8,72,72
 5,2010,03,2,62,015,08,1,058,01,2,1,8,48,36
 5,2010,03,2,62,015,08,1,058,03, , , ,35,35
 5,2010,03,2,62,015,08,1,058,05, , , ,45,45
 5,2010,03,2,62,015,08,1,058,06, , , ,35,35
 5,2010,03,2,62,015,09,1,059,01,2,3,8,60,50
 5,2010,03,2,62,015,10,1,060,02,2,1,8,70,70
 5,2010,03,2,62,015,10,1,060,04,3,3,8,66,66
 5,2010,03,2,62,015,10,1,060,05,3,3,8,66,66
 5,2010,03,2,62,015,10,1,060,07,2,1,8,70,70
 5,2010,03,2,62,016,01,1,031,01, , , ,48,32
 5,2010,03,2,62,016,02,1,032,01,2,2,1,56,56
 5,2010,03,2,62,016,03,1,033,01, , , ,48,32
 5,2010,03,2,62,016,04,1,034,02, , , ,40,24
 5,2010,03,2,62,016,05,1,035,01, , , ,48,32
 5,2010,03,2,62,016,06,1,036,01, , , ,40,24
 5,2010,03,2,62,016,07,1,037,03, , , ,48,40
 5,2010,03,2,62,016,08,1,038,01,2,2,8,56,56
 5,2010,03,2,62,016,08,1,038,03,2,2,1,48,48
 5,2010,03,2,62,016,09,1,039,01, , , ,48,24
 5,2010,03,2,62,016,10,1,040,04,1,1,4,48,32
 5,2010,03,2,62,017,01,1,041,03, , , ,48,18
 5,2010,03,2,62,017,01,1,041,04,2,2,8,35,40
 5,2010,03,2,62,017,02,1,042,01,2,2,1,60,60
 5,2010,03,2,62,017,02,1,042,02,2,2,1,60,60
 5,2010,03,2,62,017,03,1,043,01, , , ,35,35
 5,2010,03,2,62,017,04,1,044,01,2,2,8,35,45
 5,2010,03,2,62,017,04,1,044,02,2,2,8,35,40
 5,2010,03,2,62,017,06,1,046,01,2,2,8,77,22
 5,2010,03,2,62,017,06,1,046,02,2,2,8,60,20
 5,2010,03,2,62,017,07,1,047,01, , , ,35,40
 5,2010,03,2,62,017,07,1,047,02, , , ,35,40
 5,2010,03,2,62,017,08,1,048,01, , , ,35,48
 5,2010,03,2,62,017,08,1,048,02, , , ,35,24
 5,2010,03,2,62,017,09,1,049,01,2,2,8,40,56
 5,2010,03,2,62,017,09,1,049,02,2,2,8,54,60
 5,2010,03,2,62,017,09,1,049,03, , , ,42,42
 5,2010,03,2,62,018,01,1,021,01,3,1,1,48,48
 5,2010,03,2,62,018,01,1,021,05,3,2,7,56,16
 5,2010,03,2,62,018,01,1,021,06,2,2,7,40,15
 5,2010,03,2,62,018,02,1,022,01,2,2,8,40,40
 5,2010,03,2,62,018,02,1,022,02, , , ,40,40
 5,2010,03,2,62,018,03,1,023,01,2,2,8,15,15
 5,2010,03,2,62,018,04,1,024,01,2,2,7,48,36
 5,2010,03,2,62,018,05,1,025,01,2,2,8,60,60
 5,2010,03,2,62,018,06,1,026,01,3,3,1,48,48
 5,2010,03,2,62,018,08,1,028,01,2,2,8,35,35
 5,2010,03,2,62,018,09,1,029,01,2,2,8,70,70
 5,2010,03,2,62,018,10,1,030,01,2,2,8,56,56
 5,2010,03,2,62,018,10,1,030,02,2,2,8,20,20
 5,2010,03,2,62,018,10,1,030,03,3,3,1,48,48
 5,2010,03,2,62,019,01,1,001,01,2,2,1,99,99
 5,2010,03,2,62,019,01,1,001,03,2,2,8,55,55
 5,2010,03,2,62,019,02,1,002,01,2,2,8,40,40
 5,2010,03,2,62,019,03,1,003,01,2,2,2,99,99
 5,2010,03,2,62,019,03,1,003,05,2,2,8,99,99
 5,2010,03,2,62,019,04,1,004,01,2,2,8,50,50
 5,2010,03,2,62,019,05,1,005,01,3,1,3,72,72
 5,2010,03,2,62,019,06,1,006,01,2,2,8,45,45
 5,2010,03,2,62,019,09,1,009,02,2,2,2,99,99
 5,2010,03,2,62,019,10,1,010,01,2,2,2,99,99
 5,2010,03,2,62,019,10,1,010,03,2,2,2,99,99
 5,2010,03,2,62,020,02,1,012,01,2,2,8,42,42
 5,2010,03,2,62,020,02,1,012,02,2,2,8,36,00
 5,2010,03,2,62,020,02,1,012,04,2,2,7,42,42
 5,2010,03,2,62,020,03,1,013,01,2,2,1,60,60
 5,2010,03,2,62,020,04,1,014,01,2,2,7,30,30
 5,2010,03,2,62,020,05,1,015,03,2,2,1,60,60
 5,2010,03,2,62,020,06,1,016,01,2,2,1,60,60
 5,2010,03,2,62,020,06,1,016,02,2,2,7,30,30
 5,2010,03,2,62,020,06,1,016,04,2,2,2,40,40
 5,2010,03,2,62,020,06,1,016,06,2,2,7,30,30
 5,2010,03,2,62,020,07,1,017,01,2,2,1,60,60
 5,2010,03,2,62,020,10,1,020,02,2,2,2,40,40
 5,2010,03,2,62,021,02,1,062,01,2,2,2,54,54
 5,2010,03,2,62,021,03,1,063,01,3,3,1,70,70
 5,2010,03,2,62,021,04,1,064,02,3,3,1,50,35
 5,2010,03,2,62,021,04,1,064,04, , , ,40,70
 5,2010,03,2,62,021,05,1,065,01,1,1,6,46,46
 5,2010,03,2,62,021,05,1,065,02,2,2,8,63,63
 5,2010,03,2,62,021,06,1,066,02,2,2,8,56,56
 5,2010,03,2,62,021,07,1,067,01,2,3,1,56,56
 5,2010,03,2,62,021,07,1,067,02,2,2,1,36,40
 5,2010,03,2,62,021,07,1,067,03,1,1,6,54,54
 5,2010,03,2,62,021,08,1,068,01,2,2,8,70,70
 5,2010,03,2,62,021,09,1,069,01, , , ,60,40
 5,2010,03,2,62,021,10,1,070,03,2,2,8,21,50
 5,2010,04,2,62,022,01,1,031,01,2,2,8,72,60
 5,2010,04,2,62,022,01,1,031,03,3,3,1,60,40
 5,2010,04,2,62,022,02,1,032,01,2,2,8,72,60
 5,2010,04,2,62,022,03,1,033,01, , , ,46,00
 5,2010,04,2,62,022,03,1,033,04, , , ,46,46
 5,2010,04,2,62,022,06,1,036,01,3,3,2,72,60
 5,2010,04,2,62,022,08,1,038,01,2,2,8,70,60
 5,2010,04,2,62,022,10,1,040,01, , , ,48,40
 5,2010,04,2,62,023,01,1,041,01,2,2,8,40,16
 5,2010,04,2,62,023,02,1,042,01,2,2,7,40,00
 5,2010,04,2,62,023,02,1,042,02,2,2,1,50,45
 5,2010,04,2,62,023,03,1,043,01,2,2,8,50,00
 5,2010,04,2,62,023,04,1,044,01,2,2,1,40,40
 5,2010,04,2,62,023,04,1,044,03,2,2,8,40,00
 5,2010,04,2,62,023,05,1,045,01,2,2,8,40,00
 5,2010,04,2,62,023,05,1,045,02,2,2,8,35,00
 5,2010,04,2,62,023,06,1,046,01,2,2,8,40,40
 5,2010,04,2,62,023,06,1,046,03,2,2,8,45,45
 5,2010,04,2,62,023,07,1,047,01,2,2,8,40,00
 5,2010,04,2,62,023,07,1,047,02,2,2,8,30,00
 5,2010,04,2,62,023,10,1,050,01,2,2,8,40,00
 5,2010,04,1,62,024,01,1,051,01,2,2,8,48,24
 5,2010,04,1,62,024,02,1,052,01, , , ,48,40
 5,2010,04,1,62,024,03,1,053,01,2,2,3,48,40
 5,2010,04,1,62,024,03,1,053,02, , , ,48,32
 5,2010,04,1,62,024,04,1,054,01,2,2,8,40,40
 5,2010,04,1,62,024,04,1,054,02,2,2,8,40,40
 5,2010,04,1,62,024,06,1,056,01,2,2,8,60,60
 5,2010,04,1,62,024,07,1,057,01,2,2,8,50,20
 5,2010,04,1,62,024,08,1,058,01,2,2,8,50,50
 5,2010,04,1,62,024,10,1,060,01,2,2,8,48,40
 5,2010,04,1,62,024,10,1,060,06,2,2,8,48,48
 5,2010,04,2,62,025,01,1,061,01,2,2,7,63,10
 5,2010,04,2,62,025,02,1,062,01,2,2,8,40,18
 5,2010,04,2,62,025,04,1,064,01,2,2,8,56,32
 5,2010,04,2,62,025,05,1,065,01,2,2,8,42,36
 5,2010,04,2,62,025,06,1,066,01,2,2,7,48,16
 5,2010,04,2,62,025,07,1,067,02,2,2,8,48,16
