REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,DS,PSU,HUNO,HHNO,HHSERNO,Q40SERNO,Q40A,Q40B,Q41,Q42,Q43,Q44
 9,2014,03,2,44,09,007,02,1,002,05,40,28, , ,  , 
 9,2014,03,2,44,09,007,02,1,002,07,46,46, , ,  , 
 9,2014,03,2,44,09,007,03,1,003,03,40,40, , ,  , 
 9,2014,03,2,44,09,007,03,1,003,04,20,  ,2, ,  , 
 9,2014,03,2,44,09,007,04,1,004,01,70,70, , ,  , 
 9,2014,03,2,44,09,007,05,1,005,03,46,46, , ,  , 
 9,2014,03,2,44,09,007,07,1,007,01,45,45, , ,  , 
 9,2014,03,2,44,09,007,07,1,007,02,46,46, , ,  , 
 9,2014,03,2,44,09,007,08,1,008,01,48,48, , ,  , 
 9,2014,03,2,44,09,007,08,1,008,03,47,47, , ,  , 
 9,2014,03,2,44,09,007,09,1,009,01,55,37, , ,  , 
 9,2014,03,2,44,09,007,10,1,010,01,54,36, , ,  , 
 9,2014,03,2,44,12,008,01,1,011,01,35,25,1,1,21,1
 9,2014,03,2,44,12,008,01,1,011,04,14,  ,1,2,36,1
 9,2014,03,2,44,12,008,02,1,012,01,56,48, , ,  , 
 9,2014,03,2,44,12,008,03,1,013,01,38,38, , ,  , 
 9,2014,03,2,44,12,008,03,1,013,02,40,40, , ,  , 
 9,2014,03,2,44,12,008,04,1,014,01,48,24, , ,  , 
 9,2014,03,2,44,12,008,05,1,015,01,42,33, , ,  , 
 9,2014,03,2,44,12,008,06,1,016,02,42,32, , ,  , 
 9,2014,03,2,44,12,008,09,1,019,02,40,40, , ,  , 
 9,2014,03,2,44,12,008,09,1,019,03,48,48, , ,  , 
 9,2014,03,2,44,12,008,10,1,020,02,49,26, , ,  , 
 9,2014,03,2,44,12,008,10,1,020,04,28,  ,1,2,24,1
 9,2014,03,2,44,12,008,10,1,020,05,28,  ,1,2,24,1
 9,2014,03,2,44,15,009,02,1,022,01,40,35, , ,  , 
 9,2014,03,2,44,15,009,02,1,022,03,15,  ,1,1,40,1
 9,2014,03,2,44,15,009,03,1,023,01,35,35, , ,  , 
 9,2014,03,2,44,15,009,04,1,024,01,70,65, , ,  , 
 9,2014,03,2,44,15,009,05,1,025,01,45,45, , ,  , 
 9,2014,03,2,44,15,009,06,1,026,01,52,45, , ,  , 
 9,2014,03,2,44,15,009,07,1,027,01,40,40, , ,  , 
 9,2014,03,2,44,15,009,07,1,027,04,45,40, , ,  , 
 9,2014,03,2,44,15,009,08,1,028,01,20,  ,2, ,  , 
 9,2014,03,2,44,15,009,09,1,029,01,75,65, , ,  , 
 9,2014,03,2,44,15,009,09,1,029,03,40,35, , ,  , 
 9,2014,03,2,44,15,009,09,1,029,06,25,  ,1,1,25,1
 9,2014,03,2,44,15,009,10,1,030,01,50,45, , ,  , 
 9,2014,03,2,44,15,009,10,1,030,05,40,35, , ,  , 
 9,2014,03,1,22,18,010,03,1,003,01,30,  ,2, ,  , 
 9,2014,03,1,22,18,010,06,1,006,01,45,45, , ,  , 
 9,2014,03,1,22,18,010,06,1,006,02,40,40, , ,  , 
 9,2014,03,1,22,18,010,07,1,007,03,30,  ,2, ,  , 
 9,2014,03,1,22,18,010,09,1,009,01,66,66, , ,  , 
 9,2014,03,2,22,03,011,02,1,012,01,56,60, , ,  , 
 9,2014,03,2,22,03,011,03,1,013,01,70,56, , ,  , 
 9,2014,03,2,22,03,011,03,1,013,04,48,00, , ,  , 
 9,2014,03,2,22,03,011,04,1,014,01,48,48, , ,  , 
 9,2014,03,2,22,03,011,05,1,015,01,66,50, , ,  , 
 9,2014,03,2,22,03,011,05,1,015,02,31,  ,2, ,  , 
 9,2014,03,2,22,03,011,06,1,016,01,28,  ,2, ,  , 
 9,2014,03,2,22,03,011,06,1,016,02,14,  ,2, ,  , 
 9,2014,03,2,22,03,011,06,1,016,05,42,42, , ,  , 
 9,2014,03,2,22,03,011,07,1,017,02,24,  ,1,2,14,1
 9,2014,03,2,22,03,011,07,1,017,03,15,  ,2, ,  , 
 9,2014,03,2,22,03,011,07,1,017,04,15,  ,2, ,  , 
 9,2014,03,2,22,03,011,09,1,019,01,80,80, , ,  , 
 9,2014,03,2,22,03,011,10,1,020,01,62,30, , ,  , 
 9,2014,03,2,22,03,011,10,1,020,02,07,  ,1,2,35,1
 9,2014,03,2,22,09,012,01,1,021,01,60,50, , ,  , 
 9,2014,03,2,22,09,012,01,1,021,02,28,  ,1,3,20,1
 9,2014,03,2,22,09,012,03,1,023,01,48,40, , ,  , 
 9,2014,03,2,22,09,012,04,1,024,01,56,56, , ,  , 
 9,2014,03,2,22,09,012,04,1,024,02,56,40, , ,  , 
 9,2014,03,2,22,09,012,05,1,025,01,60,60, , ,  , 
 9,2014,03,2,22,09,012,05,1,025,02,65,65, , ,  , 
 9,2014,03,2,22,09,012,06,1,026,02,56,56, , ,  , 
 9,2014,03,2,22,09,012,07,1,027,01,48,48, , ,  , 
 9,2014,03,2,22,30,013,01,1,031,01,40,40, , ,  , 
 9,2014,03,2,22,30,013,01,1,031,02,30,  ,2, ,  , 
 9,2014,03,2,22,30,013,02,1,032,01,50,50, , ,  , 
 9,2014,03,2,22,30,013,03,1,033,01,60,40, , ,  , 
 9,2014,03,2,22,30,013,04,1,034,05,54,36, , ,  , 
 9,2014,03,2,22,30,013,06,1,036,03,60,60, , ,  , 
 9,2014,03,2,22,30,013,07,1,037,01,48,00, , ,  , 
 9,2014,03,2,22,30,013,10,1,040,03,25,  ,2, ,  , 
 9,2014,03,2,22,30,013,10,1,040,05,50,40, , ,  , 
 9,2014,03,2,22,33,014,01,1,041,02,45,45, , ,  , 
 9,2014,03,2,22,33,014,02,1,042,01,70,70, , ,  , 
 9,2014,03,2,22,33,014,02,1,042,06,70,70, , ,  , 
 9,2014,03,2,22,33,014,04,1,044,03,35,35, , ,  , 
 9,2014,03,2,22,33,014,04,1,044,04,35,35, , ,  , 
 9,2014,03,2,22,33,014,04,1,044,05,35,35, , ,  , 
 9,2014,03,2,22,33,014,05,1,045,01,48,00, , ,  , 
 9,2014,03,2,22,33,014,05,1,045,03,56,56, , ,  , 
 9,2014,03,2,22,33,014,07,1,047,01,45,45, , ,  , 
 9,2014,03,2,22,33,014,08,1,048,01,35,35, , ,  , 
 9,2014,03,2,22,33,014,09,1,049,01,35,35, , ,  , 
 9,2014,03,2,22,33,014,10,1,050,01,70,70, , ,  , 
 9,2014,03,2,22,33,014,10,1,050,02,40,40, , ,  , 
 9,2014,03,2,22,33,014,10,1,050,07,45,45, , ,  , 
 9,2014,03,2,82,06,009,01,1,001,01,45,50, , ,  , 
 9,2014,03,2,82,06,009,01,1,001,02,40,45, , ,  , 
 9,2014,03,2,82,06,009,01,1,001,03,72,72, , ,  , 
 9,2014,03,2,82,06,009,02,1,002,01,45,50, , ,  , 
 9,2014,03,2,82,06,009,02,1,002,02,35,45, , ,  , 
 9,2014,03,2,82,06,009,03,1,003,01,35,40, , ,  , 
 9,2014,03,2,82,06,009,04,1,004,01,50,55, , ,  , 
 9,2014,03,2,82,06,009,04,1,004,02,40,45, , ,  , 
 9,2014,03,2,82,06,009,06,1,006,01,40,50, , ,  , 
 9,2014,03,2,82,06,009,06,1,006,02,35,45, , ,  , 
 9,2014,03,2,82,06,009,07,1,007,01,35,40, , ,  , 
 9,2014,03,2,82,06,009,08,1,008,01,40,45, , ,  , 
 9,2014,03,2,82,06,009,09,1,009,01,40,50, , ,  , 
 9,2014,03,2,82,06,009,09,1,009,02,35,40, , ,  , 
 9,2014,03,2,82,06,009,10,1,010,01,60,75, , ,  , 
 9,2014,03,2,82,15,010,01,1,011,01,60,60, , ,  , 
 9,2014,03,2,82,15,010,01,1,011,02,70,90, , ,  , 
 9,2014,03,2,82,15,010,04,1,014,02,40,40, , ,  , 
 9,2014,03,2,82,15,010,05,1,015,01,90,90, , ,  , 
 9,2014,03,2,82,15,010,05,1,015,02,70,70, , ,  , 
 9,2014,03,2,82,15,010,06,1,016,01,56,60, , ,  , 
 9,2014,03,2,82,15,010,09,1,019,02,50,40, , ,  , 
 9,2014,03,2,82,15,010,09,1,019,03,60,60, , ,  , 
 9,2014,03,2,82,15,010,10,1,020,01,90,90, , ,  , 
 9,2014,03,2,82,15,010,10,1,020,02,75,75, , ,  , 
 9,2014,03,2,82,21,011,01,1,021,01,60,60, , ,  , 
 9,2014,03,2,82,21,011,01,1,021,02,60,60, , ,  , 
 9,2014,03,2,82,21,011,02,1,022,01,80,80, , ,  , 
 9,2014,03,2,82,21,011,04,1,024,03,36,36, , ,  , 
 9,2014,03,2,82,21,011,06,1,026,01,35,35, , ,  , 
 9,2014,03,2,82,21,011,10,1,030,01,49,49, , ,  , 
 9,2014,03,2,82,21,011,10,1,030,02,54,54, , ,  , 
 9,2014,03,2,82,21,011,10,1,030,03,65,65, , ,  , 
 9,2014,03,1,32,42,021,01,1,001,01,24,  ,1,1,24,1
 9,2014,03,1,32,42,021,03,1,003,02,32,  ,1,3,29,1
 9,2014,03,1,32,42,021,04,1,004,02,32,  ,1,1,16,1
 9,2014,03,1,32,42,021,05,1,005,02,20,  ,2, ,  , 
 9,2014,03,1,32,42,021,06,1,006,01,44,44, , ,  , 
 9,2014,03,1,32,42,021,06,1,006,02,44,44, , ,  , 
 9,2014,03,1,32,42,021,07,1,007,01,32,  ,1,1,16,1
 9,2014,03,1,32,42,021,08,1,008,01,32,  ,1,1,16,1
 9,2014,03,1,32,42,021,08,1,008,03,32,  ,1,1,16,1
 9,2014,03,1,32,42,021,09,1,009,01,42,42, , ,  , 
 9,2014,03,1,32,42,021,10,1,010,01,40,32,1,1,16,1
 9,2014,03,2,32,03,022,01,1,011,02,35,35, , ,  , 
 9,2014,03,2,32,03,022,02,1,012,01,40,40, , ,  , 
 9,2014,03,2,32,03,022,02,1,012,02,40,40, , ,  , 
 9,2014,03,2,32,03,022,03,1,013,02,40,40, , ,  , 
 9,2014,03,2,32,03,022,03,1,013,03,56,56, , ,  , 
 9,2014,03,2,32,03,022,04,1,014,01,21,  ,2, ,  , 
 9,2014,03,2,32,03,022,04,1,014,02,21,  ,2, ,  , 
 9,2014,03,2,32,03,022,04,1,014,03,35,35, , ,  , 
 9,2014,03,2,32,03,022,04,1,014,04,40,40, , ,  , 
 9,2014,03,2,32,03,022,04,1,014,05,35,35, , ,  , 
 9,2014,03,2,32,03,022,05,1,015,01,35,35, , ,  , 
 9,2014,03,2,32,03,022,05,1,015,02,43,43, , ,  , 
 9,2014,03,2,32,03,022,06,1,016,01,60,60, , ,  , 
 9,2014,03,2,32,03,022,07,1,017,02,30,  ,2, ,  , 
 9,2014,03,2,32,03,022,07,1,017,03,35,35, , ,  , 
 9,2014,03,2,32,03,022,07,1,017,04,35,35, , ,  , 
 9,2014,03,2,32,06,023,01,1,021,01,46,48, , ,  , 
 9,2014,03,2,32,06,023,01,1,021,02,24,  ,1,3,30,1
 9,2014,03,2,32,06,023,01,1,021,03,16,  ,1,3,26,1
 9,2014,03,2,32,06,023,03,1,023,01,46,51, , ,  , 
 9,2014,03,2,32,06,023,03,1,023,02,30,  ,2, ,  , 
 9,2014,03,2,32,06,023,03,1,023,03,40,40, , ,  , 
 9,2014,03,2,32,06,023,04,1,024,01,40,42, , ,  , 
 9,2014,03,2,32,06,023,05,1,025,01,50,52, , ,  , 
 9,2014,03,2,32,06,023,05,1,025,02,15,  ,2, ,  , 
 9,2014,03,2,32,06,023,06,1,026,01,50,50, , ,  , 
 9,2014,03,2,32,06,023,07,1,027,01,35,40, , ,  , 
 9,2014,03,2,32,06,023,07,1,027,02,21,  ,2, ,  , 
 9,2014,03,2,32,06,023,08,1,028,01,44,48, , ,  , 
 9,2014,03,2,32,06,023,08,1,028,02,15,  ,2, ,  , 
 9,2014,03,2,32,06,023,09,1,029,01,30,  ,2, ,  , 
 9,2014,03,2,32,06,023,09,1,029,02,25,  ,2, ,  , 
 9,2014,03,2,32,06,023,10,1,030,01,42,48, , ,  , 
 9,2014,03,2,32,09,024,01,1,031,01,40,10, , ,  , 
 9,2014,03,2,32,09,024,02,1,032,01,35,35, , ,  , 
 9,2014,03,2,32,09,024,03,1,033,01,35,50, , ,  , 
 9,2014,03,2,32,09,024,04,1,034,01,35,35, , ,  , 
 9,2014,03,2,32,09,024,06,1,036,01,48,48, , ,  , 
 9,2014,03,2,32,09,024,09,1,039,02,20,  ,2, ,  , 
 9,2014,03,2,32,09,024,10,1,040,02,40,40, , ,  , 
 9,2014,03,2,32,09,024,10,1,040,03,35,35, , ,  , 
 9,2014,03,2,32,15,025,01,1,041,02,70,70, , ,  , 
 9,2014,03,2,32,15,025,02,1,042,01,40,40, , ,  , 
 9,2014,03,2,32,15,025,02,1,042,02,48,48, , ,  , 
 9,2014,03,2,32,15,025,03,1,043,02,48,48, , ,  , 
 9,2014,03,2,32,15,025,04,1,044,01,50,75, , ,  , 
 9,2014,03,2,32,15,025,04,1,044,02,52,52, , ,  , 
 9,2014,03,2,32,15,025,04,1,044,03,60,30, , ,  , 
 9,2014,03,2,32,15,025,05,1,045,01,40,40, , ,  , 
 9,2014,03,2,32,15,025,06,1,046,02,57,57, , ,  , 
 9,2014,03,2,32,15,025,06,1,046,03,60,50, , ,  , 
 9,2014,03,2,32,15,025,07,1,047,01,60,60, , ,  , 
 9,2014,03,2,32,15,025,07,1,047,06,20,  ,2, ,  , 
 9,2014,03,2,32,15,025,08,1,048,02,50,50, , ,  , 
 9,2014,03,2,32,15,025,09,1,049,01,48,48, , ,  , 
 9,2014,03,2,32,15,025,10,1,050,01,48,48, , ,  , 
 9,2014,03,2,32,21,026,01,1,051,01,72,60, , ,  , 
 9,2014,03,2,32,21,026,01,1,051,02,48,48, , ,  , 
 9,2014,03,2,32,21,026,02,1,052,01,52,52, , ,  , 
 9,2014,03,2,32,21,026,02,1,052,02,48,48, , ,  , 
 9,2014,03,2,32,21,026,02,1,052,03,48,48, , ,  , 
 9,2014,03,2,32,21,026,03,1,053,01,52,36, , ,  , 
 9,2014,03,2,32,21,026,05,1,055,01,52,52, , ,  , 
 9,2014,03,2,32,21,026,05,1,055,03,48,48, , ,  , 
 9,2014,03,2,32,21,026,05,1,055,05,52,52, , ,  , 
 9,2014,03,2,32,21,026,06,1,056,01,52,08, , ,  , 
 9,2014,03,2,32,21,026,07,1,057,01,52,48, , ,  , 
 9,2014,03,2,32,21,026,07,1,057,03,48,48, , ,  , 
 9,2014,03,2,32,21,026,08,1,058,01,48,00,2, ,  , 
 9,2014,03,2,32,21,026,10,1,060,01,48,48, , ,  , 
 9,2014,03,2,32,21,027,01,1,061,02,30,  ,2, ,  , 
 9,2014,03,2,32,21,027,02,1,062,01,56,56, , ,  , 
 9,2014,03,2,32,21,027,02,1,062,02,15,  ,2, ,  , 
 9,2014,03,2,32,21,027,02,1,062,06,20,  ,2, ,  , 
 9,2014,03,2,32,21,027,03,1,063,01,56,56, , ,  , 
 9,2014,03,2,32,21,027,04,1,064,02,50,50, , ,  , 
 9,2014,03,2,32,21,027,05,1,065,02,56,56, , ,  , 
 9,2014,03,2,32,21,027,07,1,067,02,48,48, , ,  , 
 9,2014,03,2,32,21,027,09,1,069,01,48,48, , ,  , 
 9,2014,03,2,32,21,027,09,1,069,02,24,  ,2, ,  , 
 9,2014,03,2,32,33,028,01,1,071,01,40,40, , ,  , 
 9,2014,03,2,32,33,028,01,1,071,03,45,45, , ,  , 
 9,2014,03,2,32,33,028,02,1,072,01,45,45, , ,  , 
 9,2014,03,2,32,33,028,02,1,072,03,45,45, , ,  , 
 9,2014,03,2,32,33,028,03,1,073,02,50,50, , ,  , 
 9,2014,03,2,32,33,028,03,1,073,03,55,55, , ,  , 
 9,2014,03,2,32,33,028,04,1,074,02,40,40, , ,  , 
 9,2014,03,2,32,33,028,07,1,077,01,45,45, , ,  , 
 9,2014,03,2,32,33,028,07,1,077,02,40,40, , ,  , 
 9,2014,03,2,32,33,028,08,1,078,01,45,45, , ,  , 
 9,2014,03,2,32,33,028,08,1,078,04,50,50, , ,  , 
 9,2014,03,2,32,33,028,08,1,078,05,50,50, , ,  , 
 9,2014,03,2,32,33,028,08,1,078,06,50,50, , ,  , 
 9,2014,03,2,32,33,028,09,1,079,03,45,45, , ,  , 
 9,2014,03,2,32,33,028,09,1,079,04,40,40, , ,  , 
 9,2014,03,2,32,33,028,10,1,080,01,40,40, , ,  , 
 9,2014,03,2,32,33,028,10,1,080,02,45,45, , ,  , 
 9,2014,03,2,32,33,028,10,1,080,03,45,45, , ,  , 
 9,2014,03,2,32,39,029,01,1,081,02,40,40, , ,  , 
 9,2014,03,2,32,39,029,01,1,081,03,36,36, , ,  , 
 9,2014,03,2,32,39,029,02,1,082,02,70,70, , ,  , 
 9,2014,03,2,32,39,029,02,1,082,03,35,35, , ,  , 
 9,2014,03,2,32,39,029,03,1,083,01,56,56, , ,  , 
 9,2014,03,2,32,39,029,03,1,083,02,56,48, , ,  , 
 9,2014,03,2,32,39,029,04,1,084,01,40,40, , ,  , 
 9,2014,03,2,32,39,029,05,1,085,01,56,40, , ,  , 
 9,2014,03,2,32,39,029,06,1,086,01,42,42, , ,  , 
 9,2014,03,2,32,39,029,06,1,086,02,42,36, , ,  , 
 9,2014,03,2,32,39,029,06,1,086,04,56,48, , ,  , 
 9,2014,03,2,32,39,029,08,1,088,02,56,56, , ,  , 
 9,2014,03,2,32,39,029,09,1,089,02,48,48, , ,  , 
 9,2014,03,2,32,39,029,10,1,090,03,35,35, , ,  , 
 9,2014,03,2,32,39,029,10,1,090,04,49,49, , ,  , 
 9,2014,03,2,32,45,030,01,1,091,01,40,30, , ,  , 
 9,2014,03,2,32,45,030,01,1,091,02,48,48, , ,  , 
 9,2014,03,2,32,45,030,03,1,093,01,40,32, , ,  , 
 9,2014,03,2,32,45,030,04,1,094,01,30,  ,1,3,40,1
 9,2014,03,2,32,45,030,04,1,094,03,40,30, , ,  , 
 9,2014,03,2,32,45,030,04,1,094,04,30,  ,1,3,40,1
 9,2014,03,2,32,45,030,05,1,095,01,99,99, , ,  , 
 9,2014,03,2,32,45,030,05,1,095,02,48,44, , ,  , 
 9,2014,03,2,32,45,030,06,1,096,02,10,  ,2, ,  , 
 9,2014,03,2,32,45,030,06,1,096,06,40,40, , ,  , 
 9,2014,03,2,32,45,030,08,1,098,03,40,40, , ,  , 
 9,2014,03,2,32,45,030,08,1,098,04,48,48, , ,  , 
 9,2014,03,2,32,45,030,10,1,100,02,40,24, , ,  , 
 9,2014,03,2,32,45,030,10,1,100,03,40,40, , ,  , 
 9,2014,03,2,32,45,030,10,1,100,04,48,48, , ,  , 
 9,2014,03,2,42,03,007,01,1,001,01,60,60, , ,  , 
 9,2014,03,2,42,03,007,01,1,001,03,60,60, , ,  , 
 9,2014,03,2,42,03,007,01,1,001,04,40,40, , ,  , 
 9,2014,03,2,42,03,007,02,1,002,01,48,48, , ,  , 
 9,2014,03,2,42,03,007,02,1,002,04,54,45, , ,  , 
 9,2014,03,2,42,03,007,03,1,003,01,60,60, , ,  , 
 9,2014,03,2,42,03,007,03,1,003,03,40,40, , ,  , 
 9,2014,03,2,42,03,007,03,1,003,04,60,60, , ,  , 
 9,2014,03,2,42,03,007,04,1,004,01,60,60, , ,  , 
 9,2014,03,2,42,03,007,05,1,005,01,60,60, , ,  , 
 9,2014,03,2,42,03,007,05,1,005,02,35,35, , ,  , 
 9,2014,03,2,42,03,007,07,1,007,01,72,72, , ,  , 
 9,2014,03,2,42,03,007,07,1,007,02,54,45, , ,  , 
 9,2014,03,2,42,03,007,08,1,008,05,48,48, , ,  , 
 9,2014,03,2,42,03,007,10,1,010,01,50,50, , ,  , 
 9,2014,03,2,42,06,008,02,1,012,01,48,48, , ,  , 
 9,2014,03,2,42,06,008,03,1,013,01,48,48, , ,  , 
 9,2014,03,2,42,06,008,04,1,014,01,48,48, , ,  , 
 9,2014,03,2,42,06,008,06,1,016,01,48,48, , ,  , 
 9,2014,03,2,42,06,008,07,1,017,01,50,50, , ,  , 
 9,2014,03,2,42,06,008,08,1,018,01,48,48, , ,  , 
 9,2014,03,2,42,06,008,08,1,018,03,50,50, , ,  , 
 9,2014,03,2,42,06,008,08,1,018,04,50,50, , ,  , 
 9,2014,03,2,42,06,008,09,1,019,01,50,50, , ,  , 
 9,2014,03,2,42,06,008,10,1,020,01,48,48, , ,  , 
 9,2014,03,2,42,12,009,01,1,021,01,50,50, , ,  , 
 9,2014,03,2,42,12,009,01,1,021,02,48,48, , ,  , 
 9,2014,03,2,42,12,009,02,1,022,01,48,48, , ,  , 
 9,2014,03,2,42,12,009,02,1,022,03,50,50, , ,  , 
 9,2014,03,2,42,12,009,03,1,023,01,52,52, , ,  , 
 9,2014,03,2,42,12,009,04,1,024,01,48,48, , ,  , 
 9,2014,03,2,42,12,009,05,1,025,01,46,46, , ,  , 
 9,2014,03,2,42,12,009,05,1,025,02,48,48, , ,  , 
 9,2014,03,2,42,12,009,06,1,026,01,52,52, , ,  , 
 9,2014,03,2,42,12,009,07,1,027,01,48,48, , ,  , 
 9,2014,03,2,42,12,009,08,1,028,01,48,48, , ,  , 
 9,2014,03,2,42,12,009,08,1,028,02,50,50, , ,  , 
 9,2014,03,2,42,12,009,08,1,028,03,45,45, , ,  , 
 9,2014,03,2,42,12,009,09,1,029,01,50,50, , ,  , 
 9,2014,03,2,42,12,009,10,1,030,01,52,52, , ,  , 
 9,2014,03,2,42,12,009,10,1,030,02,50,50, , ,  , 
 9,2014,03,1,61,54,036,01,1,091,01,48,48, , ,  , 
 9,2014,03,1,61,54,036,01,1,091,05,48,48, , ,  , 
 9,2014,03,1,61,54,036,02,1,092,02,36,26, , ,  , 
 9,2014,03,1,61,54,036,03,1,093,01,48,48, , ,  , 
 9,2014,03,1,61,54,036,05,1,095,01,48,48, , ,  , 
 9,2014,03,1,61,54,036,05,1,095,03,56,56, , ,  , 
 9,2014,03,1,61,54,036,06,1,096,01,54,54, , ,  , 
 9,2014,03,1,61,54,036,06,1,096,02,40,30, , ,  , 
 9,2014,03,1,61,54,036,07,1,097,01,48,48, , ,  , 
 9,2014,03,1,61,54,036,07,1,097,02,48,48, , ,  , 
 9,2014,03,1,61,54,036,07,1,097,03,40,40, , ,  , 
 9,2014,03,1,61,54,036,08,1,098,01,56,56, , ,  , 
 9,2014,03,1,61,54,036,09,1,099,01,48,48, , ,  , 
 9,2014,03,1,61,54,036,09,1,099,02,48,48, , ,  , 
 9,2014,03,1,61,54,036,09,1,099,03,48,36, , ,  , 
 9,2014,03,1,61,54,036,09,1,099,04,40,36, , ,  , 
 9,2014,03,1,61,54,036,10,1,100,01,40,32, , ,  , 
 9,2014,03,1,61,54,036,10,1,100,03,48,48, , ,  , 
 9,2014,03,2,61,09,037,01,1,061,01,40,48, , ,  , 
 9,2014,03,2,61,09,037,01,1,061,02,35,48, , ,  , 
 9,2014,03,2,61,09,037,01,1,061,03,40,40, , ,  , 
 9,2014,03,2,61,09,037,02,1,062,01,40,56, , ,  , 
 9,2014,03,2,61,09,037,02,1,062,02,40,56, , ,  , 
 9,2014,03,2,61,09,037,03,1,063,01,25,  ,2, ,  , 
 9,2014,03,2,61,09,037,03,1,063,02,20,  ,2, ,  , 
 9,2014,03,2,61,09,037,03,1,063,03,40,48, , ,  , 
 9,2014,03,2,61,09,037,03,1,063,04,30,  ,1,1,15,1
 9,2014,03,2,61,09,037,03,1,063,05,46,46, , ,  , 
 9,2014,03,2,61,09,037,04,1,064,01,70,61, , ,  , 
 9,2014,03,2,61,09,037,04,1,064,02,40,40, , ,  , 
 9,2014,03,2,61,09,037,05,1,065,01,72,72, , ,  , 
 9,2014,03,2,61,09,037,05,1,065,02,35,35, , ,  , 
 9,2014,03,2,61,09,037,06,1,066,01,65,59, , ,  , 
 9,2014,03,2,61,09,037,06,1,066,02,48,24, , ,  , 
 9,2014,03,2,61,09,037,06,1,066,03,20,  ,1,3,25,1
 9,2014,03,2,61,09,037,07,1,067,01,60,50, , ,  , 
 9,2014,03,2,61,09,037,07,1,067,02,35,40, , ,  , 
 9,2014,03,2,61,09,037,07,1,067,03,65,50, , ,  , 
 9,2014,03,2,61,09,037,08,1,068,01,35,45, , ,  , 
 9,2014,03,2,61,09,037,08,1,068,02,35,40, , ,  , 
 9,2014,03,2,61,09,037,09,1,069,01,30,  ,1,3,10,1
 9,2014,03,2,61,09,037,09,1,069,02,65,70, , ,  , 
 9,2014,03,2,61,09,037,10,1,070,01,78,58, , ,  , 
 9,2014,03,2,61,21,038,02,1,042,03,40,40, , ,  , 
 9,2014,03,2,61,21,038,02,1,042,04,65,40, , ,  , 
 9,2014,03,2,61,21,038,03,1,043,01,35,40, , ,  , 
 9,2014,03,2,61,21,038,03,1,043,02,50,30, , ,  , 
 9,2014,03,2,61,21,038,05,1,045,01,70,70, , ,  , 
 9,2014,03,2,61,21,038,05,1,045,02,35,35, , ,  , 
 9,2014,03,2,61,21,038,06,1,046,01,55,55, , ,  , 
 9,2014,03,2,61,21,038,06,1,046,02,35,35, , ,  , 
 9,2014,03,2,61,21,038,07,1,047,02,56,64, , ,  , 
 9,2014,03,2,61,21,038,07,1,047,03,77,77, , ,  , 
 9,2014,03,2,61,21,038,07,1,047,04,80,85, , ,  , 
 9,2014,03,2,61,21,038,07,1,047,05,35,35, , ,  , 
 9,2014,03,2,61,21,038,08,1,048,01,56,56, , ,  , 
 9,2014,03,2,61,21,038,10,1,050,01,65,60, , ,  , 
 9,2014,03,2,61,21,038,10,1,050,02,35,35, , ,  , 
 9,2014,03,2,61,21,038,10,1,050,03,50,50, , ,  , 
 9,2014,03,2,61,24,039,01,1,161,01,60,60, , ,  , 
 9,2014,03,2,61,24,039,01,1,161,02,35,35, , ,  , 
 9,2014,03,2,61,24,039,02,1,162,03,40,40, , ,  , 
 9,2014,03,2,61,24,039,02,1,162,04,40,40, , ,  , 
 9,2014,03,2,61,24,039,03,1,163,01,40,40, , ,  , 
 9,2014,03,2,61,24,039,05,1,165,01,48,48, , ,  , 
 9,2014,03,2,61,24,039,05,1,165,02,48,48, , ,  , 
 9,2014,03,2,61,24,039,06,1,166,01,60,60, , ,  , 
 9,2014,03,2,61,24,039,06,1,166,02,60,60, , ,  , 
 9,2014,03,2,61,24,039,07,1,167,01,48,48, , ,  , 
 9,2014,03,2,61,24,039,07,1,167,02,48,48, , ,  , 
 9,2014,03,2,61,24,039,08,1,168,01,42,42, , ,  , 
 9,2014,03,2,61,24,039,08,1,168,04,42,42, , ,  , 
 9,2014,03,2,61,24,039,08,1,168,05,42,42, , ,  , 
 9,2014,03,2,61,24,039,09,1,169,01,60,60, , ,  , 
 9,2014,03,2,61,24,039,09,1,169,02,60,60, , ,  , 
 9,2014,03,2,61,24,039,09,1,169,03,48,48, , ,  , 
 9,2014,03,2,61,24,039,10,1,170,01,48,48, , ,  , 
 9,2014,03,2,61,24,039,10,1,170,02,54,54, , ,  , 
 9,2014,03,2,61,30,040,01,1,101,05,40,40, , ,  , 
 9,2014,03,2,61,30,040,01,1,101,06,50,50, , ,  , 
 9,2014,03,2,61,30,040,04,1,104,01,72,72, , ,  , 
 9,2014,03,2,61,30,040,05,1,105,02,14,  ,1,2,40,1
 9,2014,03,2,61,30,040,07,1,107,02,60,70, , ,  , 
 9,2014,03,2,61,30,040,08,1,108,01,21,  ,2, ,  , 
 9,2014,03,2,61,30,040,08,1,108,02,48,48, , ,  , 
 9,2014,03,2,61,30,040,09,1,109,01,48,16, , ,  , 
 9,2014,03,2,61,30,040,10,1,110,01,49,27,2, ,  , 
 9,2014,03,2,61,33,041,01,1,081,01,35,35, , ,  , 
 9,2014,03,2,61,33,041,01,1,081,02,15,  ,2, ,  , 
 9,2014,03,2,61,33,041,01,1,081,03,40,40, , ,  , 
