REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,DS,PSU,HUNO,HHNO,HHSERNO,Q7SERNO,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14
 4,2014,07,2,71,12,035,09,1,009,01,6411,01120,3, , , , , 
 4,2014,07,2,71,12,035,09,1,009,02,6411,01120,4, , , , , 
 4,2014,07,2,71,12,035,09,1,009,04,4110,78100,1,2,2,1,1,3
 4,2014,07,1,52,24,052,02,1,012,01,6113,01120,3, , , , , 
 4,2014,07,1,52,24,052,05,1,015,01,8323,49222,3, , , , , 
 4,2014,07,1,52,24,052,06,1,016,01,6113,01120,3, , , , , 
 4,2014,07,1,52,24,052,06,1,016,03,8323,49222,3, , , , , 
 4,2014,07,1,52,24,052,07,1,017,01,5223,46205,3, , , , , 
 4,2014,07,1,52,24,052,08,1,018,01,5151,96092,1,4, , , , 
 4,2014,07,1,52,24,052,09,1,019,01,5223,47113,3, , , , , 
 4,2014,07,1,52,36,053,01,1,001,01,7522,16222,3, , , , , 
 4,2014,07,1,52,36,053,02,1,002,01,7522,16229,3, , , , , 
 4,2014,07,1,52,36,053,03,1,003,01,7522,16222,3, , , , , 
 4,2014,07,1,52,36,053,05,1,005,01,5151,96092,1,2,2,2,2,3
 4,2014,07,1,52,36,053,06,1,006,01,7512,47814,1,2,2,2,2,3
 4,2014,07,1,52,36,053,08,1,008,01,5151,47222,1,2,2,2,2,3
 4,2014,07,1,52,36,053,10,1,010,01,5223,47711,1,2,2,2,2,3
 4,2014,07,2,52,18,056,01,1,021,01,7231,33120,3, , , , , 
 4,2014,07,2,52,18,056,01,1,021,03,7231,33120,4, , , , , 
 4,2014,07,2,52,18,056,02,1,022,01,5223,47218,1,2,2,2,2,3
 4,2014,07,2,52,18,056,04,1,024,01,6113,01120,3, , , , , 
 4,2014,07,2,52,18,056,05,1,025,01,6113,01120,1,2,3,3,2,3
 4,2014,07,2,52,18,056,09,1,029,01,5223,46611,2, , , , , 
 4,2014,07,2,52,18,056,10,1,030,01,6113,01120,1,2,2,2,2,3
 4,2014,07,2,52,30,057,02,1,032,01,2330,84120,1,1,1,1,1,1
 4,2014,07,2,52,30,057,02,1,032,02,2330,84120,1,1,1,1,1,1
 4,2014,07,2,52,30,057,04,1,034,01,3360,55101,1,1,1,1,1,3
 4,2014,07,2,52,30,057,07,1,037,01,6113,01120,1,4, , , , 
 4,2014,07,1,52,15,051,02,1,002,01,9122,95293,2, , , , , 
 4,2014,07,1,52,15,051,03,1,003,01,7412,95293,3, , , , , 
 4,2014,07,1,52,15,051,03,1,003,03,7412,95293,4, , , , , 
 4,2014,07,1,52,15,051,03,1,003,04,7412,95293,4, , , , , 
 4,2014,07,1,52,15,051,04,1,004,02,5223,47113,1,2,2,2,2,3
 4,2014,07,1,52,15,051,04,1,004,03,5223,47113,1,1,1,2,1,3
 4,2014,07,1,52,15,051,05,1,005,01,7113,23961,3, , , , , 
 4,2014,07,1,52,15,051,05,1,005,02,5142,96024,3, , , , , 
 4,2014,07,1,52,15,051,05,1,005,05,7113,23961,4, , , , , 
 4,2014,07,1,52,15,051,06,1,006,01,5412,84230,1,1,1,2,1,1
 4,2014,07,1,52,15,051,06,1,006,02,9112,55904,3, , , , , 
 4,2014,07,1,52,15,051,07,1,007,01,5223,46621,1,2,2,2,2,3
 4,2014,07,1,52,15,051,08,1,008,03,3122,13999,1,1,1,2,1,3
 4,2014,07,1,52,15,051,09,1,009,01,8332,42101,1,2,2,2,2,3
 4,2014,07,1,52,15,051,09,1,009,02,5151,55909,3, , , , , 
 4,2014,07,1,52,15,051,10,1,010,01,7531,13139,1,1,1,2,1,3
 4,2014,07,1,52,15,051,10,1,010,02,3222,86102,1,1,1,2,1,1
 4,2014,07,2,52,03,054,03,1,003,01,1221,47113,3, , , , , 
 4,2014,07,2,52,03,054,04,1,004,01,6111,01120,3, , , , , 
 4,2014,07,2,52,03,054,05,1,005,01,9211,01120,3, , , , , 
 4,2014,07,2,52,03,054,05,1,005,03,9211,01120,4, , , , , 
 4,2014,07,2,52,03,054,06,1,006,01,6111,01120,3, , , , , 
 4,2014,07,2,52,03,054,06,1,006,03,6111,01120,4, , , , , 
 4,2014,07,2,52,03,054,08,1,008,01,9211,01120,3, , , , , 
 4,2014,07,2,52,03,054,09,1,009,01,2330,85102,1,1,1,1,1,1
 4,2014,07,2,52,03,054,09,1,009,02,2222,86205,1,1,1,1,1,1
 4,2014,07,2,52,03,054,10,1,010,01,9211,01120,3, , , , , 
 4,2014,07,2,52,03,054,10,1,010,03,5415,84230,1,2,3,1,1,1
 4,2014,07,2,52,12,055,01,1,001,01,6113,01120,3, , , , , 
 4,2014,07,2,52,12,055,03,1,003,01,7533,13139,1,3,2,2,1,3
 4,2014,07,2,52,12,055,03,1,003,03,5412,84230,1,1,1,1,1,1
 4,2014,07,2,52,12,055,04,1,004,01,6113,01120,3, , , , , 
 4,2014,07,2,52,12,055,04,1,004,03,6113,01120,4, , , , , 
 4,2014,07,2,52,12,055,05,1,005,01,6113,01120,3, , , , , 
 4,2014,07,2,52,12,055,06,1,006,01,5415,84230,1,1,1,3,1,1
 4,2014,07,2,52,12,055,09,1,009,01,6113,01120,3, , , , , 
 4,2014,07,2,52,42,058,01,1,001,01,6113,01120,3, , , , , 
 4,2014,07,2,52,42,058,03,1,003,01,6113,01120,3, , , , , 
 4,2014,07,2,52,42,058,03,1,003,03,6113,01120,3, , , , , 
 4,2014,07,2,52,42,058,05,1,005,03,5415,84230,1,1,1,1,1,1
 4,2014,07,2,52,42,058,06,1,006,01,5415,84230,1,1,1,1,1,1
 4,2014,07,2,52,42,058,08,1,008,02,5415,84230,1,1,1,1,1,1
 4,2014,07,2,52,42,058,08,1,008,04,7531,13139,3, , , , , 
 4,2014,07,2,52,42,058,09,1,009,02,5415,84230,1,1,1,1,1,1
 4,2014,07,2,52,42,058,10,1,010,01,6113,01120,3, , , , , 
 4,2014,07,2,52,42,058,10,1,010,03,6113,01120,3, , , , , 
 4,2014,07,2,52,51,059,01,1,001,01,5223,47113,3, , , , , 
 4,2014,07,2,52,51,059,01,1,001,02,5223,47113,4, , , , , 
 4,2014,07,2,52,51,059,02,1,002,01,7212,84230,1,1,1,1,1,1
 4,2014,07,2,52,51,059,06,1,006,01,9335,49239,3, , , , , 
 4,2014,07,2,52,51,059,07,1,007,01,7114,43121,1,3,1,2,1,1
 4,2014,07,2,52,51,059,08,1,008,01,5223,47521,3, , , , , 
 4,2014,07,2,52,51,059,09,1,009,01,7313,84230,1,2,1,2,1,1
 4,2014,07,2,52,51,059,10,1,010,01,9629,84230,1,2,2,2,1,1
 4,2014,07,2,52,51,059,10,1,010,02,7536,15203,3, , , , , 
 4,2014,08,2,23,03,037,01,1,001,01,9212,01271,3, , , , , 
 4,2014,08,2,23,03,037,02,1,002,02,9212,01271,3, , , , , 
 4,2014,08,2,23,03,037,02,2,002,01,9212,01271,3, , , , , 
 4,2014,08,2,23,03,037,03,1,003,01,5249,56307,3, , , , , 
 4,2014,08,2,23,03,037,04,1,004,01,7523,31001,3, , , , , 
 4,2014,08,2,23,03,037,06,1,006,01,6114,01271,3, , , , , 
 4,2014,08,2,23,03,037,07,1,007,01,1412,56103,2, , , , , 
 4,2014,08,2,23,03,037,07,1,007,02,9411,56103,4, , , , , 
 4,2014,08,2,23,03,037,08,1,008,01,9212,01271,3, , , , , 
 4,2014,08,2,23,03,037,09,1,009,01,9212,01271,3, , , , , 
 4,2014,08,2,23,03,037,10,1,010,01,5211,47821,3, , , , , 
 4,2014,08,3,23,12,039,01,1,021,01,9212,10791,1,1,1,2,2,2
 4,2014,08,3,23,12,039,01,1,021,02,9212,10791,1,1,1,2,2,2
 4,2014,08,3,23,12,039,02,1,022,01,9212,10791,1,1,1,2,2,2
 4,2014,08,3,23,12,039,02,1,022,02,9212,10791,1,1,1,2,2,2
 4,2014,08,3,23,12,039,03,1,023,01,9212,10791,1,1,1,2,2,2
 4,2014,08,3,23,12,039,03,1,023,02,9212,10791,1,1,1,2,2,2
 4,2014,08,3,23,12,039,04,1,024,04,9212,10791,1,1,1,2,2,2
 4,2014,08,3,23,12,039,05,1,025,01,9212,10791,1,1,1,2,2,2
 4,2014,08,3,23,12,039,05,1,025,02,9212,10791,1,1,1,2,2,2
 4,2014,08,3,23,12,039,06,1,026,01,9211,10791,1,2,2,2,2,2
 4,2014,08,3,23,12,039,06,1,026,02,6121,01625,3, , , , , 
 4,2014,08,3,23,12,039,06,1,026,03,9211,10791,1,1,1,2,2,2
 4,2014,08,3,23,12,039,06,1,026,04,9211,10791,1,1,1,2,2,2
 4,2014,08,3,23,12,039,07,1,027,01,9211,10791,1,1,1,2,2,2
 4,2014,08,3,23,12,039,09,1,029,01,7536,15202,3, , , , , 
 4,2014,08,3,23,12,039,09,1,029,02,9211,01271,1,1,1,2,2,2
 4,2014,08,3,23,15,040,01,1,031,02,9212,01271,1,1,1,2,2,2
 4,2014,08,3,23,15,040,02,1,032,01,6111,01131,3, , , , , 
 4,2014,08,3,23,15,040,02,1,032,02,9212,01271,1,1,1,2,2,3
 4,2014,08,3,23,15,040,03,1,033,01,9211,01271,1,1,1,2,2,2
 4,2014,08,3,23,15,040,03,1,033,02,9212,01271,1,3,2,2,2,2
 4,2014,08,3,23,15,040,04,1,034,01,3422,96094,3, , , , , 
 4,2014,08,3,23,15,040,04,1,034,02,9212,10791,1,3,2,2,2,2
 4,2014,08,3,23,15,040,04,1,034,03,9211,10791,1,1,1,2,2,2
 4,2014,08,3,23,15,040,05,1,035,01,9211,10791,1,1,1,2,2,2
 4,2014,08,3,23,15,040,05,1,035,02,9212,10791,1,1,1,2,2,2
 4,2014,08,3,23,15,040,05,1,035,03,3341,96092,1,1,1,1,1,1
 4,2014,08,3,23,15,040,07,1,037,01,9215,01625,3, , , , , 
 4,2014,08,3,23,15,040,07,1,037,02,9212,01271,1,3,2,2,2,3
 4,2014,08,3,23,15,040,07,1,037,03,9212,01271,1,1,1,2,2,2
 4,2014,08,3,23,15,040,07,1,037,04,9212,01271,4, , , , , 
 4,2014,08,3,23,15,040,07,1,037,05,9212,01271,1,3,2,2,2,2
 4,2014,08,3,23,15,040,07,1,037,07,9212,01271,1,1,1,2,2,2
 4,2014,08,3,23,15,040,08,1,038,01,9212,01271,1,1,1,2,2,2
 4,2014,08,3,23,15,040,08,1,038,02,9212,01271,1,1,1,2,2,2
 4,2014,08,3,23,15,040,09,1,039,01,9212,01271,1,1,1,2,2,2
 4,2014,08,3,23,15,040,09,1,039,02,9212,01271,1,3,2,2,2,2
 4,2014,09,3,23,16,044,02,1,032,02,9212,01271,1,3,2,2,2,2
 4,2014,09,3,23,16,044,02,1,032,03,6122,01461,3, , , , , 
 4,2014,09,3,23,16,044,02,1,032,04,5211,47529,1,2,2,2,2,3
 4,2014,09,3,23,16,044,02,1,032,05,5211,47113,1,2,2,2,2,3
 4,2014,09,3,23,16,044,03,1,033,01,6111,01131,3, , , , , 
 4,2014,09,3,23,16,044,03,1,033,02,9212,01271,1,4, , , , 
 4,2014,09,3,23,16,044,03,1,033,03,9211,01271,1,1,1,2,2,2
 4,2014,09,3,23,16,044,04,1,034,01,9211,01271,1,1,1,2,2,2
 4,2014,09,3,23,16,044,04,1,034,02,9212,01271,1,1,1,2,2,2
 4,2014,09,3,23,16,044,06,1,036,01,9211,01271,1,4, , , , 
 4,2014,09,3,23,16,044,07,1,037,02,9212,01271,1,4, , , , 
 4,2014,09,3,23,16,044,08,1,038,01,9211,01271,1,4, , , , 
 4,2014,09,3,23,16,044,10,1,040,02,9212,01271,1,1,1,2,2,2
 4,2014,09,3,23,16,044,10,1,040,04,4312,65110,1,2,1,2,1,3
 4,2014,09,3,23,12,043,01,1,021,01,9211,01271,1,1,1,2,2,2
 4,2014,09,3,23,12,043,01,1,021,04,8323,49222,3, , , , , 
 4,2014,09,3,23,12,043,02,1,022,01,8323,49222,3, , , , , 
 4,2014,09,3,23,12,043,03,1,023,01,9211,01271,1,1,2,2,2,2
 4,2014,09,3,23,12,043,03,1,023,02,9211,01271,1,1,1,2,2,2
 4,2014,09,3,23,12,043,04,1,024,01,6111,01131,3, , , , , 
 4,2014,09,3,23,12,043,05,1,025,01,9211,01271,1,1,1,2,2,2
 4,2014,09,3,23,12,043,05,1,025,02,9217,41001,1,4, , , , 
 4,2014,09,3,23,12,043,05,1,025,03,9211,01271,1,2,2,2,2,2
 4,2014,09,3,23,12,043,05,1,025,04,7116,41001,1,4, , , , 
 4,2014,09,3,23,12,043,05,1,025,07,8323,49222,3, , , , , 
 4,2014,09,3,23,12,043,06,1,026,01,9211,01131,1,1,1,2,2,2
 4,2014,09,3,23,12,043,06,1,026,02,9211,01131,1,1,1,2,2,2
 4,2014,09,3,23,12,043,07,1,027,01,3122,01271,1,1,1,1,1,2
 4,2014,09,3,23,12,043,07,1,027,02,9211,01271,1,1,1,2,2,2
 4,2014,09,3,23,12,043,08,1,028,01,9211,01271,1,1,1,2,2,2
 4,2014,09,3,23,12,043,10,1,030,01,7116,37009,1,2,2,2,2,3
 4,2014,09,3,23,12,043,10,1,030,02,9211,01271,1,1,1,2,2,2
 4,2014,09,3,23,09,042,01,1,001,01,9212,01271,1,1,1,1,1,3
 4,2014,09,3,23,09,042,01,1,001,02,9212,01271,1,4, , , , 
 4,2014,09,3,23,09,042,02,1,002,01,6111,01131,1,4, , , , 
 4,2014,09,3,23,09,042,02,1,002,02,9212,01271,1,3,3,3,2,3
 4,2014,09,3,23,09,042,04,1,014,01,6121,01411,3, , , , , 
 4,2014,09,3,23,09,042,06,1,016,02,9212,01271,1,4, , , , 
 4,2014,09,3,23,09,042,06,1,016,03,9212,01271,1,1,1,1,1,3
 4,2014,09,3,23,09,042,07,1,017,02,7531,14105,1,3,1,1,1,3
 4,2014,09,3,23,09,042,07,1,017,03,8332,49232,1,2,3,3,2,3
 4,2014,09,3,23,09,042,08,1,018,01,9629,10791,1,1,1,1,1,3
 4,2014,09,3,23,09,042,08,1,018,02,9212,01271,1,3,2,2,2,3
 4,2014,09,3,23,09,042,09,1,019,01,9212,01271,1,4, , , , 
 4,2014,09,3,23,09,042,09,1,019,02,6111,01131,3, , , , , 
 4,2014,09,3,23,09,042,10,1,020,01,2211,86101,1,1,1,1,1,3
 4,2014,09,2,23,06,041,01,1,001,01,9211,01131,3, , , , , 
 4,2014,09,2,23,06,041,01,1,001,02,9211,01131,4, , , , , 
 4,2014,09,2,23,06,041,03,1,003,01,5414,66113,1,2,2,2,1,3
 4,2014,09,2,23,06,041,04,1,004,01,3123,42101,1,1,1,1,1,3
 4,2014,09,2,23,06,041,05,1,005,01,8323,49222,3, , , , , 
 4,2014,09,2,23,06,041,05,1,005,02,6111,01131,4, , , , , 
 4,2014,09,2,23,06,041,06,1,006,01,5249,47113,3, , , , , 
 4,2014,09,2,23,06,041,06,1,006,02,5249,47113,4, , , , , 
 4,2014,09,2,23,06,041,07,1,007,01,6111,01131,3, , , , , 
 4,2014,09,2,23,06,041,07,1,007,02,6111,01131,4, , , , , 
 4,2014,09,2,23,06,041,08,1,008,01,7116,41001,1,4, , , , 
 4,2014,09,2,23,06,041,08,1,008,02,6111,01131,3, , , , , 
 4,2014,08,1,23,12,036,02,1,002,01,9211,01131,3, , , , , 
 4,2014,08,1,23,12,036,04,1,004,01,5249,14101,3, , , , , 
 4,2014,08,1,23,12,036,06,1,006,01,5122,56103,3, , , , , 
 4,2014,08,1,23,12,036,07,1,007,01,7531,47712,3, , , , , 
 4,2014,08,1,23,12,036,07,1,007,02,8323,49222,3, , , , , 
 4,2014,08,1,23,12,036,07,1,007,03,5249,47113,1,2,2,2,2,3
 4,2014,08,1,23,12,036,09,1,009,03,4321,46201,1,1,1,2,1,1
 4,2014,08,1,23,12,036,10,1,010,01,8332,42904,3, , , , , 
 4,2014,08,1,23,12,036,10,1,010,02,6111,01131,4, , , , , 
 4,2014,09,3,21,45,161,01,1,011,01,9629,97009,1,4, , , , 
 4,2014,09,3,21,45,161,01,1,011,02,9212,01271,1,1,1,1,1,2
 4,2014,09,3,21,45,161,01,1,011,03,2221,86101,1,2,2,2,2,3
 4,2014,09,3,21,45,161,02,1,112,01,8122,24320,1,2,2,2,2,3
 4,2014,09,3,21,45,161,03,1,013,03,6111,01132,3, , , , , 
 4,2014,09,3,21,45,161,03,1,013,04,6111,01132,4, , , , , 
 4,2014,09,3,21,45,161,05,1,015,01,7116,41003,1,4, , , , 
 4,2014,09,3,21,45,161,05,1,015,03,7123,41003,1,4, , , , 
 4,2014,09,3,21,45,161,06,1,016,01,6111,01132,3, , , , , 
 4,2014,09,3,21,45,161,07,1,017,03,5223,45102,1,2,2,2,2,3
 4,2014,09,3,21,45,161,07,1,017,04,7531,14101,1,2,2,2,2,3
 4,2014,09,3,21,45,161,08,1,018,02,7531,14101,3, , , , , 
 4,2014,09,3,21,45,161,08,1,018,03,5211,47725,1,2,2,2,1,3
 4,2014,09,3,21,45,161,08,1,018,04,3321,65190,1,2,2,2,2,3
 4,2014,09,3,21,45,161,10,1,020,03,2330,85211,1,1,1,1,1,1
 4,2014,09,2,21,57,160,01,1,174,02,9212,01271,1,2,2,2,2,3
 4,2014,09,2,21,57,160,03,1,176,03,8332,49233,1,2,2,2,2,3
 4,2014,09,2,21,57,160,04,1,177,01,9212,01271,3, , , , , 
 4,2014,09,2,21,57,160,04,1,177,02,9212,01271,4, , , , , 
 4,2014,09,2,21,57,160,05,1,178,03,1420,47113,3, , , , , 
 4,2014,09,2,21,57,160,06,1,179,02,9629,41003,1,2,2,2,2,3
 4,2014,09,2,21,57,160,06,1,179,03,8332,49233,1,2,2,2,2,3
 4,2014,09,2,21,57,160,07,1,180,01,9212,01271,1,3,2,2,2,3
 4,2014,09,2,21,57,160,07,1,180,02,9212,01271,1,3,2,2,2,3
 4,2014,09,2,21,57,160,08,1,181,02,1420,47113,3, , , , , 
 4,2014,09,2,21,57,160,10,1,183,01,7531,14101,3, , , , , 
 4,2014,09,2,21,54,159,01,1,081,02,9629,10791,1,2,2,2,2,3
 4,2014,09,2,21,54,159,02,1,082,01,7523,02201,1,2,2,2,2,3
 4,2014,09,2,21,54,159,02,1,082,02,9212,01271,1,2,2,2,2,3
 4,2014,09,2,21,54,159,02,1,082,03,9218,02101,1,2,2,2,2,3
 4,2014,09,2,21,54,159,03,1,083,01,7116,41003,1,2,2,2,2,3
 4,2014,09,2,21,54,159,04,1,084,02,2330,85102,1,1,1,1,1,1
 4,2014,09,2,21,54,159,05,1,085,01,3115,80100,1,2,2,2,2,3
 4,2014,09,2,21,54,159,06,1,086,03,5415,84230,1,1,1,1,1,1
 4,2014,09,2,21,54,159,06,1,086,04,7514,10739,2, , , , , 
 4,2014,09,2,21,54,159,06,1,086,07,4419,84130,1,3,2,1,1,1
 4,2014,09,2,21,54,159,06,1,086,08,7514,10739,1,2,2,2,2,3
 4,2014,09,2,21,54,159,08,1,088,03,7233,95219,3, , , , , 
 4,2014,09,2,21,54,159,09,1,089,01,9212,10791,1,2,2,2,2,3
 4,2014,09,2,21,54,159,10,1,090,02,1420,47113,3, , , , , 
 4,2014,09,2,21,45,158,01,1,144,01,6114,01271,3, , , , , 
 4,2014,09,2,21,45,158,01,1,144,02,6114,01271,4, , , , , 
 4,2014,09,2,21,45,158,02,1,145,01,8323,49222,3, , , , , 
 4,2014,09,2,21,45,158,05,1,148,01,6114,01271,3, , , , , 
 4,2014,09,2,21,45,158,06,1,149,01,7116,41001,1,2,2,2,2,3
 4,2014,09,2,21,45,158,06,1,149,04,1420,47113,3, , , , , 
 4,2014,09,2,21,45,158,06,1,149,05,6121,01412,3, , , , , 
 4,2014,09,2,21,45,158,07,1,150,02,7412,43211,3, , , , , 
 4,2014,09,2,21,45,158,09,1,152,01,7231,49211,1,2,1,2,1,2
 4,2014,09,2,21,45,158,10,1,153,01,9321,17099,3, , , , , 
 4,2014,09,2,21,39,157,01,1,154,01,6114,01271,2, , , , , 
 4,2014,09,2,21,39,157,02,1,155,02,7116,41003,3, , , , , 
 4,2014,09,2,21,39,157,03,1,156,04,9322,10791,1,1,1,2,2,3
 4,2014,09,2,21,39,157,04,1,157,01,5230,49211,1,1,1,1,1,3
 4,2014,09,2,21,39,157,06,1,159,01,7116,41003,1,4, , , , 
 4,2014,09,2,21,39,157,06,1,159,02,9112,97009,1,3,2,2,2,3
 4,2014,09,2,21,39,157,08,1,161,01,7115,16222,3, , , , , 
 4,2014,09,2,21,39,157,09,1,162,01,9112,86107,1,3,1,1,1,1
 4,2014,09,2,21,36,156,02,1,115,01,7116,41003,1,2,2,2,2,3
 4,2014,09,2,21,36,156,02,1,115,02,9613,47113,1,2,2,2,2,3
 4,2014,09,2,21,36,156,02,1,115,03,8323,49222,3, , , , , 
 4,2014,09,2,21,36,156,02,1,115,04,8323,49222,3, , , , , 
 4,2014,09,2,21,36,156,03,1,116,01,7126,42201,1,1,1,1,1,3
 4,2014,09,2,21,36,156,03,1,116,02,9321,20294,1,2,2,2,2,3
 4,2014,09,2,21,36,156,05,1,118,02,8322,49222,3, , , , , 
 4,2014,09,2,21,36,156,05,1,118,03,9321,20294,1,2,2,2,2,3
 4,2014,09,2,21,36,156,06,1,119,01,7131,41003,1,2,2,2,2,3
 4,2014,09,2,21,36,156,06,1,119,06,9321,20294,1,2,2,2,2,3
 4,2014,09,2,21,36,156,07,1,120,01,5321,86103,1,1,1,1,1,1
 4,2014,09,2,21,36,156,07,1,120,02,9321,20294,1,2,2,2,2,3
 4,2014,09,2,21,36,156,07,1,120,04,9122,45209,1,2,2,2,2,3
 4,2014,09,2,21,36,156,08,1,121,01,5122,56102,1,2,2,2,2,3
 4,2014,09,2,21,36,156,09,1,122,01,9321,20294,1,2,2,2,2,3
 4,2014,09,2,21,36,156,09,1,122,02,9112,01281,3, , , , , 
 4,2014,09,2,21,36,156,09,1,122,03,9112,46303,1,2,2,2,2,3
 4,2014,09,2,21,36,156,09,1,122,04,9321,20294,1,2,2,2,2,3
 4,2014,09,2,21,36,156,09,1,122,05,9321,20294,1,2,2,2,2,3
 4,2014,09,2,21,36,156,10,1,123,01,9312,41003,1,1,1,1,1,3
 4,2014,09,2,21,33,155,01,1,091,01,9322,47591,2, , , , , 
 4,2014,09,2,21,33,155,02,1,092,01,5244,65120,3, , , , , 
 4,2014,09,2,21,33,155,02,1,092,02,2330,85212,3, , , , , 
 4,2014,09,2,21,33,155,02,1,092,03,1112,84110,1,1,1,1,1,1
 4,2014,09,2,21,33,155,02,1,092,04,2330,85211,1,1,1,1,1,1
 4,2014,09,2,21,33,155,04,1,094,01,7319,15121,3, , , , , 
 4,2014,09,2,21,33,155,04,1,094,02,5113,49225,3, , , , , 
 4,2014,09,2,21,33,155,07,1,097,01,8322,49233,1,4, , , , 
 4,2014,09,2,21,33,155,10,1,100,01,7115,31001,1,3,1,2,2,3
 4,2014,09,2,21,33,155,10,1,100,02,6121,01411,3, , , , , 
 4,2014,09,2,21,30,154,02,1,135,04,5412,84230,1,1,1,1,1,1
 4,2014,09,2,21,30,154,03,1,136,01,5414,80100,1,2,2,1,1,3
 4,2014,09,2,21,30,154,03,1,136,02,1321,13132,2, , , , , 
 4,2014,09,2,21,30,154,03,1,136,03,3313,01461,1,1,1,1,1,3
 4,2014,09,2,21,30,154,06,1,139,01,1420,47113,3, , , , , 
 4,2014,09,2,21,30,154,07,1,140,01,4321,64193,1,1,1,1,1,2
 4,2014,09,2,21,30,154,07,1,140,02,5211,47733,1,1,1,1,1,3
 4,2014,09,2,21,30,154,08,1,141,01,7512,10712,3, , , , , 
 4,2014,09,2,21,30,154,08,1,141,03,7512,10712,4, , , , , 
 4,2014,09,2,21,30,154,10,1,143,01,5412,84230,1,1,1,1,1,1
 4,2014,09,2,21,27,153,02,1,062,01,2342,85101,1,2,2,2,2,3
 4,2014,09,2,21,27,153,03,1,063,01,1420,96096,3, , , , , 
 4,2014,09,2,21,27,153,04,1,064,01,4110,10731,1,1,1,2,1,3
 4,2014,09,2,21,27,153,05,1,065,03,6122,01462,3, , , , , 
 4,2014,09,2,21,27,153,06,1,066,02,8153,14101,1,1,1,2,1,3
 4,2014,09,2,21,27,153,06,1,066,03,8153,14101,1,1,1,2,1,3
 4,2014,09,2,21,27,153,06,1,066,04,8153,14101,1,1,1,2,1,3
 4,2014,09,2,21,27,153,07,1,067,01,1420,47112,1,1,1,1,1,3
 4,2014,09,2,21,27,153,07,1,067,03,4226,55101,1,1,1,2,1,3
 4,2014,09,2,21,27,153,08,1,068,02,9629,85102,1,2,2,2,1,1
 4,2014,09,2,21,27,152,01,1,124,01,1221,45209,1,1,1,1,1,3
 4,2014,09,2,21,27,152,01,1,124,03,3122,27501,1,2,1,2,1,3
 4,2014,09,2,21,27,152,01,1,124,04,2359,45209,1,1,1,1,1,3
 4,2014,09,2,21,27,152,02,1,125,02,6111,01132,3, , , , , 
 4,2014,09,2,21,27,152,02,1,125,03,4321,55101,1,1,1,2,1,3
 4,2014,09,2,21,27,152,05,1,128,01,6113,01120,3, , , , , 
 4,2014,09,2,21,27,152,05,1,128,02,6113,01120,4, , , , , 
 4,2014,09,2,21,27,152,05,1,128,03,5414,10732,1,2,2,2,2,3
 4,2014,09,2,21,27,152,05,1,128,04,8332,10505,1,2,2,2,2,3
 4,2014,09,2,21,27,152,06,1,129,03,1420,47113,3, , , , , 
 4,2014,09,2,21,27,152,06,1,129,04,1420,86107,1,1,1,1,1,1
 4,2014,09,2,21,27,152,08,1,131,02,1420,47212,3, , , , , 
 4,2014,09,2,21,27,152,08,1,131,03,9112,86103,1,1,1,1,1,1
 4,2014,09,2,21,27,152,09,1,132,01,7131,43301,1,2,2,2,2,3
 4,2014,09,2,21,27,152,10,1,133,01,8332,49211,1,1,1,1,1,2
 4,2014,09,2,21,24,151,02,1,052,01,8332,10501,1,1,1,1,1,2
 4,2014,09,2,21,24,151,02,1,052,03,3353,84110,1,1,1,1,1,1
 4,2014,09,2,21,24,151,02,1,052,04,3259,86103,1,1,1,1,1,1
 4,2014,09,2,21,24,151,03,1,053,01,9313,41003,1,2,2,2,2,3
 4,2014,09,2,21,24,151,03,1,053,03,5211,47721,1,3,2,2,2,3
 4,2014,09,2,21,24,151,04,1,054,01,9313,41003,1,4, , , , 
 4,2014,09,2,21,24,151,05,1,055,01,9313,41003,1,4, , , , 
 4,2014,09,2,21,24,151,06,1,056,02,7531,14101,1,1,1,3,2,3
 4,2014,09,2,21,24,151,07,1,057,03,3259,86103,1,1,1,1,1,1
 4,2014,09,2,21,24,151,08,1,058,01,1420,47735,3, , , , , 
 4,2014,09,2,21,24,151,08,1,058,02,4110,84120,1,1,1,1,1,1
 4,2014,09,2,21,18,150,01,1,041,01,8331,49219,1,2,2,2,2,3
 4,2014,09,2,21,18,150,02,1,042,01,6111,01132,3, , , , , 
 4,2014,09,2,21,18,150,02,1,042,02,7533,14101,1,1,1,1,1,3
 4,2014,09,2,21,18,150,03,1,043,01,6111,01132,3, , , , , 
 4,2014,09,2,21,18,150,03,1,043,03,7533,14101,1,1,1,1,1,3
 4,2014,09,2,21,18,150,04,1,044,01,6111,01132,3, , , , , 
 4,2014,09,2,21,18,150,04,1,044,02,6111,01132,4, , , , , 
 4,2014,09,2,21,18,150,06,1,046,01,6111,01132,3, , , , , 
 4,2014,09,2,21,18,150,07,1,047,01,7533,14101,1,1,1,1,1,3
 4,2014,09,2,21,18,150,08,1,048,01,6111,01151,3, , , , , 
 4,2014,09,2,21,18,150,08,1,048,02,6111,01151,4, , , , , 
 4,2014,09,2,21,18,150,08,1,048,03,6111,01151,4, , , , , 
 4,2014,09,2,21,18,150,08,1,048,04,6111,01151,4, , , , , 
 4,2014,09,2,21,18,150,08,1,048,05,6111,01151,4, , , , , 
