REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,DS,PSU,HUNO,HHNO,HHSERNO,Q47SERNO,Q47,Q48,Q49A,Q49B,Q49C,Q50
11,2014,07,2,61,81,121,06,1,156,02,2, , , , , 
11,2014,07,2,61,81,121,06,1,156,03,2, , , , , 
11,2014,07,2,61,81,121,08,1,158,01,1,2, , , ,1
11,2014,07,2,61,81,121,09,1,159,03,2, , , , , 
11,2014,07,2,61,81,121,10,1,160,01,1,1,5, , , 
11,2014,07,2,61,81,121,10,1,160,02,2, , , , , 
11,2014,07,2,61,81,121,10,1,160,04,2, , , , , 
11,2014,07,2,61,87,122,02,1,162,02,2, , , , , 
11,2014,07,2,61,87,122,03,1,163,02,2, , , , , 
11,2014,07,2,61,87,122,03,1,163,04,2, , , , , 
11,2014,07,2,61,87,122,03,1,163,05,2, , , , , 
11,2014,07,2,61,87,122,04,1,164,02,2, , , , , 
11,2014,07,2,61,87,122,04,1,164,04,2, , , , , 
11,2014,07,2,61,87,122,05,1,165,01,2, , , , , 
11,2014,07,2,61,87,122,05,1,165,02,2, , , , , 
11,2014,07,2,61,87,122,06,1,166,02,2, , , , , 
11,2014,07,2,61,87,122,06,1,166,04,2, , , , , 
11,2014,07,2,61,87,122,08,1,168,02,2, , , , , 
11,2014,07,2,61,87,122,09,1,169,01,2, , , , , 
11,2014,07,2,61,87,122,10,1,170,03,2, , , , , 
11,2014,07,2,61,87,122,10,1,170,04,2, , , , , 
11,2014,07,2,45,06,019,01,1,001,02,2, , , , , 
11,2014,07,2,45,06,019,03,1,003,02,2, , , , , 
11,2014,07,2,45,06,019,04,1,004,01,2, , , , , 
11,2014,07,2,45,06,019,05,1,005,02,2, , , , , 
11,2014,07,2,45,06,019,05,1,005,03,2, , , , , 
11,2014,07,2,45,06,019,06,1,006,02,2, , , , , 
11,2014,07,2,45,06,019,07,1,007,02,2, , , , , 
11,2014,07,2,45,06,019,08,1,008,01,2, , , , , 
11,2014,07,2,45,06,019,08,1,008,02,2, , , , , 
11,2014,07,2,45,06,019,10,1,010,02,2, , , , , 
11,2014,07,2,45,09,020,01,1,011,01,2, , , , , 
11,2014,07,2,45,09,020,03,1,013,02,2, , , , , 
11,2014,07,2,45,09,020,03,1,013,03,1,1,4, , , 
11,2014,07,2,45,09,020,03,1,013,04,1,1,3, , , 
11,2014,07,2,45,09,020,03,1,013,05,1,1,3, , , 
11,2014,07,2,45,09,020,03,1,013,06,2, , , , , 
11,2014,07,2,45,09,020,04,1,014,01,2, , , , , 
11,2014,07,2,45,09,020,06,1,016,02,2, , , , , 
11,2014,07,2,45,09,020,07,1,017,02,2, , , , , 
11,2014,07,2,45,09,020,08,1,018,02,2, , , , , 
11,2014,07,2,45,09,020,08,1,018,03,2, , , , , 
11,2014,07,2,45,09,020,09,1,019,02,2, , , , , 
11,2014,07,2,45,09,020,10,1,020,02,2, , , , , 
11,2014,07,2,45,09,020,10,1,020,03,2, , , , , 
11,2014,07,2,45,09,020,10,1,020,04,2, , , , , 
11,2014,07,2,45,12,021,01,1,021,02,2, , , , , 
11,2014,07,2,45,12,021,03,1,023,02,2, , , , , 
11,2014,07,2,45,12,021,04,1,024,02,2, , , , , 
11,2014,07,2,45,12,021,05,1,025,02,2, , , , , 
11,2014,07,2,45,12,021,06,1,026,02,2, , , , , 
11,2014,07,2,45,12,021,06,1,026,03,2, , , , , 
11,2014,07,2,45,12,021,06,1,026,04,2, , , , , 
11,2014,07,2,45,12,021,07,1,027,03,2, , , , , 
11,2014,07,2,45,12,021,07,1,027,04,2, , , , , 
11,2014,07,2,45,12,021,09,1,029,02,2, , , , , 
11,2014,07,2,45,12,021,09,1,029,08,2, , , , , 
11,2014,07,2,45,12,021,10,1,030,02,2, , , , , 
11,2014,07,2,92,06,060,01,1,081,02,2, , , , , 
11,2014,07,2,92,06,060,01,1,081,04,2, , , , , 
11,2014,07,2,92,06,060,02,1,082,01,2, , , , , 
11,2014,07,2,92,06,060,02,1,082,02,2, , , , , 
11,2014,07,2,92,06,060,02,1,082,03,2, , , , , 
11,2014,07,2,92,06,060,02,1,082,05,1,1,2,3,4, 
11,2014,07,2,92,06,060,02,1,082,06,1,1,2,3,4, 
11,2014,07,2,92,06,060,03,1,083,03,1,1,2,3,4, 
11,2014,07,2,92,06,060,03,1,083,04,2, , , , , 
11,2014,07,2,92,06,060,03,1,083,05,1,1,2,3,4, 
11,2014,07,2,92,06,060,04,1,084,02,2, , , , , 
11,2014,07,2,92,06,060,04,1,084,03,2, , , , , 
11,2014,07,2,92,06,060,05,1,085,02,1,1,2,3,4, 
11,2014,07,2,92,06,060,05,1,085,03,2, , , , , 
11,2014,07,2,92,06,060,06,1,086,02,2, , , , , 
11,2014,07,2,92,06,060,06,1,086,04,1,1,2,3,4, 
11,2014,07,2,92,06,060,07,1,087,02,2, , , , , 
11,2014,07,2,92,06,060,10,1,090,01,2, , , , , 
11,2014,07,2,92,06,060,10,1,090,02,2, , , , , 
11,2014,07,2,92,06,060,10,1,090,04,1,1,2,3,4, 
11,2014,07,2,92,06,060,10,1,090,05,2, , , , , 
11,2014,07,2,92,09,061,01,1,061,01,2, , , , , 
11,2014,07,2,92,09,061,04,1,064,01,2, , , , , 
11,2014,07,2,92,09,061,05,1,065,01,2, , , , , 
11,2014,07,2,92,09,061,07,1,067,02,2, , , , , 
11,2014,07,2,92,09,061,08,1,068,04,2, , , , , 
11,2014,07,2,92,09,061,09,1,069,01,2, , , , , 
11,2014,07,2,92,09,061,09,1,069,04,2, , , , , 
11,2014,07,2,92,09,061,10,1,070,04,2, , , , , 
11,2014,07,2,92,12,062,01,1,001,02,2, , , , , 
11,2014,07,2,92,12,062,01,1,001,03,2, , , , , 
11,2014,07,2,92,12,062,03,1,003,02,2, , , , , 
11,2014,07,2,92,12,062,03,1,003,04,2, , , , , 
11,2014,07,2,92,12,062,04,1,004,01,2, , , , , 
11,2014,07,2,92,12,062,04,1,004,02,2, , , , , 
11,2014,07,2,92,12,062,05,1,005,01,2, , , , , 
11,2014,07,2,92,12,062,05,1,005,02,2, , , , , 
11,2014,07,2,92,12,062,06,1,006,02,2, , , , , 
11,2014,07,2,92,12,062,06,1,006,03,1,1,4, , , 
11,2014,07,2,92,12,062,07,1,007,01,2, , , , , 
11,2014,07,2,92,12,062,08,1,008,01,2, , , , , 
11,2014,07,2,92,12,062,08,1,008,02,2, , , , , 
11,2014,07,2,92,12,062,08,1,008,03,2, , , , , 
11,2014,07,2,92,12,062,10,1,010,05,2, , , , , 
11,2014,07,2,92,15,063,01,1,051,02,2, , , , , 
11,2014,07,2,92,15,063,03,1,053,01,2, , , , , 
11,2014,07,2,92,15,063,03,1,053,04,2, , , , , 
11,2014,07,2,92,15,063,05,1,055,03,2, , , , , 
11,2014,07,2,92,15,063,07,1,057,01,2, , , , , 
11,2014,07,2,92,15,063,07,1,057,02,2, , , , , 
11,2014,07,2,92,15,063,08,1,058,03,2, , , , , 
11,2014,07,2,92,18,064,01,1,071,02,2, , , , , 
11,2014,07,2,92,18,064,02,1,072,02,2, , , , , 
11,2014,07,2,92,18,064,03,1,073,02,2, , , , , 
11,2014,07,2,92,18,064,06,1,076,02,2, , , , , 
11,2014,07,2,92,18,064,06,1,076,03,1,1,5, , , 
11,2014,07,2,92,18,064,07,1,077,01,2, , , , , 
11,2014,07,2,92,18,064,08,1,078,01,2, , , , , 
11,2014,07,2,92,18,064,09,1,079,01,1,1,4, , , 
11,2014,07,2,92,18,064,09,1,079,02,1,2, , , ,6
11,2014,07,2,92,18,064,10,1,080,01,2, , , , , 
11,2014,07,2,92,18,064,10,1,080,04,2, , , , , 
11,2014,07,2,92,18,064,10,1,080,05,2, , , , , 
11,2014,07,2,92,21,065,03,1,033,02,2, , , , , 
11,2014,07,2,92,21,065,03,1,033,03,1,1,4, , , 
11,2014,07,2,92,21,065,03,1,033,04,2, , , , , 
11,2014,07,2,92,21,065,03,1,033,07,2, , , , , 
11,2014,07,2,92,21,065,04,1,034,02,2, , , , , 
11,2014,07,2,92,21,065,04,1,034,03,2, , , , , 
11,2014,07,2,92,21,065,04,1,034,04,2, , , , , 
11,2014,07,2,92,21,065,06,1,036,01,2, , , , , 
11,2014,07,2,92,21,065,07,1,007,02,2, , , , , 
11,2014,07,2,92,21,065,08,1,038,01,2, , , , , 
11,2014,07,2,92,21,065,08,1,038,02,2, , , , , 
11,2014,07,2,92,21,065,08,1,038,04,2, , , , , 
11,2014,07,2,92,21,065,09,1,039,03,2, , , , , 
11,2014,07,2,92,21,065,10,1,040,02,2, , , , , 
11,2014,07,2,92,21,065,10,1,040,04,2, , , , , 
11,2014,07,2,92,30,066,02,1,042,01,2, , , , , 
11,2014,07,2,92,30,066,02,1,042,02,2, , , , , 
11,2014,07,2,92,30,066,03,1,043,01,2, , , , , 
11,2014,07,2,92,30,066,03,1,043,02,2, , , , , 
11,2014,07,2,92,30,066,03,1,043,04,2, , , , , 
11,2014,07,2,92,30,066,05,1,045,02,2, , , , , 
11,2014,07,2,92,30,066,07,1,047,01,2, , , , , 
11,2014,07,2,92,30,066,09,1,049,01,2, , , , , 
11,2014,07,2,92,30,066,09,1,049,04,2, , , , , 
11,2014,07,2,92,30,066,10,1,050,01,2, , , , , 
11,2014,07,2,92,30,066,10,1,050,04,2, , , , , 
11,2014,07,2,92,33,067,01,1,021,02,2, , , , , 
11,2014,07,2,92,33,067,01,1,021,03,2, , , , , 
11,2014,07,2,92,33,067,02,1,022,03,2, , , , , 
11,2014,07,2,92,33,067,02,1,022,04,2, , , , , 
11,2014,07,2,92,33,067,04,1,024,03,2, , , , , 
11,2014,07,2,92,33,067,05,1,025,04,2, , , , , 
11,2014,07,2,92,33,067,08,1,028,01,2, , , , , 
11,2014,07,2,92,33,067,08,1,028,02,2, , , , , 
11,2014,07,2,92,33,067,09,1,029,02,2, , , , , 
11,2014,07,3,92,24,068,02,1,012,04,2, , , , , 
11,2014,07,3,92,24,068,03,1,013,01,2, , , , , 
11,2014,07,3,92,24,068,03,1,013,02,2, , , , , 
11,2014,07,3,92,24,068,03,1,013,04,2, , , , , 
11,2014,07,3,92,24,068,04,1,014,06,2, , , , , 
11,2014,07,3,92,24,068,05,1,015,02,2, , , , , 
11,2014,07,3,92,24,068,05,1,015,04,2, , , , , 
11,2014,07,3,92,24,068,07,1,017,01,2, , , , , 
11,2014,07,3,92,24,068,08,1,018,01,2, , , , , 
11,2014,07,3,92,24,068,08,1,018,02,2, , , , , 
11,2014,07,3,92,24,068,09,1,019,01,2, , , , , 
11,2014,07,3,92,24,068,09,1,019,03,2, , , , , 
11,2014,07,3,92,24,068,09,1,019,04,2, , , , , 
11,2014,07,3,92,24,068,09,1,019,05,2, , , , , 
11,2014,07,3,92,24,068,09,1,019,06,2, , , , , 
11,2014,07,1,21,30,109,01,1,091,01,2, , , , , 
11,2014,07,1,21,30,109,01,1,091,02,2, , , , , 
11,2014,07,1,21,30,109,03,1,093,05,2, , , , , 
11,2014,07,1,21,30,109,03,1,093,06,2, , , , , 
11,2014,07,1,21,30,109,04,1,094,02,2, , , , , 
11,2014,07,1,21,30,109,06,1,096,01,2, , , , , 
11,2014,07,1,21,30,109,06,1,096,02,2, , , , , 
11,2014,07,1,21,30,109,07,1,097,01,2, , , , , 
11,2014,07,1,21,30,109,08,1,098,01,2, , , , , 
11,2014,07,1,21,30,109,08,1,098,02,2, , , , , 
11,2014,07,1,21,30,109,08,1,098,05,2, , , , , 
11,2014,07,1,21,30,109,09,1,099,02,2, , , , , 
11,2014,07,1,21,30,109,09,1,099,03,2, , , , , 
11,2014,07,1,21,51,110,01,1,021,02,2, , , , , 
11,2014,07,1,21,51,110,02,1,022,02,2, , , , , 
11,2014,07,1,21,51,110,02,1,022,03,2, , , , , 
11,2014,07,1,21,51,110,03,1,023,01,2, , , , , 
11,2014,07,1,21,51,110,04,1,024,02,2, , , , , 
11,2014,07,1,21,51,110,05,1,025,02,2, , , , , 
11,2014,07,1,21,51,110,05,1,025,04,2, , , , , 
11,2014,07,1,21,51,110,05,1,025,05,2, , , , , 
11,2014,07,1,21,51,110,07,1,027,02,2, , , , , 
11,2014,07,1,21,51,110,09,1,029,02,2, , , , , 
11,2014,07,1,21,51,110,09,1,029,04,2, , , , , 
11,2014,07,1,21,51,110,10,1,030,02,2, , , , , 
11,2014,07,1,21,51,110,10,1,030,04,2, , , , , 
11,2014,07,1,21,51,110,10,1,030,06,2, , , , , 
11,2014,07,2,21,03,111,03,1,013,01,2, , , , , 
11,2014,07,2,21,03,111,03,1,013,02,2, , , , , 
11,2014,07,2,21,03,111,04,1,014,03,1,1,1,3, , 
11,2014,07,2,21,03,111,06,1,016,02,1,1,2,4, , 
11,2014,07,2,21,03,111,07,1,017,02,2, , , , , 
11,2014,07,2,21,03,111,08,1,018,02,2, , , , , 
11,2014,07,2,21,03,111,08,1,018,03,2, , , , , 
11,2014,07,2,21,03,111,08,1,018,04,2, , , , , 
11,2014,07,2,21,03,111,08,1,018,06,2, , , , , 
11,2014,07,2,21,03,111,09,1,019,01,2, , , , , 
11,2014,07,2,21,03,111,09,1,019,02,2, , , , , 
11,2014,07,2,21,03,111,10,1,020,04,2, , , , , 
11,2014,07,2,21,09,112,02,1,072,01,2, , , , , 
11,2014,07,2,21,09,112,02,1,072,02,2, , , , , 
11,2014,07,2,21,09,112,02,1,072,03,2, , , , , 
11,2014,07,2,21,09,112,03,1,073,01,2, , , , , 
11,2014,07,2,21,09,112,03,1,073,02,2, , , , , 
11,2014,07,2,21,09,112,05,1,075,02,2, , , , , 
11,2014,07,2,21,09,112,05,1,075,04,2, , , , , 
11,2014,07,2,21,09,112,06,1,076,01,2, , , , , 
11,2014,07,2,21,09,112,06,1,076,02,2, , , , , 
11,2014,07,2,21,09,112,07,1,077,02,2, , , , , 
11,2014,07,2,21,09,112,07,1,077,04,1,1,4, , , 
11,2014,07,2,21,09,112,10,1,080,01,2, , , , , 
11,2014,07,2,21,09,112,10,1,080,02,2, , , , , 
11,2014,07,2,21,09,112,10,1,080,03,2, , , , , 
11,2014,07,2,21,09,112,10,1,080,04,2, , , , , 
11,2014,07,2,21,09,112,10,1,080,06,2, , , , , 
11,2014,07,2,21,09,112,10,1,080,07,2, , , , , 
11,2014,07,2,21,12,113,02,1,162,02,2, , , , , 
11,2014,07,2,21,12,113,02,1,162,03,2, , , , , 
11,2014,07,2,21,12,113,03,1,163,01,2, , , , , 
11,2014,07,2,21,12,113,05,1,165,01,2, , , , , 
11,2014,07,2,21,12,113,07,1,167,01,2, , , , , 
11,2014,07,2,21,12,113,08,1,168,02,2, , , , , 
11,2014,07,2,21,12,113,08,1,168,03,2, , , , , 
11,2014,07,2,21,12,113,09,1,169,01,2, , , , , 
11,2014,07,2,21,12,113,09,1,169,03,2, , , , , 
11,2014,07,2,21,21,114,01,1,141,01,2, , , , , 
11,2014,07,2,21,21,114,02,1,142,05,2, , , , , 
11,2014,07,2,21,21,114,03,1,143,01,2, , , , , 
11,2014,07,2,21,21,114,04,1,144,04,2, , , , , 
11,2014,07,2,21,21,114,07,1,147,02,2, , , , , 
11,2014,07,2,21,21,114,08,1,148,02,2, , , , , 
11,2014,07,2,21,21,114,09,1,149,01,2, , , , , 
11,2014,07,2,21,21,114,09,1,149,02,2, , , , , 
11,2014,07,2,21,21,114,09,1,149,04,2, , , , , 
11,2014,07,2,21,21,114,09,1,149,05,1,2, , , ,3
11,2014,07,2,21,21,114,10,1,150,03,1,1,4,5, , 
11,2014,07,2,21,21,114,10,1,150,04,2, , , , , 
11,2014,07,2,21,27,115,01,1,131,01,2, , , , , 
11,2014,07,2,21,27,115,01,1,131,02,2, , , , , 
11,2014,07,2,21,27,115,01,1,131,03,1,1,2, , , 
11,2014,07,2,21,27,115,02,1,132,03,2, , , , , 
11,2014,07,2,21,27,115,03,1,133,03,2, , , , , 
11,2014,07,2,21,27,115,04,1,134,03,1,2, , , ,7
11,2014,07,2,21,27,115,04,1,134,04,2, , , , , 
11,2014,07,2,21,27,115,05,1,135,02,2, , , , , 
11,2014,07,2,21,27,115,05,1,135,03,2, , , , , 
11,2014,07,2,21,27,115,05,1,135,08,2, , , , , 
11,2014,07,2,21,27,115,06,1,136,01,2, , , , , 
11,2014,07,2,21,27,115,08,1,138,02,2, , , , , 
11,2014,07,2,21,27,115,10,1,140,02,2, , , , , 
11,2014,07,2,21,27,115,10,1,140,03,2, , , , , 
11,2014,07,2,21,27,116,01,1,061,01,2, , , , , 
11,2014,07,2,21,27,116,01,1,061,02,2, , , , , 
11,2014,07,2,21,27,116,01,1,061,03,1,1,1, , , 
11,2014,07,2,21,27,116,02,1,062,02,2, , , , , 
11,2014,07,2,21,27,116,02,1,062,03,1,2, , , ,7
11,2014,07,2,21,27,116,02,1,062,04,2, , , , , 
11,2014,07,2,21,27,116,02,1,062,05,2, , , , , 
11,2014,07,2,21,27,116,03,1,063,01,2, , , , , 
11,2014,07,2,21,27,116,04,1,064,02,2, , , , , 
11,2014,07,2,21,27,116,04,1,064,03,1,2, , , ,7
11,2014,07,2,21,27,116,04,1,064,04,2, , , , , 
11,2014,07,2,21,27,116,06,1,066,01,2, , , , , 
11,2014,07,2,21,27,116,06,1,066,02,2, , , , , 
11,2014,07,2,21,27,116,06,1,066,06,1,1,1, , , 
11,2014,07,2,21,27,116,08,1,068,03,2, , , , , 
11,2014,07,2,21,27,116,09,1,069,01,2, , , , , 
11,2014,07,2,21,27,116,09,1,069,07,2, , , , , 
11,2014,07,2,21,27,116,10,1,070,02,2, , , , , 
11,2014,07,2,21,33,118,01,1,001,01,2, , , , , 
11,2014,07,2,21,33,118,01,1,001,02,2, , , , , 
11,2014,07,2,21,33,118,03,1,004,02,2, , , , , 
11,2014,07,2,21,33,118,05,1,005,03,2, , , , , 
11,2014,07,2,21,33,118,07,1,007,01,2, , , , , 
11,2014,07,2,21,33,118,09,1,009,01,2, , , , , 
11,2014,07,2,21,33,118,10,1,010,02,2, , , , , 
11,2014,07,2,21,34,119,01,1,101,01,2, , , , , 
11,2014,07,2,21,34,119,01,1,101,04,2, , , , , 
11,2014,07,2,21,34,119,02,1,102,03,2, , , , , 
11,2014,07,2,21,34,119,03,1,103,01,2, , , , , 
11,2014,07,2,21,34,119,03,1,103,03,2, , , , , 
11,2014,07,2,21,34,119,05,1,105,02,2, , , , , 
11,2014,07,2,21,34,119,05,1,105,03,2, , , , , 
11,2014,07,2,21,34,119,06,1,106,01,2, , , , , 
11,2014,07,2,21,34,119,06,1,106,02,2, , , , , 
11,2014,07,2,21,34,119,07,1,107,02,2, , , , , 
11,2014,07,2,21,34,119,07,1,107,04,1,2, , , ,3
11,2014,07,2,21,34,119,08,1,108,01,1,1,4, , , 
11,2014,07,2,21,34,119,08,1,108,02,2, , , , , 
11,2014,07,2,21,34,119,08,1,108,04,1,1,4, , , 
11,2014,07,2,21,34,119,08,1,108,05,2, , , , , 
11,2014,07,2,21,36,120,03,1,003,03,2, , , , , 
11,2014,07,2,21,36,120,03,1,003,04,2, , , , , 
11,2014,07,2,21,36,120,04,1,174,02,2, , , , , 
11,2014,07,2,21,36,120,04,1,174,03,2, , , , , 
11,2014,07,2,21,36,120,06,1,176,03,2, , , , , 
11,2014,07,2,21,36,120,06,1,176,04,2, , , , , 
11,2014,07,2,21,36,120,07,1,177,01,2, , , , , 
11,2014,07,2,21,36,120,07,1,177,02,2, , , , , 
11,2014,07,2,21,36,120,07,1,177,03,2, , , , , 
11,2014,07,2,21,36,120,08,1,178,02,2, , , , , 
11,2014,07,2,21,36,120,09,1,179,03,2, , , , , 
11,2014,07,2,21,36,120,10,1,180,01,2, , , , , 
11,2014,07,2,21,39,121,01,1,051,02,2, , , , , 
11,2014,07,2,21,39,121,02,1,052,02,2, , , , , 
11,2014,07,2,21,39,121,03,1,053,01,2, , , , , 
11,2014,07,2,21,39,121,03,1,053,03,2, , , , , 
11,2014,07,2,21,39,121,04,1,054,03,2, , , , , 
11,2014,07,2,21,39,121,05,1,055,03,2, , , , , 
11,2014,07,2,21,39,121,07,1,057,01,2, , , , , 
11,2014,07,2,21,39,121,07,1,057,02,2, , , , , 
11,2014,07,2,21,39,121,07,1,057,03,2, , , , , 
11,2014,07,2,21,39,121,08,1,058,02,2, , , , , 
11,2014,07,2,21,39,121,09,1,059,03,2, , , , , 
11,2014,07,2,21,39,121,09,1,059,05,2, , , , , 
11,2014,07,2,21,39,121,10,1,060,03,2, , , , , 
11,2014,07,2,21,42,122,02,1,082,02,1,1,9, , , 
11,2014,07,2,21,42,122,02,1,082,03,2, , , , , 
11,2014,07,2,21,42,122,02,1,082,04,2, , , , , 
11,2014,07,2,21,42,122,03,1,083,02,1,1,9, , , 
11,2014,07,2,21,42,122,03,1,083,03,2, , , , , 
11,2014,07,2,21,42,122,04,1,084,03,2, , , , , 
11,2014,07,2,21,42,122,04,1,084,04,2, , , , , 
11,2014,07,2,21,42,122,05,1,085,04,2, , , , , 
11,2014,07,2,21,42,122,07,1,087,04,2, , , , , 
11,2014,07,2,21,42,122,08,1,088,08,2, , , , , 
11,2014,07,2,21,42,122,09,1,089,02,2, , , , , 
11,2014,07,2,21,42,122,10,1,090,02,2, , , , , 
11,2014,07,2,21,42,122,10,1,090,03,2, , , , , 
11,2014,07,2,21,45,123,02,1,122,02,2, , , , , 
11,2014,07,2,21,45,123,02,1,122,03,2, , , , , 
11,2014,07,2,21,45,123,02,1,122,04,2, , , , , 
11,2014,07,2,21,45,123,03,1,123,01,2, , , , , 
11,2014,07,2,21,45,123,04,1,124,01,2, , , , , 
11,2014,07,2,21,45,123,04,1,124,02,2, , , , , 
11,2014,07,2,21,45,123,07,1,127,01,2, , , , , 
11,2014,07,2,21,45,123,07,1,127,02,1,1,3,4, , 
11,2014,07,2,21,45,123,08,1,128,01,2, , , , , 
11,2014,07,2,21,45,123,09,1,129,02,2, , , , , 
11,2014,07,2,21,45,123,10,1,130,01,2, , , , , 
11,2014,07,2,21,45,123,10,1,130,02,2, , , , , 
11,2014,07,2,21,57,124,01,1,031,03,2, , , , , 
11,2014,07,2,21,57,124,02,1,032,01,2, , , , , 
11,2014,07,2,21,57,124,03,1,033,02,2, , , , , 
11,2014,07,2,21,57,124,05,1,035,02,2, , , , , 
11,2014,07,2,21,57,124,05,1,035,03,2, , , , , 
11,2014,07,2,21,57,124,06,1,036,02,2, , , , , 
11,2014,07,2,21,57,124,08,1,038,02,2, , , , , 
11,2014,07,2,21,57,124,09,1,039,02,2, , , , , 
11,2014,07,2,21,57,124,10,1,040,02,2, , , , , 
11,2014,07,3,21,15,125,02,1,112,05,2, , , , , 
11,2014,07,3,21,15,125,03,1,113,02,2, , , , , 
11,2014,07,3,21,15,125,04,1,114,01,2, , , , , 
11,2014,07,3,21,15,125,05,1,115,01,2, , , , , 
11,2014,07,3,21,15,125,05,1,115,04,2, , , , , 
11,2014,07,3,21,15,125,06,1,116,02,2, , , , , 
11,2014,07,3,21,15,125,06,1,116,03,1,1,2,4, , 
11,2014,07,3,21,15,125,06,1,116,04,2, , , , , 
11,2014,07,3,21,15,125,07,1,117,02,2, , , , , 
11,2014,07,3,21,15,125,08,1,118,02,2, , , , , 
11,2014,07,3,21,15,125,10,1,120,03,2, , , , , 
11,2014,07,3,21,51,126,01,1,041,01,2, , , , , 
11,2014,07,3,21,51,126,01,1,041,02,2, , , , , 
11,2014,07,3,21,51,126,01,1,041,04,2, , , , , 
11,2014,07,3,21,51,126,02,1,042,01,2, , , , , 
11,2014,07,3,21,51,126,03,1,043,03,2, , , , , 
11,2014,07,3,21,51,126,04,1,044,01,2, , , , , 
11,2014,07,3,21,51,126,04,1,044,02,2, , , , , 
11,2014,07,3,21,51,126,05,1,045,01,2, , , , , 
11,2014,07,3,21,51,126,05,1,045,02,2, , , , , 
11,2014,07,3,21,51,126,05,1,045,05,2, , , , , 
11,2014,07,3,21,51,126,06,1,046,01,2, , , , , 
11,2014,07,3,21,51,126,06,1,046,02,2, , , , , 
11,2014,07,3,21,51,126,07,1,047,01,2, , , , , 
11,2014,07,3,21,51,126,09,1,049,01,2, , , , , 
11,2014,07,2,13,36,072,01,1,021,03,2, , , , , 
11,2014,07,2,13,36,072,02,1,022,01,2, , , , , 
11,2014,07,2,13,36,072,02,1,022,02,2, , , , , 
11,2014,07,2,13,36,072,03,1,023,02,1,1,4, , , 
11,2014,07,2,13,36,072,05,1,025,03,2, , , , , 
11,2014,07,2,13,36,072,07,1,027,04,2, , , , , 
11,2014,07,2,13,36,072,08,1,028,03,1,1,2, , , 
11,2014,07,2,13,36,072,08,1,028,04,2, , , , , 
11,2014,07,2,13,30,071,02,1,042,03,2, , , , , 
11,2014,07,2,13,30,071,03,1,043,01,2, , , , , 
11,2014,07,2,13,30,071,04,1,044,03,2, , , , , 
11,2014,07,2,13,30,071,04,1,044,06,2, , , , , 
11,2014,07,2,13,30,071,05,1,045,01,1,1,4, , , 
11,2014,07,2,13,30,071,07,1,047,01,2, , , , , 
11,2014,07,2,13,30,071,07,1,047,02,2, , , , , 
11,2014,07,2,13,30,071,09,1,049,02,1,1,4, , , 
11,2014,07,2,13,30,071,10,1,050,02,2, , , , , 
11,2014,07,2,13,24,070,01,1,071,02,2, , , , , 
11,2014,07,2,13,24,070,02,1,072,01,2, , , , , 
11,2014,07,2,13,24,070,02,1,072,02,2, , , , , 
11,2014,07,2,13,24,070,02,1,072,03,3, , , , , 
11,2014,07,2,13,24,070,02,1,072,04,2, , , , , 
11,2014,07,2,13,24,070,02,1,072,05,2, , , , , 
11,2014,07,2,13,24,070,03,1,073,01,2, , , , , 
11,2014,07,2,13,24,070,03,1,073,02,2, , , , , 
11,2014,07,2,13,24,070,03,1,073,04,2, , , , , 
11,2014,07,2,13,24,070,04,1,074,02,2, , , , , 
11,2014,07,2,13,24,070,04,1,074,05,2, , , , , 
11,2014,07,2,13,24,070,05,1,075,01,2, , , , , 
11,2014,07,2,13,24,070,07,1,077,01,2, , , , , 
11,2014,07,2,13,24,070,07,1,077,02,2, , , , , 
11,2014,07,2,13,24,070,07,1,077,03,2, , , , , 
11,2014,07,2,13,24,070,09,1,079,04,2, , , , , 
11,2014,07,2,13,24,070,10,1,080,01,2, , , , , 
11,2014,07,2,13,24,070,10,1,080,02,2, , , , , 
11,2014,07,2,13,24,070,10,2,081,01,2, , , , , 
11,2014,07,2,13,24,070,10,2,081,02,2, , , , , 
11,2014,07,2,13,24,070,10,2,081,03,2, , , , , 
11,2014,07,2,13,24,070,10,2,081,06,2, , , , , 
11,2014,07,2,13,21,069,01,1,011,02,2, , , , , 
11,2014,07,2,13,21,069,02,1,012,02,2, , , , , 
11,2014,07,2,13,21,069,02,1,012,05,2, , , , , 
11,2014,07,2,13,21,069,02,1,012,06,2, , , , , 
11,2014,07,2,13,21,069,03,1,013,02,2, , , , , 
11,2014,07,2,13,21,069,03,1,013,06,2, , , , , 
11,2014,07,2,13,21,069,05,1,015,01,2, , , , , 
11,2014,07,2,13,21,069,05,1,015,02,2, , , , , 
11,2014,07,2,13,21,069,07,1,017,03,2, , , , , 
11,2014,07,2,13,21,069,08,1,018,01,2, , , , , 
11,2014,07,2,13,21,069,08,1,018,03,2, , , , , 
11,2014,07,2,13,21,069,09,1,019,01,2, , , , , 
11,2014,07,2,13,21,069,10,1,020,03,2, , , , , 
11,2014,07,2,13,10,067,01,1,001,01,2, , , , , 
11,2014,07,2,13,10,067,02,1,002,02,2, , , , , 
11,2014,07,2,13,10,067,02,1,002,05,2, , , , , 
11,2014,07,2,13,10,067,04,1,004,02,2, , , , , 
11,2014,07,2,13,10,067,05,1,005,03,2, , , , , 
11,2014,07,2,13,10,067,06,1,006,02,2, , , , , 
11,2014,07,2,13,10,067,06,1,006,05,2, , , , , 
