REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q7_PERSON_SERIAL_NO,Q7_MAIN_ECONAMIC_ACTIVITY,Q8_MAIN_ACTIVITY_PLACE,Q9_STATUS_OF_OCCUPATION,Q10_TYPE_OF_OCCUPATION,Q11_PENSION_CONTRIBUTION,Q12_ENTITILED_PAID_LEAVE,Q13_WORK_SECTOR
04,2006,03,3,23,015,04,1,044,01,9211,0211,1,1,1,1,3
04,2006,03,3,23,015,04,1,044,02,9211,0211,1,1,1,1,3
04,2006,03,3,23,015,05,1,045,02,7435,1810,1,1,1,1,3
04,2006,03,3,23,015,05,1,045,04,7436,1810,1,1,1,1,3
04,2006,03,3,23,015,06,1,046,03,9211,0211,1,1,1,1,3
04,2006,03,3,23,015,06,1,046,05,8322,6024,3, , , , 
04,2006,03,3,23,015,06,1,046,06,9322,2520,1,1,1,1,3
04,2006,03,3,23,015,06,1,046,07,7436,1810,1,1,1,1,3
04,2006,03,3,23,015,07,1,047,01,1314,5211,3, , , , 
04,2006,03,3,23,015,08,1,048,03,9211,0211,1,1,1,1,3
04,2006,03,3,23,015,08,1,048,05,9211,0211,1,1,1,1,3
04,2006,03,3,23,015,09,1,049,01,9322,1526,1,1,1,1,3
04,2006,03,3,23,015,09,1,049,02,9211,0211,1,1,1,1,3
04,2006,03,3,23,015,09,1,049,04,9132,5232,1,1,1,2,3
04,2006,03,3,23,015,10,1,050,02,9211,0211,1,1,1,1,3
04,2006,03,3,23,015,10,1,050,03,9211,0211,1,1,1,1,3
04,2006,03,1,31,021,01,1,001,01,8324,4522,1,2,2,2,3
04,2006,03,1,31,021,01,1,001,03,9132,7511,1,1,1,1,1
04,2006,03,1,31,021,01,1,001,05,4115,4522,1,2,2,2,3
04,2006,03,1,31,021,02,1,002,03,4214,7130,3, , , , 
04,2006,03,1,31,021,03,1,003,01,6111,0231,3, , , , 
04,2006,03,1,31,021,04,1,004,01,7141,5242,1,2,4,2,3
04,2006,03,1,31,021,05,1,005,01,6210,0601,1,2,2,2,3
04,2006,03,1,31,021,07,1,007,01,1315,5520,2, , , , 
04,2006,03,1,31,021,07,1,007,04,1222,6519,1,1,1,1,1
04,2006,03,1,31,021,08,1,008,01,7239,2811,3, , , , 
04,2006,03,1,31,021,09,1,009,01,2432,9231,1,1,1,1,1
04,2006,03,1,31,021,09,1,009,02,3433,6021,1,1,1,1,2
04,2006,03,1,31,021,10,1,010,01,1314,5239,3, , , , 
04,2006,03,1,31,021,10,1,010,02,5220,5239,4, , , , 
04,2006,03,2,31,022,01,1,011,01,5152,9309,3, , , , 
04,2006,03,2,31,022,02,1,012,01,8323,6023,1,2,2,2,3
04,2006,03,2,31,022,03,1,013,01,8322,6022,3, , , , 
04,2006,03,2,31,022,04,1,014,01,9132,7522,1,1,1,2,1
04,2006,03,2,31,022,04,1,014,02,7424,2029,3, , , , 
04,2006,03,2,31,022,04,1,014,03,9341,9600,1,4, , , 
04,2006,03,2,31,022,05,1,015,03,7433,1810,1,2,1,2,3
04,2006,03,2,31,022,05,1,015,04,7433,1810,1,2,1,2,3
04,2006,03,2,31,022,06,1,016,02,5220,5220,3, , , , 
04,2006,03,2,31,022,07,1,017,01,8323,1810,1,2,1,2,3
04,2006,03,2,31,022,07,1,017,02,3152,1810,1,2,1,2,3
04,2006,03,2,31,022,08,1,018,01,9132,7522,1,1,1,2,1
04,2006,03,2,31,022,08,1,018,02,9132,7522,1,1,1,2,1
04,2006,03,2,31,022,09,1,019,06,4121,6591,1,1,1,4,3
04,2006,03,2,31,022,10,1,020,02,7424,2029,3, , , , 
04,2006,03,2,31,022,10,1,020,03,7424,2029,3, , , , 
04,2006,03,2,31,022,10,1,020,04,3152,1810,1,3,1,1,3
04,2006,03,2,31,022,10,1,020,05,3152,1810,1,3,1,1,3
04,2006,03,2,31,023,01,1,021,01,6111,0221,3, , , , 
04,2006,03,2,31,023,02,1,022,01,7122,4521,1,4, , , 
04,2006,03,2,31,023,03,1,023,02,6111,0221,3, , , , 
04,2006,03,2,31,023,04,1,024,02,9211,0221,1,4, , , 
04,2006,03,2,31,023,05,1,025,01,3449,7511,1,1,1,1,1
04,2006,03,2,31,023,05,1,025,02,2331,8011,1,1,1,1,1
04,2006,03,2,31,023,06,1,026,02,8322,6024,1,4, , , 
04,2006,03,2,31,023,06,1,026,04,7437,3610,1,2,2,2,3
04,2006,03,2,31,023,07,1,027,01,6111,0221,3, , , , 
04,2006,03,2,31,023,07,1,027,03,7239,2811,1,2,2,2,3
04,2006,03,2,31,023,07,1,027,04,6111,0221,4, , , , 
04,2006,03,2,31,023,08,1,028,01,7122,4521,1,4, , , 
04,2006,03,2,31,023,09,1,029,01,6111,0221,3, , , , 
04,2006,03,2,31,023,10,1,030,02,9211,0211,1,4, , , 
04,2006,03,2,31,023,10,1,030,04,9313,4521,1,4, , , 
04,2006,03,2,31,024,01,1,031,01,7433,1810,3, , , , 
04,2006,03,2,31,024,01,1,031,03,9132,5510,1,1,2,2,3
04,2006,03,2,31,024,01,1,031,04,7244,6420,1,1,2,2,3
04,2006,03,2,31,024,02,1,032,02,9211,0211,1,4, , , 
04,2006,03,2,31,024,03,1,033,03,5122,7522,1,2,2,2,1
04,2006,03,2,31,024,05,1,035,01,1314,5190,3, , , , 
04,2006,03,2,31,024,05,1,035,04,6111,0211,4, , , , 
04,2006,03,2,31,024,06,1,036,01,6111,0211,3, , , , 
04,2006,03,2,31,024,06,1,036,02,9313,4521,1,4, , , 
04,2006,03,2,31,024,07,1,037,01,1314,5125,3, , , , 
04,2006,03,2,31,024,07,1,037,02,1314,5211,3, , , , 
04,2006,03,2,31,024,07,1,037,03,1314,5211,3, , , , 
04,2006,03,2,31,024,08,1,038,01,1314,5211,2, , , , 
04,2006,03,2,31,024,09,1,039,01,9211,0211,1,4, , , 
04,2006,03,2,31,024,09,1,039,02,7122,4521,1,4, , , 
04,2006,03,2,31,024,10,1,040,01,4121,0211,1,1,2,2,3
04,2006,03,2,31,025,01,1,041,01,1314,5211,3, , , , 
04,2006,03,2,31,025,02,1,042,01,1314,5234,2, , , , 
04,2006,03,2,31,025,02,1,042,03,5220,5234,4, , , , 
04,2006,03,2,31,025,03,1,043,01,3439,2695,1,1,1,1,3
04,2006,03,2,31,025,03,1,043,02,2321,8021,1,1,1,3,1
04,2006,03,2,31,025,04,1,045,01,6111,0211,3, , , , 
04,2006,03,2,31,025,04,1,045,02,6111,0211,4, , , , 
04,2006,03,2,31,025,04,1,045,03,6111,0211,4, , , , 
04,2006,03,2,31,025,06,1,046,01,1312,0211,2, , , , 
04,2006,03,2,31,025,06,1,046,03,4115,7512,1,1,1,3,1
04,2006,03,2,31,025,08,1,048,01,6111,0211,3, , , , 
04,2006,03,2,31,025,09,1,049,02,1222,7512,1,1,1,3,1
04,2006,03,2,31,025,09,1,049,03,3449,7514,1,1,1,3,1
04,2006,03,2,31,025,10,1,050,01,6111,0211,3, , , , 
04,2006,03,2,31,025,10,1,050,02,2331,8011,1,1,1,3,1
04,2006,03,2,31,026,02,1,052,03,7433,1810,1,1,1,1,3
04,2006,03,2,31,026,02,1,052,01,6111,0211,3, , , , 
04,2006,03,2,31,026,03,1,053,01,7433,1810,3, , , , 
04,2006,03,2,31,026,06,1,056,02,9211,0211,1,2,2,2,3
04,2006,03,2,31,026,06,1,056,03,9211,0111,1,2,2,2,3
04,2006,03,2,31,026,06,1,056,04,9211,0111,1,2,2,2,3
04,2006,03,2,31,026,06,1,056,05,9211,0111,1,2,2,2,3
04,2006,03,2,31,026,08,1,058,01,4121,6593,1,1,1,1,2
04,2006,03,2,31,026,09,1,059,02,8323,6025,1,1,3,3,3
04,2006,03,2,31,026,10,1,060,01,6111,0190,3, , , , 
04,2006,03,2,31,026,10,1,060,02,6111,0190,3, , , , 
04,2006,03,2,31,026,10,1,060,03,6111,0190,3, , , , 
04,2006,03,2,31,026,10,1,060,04,6111,0190,3, , , , 
04,2006,03,2,31,028,01,1,061,01,7122,4521,1,4, , , 
04,2006,03,2,31,028,01,1,061,02,7424,1723,3, , , , 
04,2006,03,2,31,028,02,1,062,01,7122,4521,1,4, , , 
04,2006,03,2,31,028,02,1,062,02,7424,1723,3, , , , 
04,2006,03,2,31,028,03,1,063,03,7436,1810,1,1,1,1,3
04,2006,03,2,31,028,03,1,063,04,7424,1723,3, , , , 
04,2006,03,2,31,028,04,1,064,01,7122,4521,1,4, , , 
04,2006,03,2,31,028,04,1,064,02,7424,1723,3, , , , 
04,2006,03,2,31,028,04,1,064,03,9132,5520,1,2,2,2,3
04,2006,03,2,31,028,05,1,065,02,7424,1723,3, , , , 
04,2006,03,2,31,028,05,1,065,03,7424,1723,3, , , , 
04,2006,03,2,31,028,05,1,065,04,9313,4521,1,4, , , 
04,2006,03,2,31,028,06,1,066,02,7424,1723,3, , , , 
04,2006,03,2,31,028,07,1,067,01,7412,1543,3, , , , 
04,2006,03,2,31,028,07,1,067,02,7412,1543,4, , , , 
04,2006,03,2,31,028,07,1,067,03,7412,1543,4, , , , 
04,2006,03,2,31,028,08,1,068,01,8323,6024,1,2,2,2,3
04,2006,03,2,31,028,08,1,068,02,7424,1723,3, , , , 
04,2006,03,2,31,028,09,1,069,01,9153,7492,1,1,1,1,3
04,2006,03,2,31,028,10,1,070,01,1314,5211,3, , , , 
04,2006,03,2,31,029,01,1,071,01,4121,1920,1,1,1,1,3
04,2006,03,2,31,029,01,1,071,02,4111,7513,1,1,1,1,2
04,2006,03,2,31,029,04,1,074,01,5220,5239,3, , , , 
04,2006,03,2,31,029,04,1,074,02,4121,8039,1,1,4,2,3
04,2006,03,2,31,029,05,1,075,01,1311,0211,2, , , , 
04,2006,03,2,31,029,05,1,075,03,7241,5260,3, , , , 
04,2006,03,2,31,029,05,1,075,04,7241,5260,3, , , , 
04,2006,03,2,31,029,06,1,076,01,1314,5020,3, , , , 
04,2006,03,2,31,029,07,1,077,01,9152,7511,1,3,4,3,1
04,2006,03,2,31,029,08,1,078,01,3445,7522,1,1,1,1,1
04,2006,03,2,31,029,08,1,078,03,7239,3699,1,1,1,2,3
04,2006,03,2,31,029,09,1,079,01,9312,7513,1,1,1,1,2
04,2006,03,2,31,029,10,1,080,01,9211,0211,1,3,2,2,3
04,2006,03,2,31,030,01,1,081,01,7412,1541,1,2,2,2,3
04,2006,03,2,31,030,01,1,081,03,9312,4522,1,3,2,2,3
04,2006,03,2,31,030,02,1,082,03,8323,6021,1,1,1,1,2
04,2006,03,2,31,030,03,1,083,01,8290,2511,1,1,1,1,3
04,2006,03,2,31,030,04,1,084,01,9313,4510,1,1,1,1,1
04,2006,03,2,31,030,04,1,085,01,9162,7511,1,1,1,1,1
04,2006,03,2,31,030,06,1,086,02,9312,7511,1,1,1,1,1
04,2006,03,2,31,030,06,1,086,03,6111,0111,3, , , , 
04,2006,03,2,31,030,07,1,087,04,6121,0411,3, , , , 
04,2006,03,2,31,030,08,1,088,01,9211,0211,1,4, , , 
04,2006,03,2,31,030,08,1,088,03,7433,1810,1,1,1,1,3
04,2006,03,2,31,030,09,1,089,02,7433,1810,1,1,1,1,3
04,2006,03,2,31,030,09,1,089,03,7433,1810,1,1,1,1,3
04,2006,03,2,31,030,09,1,089,04,7433,1810,1,1,1,1,3
04,2006,03,2,31,030,10,1,090,01,9211,0211,1,4, , , 
04,2006,03,2,31,030,10,1,090,03,7433,1810,1,3,2,2,3
04,2006,03,2,32,017,01,1,001,01,9211,0211,1,4, , , 
04,2006,03,2,32,017,01,1,001,02,9211,0211,1,4, , , 
04,2006,03,2,32,017,02,1,002,01,6111,0211,3, , , , 
04,2006,03,2,32,017,02,1,002,02,6111,0211,4, , , , 
04,2006,03,2,32,017,03,1,003,01,9211,0211,1,1,1,2,3
04,2006,03,2,32,017,03,1,003,02,9211,0211,1,1,1,2,3
04,2006,03,2,32,017,03,1,003,03,9211,0211,1,1,1,2,3
04,2006,03,2,32,017,03,1,003,04,9211,0211,1,1,1,2,3
04,2006,03,2,32,017,04,1,004,01,9211,0211,1,1,1,2,3
04,2006,03,2,32,017,04,1,004,02,9211,0211,1,1,1,2,3
04,2006,03,2,32,017,04,1,004,03,9211,0211,1,1,1,2,3
04,2006,03,2,32,017,04,1,004,04,9211,0211,1,1,1,2,3
04,2006,03,2,32,017,04,1,004,05,9211,0211,1,3,2,2,3
04,2006,03,2,32,017,04,1,004,06,9211,0211,1,3,2,2,3
04,2006,03,2,32,017,05,1,005,01,6111,0211,3, , , , 
04,2006,03,2,32,017,05,1,005,02,6111,0211,4, , , , 
04,2006,03,2,32,017,06,1,006,01,6111,0211,3, , , , 
04,2006,03,2,32,017,06,1,006,02,6111,0211,4, , , , 
04,2006,03,2,32,017,06,1,006,03,6111,0211,4, , , , 
04,2006,03,2,32,017,06,1,006,04,6111,0211,4, , , , 
04,2006,03,2,32,017,07,1,007,01,6111,0211,3, , , , 
04,2006,03,2,32,017,07,1,007,02,6111,0211,4, , , , 
04,2006,03,2,32,017,08,1,008,01,6111,0211,3, , , , 
04,2006,03,2,32,017,08,1,008,02,6111,0211,4, , , , 
04,2006,03,2,32,017,09,1,009,01,6111,0211,3, , , , 
04,2006,03,2,32,017,09,1,009,02,6111,0211,4, , , , 
04,2006,03,2,32,017,09,1,009,03,6111,0211,4, , , , 
04,2006,03,2,32,017,09,1,009,04,6111,0211,4, , , , 
04,2006,03,2,32,017,10,1,010,01,6111,0211,3, , , , 
04,2006,03,2,32,017,10,1,010,02,6111,0211,4, , , , 
04,2006,03,2,32,017,10,1,010,03,1314,5211,3, , , , 
04,2006,03,2,32,017,10,1,010,04,9211,0211,1,4, , , 
04,2006,03,2,32,017,10,1,010,05,6111,0211,4, , , , 
04,2006,03,2,32,017,10,1,010,06,8323,0211,4, , , , 
04,2006,03,2,32,017,10,1,010,07,6111,0211,4, , , , 
04,2006,03,2,32,018,01,1,011,02,9322,1546,1,1,1,1,3
04,2006,03,2,32,018,01,1,011,04,9132,5520,1,2,2,2,3
04,2006,03,2,32,018,02,1,012,01,1314,5211,3, , , , 
04,2006,03,2,32,018,02,1,012,02,2331,8011,1,1,1,1,1
04,2006,03,2,32,018,03,1,013,01,3449,7512,1,1,1,1,1
04,2006,03,2,32,018,04,1,014,02,7122,4521,1,4, , , 
04,2006,03,2,32,018,05,1,015,01,9211,0211,1,4, , , 
04,2006,03,2,32,018,06,1,016,01,9322,1546,1,1,1,1,3
04,2006,03,2,32,018,06,1,016,02,9322,1546,1,1,1,1,3
04,2006,03,2,32,018,07,1,017,01,9313,4521,1,4, , , 
04,2006,03,2,32,018,08,1,018,01,8324,5122,1,1,1,1,2
04,2006,03,2,32,018,08,1,018,02,5210,5122,1,1,1,1,2
04,2006,03,2,32,018,09,1,019,01,5162,7522,1,1,1,1,1
04,2006,03,2,32,018,09,1,019,02,4121,5190,1,1,1,1,2
04,2006,03,2,32,018,10,1,020,02,9322,1546,1,1,1,1,3
04,2006,03,2,32,018,10,1,020,03,7122,4521,1,4, , , 
04,2006,03,2,32,018,10,1,020,04,9313,4521,1,4, , , 
04,2006,03,2,32,019,01,1,021,01,9211,0221,1,4, , , 
04,2006,03,2,32,019,02,1,022,01,9211,0211,1,2,2,2,3
04,2006,03,2,32,019,02,1,022,02,9322,1541,1,1,1,1,3
04,2006,03,2,32,019,03,1,023,01,9211,0212,1,3,1,2,3
04,2006,03,2,32,019,03,1,023,02,9211,0212,1,3,1,2,3
04,2006,03,2,32,019,04,1,024,02,9211,0211,1,3,1,2,3
04,2006,03,2,32,019,04,1,024,04,9211,0221,1,4, , , 
04,2006,03,2,32,019,05,1,025,01,6111,0211,3, , , , 
04,2006,03,2,32,019,05,1,025,02,6111,0211,4, , , , 
04,2006,03,2,32,019,05,1,025,04,4121,7511,1,1,1,1,1
04,2006,03,2,32,019,06,1,026,01,9211,0211,1,3,1,2,3
04,2006,03,2,32,019,07,1,027,01,9211,0221,1,4, , , 
04,2006,03,2,32,019,08,1,028,01,9211,0211,1,4, , , 
04,2006,03,2,32,019,10,1,030,01,9211,0221,1,4, , , 
04,2006,03,2,32,019,10,1,030,04,9211,0221,1,4, , , 
04,2006,03,2,32,020,01,1,031,02,4142,6411,1,1,1,1,1
04,2006,03,2,32,020,01,1,031,03,9341,7513,1,2,1,2,2
04,2006,03,2,32,020,02,1,032,01,8141,2010,1,2,2,2,3
04,2006,03,2,32,020,02,1,032,03,3152,2511,1,1,1,1,3
04,2006,03,2,32,020,03,1,033,01,7433,1810,3, , , , 
04,2006,03,2,32,020,03,1,033,03,9322,2511,1,2,1,1,3
04,2006,03,2,32,020,04,1,034,01,9211,0221,1,4, , , 
04,2006,03,2,32,020,04,1,034,02,9211,0111,1,4, , , 
04,2006,03,2,32,020,04,1,034,03,8324,2422,1,2,2,2,3
04,2006,03,2,32,020,05,1,035,01,7433,1810,1,2,2,2,3
04,2006,03,2,32,020,05,1,035,02,9211,0111,1,4, , , 
04,2006,03,2,32,020,06,1,036,01,9211,0221,1,4, , , 
04,2006,03,2,32,020,06,1,036,03,9132,2511,1,2,2,2,3
04,2006,03,2,32,020,07,1,037,01,9211,0221,1,4, , , 
04,2006,03,2,32,020,08,1,038,01,9211,0221,1,4, , , 
04,2006,03,2,32,020,08,1,038,02,9322,1810,1,2,2,2,3
04,2006,03,2,32,020,09,1,039,01,7122,4521,1,4, , , 
04,2006,03,2,32,020,09,1,039,02,9211,0211,1,4, , , 
04,2006,03,2,32,020,10,1,040,01,7412,1541,3, , , , 
04,2006,03,2,32,021,01,1,041,02,9331,6023,1,3,2,2,3
04,2006,03,2,32,021,02,1,042,01,6111,0111,3, , , , 
04,2006,03,2,32,021,03,1,043,01,9341,9600,1,4, , , 
04,2006,03,2,32,021,04,1,044,01,6121,0411,3, , , , 
04,2006,03,2,32,021,06,1,046,01,2321,8021,1,1,1,1,1
04,2006,03,2,32,021,06,1,046,02,2332,8012,3, , , , 
04,2006,03,2,32,021,07,1,047,02,7124,2022,3, , , , 
04,2006,03,2,32,021,08,1,048,01,9341,9600,1,4, , , 
04,2006,03,2,32,021,08,1,048,02,9211,0212,1,2,1,2,3
04,2006,03,2,32,021,09,1,049,01,3431,6594,1,1,2,2,2
04,2006,03,2,32,021,09,1,049,02,3449,7514,1,1,1,1,2
04,2006,03,2,32,021,10,1,050,03,7122,2695,1,3,2,2,3
04,2006,03,2,32,022,01,1,051,01,9313,4521,1,4, , , 
04,2006,03,2,32,022,01,1,051,02,9211,0213,1,4, , , 
04,2006,03,2,32,022,01,1,051,03,9313,4521,1,4, , , 
04,2006,03,2,32,022,01,1,051,05,9313,4521,1,4, , , 
04,2006,03,2,32,022,02,1,052,02,8322,6022,3, , , , 
04,2006,03,2,32,022,03,1,053,01,0110,7522,1,1,1,1,1
04,2006,03,2,32,022,04,1,054,01,7122,2693,3, , , , 
04,2006,03,2,32,022,04,1,054,02,6111,0161,3, , , , 
04,2006,03,2,32,022,05,1,055,05,5220,5211,1,2,2,2,3
04,2006,03,2,32,022,06,1,056,03,2340,8021,1,1,1,1,1
04,2006,03,2,32,022,06,1,056,05,3151,4521,1,2,2,2,3
04,2006,03,2,32,022,07,1,057,01,5132,8511,1,1,1,1,1
04,2006,03,2,32,022,08,1,058,01,7424,1723,3, , , , 
04,2006,03,2,32,022,08,1,058,02,7424,1723,3, , , , 
04,2006,03,2,32,022,09,1,059,01,1312,1723,2, , , , 
04,2006,03,2,32,022,09,1,059,03,8290,1723,4, , , , 
04,2006,03,2,32,022,10,1,060,01,9132,7511,1,1,1,1,1
04,2006,03,2,32,022,10,1,060,03,5220,5211,1,2,2,2,3
04,2006,03,2,32,023,01,1,061,01,1317,9303,2, , , , 
04,2006,03,2,32,023,03,1,063,01,7124,4543,1,4, , , 
04,2006,03,2,32,023,04,1,064,01,3441,6021,1,1,1,2,2
04,2006,03,2,32,023,04,1,064,02,7433,1810,1,2,2,2,3
04,2006,03,2,32,023,05,1,065,03,2340,8021,1,1,1,1,1
04,2006,03,2,32,023,05,1,065,04,3449,7513,1,1,1,1,2
04,2006,03,2,32,023,06,1,066,02,3431,6519,1,1,1,1,2
04,2006,03,2,32,023,07,1,067,01,7142,5020,1,1,4,2,3
04,2006,03,2,32,023,07,1,067,02,7433,1810,1,2,2,2,3
04,2006,03,2,32,023,08,1,068,01,7122,4521,1,4, , , 
04,2006,03,2,32,023,08,1,068,03,9313,4521,1,4, , , 
04,2006,03,2,32,023,08,1,068,04,9313,4521,1,4, , , 
04,2006,03,2,32,023,09,1,069,01,8322,6022,3, , , , 
04,2006,03,2,32,023,09,1,069,02,2340,8021,1,1,1,1,1
04,2006,03,2,32,023,10,1,070,03,7122,4521,1,4, , , 
04,2006,03,2,32,023,10,1,070,05,7433,1810,1,2,2,2,3
04,2006,03,3,32,024,01,1,071,01,9211,0211,1,1,1,2,3
04,2006,03,3,32,024,01,1,071,02,9211,0211,1,1,1,2,3
04,2006,03,3,32,024,02,1,072,01,9211,0211,1,1,1,2,3
04,2006,03,3,32,024,02,1,072,02,9211,0211,1,1,1,2,3
04,2006,03,3,32,024,02,1,072,03,9211,0211,1,1,1,2,3
04,2006,03,3,32,024,02,1,072,04,9211,0211,1,1,1,2,3
04,2006,03,3,32,024,03,1,073,01,9211,0211,1,1,1,2,3
04,2006,03,3,32,024,03,1,073,02,9211,0211,1,1,1,2,3
04,2006,03,3,32,024,03,1,073,03,9211,0211,1,1,1,2,3
04,2006,03,3,32,024,03,1,073,06,9211,0211,1,1,1,2,3
04,2006,03,3,32,024,04,1,074,01,9211,0211,1,1,1,2,3
04,2006,03,3,32,024,04,1,074,02,9211,0211,1,1,1,2,3
04,2006,03,3,32,024,05,1,075,01,9211,0211,1,1,1,2,3
04,2006,03,3,32,024,05,1,075,02,9211,0211,1,1,1,2,3
04,2006,03,3,32,024,06,1,076,01,9211,0211,1,1,1,2,3
04,2006,03,3,32,024,06,1,076,02,9211,0211,1,1,1,2,3
04,2006,03,3,32,024,06,1,076,03,9211,0211,1,1,1,2,3
04,2006,03,3,32,024,06,1,076,04,9211,0211,1,1,1,2,3
04,2006,03,3,32,024,08,1,078,01,9211,0211,1,1,1,2,3
04,2006,03,3,32,024,08,1,078,02,9211,0211,1,1,1,2,3
04,2006,03,3,32,024,09,1,079,01,9211,0211,1,1,1,2,3
04,2006,03,3,32,024,09,1,079,02,9211,0211,1,1,1,2,3
04,2006,03,3,32,024,09,1,079,03,9211,0211,1,1,1,2,3
04,2006,03,3,32,024,09,1,079,04,9211,0211,1,1,1,2,3
04,2006,03,3,32,024,10,1,080,03,9211,0211,1,1,1,2,3
04,2006,03,2,33,015,01,1,001,01,6111,0111,3, , , , 
04,2006,03,2,33,015,01,1,001,02,6111,0111,4, , , , 
04,2006,03,2,33,015,02,1,002,01,6111,0231,3, , , , 
04,2006,03,2,33,015,02,1,002,02,6111,0231,3, , , , 
04,2006,03,2,33,015,02,1,002,03,6111,0231,3, , , , 
04,2006,03,2,33,015,03,1,003,01,6111,0171,3, , , , 
04,2006,03,2,33,015,03,1,003,02,6111,0171,4, , , , 
04,2006,03,2,33,015,04,1,004,01,6111,0231,3, , , , 
04,2006,03,2,33,015,04,1,004,02,6111,0231,4, , , , 
04,2006,03,2,33,015,04,1,004,03,7122,4521,1,2,3,3,3
04,2006,03,2,33,015,04,1,004,04,7122,4521,1,2,3,3,3
04,2006,03,2,33,015,04,1,004,05,7433,1810,1,2,3,3,3
04,2006,03,2,33,015,04,1,004,06,7433,1810,1,2,3,3,3
04,2006,03,2,33,015,05,1,005,01,6111,0231,3, , , , 
04,2006,03,2,33,015,05,1,005,02,6111,0231,4, , , , 
04,2006,03,2,33,015,06,1,006,01,6111,0111,3, , , , 
04,2006,03,2,33,015,06,1,006,02,6111,0111,3, , , , 
04,2006,03,2,33,015,06,1,006,03,7231,5020,1,2,2,2,3
04,2006,03,2,33,015,06,1,006,04,7231,0111,4, , , , 
04,2006,03,2,33,015,06,2,007,01,6111,0231,3, , , , 
04,2006,03,2,33,015,06,2,007,02,7433,1810,3, , , , 
04,2006,03,2,33,015,07,1,008,01,6111,0111,3, , , , 
04,2006,03,2,33,015,07,1,008,02,6111,0111,4, , , , 
04,2006,03,2,33,015,08,1,009,01,9313,4521,1,2,2,2,3
04,2006,03,2,33,015,08,1,009,02,6111,0171,3, , , , 
04,2006,03,2,33,015,09,1,010,01,3412,6601,1,3,1,1,3
04,2006,03,2,33,015,09,1,010,02,6210,0411,3, , , , 
04,2006,03,2,33,015,10,1,011,01,6111,0171,3, , , , 
04,2006,03,2,33,015,10,1,011,02,6111,0171,3, , , , 
04,2006,03,2,33,016,01,1,012,01,6111,0111,3, , , , 
04,2006,03,2,33,016,01,1,012,02,6111,0111,4, , , , 
04,2006,03,2,33,016,02,1,013,01,6111,0161,3, , , , 
04,2006,03,2,33,016,02,1,013,02,6111,0161,4, , , , 
04,2006,03,2,33,016,03,1,014,02,9211,0233,1,4, , , 
04,2006,03,2,33,016,04,1,015,01,6111,0111,3, , , , 
04,2006,03,2,33,016,05,1,016,01,9211,0111,1,4, , , 
04,2006,03,2,33,016,06,1,017,01,7122,4521,1,4, , , 
04,2006,03,2,33,016,06,1,017,03,7433,1810,1,2,1,1,3
04,2006,03,2,33,016,06,1,017,04,6111,0111,3, , , , 
04,2006,03,2,33,016,07,1,018,01,6111,0161,3, , , , 
04,2006,03,2,33,016,07,1,018,02,6111,0161,4, , , , 
04,2006,03,2,33,016,08,1,019,01,6111,0111,3, , , , 
04,2006,03,2,33,016,09,1,020,02,6111,0111,3, , , , 
04,2006,03,2,33,016,09,1,020,03,9211,0161,1,4, , , 
04,2006,03,2,33,016,10,1,021,01,6111,0231,3, , , , 
04,2006,03,2,33,017,01,1,022,01,6111,0111,3, , , , 
04,2006,03,2,33,017,01,1,022,02,6111,0111,4, , , , 
04,2006,03,2,33,017,01,1,022,04,7122,4521,1,4, , , 
04,2006,03,2,33,017,01,1,022,06,7113,2693,1,4, , , 
04,2006,03,2,33,017,02,1,023,01,6111,0161,3, , , , 
04,2006,03,2,33,017,02,1,023,02,6111,0161,4, , , , 
04,2006,03,2,33,017,03,1,024,01,6153,0601,3, , , , 
04,2006,03,2,33,017,03,1,024,02,6111,0161,4, , , , 
04,2006,03,2,33,017,04,1,025,01,6153,0601,3, , , , 
04,2006,03,2,33,017,04,1,025,03,7113,2693,3, , , , 
04,2006,03,2,33,017,05,1,026,01,6111,0161,3, , , , 
04,2006,03,2,33,017,05,1,026,02,6111,0161,4, , , , 
04,2006,03,2,33,017,05,1,026,03,6111,0161,4, , , , 
04,2006,03,2,33,017,05,1,026,04,6111,0161,4, , , , 
04,2006,03,2,33,017,06,1,027,01,9211,0111,1,4, , , 
04,2006,03,2,33,017,07,1,028,01,6111,0161,3, , , , 
04,2006,03,2,33,017,07,1,028,02,7411,1412,1,3,2,2,3
04,2006,03,2,33,017,08,1,029,01,6153,0601,3, , , , 
04,2006,03,2,33,017,09,1,030,01,9152,2427,1,1,1,1,3
04,2006,03,2,33,017,09,1,030,02,6111,0161,4, , , , 
04,2006,03,2,33,017,10,1,031,01,6111,0161,3, , , , 
04,2006,03,2,33,017,10,1,031,02,6111,0161,4, , , , 
04,2006,03,2,33,017,10,1,031,03,6111,0161,3, , , , 
04,2006,03,2,33,018,01,1,032,01,6111,0111,3, , , , 
04,2006,03,2,33,018,02,1,033,01,6111,0111,3, , , , 
04,2006,03,2,33,018,03,1,034,03,6111,0111,3, , , , 
04,2006,03,2,33,018,04,1,035,01,6111,0111,3, , , , 
04,2006,03,2,33,018,04,1,035,03,6111,0111,4, , , , 
04,2006,03,2,33,018,04,1,035,04,8263,1810,1,2,2,2,3
