REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q47_PERSON_SERIAL_NO,Q47_WHY_NOT_FORMAL_TRAINING,Q48_ENGEGED_WORK,Q49_MAIN_ACTIVITY_PERFORMED,Q50_PREVIOUS_EMPLOYMENT
12,2006,01,1,11,001,02,1,002,01,2,1,1314,3
12,2006,01,1,11,004,08,1,038,06,2,2,    , 
12,2006,01,1,11,007,06,1,066,01,9,1,3429,1
12,2006,01,1,11,007,08,1,068,02, ,1,2139,1
12,2006,01,1,11,007,08,1,068,03, ,1,2139,1
12,2006,01,2,11,010,07,1,099,03, ,2,    , 
12,2006,01,2,11,010,07,1,099,04, ,2,    , 
12,2006,01,2,11,011,03,1,105,01,2,1,7122,1
12,2006,01,2,11,011,03,1,105,05,3,1,3111,1
12,2006,01,2,11,012,02,2,114,01,3,2,    , 
12,2006,01,2,11,013,10,1,133,05,3,2,    , 
12,2006,01,2,11,014,09,1,142,03,2,2,    , 
12,2006,01,2,11,015,10,1,153,03, ,2,    , 
12,2006,01,2,11,016,06,1,161,04, ,2,    , 
12,2006,01,2,11,018,01,1,174,03, ,2,    , 
12,2006,01,1,12,002,04,1,014,02, ,1,3141,1
12,2006,01,1,12,002,08,1,018,03,1,1,5220,1
12,2006,01,2,12,003,02,1,022,03,2,2,    , 
12,2006,01,2,12,004,01,1,031,03, ,2,    , 
12,2006,01,2,12,004,08,1,038,04,4,1,9322,1
12,2006,01,2,12,005,03,1,043,02,2,2,    , 
12,2006,01,2,12,006,05,1,055,02,1,1,3132,1
12,2006,01,2,12,006,06,1,056,04, ,1,7331,3
12,2006,01,2,12,006,09,1,059,03,2,1,7442,1
12,2006,01,2,12,006,09,1,059,06,2,1,7239,1
12,2006,01,2,12,007,08,1,068,04,2,2,    , 
12,2006,01,2,12,007,09,1,069,03, ,2,    , 
12,2006,01,2,12,008,06,1,076,02,2,1,1312,2
12,2006,01,2,12,008,10,1,080,02,2,1,9113,3
12,2006,01,2,12,008,10,1,080,03,2,1,9113,3
12,2006,01,2,12,008,10,1,080,07,1,1,9341,1
12,2006,01,2,12,009,09,1,089,03, ,2,    , 
12,2006,01,2,12,009,09,1,089,05, ,2,    , 
12,2006,01,2,12,010,09,1,100,06,2,1,7435,1
12,2006,01,2,12,011,03,1,104,03,2,2,    , 
12,2006,01,2,12,012,03,1,114,03,2,2,    , 
12,2006,01,2,12,012,03,1,114,04,2,2,    , 
12,2006,01,2,12,013,04,1,125,04,2,1,5220,1
12,2006,01,2,12,014,03,1,135,02,2,1,7433,1
12,2006,01,2,12,014,04,1,136,03,6,2,    , 
12,2006,01,2,12,014,08,1,140,03, ,2,    , 
12,2006,01,2,12,016,04,1,156,04, ,1,5151,3
12,2006,01,1,13,001,09,1,009,03, ,2,    , 
12,2006,01,2,13,002,01,1,011,04,9,2,    , 
12,2006,01,2,13,002,02,1,012,04,9,2,    , 
12,2006,01,2,13,002,03,1,013,01,9,1,7442,1
12,2006,01,2,13,005,01,1,041,04, ,2,    , 
12,2006,01,2,13,006,01,1,051,01,3,2,    , 
12,2006,01,2,13,006,06,1,056,02,3,1,9132,1
12,2006,01,2,13,007,03,1,063,02, ,2,    , 
12,2006,01,2,13,008,09,1,079,03,9,2,    , 
12,2006,01,3,13,010,04,1,094,03,2,2,    , 
12,2006,01,1,21,002,01,1,011,01,2,2,    , 
12,2006,01,1,21,002,02,1,012,06,2,2,    , 
12,2006,01,1,21,002,08,1,018,01,2,1,3443,1
12,2006,01,2,21,004,04,1,034,01,9,2,    , 
12,2006,01,2,21,004,08,1,038,03,9,2,    , 
12,2006,01,2,21,006,03,1,053,04, ,2,    , 
12,2006,01,2,21,006,08,1,058,04, ,2,    , 
12,2006,01,2,21,007,09,1,070,04, ,2,    , 
12,2006,01,2,21,008,01,1,072,04,2,2,    , 
12,2006,01,2,21,008,04,1,075,04, ,2,    , 
12,2006,01,2,21,008,05,1,076,03, ,2,    , 
12,2006,01,2,21,008,09,1,080,02, ,2,    , 
12,2006,01,2,21,009,02,1,083,03,6,2,    , 
12,2006,01,2,21,009,03,1,084,02,2,2,    , 
12,2006,01,2,21,009,04,1,085,03, ,2,    , 
12,2006,01,2,21,009,09,1,090,03, ,1,7433,1
12,2006,01,2,21,010,07,1,098,04,9,1,8322,3
12,2006,01,2,22,002,04,1,014,03,2,2,    , 
12,2006,01,2,22,002,07,1,017,03, ,1,2332,1
12,2006,01,2,22,004,08,1,038,02,1,2,    , 
12,2006,01,1,23,001,09,1,009,03,2,2,    , 
12,2006,01,1,23,001,09,1,009,04,1,2,    , 
12,2006,01,3,23,003,07,1,027,04,3,2,    , 
12,2006,01,3,23,003,09,1,029,03,3,2,    , 
12,2006,01,3,23,004,06,1,036,03,4,2,    , 
12,2006,01,3,23,004,07,1,037,03,4,2,    , 
12,2006,01,1,31,001,10,1,010,02,1,2,    , 
12,2006,01,2,31,002,04,2,015,03,3,2,    , 
12,2006,01,2,31,002,04,2,015,04,3,2,    , 
12,2006,01,2,31,002,04,3,016,02,2,1,9211,1
12,2006,01,2,31,002,05,1,017,04, ,2,    , 
12,2006,01,2,31,002,07,1,019,02,1,2,    , 
12,2006,01,2,31,002,08,1,020,02,1,2,    , 
12,2006,01,2,31,004,08,1,040,04, ,2,    , 
12,2006,01,2,31,006,06,1,058,05,6,2,    , 
12,2006,01,2,31,008,05,1,077,03,1,2,    , 
12,2006,01,2,31,008,06,1,078,01,2,1,8322,3
12,2006,01,2,31,009,04,1,086,03,3,2,    , 
12,2006,01,2,31,010,10,1,102,02, ,1,7433,1
12,2006,01,2,32,004,01,1,031,01,2,2,    , 
12,2006,01,2,32,004,10,1,041,03,6,2,    , 
12,2006,01,2,32,004,10,1,041,04,9,2,    , 
12,2006,01,2,32,005,06,1,047,04,9,1,9311,1
12,2006,01,2,32,005,09,1,050,05,2,2,    , 
12,2006,01,2,32,006,02,1,053,03,1,2,    , 
12,2006,01,2,32,007,01,1,062,02, ,1,4131,1
12,2006,01,2,32,007,01,1,062,03, ,2,    , 
12,2006,01,2,32,007,02,1,063,03,2,2,    , 
12,2006,01,2,32,007,07,1,068,02, ,2,    , 
12,2006,01,2,32,007,08,1,069,03,2,2,    , 
12,2006,01,2,32,007,09,1,070,03,2,1,7433,1
12,2006,01,2,32,007,09,1,070,04, ,2,    , 
12,2006,01,2,32,007,10,1,071,02,2,1,7432,1
12,2006,01,2,32,008,01,1,072,04,2,2,    , 
12,2006,01,1,33,001,05,1,005,03, ,1,2321,1
12,2006,01,2,33,002,03,1,014,05,4,2,    , 
12,2006,01,2,33,002,03,1,014,06,4,2,    , 
12,2006,01,2,33,002,07,1,018,05,3,1,7433,1
12,2006,01,2,33,002,10,1,021,04,3,2,    , 
12,2006,01,2,33,003,04,1,025,01,4,1,9211,1
12,2006,01,2,33,003,04,1,025,03,3,2,    , 
12,2006,01,2,33,003,04,1,025,05, ,1,9211,1
12,2006,01,2,33,003,07,1,028,03,4,2,    , 
12,2006,01,2,33,003,07,1,028,04,2,1,9211,1
12,2006,01,2,33,003,07,1,028,05,3,2,    , 
12,2006,01,2,33,005,03,1,044,02,3,1,7331,1
12,2006,01,2,33,005,05,1,046,02, ,1,7433,1
12,2006,01,2,33,005,09,1,050,02, ,2,    , 
12,2006,01,2,33,007,10,1,071,03,1,2,    , 
12,2006,01,1,61,001,03,1,003,02, ,1,8263,1
12,2006,01,1,61,001,05,1,005,04, ,2,    , 
12,2006,01,1,61,001,08,1,008,03,2,2,    , 
12,2006,01,2,61,006,01,1,051,02,2,1,9341,4
12,2006,01,2,61,006,02,1,052,02,3,1,5133,1
12,2006,01,2,61,006,07,1,057,02,2,2,    , 
12,2006,01,2,61,007,04,1,064,03, ,2,    , 
12,2006,01,2,61,007,06,1,066,04, ,1,7435,1
12,2006,01,2,61,007,07,1,067,03,3,1,8324,1
12,2006,01,2,61,007,10,1,070,03,6,2,    , 
12,2006,01,2,61,009,10,1,090,03,9,2,    , 
12,2006,01,2,61,011,04,1,105,02,4,2,    , 
12,2006,01,2,61,012,04,1,115,06,9,2,    , 
12,2006,01,2,61,012,04,1,115,08,9,2,    , 
12,2006,01,2,61,012,10,1,121,04,1,1,7141,1
12,2006,01,1,62,001,05,1,005,04,2,2,    , 
12,2006,01,2,62,002,03,1,013,03,4,2,    , 
12,2006,01,2,62,002,04,1,014,03,4,2,    , 
12,2006,01,2,62,002,04,1,014,04,1,2,    , 
12,2006,01,2,62,002,04,1,014,05,1,2,    , 
12,2006,01,2,62,002,07,1,017,02,9,2,    , 
12,2006,01,2,62,002,08,1,018,03,1,2,    , 
12,2006,01,2,62,002,08,1,018,04,4,2,    , 
12,2006,01,2,62,003,04,1,024,03,1,2,    , 
12,2006,01,2,62,004,07,1,037,02,1,2,    , 
12,2006,01,2,62,004,08,1,038,01,9,1,9131,1
12,2006,01,2,62,004,09,1,039,02,4,1,9211,2
12,2006,01,2,62,005,01,1,041,01,1,2,    , 
12,2006,01,2,62,008,08,1,068,04, ,2,    , 
12,2006,01,2,71,004,01,1,032,02,9,2,    , 
12,2006,01,2,72,001,05,1,005,02, ,1,9131,1
12,2006,01,2,72,002,04,1,014,04,9,1,9211,1
12,2006,01,2,72,002,04,1,014,05,9,1,9211,1
12,2006,01,2,72,002,04,1,014,06,9,1,9211,1
12,2006,01,2,72,002,07,1,017,04,2,2,    , 
12,2006,01,2,72,002,08,1,018,01,9,1,9211,1
12,2006,01,2,72,002,10,1,020,01,2,1,9211,1
12,2006,01,2,72,004,01,1,031,03,4,2,    , 
12,2006,01,2,81,001,09,1,009,03,3,1,6111,4
12,2006,01,2,81,001,09,1,009,04,3,1,6111,4
12,2006,01,2,81,002,01,1,011,03,3,2,    , 
12,2006,01,2,81,002,04,1,014,04, ,1,4121,1
12,2006,01,2,81,002,05,1,015,03,3,2,    , 
12,2006,01,2,81,002,06,1,016,03,3,2,    , 
12,2006,01,2,81,002,06,1,016,04,3,2,    , 
12,2006,01,2,81,002,06,1,016,05,3,2,    , 
12,2006,01,2,81,002,08,1,018,04,1,2,    , 
12,2006,01,2,81,002,10,1,020,03,3,2,    , 
12,2006,01,3,81,006,03,1,053,04,3,2,    , 
12,2006,01,2,82,001,09,1,009,03, ,1,7433,1
12,2006,01,2,82,001,10,1,010,02,4,2,    , 
12,2006,01,2,91,001,09,1,009,04,1,1,7436,1
12,2006,01,2,91,004,05,1,035,03,1,2,    , 
12,2006,01,2,91,006,07,1,057,02,4,2,    , 
12,2006,01,2,91,006,09,1,059,03,2,2,    , 
12,2006,01,2,91,007,10,1,070,03,3,2,    , 
12,2006,01,2,91,008,06,1,076,03,1,2,    , 
12,2006,01,2,91,008,06,1,076,04,3,2,    , 
12,2006,01,3,91,009,01,1,081,03,2,2,    , 
12,2006,01,2,92,002,02,1,012,03, ,2,    , 
12,2006,01,2,92,002,02,1,012,04, ,2,    , 
12,2006,01,2,92,002,06,1,016,03,2,2,    , 
12,2006,01,2,92,003,02,1,022,03, ,2,    , 
12,2006,01,2,92,003,07,1,027,03,2,2,    , 
12,2006,01,2,92,003,07,1,027,04,9,2,    , 
12,2006,01,2,92,005,05,1,045,03,9,2,    , 
12,2006,01,2,92,007,03,1,063,02, ,2,    , 
12,2006,01,3,92,008,03,1,073,02,3,2,    , 
12,2006,02,1,11,019,05,1,007,04,2,1,3419,1
12,2006,02,1,11,020,03,1,015,04,3,2,    , 
12,2006,02,1,11,020,10,1,022,03,3,2,    , 
12,2006,02,1,11,021,07,1,029,03,2,2,    , 
12,2006,02,1,11,022,02,1,034,05,2,2,    , 
12,2006,02,1,11,024,01,1,053,02,9,1,5122,1
12,2006,02,1,11,026,06,1,078,03,3,1,9132,1
12,2006,02,1,11,026,10,1,082,06,1,2,    , 
12,2006,02,2,11,029,04,1,107,03,1,2,    , 
12,2006,02,2,11,029,09,1,112,02,9,1,4115,1
12,2006,02,2,11,032,10,1,143,03, ,1,4115,1
12,2006,02,2,11,032,10,1,143,04,3,1,7424,1
12,2006,02,2,11,032,10,1,143,05,3,2,    , 
12,2006,02,2,11,033,02,1,145,01,2,1,1317,2
12,2006,02,2,11,033,05,1,148,03, ,2,    , 
12,2006,02,2,11,033,06,1,149,04,2,1,5210,1
12,2006,02,2,11,035,02,1,165,03, ,2,    , 
12,2006,02,2,12,019,02,1,023,03, ,2,    , 
12,2006,02,2,12,019,05,1,026,04,9,1,5220,1
12,2006,02,2,12,020,01,1,032,03, ,2,    , 
12,2006,02,2,12,023,03,1,064,03,3,2,    , 
12,2006,02,2,12,023,10,1,071,03, ,2,    , 
12,2006,02,2,12,026,08,1,099,03, ,2,    , 
12,2006,02,2,12,027,05,1,106,02,4,1,4121,1
12,2006,02,2,12,027,07,1,108,03,6,2,    , 
12,2006,02,2,12,028,01,1,112,02,9,1,9162,1
12,2006,02,2,12,028,04,1,115,02,1,2,    , 
12,2006,02,2,12,028,05,1,116,02,1,2,    , 
12,2006,02,2,12,029,10,1,132,02, ,2,    , 
12,2006,02,2,12,030,01,1,133,03,1,2,    , 
12,2006,02,2,12,032,07,1,159,03, ,2,    , 
12,2006,02,1,13,011,09,1,009,03,3,2,    , 
12,2006,02,2,13,012,01,1,011,03,1,2,    , 
12,2006,02,2,13,012,03,1,013,01,2,1,9153,1
12,2006,02,2,13,014,03,1,033,05,9,2,    , 
12,2006,02,2,13,014,04,1,034,02, ,2,    , 
12,2006,02,2,13,015,05,1,045,03,2,2,    , 
12,2006,02,2,13,016,01,1,051,02, ,1,7433,1
12,2006,02,2,13,020,09,1,099,06, ,2,    , 
12,2006,02,1,21,013,03,1,003,02,9,1,5220,1
12,2006,02,1,21,013,04,1,004,02,1,1,6151,1
12,2006,02,1,21,013,04,1,004,03,1,1,5123,1
12,2006,02,2,21,015,01,1,022,02,9,2,    , 
12,2006,02,2,21,015,04,1,025,04,2,2,    , 
12,2006,02,2,21,015,04,1,025,05, ,2,    , 
12,2006,02,2,21,015,06,1,027,03,9,2,    , 
12,2006,02,2,21,015,07,1,028,06,9,2,    , 
12,2006,02,2,21,015,09,1,031,01,9,2,    , 
12,2006,02,2,21,015,10,1,032,02,9,2,    , 
12,2006,02,2,21,017,08,1,050,03, ,1,7241,1
12,2006,02,2,21,018,02,1,054,02, ,2,    , 
12,2006,02,2,21,018,03,1,055,02,1,1,8263,1
12,2006,02,2,21,018,06,1,058,04, ,1,7241,1
12,2006,02,2,21,018,08,1,060,04,2,1,9341,1
12,2006,02,2,21,018,09,1,061,03,2,1,8322,1
12,2006,02,2,21,018,09,1,061,04,1,2,    , 
12,2006,02,2,21,019,03,1,065,05, ,2,    , 
12,2006,02,2,21,020,02,1,074,02,3,1,9120,1
12,2006,02,2,21,022,02,2,095,02,2,2,    , 
12,2006,02,2,21,022,06,1,099,02,2,2,    , 
12,2006,02,3,21,023,07,1,110,02,2,2,    , 
12,2006,02,2,22,009,09,1,029,03, ,2,    , 
12,2006,02,2,22,010,10,1,040,03,1,2,    , 
12,2006,02,2,22,011,09,1,049,02, ,2,    , 
12,2006,02,2,22,011,09,1,049,03, ,2,    , 
12,2006,02,3,23,008,08,1,028,04,3,2,    , 
12,2006,02,3,23,009,06,1,036,03,4,2,    , 
12,2006,02,3,23,009,06,1,036,04,4,2,    , 
12,2006,02,1,31,011,04,1,004,04,1,2,    , 
12,2006,02,1,31,011,04,1,004,05,1,2,    , 
12,2006,02,1,31,011,05,1,005,03,1,2,    , 
12,2006,02,1,31,011,05,1,005,04,1,2,    , 
12,2006,02,1,31,011,06,1,006,02,1,2,    , 
12,2006,02,1,31,011,06,1,006,03,1,2,    , 
12,2006,02,2,31,012,04,1,014,02, ,2,    , 
12,2006,02,2,31,012,06,1,016,03,9,2,    , 
12,2006,02,2,31,012,09,1,019,03, ,2,    , 
12,2006,02,2,31,014,02,1,032,03,2,2,    , 
12,2006,02,2,31,014,02,1,032,04,2,2,    , 
12,2006,02,2,31,016,07,1,057,05,6,2,    , 
12,2006,02,2,31,017,02,1,062,06,3,2,    , 
12,2006,02,2,31,017,09,1,069,05,2,2,    , 
12,2006,02,2,31,020,08,1,098,02,2,1,7424,3
12,2006,02,1,32,009,03,1,003,05,2,1,5169,1
12,2006,02,1,32,009,08,1,008,03, ,2,    , 
12,2006,02,1,32,009,08,1,008,04,9,2,    , 
12,2006,02,1,32,009,09,1,009,04,9,2,    , 
12,2006,02,1,32,009,10,1,010,04,2,2,    , 
12,2006,02,1,32,009,10,1,010,05,2,2,    , 
12,2006,02,2,32,013,08,1,048,04,2,2,    , 
12,2006,02,2,32,014,06,1,056,03,6,2,    , 
12,2006,02,2,32,015,03,1,063,04,2,2,    , 
12,2006,02,2,32,015,06,1,066,04,1,2,    , 
12,2006,02,2,32,015,07,1,067,04,1,2,    , 
12,2006,02,2,33,009,01,1,011,02,1,1,2332,1
12,2006,02,2,33,009,03,1,013,04, ,2,    , 
12,2006,02,2,33,009,05,1,015,03,2,2,    , 
12,2006,02,2,33,009,05,1,015,04,4,2,    , 
12,2006,02,2,33,011,04,1,034,03,4,1,8263,1
12,2006,02,2,33,012,08,1,048,03,4,2,    , 
12,2006,02,2,33,012,08,1,048,04,4,2,    , 
12,2006,02,2,33,012,10,1,050,02,1,1,3152,1
12,2006,02,2,33,014,02,1,062,02, ,1,7113,4
12,2006,02,2,61,015,08,1,008,02,1,1,5220,1
12,2006,02,2,61,016,07,1,017,03,1,2,    , 
12,2006,02,2,61,017,10,1,030,04,2,1,6111,3
12,2006,02,2,61,019,08,1,048,03, ,2,    , 
12,2006,02,2,61,019,09,1,049,04,3,1,9341,1
12,2006,02,2,61,020,05,1,055,01,9,1,9132,1
12,2006,02,2,61,020,07,1,057,01,2,2,    , 
12,2006,02,2,61,020,07,1,057,03, ,2,    , 
12,2006,02,2,61,022,03,1,073,04,2,2,    , 
12,2006,02,2,61,022,09,1,079,03,2,2,    , 
12,2006,02,2,61,028,03,1,133,01,1,1,8284,1
12,2006,02,2,62,011,04,1,024,03,2,2,    , 
12,2006,02,2,62,012,03,1,033,03,3,2,    , 
12,2006,02,2,62,012,06,1,036,04,6,2,    , 
12,2006,02,2,62,014,08,1,058,03, ,1,1315,3
12,2006,02,2,62,015,02,1,062,03,2,1,9331,1
12,2006,02,2,62,015,03,1,063,02, ,1,2340,3
12,2006,02,2,71,009,03,1,003,03,3,1,6111,4
12,2006,02,2,71,010,08,1,018,02,9,1,5220,4
12,2006,02,2,71,010,09,1,019,02, ,2,    , 
12,2006,02,2,71,010,10,1,020,02, ,2,    , 
12,2006,02,2,71,012,01,1,032,02,4,2,    , 
12,2006,02,2,71,012,10,1,041,02, ,1,2231,1
12,2006,02,2,72,005,05,1,005,07, ,2,    , 
12,2006,02,2,72,006,04,1,014,04, ,1,7433,1
12,2006,02,2,72,006,09,1,019,04,2,2,    , 
12,2006,02,2,72,008,01,1,031,03,2,1,3419,1
12,2006,02,2,72,008,02,1,032,02, ,1,4121,1
12,2006,02,2,72,008,08,1,038,01,2,1,9211,1
12,2006,02,2,72,008,10,1,040,04,3,1,7433,1
12,2006,02,2,81,009,03,1,013,06, ,2,    , 
12,2006,02,2,81,010,01,1,021,04,4,2,    , 
12,2006,02,2,81,010,07,1,027,01,2,1,9211,1
12,2006,02,2,81,010,07,1,027,02,2,1,9211,1
12,2006,02,2,81,010,07,1,027,03,2,1,9211,1
12,2006,02,2,81,010,07,1,027,04,2,1,9211,1
12,2006,02,2,81,011,01,1,031,03,3,2,    , 
12,2006,02,2,81,011,01,1,031,04,3,2,    , 
12,2006,02,2,81,011,04,1,034,03,3,2,    , 
12,2006,02,2,81,011,04,1,034,04,3,2,    , 
12,2006,02,2,81,011,10,1,040,03,3,2,    , 
12,2006,02,2,81,011,10,1,040,04,3,2,    , 
12,2006,02,2,81,012,01,1,041,04, ,2,    , 
12,2006,02,3,81,014,09,1,072,05, ,2,    , 
12,2006,02,2,82,005,04,1,004,02,4,1,7433,1
12,2006,02,2,82,005,06,1,006,02,4,1,7433,1
12,2006,02,2,82,006,01,1,011,03,6,2,    , 
12,2006,02,2,82,006,01,1,011,04,6,2,    , 
12,2006,02,2,82,006,01,1,011,05,6,2,    , 
12,2006,02,2,82,006,02,1,012,03, ,2,    , 
12,2006,02,2,82,006,03,1,013,02,1,2,    , 
12,2006,02,1,91,010,05,1,005,03,3,2,    , 
12,2006,02,2,91,011,07,1,017,01,3,1,7211,1
12,2006,02,2,91,013,07,1,037,04, ,2,    , 
12,2006,02,2,91,013,07,1,037,05,2,2,    , 
12,2006,02,2,91,015,05,1,055,03,4,2,    , 
12,2006,02,2,91,015,08,1,058,04,9,1,5141,3
12,2006,02,3,91,019,02,1,092,03,4,2,    , 
12,2006,02,3,91,019,05,1,095,05, ,2,    , 
12,2006,02,3,91,019,08,1,098,03,4,2,    , 
12,2006,02,1,92,009,01,1,001,03, ,2,    , 
12,2006,02,1,92,009,09,1,009,03, ,2,    , 
12,2006,02,2,92,011,04,1,024,03, ,2,    , 
12,2006,02,2,92,015,01,1,061,04, ,1,2321,1
12,2006,02,2,92,015,06,1,066,06,3,2,    , 
12,2006,02,2,92,015,07,1,067,03,3,2,    , 
12,2006,02,2,92,016,03,1,073,03,9,2,    , 
12,2006,02,2,92,016,10,1,080,04,1,2,    , 
12,2006,03,1,11,044,03,1,078,01, ,1,1319,1
12,2006,03,1,11,046,03,1,098,01,9,2,    , 
12,2006,03,1,11,046,06,1,101,03,9,2,    , 
12,2006,03,2,11,047,06,1,113,03, ,1,4121,1
12,2006,03,2,11,048,04,1,121,01,2,2,    , 
12,2006,03,2,11,048,08,1,125,03,2,2,    , 
12,2006,03,2,11,048,10,1,127,02,2,2,    , 
12,2006,03,2,11,049,10,1,137,05,6,2,    , 
12,2006,03,2,11,050,04,1,141,01,4,1,7433,2
12,2006,03,2,11,052,06,1,163,01,3,1,5230,3
12,2006,03,2,11,052,08,1,165,02,2,1,1224,1
12,2006,03,2,11,052,10,1,167,01, ,1,4113,1
12,2006,03,1,12,033,07,1,007,03,2,1,7435,1
12,2006,03,2,12,035,06,1,026,03, ,2,    , 
12,2006,03,2,12,036,06,1,036,04,2,1,5121,1
12,2006,03,2,12,036,06,1,036,06,3,1,7433,1
12,2006,03,2,12,037,04,1,044,03,9,1,7433,1
12,2006,03,2,12,037,06,1,046,04,2,2,    , 
12,2006,03,2,12,039,05,1,065,02,9,2,    , 
12,2006,03,2,12,039,09,1,069,03,9,2,    , 
12,2006,03,2,12,040,06,1,076,03, ,1,9322,1
12,2006,03,2,12,041,01,1,081,01, ,1,8340,1
12,2006,03,2,12,043,08,1,108,02,2,1,4112,1
12,2006,03,2,12,044,02,1,112,01,2,1,9113,3
12,2006,03,2,12,045,07,1,127,05,2,2,    , 
12,2006,03,2,12,047,08,1,149,03,2,1,5220,1
12,2006,03,2,13,021,06,1,006,04,9,2,    , 
12,2006,03,2,13,026,02,1,053,03,3,1,7433,1
12,2006,03,2,13,026,02,1,053,08,2,2,    , 
12,2006,03,1,21,024,04,1,004,03, ,1,2149,1
12,2006,03,1,21,024,10,1,010,02, ,1,5121,1
12,2006,03,2,21,029,09,1,059,03,1,2,    , 
12,2006,03,2,21,029,10,1,060,01,1,1,4121,1
12,2006,03,2,21,030,03,1,063,04, ,2,    , 
12,2006,03,2,21,030,03,1,063,05, ,2,    , 
12,2006,03,2,21,031,07,1,077,05,1,2,    , 
12,2006,03,2,21,031,08,1,078,03, ,1,7241,3
12,2006,03,2,21,031,08,1,078,04, ,1,7241,3
12,2006,03,2,21,031,08,1,078,05, ,2,    , 
12,2006,03,2,21,031,08,1,078,06, ,1,7243,2
12,2006,03,2,21,032,03,1,083,03,3,2,    , 
12,2006,03,2,21,032,08,1,088,04,3,1,7412,1
12,2006,03,2,21,033,01,1,091,04,2,1,5220,4
12,2006,03,2,21,033,05,1,095,03, ,2,    , 
12,2006,03,2,21,033,08,1,098,04, ,2,    , 
12,2006,03,2,21,033,08,1,098,05, ,2,    , 
12,2006,03,2,21,034,01,1,101,04,3,2,    , 
12,2006,03,2,21,034,08,1,108,03,3,2,    , 
12,2006,03,2,22,014,02,1,023,03,3,2,    , 
12,2006,03,2,22,014,08,1,029,01,9,1,4121,1
12,2006,03,2,22,016,04,1,045,05,2,1,7433,1
12,2006,03,2,23,011,04,1,004,02,1,2,    , 
12,2006,03,2,23,011,08,1,008,02,9,2,    , 
12,2006,03,3,23,013,01,1,021,03,2,2,    , 
12,2006,03,3,23,014,10,1,040,03,4,2,    , 
12,2006,03,1,31,021,06,1,006,03,6,2,    , 
12,2006,03,1,31,021,08,1,008,02,2,1,1314,3
12,2006,03,2,31,022,02,1,012,03,3,2,    , 
12,2006,03,2,31,022,03,1,013,05,9,2,    , 
12,2006,03,2,31,023,06,1,026,03,2,2,    , 
12,2006,03,2,31,024,01,1,031,02,3,1,9132,1
12,2006,03,2,31,026,02,1,052,02,1,2,    , 
12,2006,03,2,31,026,08,1,058,03,2,2,    , 
12,2006,03,2,31,026,08,1,058,04,2,2,    , 
12,2006,03,2,31,026,08,1,058,05,2,2,    , 
12,2006,03,2,31,029,04,1,074,03, ,2,    , 
12,2006,03,2,31,030,04,1,084,03,2,2,    , 
12,2006,03,2,31,030,04,1,084,04,2,2,    , 
12,2006,03,2,31,030,04,1,084,05,2,2,    , 
12,2006,03,2,31,030,06,1,086,04,2,2,    , 
12,2006,03,2,31,030,06,1,086,05,2,2,    , 
12,2006,03,2,32,018,02,1,012,04,1,2,    , 
12,2006,03,2,32,018,02,1,012,05,4,2,    , 
12,2006,03,2,32,019,05,1,025,03,2,2,    , 
12,2006,03,2,32,019,09,1,029,01,2,2,    , 
12,2006,03,2,32,020,06,1,036,04,2,2,    , 
12,2006,03,2,32,021,06,1,046,03,6,2,    , 
12,2006,03,2,32,022,05,1,055,03,3,2,    , 
12,2006,03,2,32,022,05,1,055,04,3,2,    , 
12,2006,03,2,32,023,10,1,070,06,1,2,    , 
12,2006,03,2,33,016,08,1,019,03,4,2,    , 
12,2006,03,2,33,018,01,1,032,02, ,2,    , 
12,2006,03,2,33,018,04,1,035,05,2,2,    , 
12,2006,03,2,33,018,08,1,039,03, ,2,    , 
12,2006,03,2,33,018,10,1,041,02, ,2,    , 
12,2006,03,2,33,018,10,1,041,03,9,2,    , 
12,2006,03,2,33,019,01,1,042,04,4,2,    , 
12,2006,03,2,33,019,07,1,048,04,4,2,    , 
12,2006,03,2,33,021,03,1,064,02,2,2,    , 
12,2006,03,2,61,031,06,1,026,04,1,1,9312,1
12,2006,03,2,61,031,06,1,026,05, ,2,    , 
12,2006,03,2,61,034,09,1,059,04,2,2,    , 
12,2006,03,2,61,034,10,1,060,01,9,2,    , 
12,2006,03,2,61,035,03,1,063,02, ,2,    , 
12,2006,03,2,61,035,07,1,067,02,3,1,8263,1
12,2006,03,2,61,035,10,1,070,04,2,2,    , 
12,2006,03,2,61,036,01,1,071,02,9,1,3122,1
12,2006,03,2,61,037,05,1,085,03,9,2,    , 
12,2006,03,2,61,038,07,1,097,03,6,1,6122,1
12,2006,03,2,61,039,03,1,103,02,9,1,4115,1
12,2006,03,2,61,039,07,1,107,02,2,1,5133,1
12,2006,03,2,61,039,08,1,108,05,2,1,7433,1
12,2006,03,2,61,040,01,1,111,01,2,2,    , 
12,2006,03,2,61,041,10,1,130,03,2,2,    , 
12,2006,03,2,62,019,03,1,023,03, ,2,    , 
12,2006,03,1,71,016,03,1,003,03, ,2,    , 
12,2006,03,2,71,017,03,1,013,03,1,2,    , 
12,2006,03,2,71,018,04,1,024,03,9,2,    , 
12,2006,03,2,71,018,07,1,027,03,2,2,    , 
12,2006,03,2,71,019,05,1,035,04,1,2,    , 
