REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q7_PERSON_SERIAL_NO,Q7_MAIN_ECONAMIC_ACTIVITY,Q8_MAIN_ACTIVITY_PLACE,Q9_STATUS_OF_OCCUPATION,Q10_TYPE_OF_OCCUPATION,Q11_PENSION_CONTRIBUTION,Q12_ENTITILED_PAID_LEAVE,Q13_WORK_SECTOR
 4,2011,01,2,52,003,03,1,023,02,6111,0111,3, , , , 
 4,2011,01,2,52,003,04,1,024,01,6111,0111,3, , , , 
 4,2011,01,2,52,003,04,1,024,02,4115,7511,1,1,1,1,1
 4,2011,01,2,52,003,05,1,025,01,1314,5211,3, , , , 
 4,2011,01,2,52,003,07,1,027,02,6111,0111,3, , , , 
 4,2011,01,2,52,003,08,1,028,01,6111,0111,3, , , , 
 4,2011,01,2,52,003,08,1,028,02,6111,0111,3, , , , 
 4,2011,01,2,52,003,08,1,028,07,6111,0111,3, , , , 
 4,2011,01,2,52,003,10,1,030,01,6111,0111,3, , , , 
 4,2011,01,2,52,003,10,1,030,02,6111,0111,3, , , , 
 4,2011,01,2,52,004,01,1,031,01,6111,0111,3, , , , 
 4,2011,01,2,52,004,01,1,031,03,6111,0111,3, , , , 
 4,2011,01,2,52,004,02,1,032,03,9211,9600,1,4, , , 
 4,2011,01,2,52,004,03,1,033,01,8273,1531,1,1,2,2,3
 4,2011,01,2,52,004,06,1,036,02,6111,0111,3, , , , 
 4,2011,01,2,52,004,07,1,037,01,9341,1531,1,1,2,2,3
 4,2011,01,2,52,004,08,1,038,01,6121,0411,3, , , , 
 4,2011,01,2,52,004,10,1,040,01,7241,4527,3, , , , 
 4,2011,01,2,52,005,03,1,043,01,9211,0111,1,4, , , 
 4,2011,01,2,52,005,03,1,043,03,7122,4521,1,4, , , 
 4,2011,01,2,52,005,04,1,044,01,8322,6022,1,4, , , 
 4,2011,01,2,52,005,05,1,045,01,9211,0111,1,4, , , 
 4,2011,01,2,52,005,05,1,045,03,9211,0111,1,3,2,2,3
 4,2011,01,2,52,005,07,1,047,01,9211,0111,1,4, , , 
 4,2011,01,2,52,005,09,1,049,02,9211,0111,1,4, , , 
 4,2011,01,2,52,005,10,1,050,01,9211,0111,1,4, , , 
 4,2011,01,2,52,005,10,1,050,05,7122,4521,1,4, , , 
 4,2011,01,2,52,006,01,1,051,01,9211,0111,1,2,3,2,3
 4,2011,01,2,52,006,02,1,052,01,9213,0601,1,2,3,2,3
 4,2011,01,2,52,006,04,1,054,01,9211,0111,1,2,2,3,3
 4,2011,01,2,52,006,05,1,055,01,9211,0111,1,2,3,2,3
 4,2011,01,2,52,006,06,1,056,01,9213,0601,1,2,2,3,3
 4,2011,01,2,52,006,07,1,057,02,9211,0111,1,2,3,3,3
 4,2011,01,2,52,006,07,1,057,04,9211,0111,1,2,3,3,3
 4,2011,01,2,52,006,09,1,059,01,9213,0601,1,2,3,2,3
 4,2011,01,2,52,006,10,1,060,01,9213,0601,1,2,2,2,3
 4,2011,01,2,52,007,02,1,062,01,7122,4521,1,4, , , 
 4,2011,01,2,52,007,02,1,062,03,7122,4521,1,4, , , 
 4,2011,01,2,52,007,03,1,063,01,7122,4521,1,4, , , 
 4,2011,01,2,52,007,04,1,064,01,7231,5260,3, , , , 
 4,2011,01,2,52,007,05,1,065,01,7122,4521,3, , , , 
 4,2011,01,2,52,007,06,1,066,01,7122,4521,1,4, , , 
 4,2011,01,2,52,007,07,1,067,01,7122,4521,1,4, , , 
 4,2011,01,2,52,007,08,1,068,02,9132,9600,1,3,1,2,3
 4,2011,01,2,52,007,09,1,069,01,7122,4521,1,4, , , 
 4,2011,01,2,52,007,10,1,070,01,7122,4521,1,4, , , 
 4,2011,02,1,52,009,01,1,001,01,9211,0111,1,4, , , 
 4,2011,02,1,52,009,01,1,001,02,5122,1549,3, , , , 
 4,2011,02,1,52,009,03,1,003,01,2340,8021,1,1,1,1,1
 4,2011,02,1,52,009,03,1,003,02,2321,8021,1,1,1,1,1
 4,2011,02,1,52,009,04,1,004,02,9211,0111,1,4, , , 
 4,2011,02,1,52,009,05,1,005,01,3449,7513,1,1,1,1,1
 4,2011,02,1,52,009,05,1,005,02,1319,6519,1,1,1,1,2
 4,2011,02,1,52,009,06,1,006,01,6111,0111,3, , , , 
 4,2011,02,1,52,009,06,1,006,03,8323,0111,3, , , , 
 4,2011,02,1,52,009,09,1,009,01,9211,0111,1,4, , , 
 4,2011,02,1,52,009,09,1,009,02,9211,0111,1,4, , , 
 4,2011,02,1,52,009,09,1,009,03,9211,0111,1,4, , , 
 4,2011,02,1,52,009,09,1,009,04,9211,0111,1,4, , , 
 4,2011,02,1,52,009,10,1,010,01,8324,6023,1,4, , , 
 4,2011,02,2,52,010,01,1,011,01,6111,0111,3, , , , 
 4,2011,02,2,52,010,01,1,011,03,6111,0111,4, , , , 
 4,2011,02,2,52,010,03,1,013,02,7122,4521,1,4, , , 
 4,2011,02,2,52,010,03,1,013,03,8322,6024,3, , , , 
 4,2011,02,2,52,010,04,1,014,01,6111,0111,3, , , , 
 4,2011,02,2,52,010,06,1,016,01,6111,0111,3, , , , 
 4,2011,02,2,52,010,07,1,017,01,6111,0111,3, , , , 
 4,2011,02,2,52,010,08,1,018,02,1316,6024,3, , , , 
 4,2011,02,2,52,010,08,1,018,03,2321,8021,1,1,1,1,1
 4,2011,02,2,52,010,10,1,020,01,7221,2893,3, , , , 
 4,2011,02,2,52,010,10,1,020,03,5151,9305,3, , , , 
 4,2011,02,2,52,011,02,1,022,01,9211,0111,1,4, , , 
 4,2011,02,2,52,011,03,1,023,01,6111,0111,3, , , , 
 4,2011,02,2,52,011,04,1,024,01,6111,0111,3, , , , 
 4,2011,02,2,52,011,04,1,024,02,7123,4529,1,4, , , 
 4,2011,02,2,52,011,06,1,026,01,9211,0111,1,4, , , 
 4,2011,02,2,52,011,07,1,027,01,5210,5211,1,2,3,3,3
 4,2011,02,2,52,011,08,1,028,01,9132,8511,1,1,1,1,1
 4,2011,02,2,52,011,09,1,029,01,6111,0111,3, , , , 
 4,2011,02,2,52,011,09,1,029,02,6111,0111,4, , , , 
 4,2011,02,2,52,011,09,1,029,03,3449,7522,1,1,1,1,1
 4,2011,02,2,52,011,10,1,030,01,6111,0111,3, , , , 
 4,2011,02,2,52,011,10,1,030,03,3449,7522,1,1,1,1,1
 4,2011,02,2,52,011,10,1,030,04,5162,7522,1,1,1,1,1
 4,2011,02,2,52,012,03,1,033,01,9211,0111,1,4, , , 
 4,2011,02,2,52,012,04,1,034,01,9211,0111,1,4, , , 
 4,2011,02,2,52,012,05,1,035,03,9211,0111,1,4, , , 
 4,2011,02,2,52,012,05,1,035,04,7122,4521,1,4, , , 
 4,2011,02,2,52,012,06,1,036,03,9211,0111,1,4, , , 
 4,2011,02,2,52,012,07,1,037,04,7135,4521,3, , , , 
 4,2011,02,2,52,012,08,1,038,01,9211,0111,1,4, , , 
 4,2011,02,2,52,012,10,1,040,01,8322,6022,3, , , , 
 4,2011,02,2,52,013,01,1,041,01,5210,5220,3, , , , 
 4,2011,02,2,52,013,02,1,042,01,3431,8031,1,1,1,1,1
 4,2011,02,2,52,013,02,1,042,02,2340,8021,1,1,1,1,1
 4,2011,02,2,52,013,03,1,043,01,9211,0111,1,2,2,2,3
 4,2011,02,2,52,013,09,1,049,01,3131,7494,3, , , , 
 4,2011,02,2,52,013,10,1,050,01,9211,0111,1,2,2,2,3
 4,2011,03,2,52,014,01,1,001,03,9211,0111,1,2,2,2,3
 4,2011,03,2,52,014,02,1,002,01,9341,7511,1,1,1,1,1
 4,2011,03,2,52,014,02,1,002,02,2340,8021,1,1,1,1,1
 4,2011,03,2,52,014,03,1,003,01,8322,6022,3, , , , 
 4,2011,03,2,52,014,05,1,005,01,5210,5220,3, , , , 
 4,2011,03,2,52,014,07,1,007,01,7124,3610,3, , , , 
 4,2011,03,2,52,014,08,1,008,01,9114,5040,1,2,2,2,3
 4,2011,03,2,52,014,09,1,009,04,2411,7412,2, , , , 
 4,2011,03,2,52,014,10,1,010,01,7221,2811,3, , , , 
 4,2011,02,2,52,015,02,1,052,01,1314,5211,3, , , , 
 4,2011,02,2,52,015,02,1,052,03,6111,0111,3, , , , 
 4,2011,02,2,52,015,03,1,053,01,6111,0111,3, , , , 
 4,2011,02,2,52,015,04,1,054,01,6111,0111,3, , , , 
 4,2011,02,2,52,015,04,1,054,03,5169,7522,1,1,1,1,1
 4,2011,02,2,52,015,04,1,054,04,9211,0111,1,2,3,3,3
 4,2011,02,2,52,015,06,1,056,01,6111,0111,3, , , , 
 4,2011,02,2,52,015,06,1,056,02,3413,6594,1,3,2,2,3
 4,2011,02,2,52,015,09,1,059,01,9211,0111,1,4, , , 
 4,2011,02,2,52,015,09,1,059,02,9211,0111,1,4, , , 
 4,2011,02,2,52,015,09,1,059,05,9211,0111,1,4, , , 
 4,2011,03,1,52,016,02,1,012,01,5220,5220,2, , , , 
 4,2011,03,1,52,016,02,1,012,03,5220,5239,2, , , , 
 4,2011,03,1,52,016,02,1,012,06,3412,6601,1,2,1,2,2
 4,2011,03,1,52,016,03,1,013,01,3432,7411,1,2,2,2,3
 4,2011,03,1,52,016,09,1,019,01,3231,7511,1,1,1,1,1
 4,2011,03,1,52,016,10,1,020,01,5220,5220,2, , , , 
 4,2011,03,1,52,016,10,1,020,04,2331,8011,1,1,1,1,1
 4,2011,03,1,52,016,10,1,020,06,2432,7511,1,3,1,2,1
 4,2011,03,2,52,017,01,1,021,01,6111,0111,3, , , , 
 4,2011,03,2,52,017,01,1,021,03,8322,1810,1,2,2,2,3
 4,2011,03,2,52,017,02,1,022,02,7433,1810,3, , , , 
 4,2011,03,2,52,017,02,1,022,03,8323,6024,1,2,2,2,3
 4,2011,03,2,52,017,03,1,023,01,9322,2426,1,2,2,2,3
 4,2011,03,2,52,017,05,1,025,01,6111,0111,3, , , , 
 4,2011,03,2,52,017,05,1,025,03,4121,1412,1,2,2,2,3
 4,2011,03,2,52,017,09,1,029,01,1314,5211,3, , , , 
 4,2011,03,2,52,017,09,1,029,02,5220,5211,4, , , , 
 4,2011,03,2,52,017,10,1,030,01,5220,5220,1,2,2,2,3
 4,2011,03,2,52,017,10,1,030,06,7113,1412,1,2,3,3,3
 4,2011,03,2,52,017,10,1,030,07,6111,0111,4, , , , 
 4,2011,03,2,52,018,02,1,032,01,5162,7522,1,2,1,2,1
 4,2011,03,2,52,018,03,1,033,01,5162,7522,1,2,1,2,1
 4,2011,03,2,52,018,03,1,033,02,6111,0119,3, , , , 
 4,2011,03,2,52,018,05,1,035,01,5162,7522,1,2,1,2,1
 4,2011,03,2,52,018,05,1,035,02,6111,0119,3, , , , 
 4,2011,03,2,52,018,07,1,037,01,6111,0111,3, , , , 
 4,2011,03,2,52,018,08,1,038,01,5162,7522,1,2,1,2,1
 4,2011,03,2,52,019,01,1,041,01,7122,4521,1,1,2,2,3
 4,2011,03,2,52,019,01,1,041,03,9211,0111,1,4, , , 
 4,2011,03,2,52,019,02,1,042,01,7122,4521,1,1,2,2,3
 4,2011,03,2,52,019,03,1,043,01,5122,1549,3, , , , 
 4,2011,03,2,52,019,03,1,043,02,7431,1810,1,2,3,3,3
 4,2011,03,2,52,019,04,1,044,01,9211,0111,1,4, , , 
 4,2011,03,2,52,019,05,1,045,02,9211,0111,1,4, , , 
 4,2011,03,2,52,019,06,1,046,01,7122,4521,1,4, , , 
 4,2011,03,2,52,019,07,1,047,01,9211,0111,1,4, , , 
 4,2011,03,2,52,019,08,1,048,01,7113,1411,1,2,2,2,3
 4,2011,03,2,52,019,09,1,049,01,9211,0111,1,4, , , 
 4,2011,03,2,52,019,10,1,050,01,5122,1549,3, , , , 
 4,2011,03,2,52,019,10,1,050,06,6122,0414,3, , , , 
 4,2011,03,2,52,020,01,1,051,01,2321,8090,2, , , , 
 4,2011,03,2,52,020,02,1,052,01,8324,6024,3, , , , 
 4,2011,03,2,52,020,05,1,055,01,7123,4529,2, , , , 
 4,2011,03,2,52,020,06,1,056,03,9152,6303,1,1,1,1,2
 4,2011,03,2,52,020,06,1,056,04,2340,8090,1,2,2,2,3
 4,2011,03,2,52,020,07,1,057,01,9211,0111,1,4, , , 
 4,2011,03,2,52,020,09,1,059,01,9211,0111,1,4, , , 
 4,2011,03,2,52,021,01,1,061,01,9341,9600,1,2,3,3,3
 4,2011,03,2,52,021,02,1,062,01,9211,0111,1,2,2,3,3
 4,2011,03,2,52,021,03,1,063,01,9211,0111,1,2,2,3,3
 4,2011,03,2,52,021,03,1,063,07,9211,0111,1,2,2,2,3
 4,2011,03,2,52,021,03,1,063,08,9211,0111,1,2,2,2,3
 4,2011,03,2,52,021,04,1,064,01,2221,8511,1,1,1,1,1
 4,2011,03,2,52,021,04,1,064,04,9341,8512,1,2,3,3,3
 4,2011,03,2,52,021,06,1,066,01,6111,0111,3, , , , 
 4,2011,03,2,52,021,07,1,067,01,9113,5220,1,2,3,3,3
 4,2011,03,2,52,021,08,1,068,01,4115,6021,1,1,1,1,2
 4,2011,03,2,52,021,09,1,069,01,9211,0111,1,2,3,3,3
 4,2011,03,2,52,021,10,1,070,01,9152,8031,1,2,1,1,1
 4,2011,03,2,52,023,01,1,071,01,4215,6519,1,1,1,1,2
 4,2011,03,2,52,023,04,1,074,05,9211,0111,1,4, , , 
 4,2011,03,2,52,023,05,1,075,01,9211,0111,1,4, , , 
 4,2011,03,2,52,023,05,1,075,03,7122,4521,1,4, , , 
 4,2011,03,2,52,023,05,1,075,04,9211,0111,1,4, , , 
 4,2011,03,2,52,023,09,1,079,01,2331,8011,1,1,1,1,1
 4,2011,03,2,52,023,10,1,080,01,8322,6022,1,4, , , 
 4,2011,04,1,52,024,01,1,001,01,6153,0601,1,2,2,2,3
 4,2011,04,1,52,024,01,1,001,03,6153,0601,1,2,2,2,3
 4,2011,04,1,52,024,01,1,001,04,6153,0601,1,2,2,2,3
 4,2011,04,1,52,024,03,1,003,01,6153,0601,1,2,2,2,3
 4,2011,04,1,52,024,03,1,003,04,7122,4521,1,2,2,2,3
 4,2011,04,1,52,024,03,1,003,05,7122,4521,1,2,2,2,3
 4,2011,04,1,52,024,05,1,005,02,9114,5234,1,2,2,2,3
 4,2011,04,1,52,024,06,1,006,01,6153,0601,1,2,2,2,3
 4,2011,04,1,52,024,06,1,006,03,6210,0214,1,4, , , 
 4,2011,04,1,52,024,07,1,007,01,5210,5220,3, , , , 
 4,2011,04,1,52,024,08,1,008,02,9113,5220,3, , , , 
 4,2011,04,1,52,024,09,1,009,01,5220,5220,3, , , , 
 4,2011,04,1,52,024,09,1,009,03,6153,0601,1,2,2,2,3
 4,2011,04,2,52,025,01,1,011,01,9113,5220,3, , , , 
 4,2011,04,2,52,025,01,1,011,02,6121,0411,3, , , , 
 4,2011,04,2,52,025,01,1,011,03,1314,5211,3, , , , 
 4,2011,04,2,52,025,02,1,012,01,7122,4521,1,4, , , 
 4,2011,04,2,52,025,03,1,013,02,5131,9500,1,2,2,2,3
 4,2011,04,2,52,025,04,1,014,01,6111,0111,3, , , , 
 4,2011,04,2,52,025,04,1,014,02,9211,0411,4, , , , 
 4,2011,04,2,52,025,05,1,015,01,9341,9600,1,4, , , 
 4,2011,04,2,52,025,08,1,018,01,9341,9600,1,4, , , 
 4,2011,04,2,52,025,10,1,020,01,6111,0111,3, , , , 
 4,2011,04,2,52,025,10,1,020,02,9211,0111,4, , , , 
 4,2011,04,1,52,026,01,1,021,01,5162,7522,1,1,1,1,1
 4,2011,04,2,52,026,02,1,022,01,5162,7522,1,1,1,1,1
 4,2011,04,2,52,026,03,1,023,01,5162,7522,1,2,3,3,1
 4,2011,04,2,52,026,04,1,024,01,5162,7522,1,2,3,3,1
 4,2011,04,2,52,026,05,1,025,01,5162,7522,1,2,3,3,1
 4,2011,04,2,52,026,05,1,025,05,6111,0111,1,4, , , 
 4,2011,04,2,52,026,06,1,026,01,5162,7522,1,2,3,3,1
 4,2011,04,2,52,026,07,1,027,01,5162,7522,1,2,3,3,1
 4,2011,04,2,52,026,08,1,028,01,6111,0111,3, , , , 
 4,2011,04,2,52,026,08,1,028,03,6111,0111,3, , , , 
 4,2011,04,2,52,026,09,1,029,03,6111,0111,3, , , , 
 4,2011,04,2,52,027,04,1,034,01,9341,9600,1,4, , , 
 4,2011,04,2,52,027,07,1,037,01,9341,9600,1,4, , , 
 4,2011,04,2,52,029,02,1,042,01,6111,0111,3, , , , 
 4,2011,04,2,52,029,03,1,043,01,2340,8021,1,1,1,1,1
 4,2011,04,2,52,029,04,1,044,01,3419,7511,1,1,1,1,1
 4,2011,04,2,52,029,05,1,045,01,2340,8021,1,1,1,1,1
 4,2011,04,2,52,029,05,1,045,02,2340,8021,1,1,1,1,1
 4,2011,04,2,52,029,08,1,048,02,1222,6519,1,1,1,1,3
 4,2011,04,2,52,029,09,1,049,01,9211,0111,1,2,3,2,3
 4,2011,04,2,52,030,01,1,051,01,9341,9600,1,2,2,2,3
 4,2011,04,2,52,030,02,1,052,01,5220,5220,3, , , , 
 4,2011,04,2,52,030,02,1,052,02,9132,8511,1,1,1,1,1
 4,2011,04,2,52,030,05,1,055,01,2321,8021,1,1,1,1,1
 4,2011,04,2,52,030,05,1,055,02,4111,6519,1,1,1,1,1
 4,2011,04,2,52,030,06,1,056,01,9341,1552,1,4, , , 
 4,2011,04,2,52,030,07,1,057,01,7124,2010,1,2,2,2,3
 4,2011,04,2,52,030,08,1,058,01,9114,5220,1,2,2,2,3
 4,2011,04,2,52,030,09,1,059,03,2331,8011,1,2,2,2,2
 4,2011,04,2,52,030,10,1,060,01,3152,7512,1,1,1,1,1
 4,2011,04,2,52,030,10,1,060,03,7123,4521,1,2,2,2,3
 4,2011,04,2,52,030,10,1,060,04,3152,7512,1,2,2,2,2
 4,2011,05,1,52,031,01,1,001,01,7123,4529,1,2,2,2,3
 4,2011,05,1,52,031,02,1,002,01,5210,5211,3, , , , 
 4,2011,05,1,52,031,02,1,002,02,5210,5520,3, , , , 
 4,2011,05,1,52,031,03,1,003,01,7212,2811,1,2,2,2,3
 4,2011,05,1,52,031,04,1,004,02,7212,2811,1,2,2,2,3
 4,2011,05,1,52,031,05,1,005,01,7414,1602,1,1,1,1,3
 4,2011,05,1,52,031,05,1,005,02,2340,8021,1,1,1,1,1
 4,2011,05,1,52,031,06,1,006,03,2359,8031,1,2,2,1,2
 4,2011,05,1,52,031,07,1,007,01,3450,7513,1,1,1,1,1
 4,2011,05,1,52,031,07,1,007,02,1229,7513,1,1,1,1,1
 4,2011,05,1,52,031,08,1,008,01,5210,5211,3, , , , 
 4,2011,05,1,52,031,09,1,009,01,3450,7513,1,1,1,1,1
 4,2011,05,1,52,031,09,1,009,02,4115,6021,1,1,1,1,1
 4,2011,05,1,52,031,09,1,009,04,1229,8515,1,1,1,1,1
 4,2011,05,1,52,031,10,1,010,01,2321,8021,1,1,1,1,1
 4,2011,05,1,52,031,10,1,010,02,2340,8021,1,1,1,1,1
 4,2011,05,1,52,031,10,1,010,03,2340,8021,1,1,1,1,1
 4,2011,05,2,52,032,01,1,011,01,6111,0111,3, , , , 
 4,2011,05,2,52,032,02,1,012,02,9162,9600,1,4, , , 
 4,2011,05,2,52,032,03,1,013,01,6111,0111,3, , , , 
 4,2011,05,2,52,032,04,1,014,03,9162,9600,1,4, , , 
 4,2011,05,2,52,032,04,1,014,04,7433,1810,1,1,1,1,3
 4,2011,05,2,52,032,05,1,015,01,6111,0111,3, , , , 
 4,2011,05,2,52,032,06,1,016,02,6111,0111,3, , , , 
 4,2011,05,2,52,032,07,1,017,01,8322,6022,1,2,2,2,3
 4,2011,05,2,52,032,08,1,018,01,6111,0111,3, , , , 
 4,2011,05,2,52,032,09,1,019,05,6111,0111,3, , , , 
 4,2011,05,2,52,032,10,1,020,01,5210,5211,3, , , , 
 4,2011,05,2,52,032,10,1,020,02,5210,5211,4, , , , 
 4,2011,05,2,52,033,01,1,021,01,6111,0111,3, , , , 
 4,2011,05,2,52,033,01,1,021,02,9131,9500,1,2,2,2,3
 4,2011,05,2,52,033,01,1,021,03,9131,9500,1,2,2,2,3
 4,2011,05,2,52,033,01,1,021,04,7113,1412,1,2,2,2,3
 4,2011,05,2,52,033,03,1,023,03,8324,6024,1,2,2,2,3
 4,2011,05,2,52,033,04,1,024,01,7239,5260,3, , , , 
 4,2011,05,2,52,033,05,1,025,01,6111,0111,3, , , , 
 4,2011,05,2,52,033,05,1,025,03,7433,1810,1,2,1,1,3
 4,2011,05,2,52,033,06,1,026,01,1314,5235,3, , , , 
 4,2011,05,2,52,033,07,1,027,02,8324,6022,3, , , , 
 4,2011,05,2,52,033,08,1,028,01,7113,1412,3, , , , 
 4,2011,05,2,52,033,08,1,028,02,7113,1412,4, , , , 
 4,2011,05,2,52,033,09,1,029,01,5162,7522,1,1,1,1,1
 4,2011,05,2,52,033,10,1,030,01,6111,0111,1,2,2,2,3
 4,2011,05,2,52,033,10,1,030,03,7231,5020,1,2,2,2,3
 4,2011,05,2,52,034,01,1,031,01,9162,9600,1,4, , , 
 4,2011,05,2,52,034,02,1,032,01,7123,4529,1,4, , , 
 4,2011,05,2,52,034,04,1,034,03,9162,9600,1,4, , , 
 4,2011,05,2,52,034,07,1,037,03,9162,9600,1,4, , , 
 4,2011,05,2,52,034,07,1,037,04,9162,9600,1,4, , , 
 4,2011,05,2,52,034,10,1,040,02,7433,1810,1,2,1,2,3
 4,2011,05,2,52,035,02,1,042,01,9211,0111,1,2,2,2,3
 4,2011,05,2,52,035,04,1,044,01,8324,6024,3, , , , 
 4,2011,05,2,52,035,04,1,044,02,2331,8021,1,1,1,1,1
 4,2011,05,2,52,035,05,1,045,01,3447,6411,1,1,1,1,1
 4,2011,05,2,52,035,05,1,045,02,2331,8021,3, , , , 
 4,2011,05,2,52,035,07,1,047,01,8324,6024,3, , , , 
 4,2011,05,2,52,035,08,1,048,01,3415,7511,1,1,1,1,1
 4,2011,05,2,52,035,09,1,049,01,5210,5211,1,2,2,2,3
 4,2011,05,2,52,035,09,1,049,02,2331,8021,1,1,1,1,1
 4,2011,05,2,52,036,01,1,051,01,3132,9242,3, , , , 
 4,2011,05,2,52,036,01,1,051,02,4115,7511,1,1,1,1,1
 4,2011,05,2,52,036,03,1,053,01,9162,9600,1,2,2,2,3
 4,2011,05,2,52,036,03,1,053,02,7414,1602,1,2,2,2,3
 4,2011,05,2,52,036,03,1,053,03,7124,3610,1,2,2,2,3
 4,2011,05,2,52,036,04,1,054,01,9341,2424,3, , , , 
 4,2011,05,2,52,036,05,1,055,01,9211,0111,1,2,2,2,3
 4,2011,05,2,52,036,05,1,055,02,7414,1602,1,2,2,2,3
 4,2011,05,2,52,036,05,1,055,04,7124,3610,1,2,2,2,3
 4,2011,05,2,52,036,06,1,056,01,8324,6024,3, , , , 
 4,2011,05,2,52,036,07,1,057,02,7124,3610,1,2,2,2,3
 4,2011,05,2,52,036,08,1,058,01,6153,0601,3, , , , 
 4,2011,05,2,52,036,09,1,059,03,7124,3610,1,2,2,2,3
 4,2011,05,2,52,036,09,1,059,04,7124,3610,1,2,2,2,3
 4,2011,05,2,52,036,09,1,059,05,7433,1810,1,2,2,2,3
 4,2011,05,2,52,036,09,1,059,06,7124,3610,1,2,2,2,3
 4,2011,05,2,52,036,10,1,060,01,6111,0111,1,3,2,2,3
 4,2011,05,2,52,036,10,1,060,02,7414,1602,1,2,2,2,3
 4,2011,05,2,52,036,10,1,060,03,5210,5139,3, , , , 
 4,2011,05,2,52,037,01,1,061,05,6111,0111,3, , , , 
 4,2011,05,2,52,037,02,1,062,01,2331,8021,1,1,1,1,1
 4,2011,05,2,52,037,02,1,062,02,2340,8021,1,1,1,1,1
 4,2011,05,2,52,037,03,1,063,01,6111,0111,3, , , , 
 4,2011,05,2,52,037,04,1,064,01,3231,7511,1,1,1,1,1
 4,2011,05,2,52,037,04,1,064,02,2340,8021,1,1,1,1,1
 4,2011,05,2,52,037,05,1,065,01,7433,1810,3, , , , 
 4,2011,05,2,52,037,05,1,065,04,2340,8021,1,1,1,1,1
 4,2011,05,2,52,037,06,1,066,01,5132,8021,1,1,1,1,1
 4,2011,05,2,52,037,07,1,067,01,1221,7511,1,1,1,1,1
 4,2011,05,2,52,037,07,1,067,02,2340,8021,1,1,1,1,1
 4,2011,05,2,52,037,08,1,068,01,7123,4529,1,4, , , 
 4,2011,05,2,52,037,10,1,070,01,6111,0111,3, , , , 
 4,2011,06,1,52,038,01,1,001,01,9133,9301,1,1,2,2,3
 4,2011,06,1,52,038,01,1,001,03,9133,9301,4, , , , 
 4,2011,06,1,52,038,02,1,002,02,9341,9600,1,2,2,2,3
 4,2011,06,1,52,038,03,1,003,01,6122,0414,3, , , , 
 4,2011,06,1,52,038,03,1,003,02,2331,8011,1,1,1,1,1
 4,2011,06,1,52,038,04,1,004,01,9341,9600,1,2,2,2,3
 4,2011,06,1,52,038,05,1,005,01,7122,4521,1,2,2,2,3
 4,2011,06,1,52,038,06,1,006,01,6113,0161,3, , , , 
 4,2011,06,1,52,038,06,1,006,03,1319,7511,1,1,1,1,2
 4,2011,06,1,52,038,06,1,006,04,9341,9600,1,2,2,2,3
 4,2011,06,1,52,038,08,1,008,01,6153,0601,1,2,2,2,3
 4,2011,06,1,52,038,09,1,009,01,6113,0161,3, , , , 
 4,2011,06,1,52,038,10,1,010,01,6122,0414,3, , , , 
 4,2011,06,1,52,039,01,1,011,01,7123,4529,1,4, , , 
 4,2011,06,1,52,039,03,1,013,04,7123,4529,1,1,2,2,3
 4,2011,06,1,52,039,04,1,014,01,8322,6024,3, , , , 
 4,2011,06,1,52,039,07,1,017,01,2310,8031,1,1,1,1,1
 4,2011,06,1,52,039,08,1,018,01,7123,4529,1,1,2,2,3
 4,2011,06,1,52,039,09,1,019,01,7123,4529,3, , , , 
 4,2011,06,1,52,039,09,1,019,05,3422,7491,1,1,2,2,3
 4,2011,06,1,52,039,09,1,019,06,7239,7421,1,1,1,1,3
 4,2011,06,1,52,039,09,1,019,08,2321,8021,1,1,1,1,1
 4,2011,06,1,52,039,10,1,020,01,8322,6024,1,2,2,2,3
 4,2011,06,1,52,039,10,1,020,07,5210,5143,1,1,2,2,3
 4,2011,06,2,52,040,01,1,021,01,9341,0000,1,2,3,3,3
 4,2011,06,2,52,040,02,1,022,01,6111,0111,3, , , , 
 4,2011,06,2,52,040,03,1,023,01,6111,0111,3, , , , 
 4,2011,06,2,52,040,04,1,024,02,9341,0000,1,3,3,3,3
 4,2011,06,2,52,040,06,1,026,01,6111,0111,3, , , , 
 4,2011,06,2,52,040,07,1,027,02,6111,0111,3, , , , 
 4,2011,06,2,52,040,07,1,027,03,6111,0111,4, , , , 
 4,2011,06,2,52,040,08,1,028,01,6111,0111,3, , , , 
 4,2011,06,2,52,040,08,1,028,03,6111,0111,4, , , , 
 4,2011,06,2,52,040,10,1,030,01,6111,0111,3, , , , 
 4,2011,06,2,52,040,10,1,030,02,6111,0111,4, , , , 
 4,2011,06,2,52,040,10,1,030,03,2332,8012,1,2,2,2,3
 4,2011,06,2,52,040,10,1,030,06,6111,0111,4, , , , 
 4,2011,06,2,52,041,01,1,031,01,1314,5211,3, , , , 
 4,2011,06,2,52,041,02,1,032,01,9341,7513,1,1,1,1,2
 4,2011,06,2,52,041,02,1,032,02,3231,7512,1,1,1,1,1
 4,2011,06,2,52,041,03,1,033,01,6111,0111,3, , , , 
 4,2011,06,2,52,041,04,1,034,01,9341,7511,1,1,1,1,2
 4,2011,06,2,52,041,05,1,035,01,5122,8511,1,1,1,1,1
 4,2011,06,2,52,041,08,1,038,01,3419,0000,1,1,1,1,1
