REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q47_PERSON_SERIAL_NO,Q47_WHY_NOT_FORMAL_TRAINING,Q48_ENGEGED_WORK,Q49_MAIN_ACTIVITY_PERFORMED,Q50_PREVIOUS_EMPLOYMENT
12,2011,05,2,92,037,03,1,063,03,2,2,    , 
12,2011,05,2,92,037,03,1,063,04,2,1,9211,1
12,2011,06,2,92,043,02,1,002,03,2,2,    , 
12,2011,06,2,92,043,09,1,009,03, ,2,    , 
12,2011,06,2,92,044,02,1,022,03,3,2,    , 
12,2011,06,2,92,045,02,1,032,01,2,1,7412,1
12,2011,06,2,92,045,02,1,032,02, ,1,2149,1
12,2011,06,2,92,045,03,1,033,02, ,2,    , 
12,2011,06,2,92,045,03,1,033,03,9,1,7433,1
12,2011,06,2,92,045,05,1,035,02, ,2,    , 
12,2011,06,2,92,045,05,1,035,06, ,1,6121,1
12,2011,06,2,92,045,05,1,035,09,9,1,9132,1
12,2011,06,2,92,046,04,1,044,05,9,2,    , 
12,2011,06,2,92,047,03,1,063,03,4,1,6112,3
12,2011,06,2,92,048,06,1,076,05,2,2,    , 
12,2011,07,2,92,053,07,1,037,03,2,2,    , 
12,2011,07,2,92,053,09,1,039,03, ,2,    , 
12,2011,08,2,92,058,03,1,003,03,9,1,5220,1
12,2011,08,2,92,058,03,1,003,04,9,2,    , 
12,2011,08,2,92,061,10,1,040,02, ,2,    , 
12,2011,08,2,92,062,08,1,068,03,1,2,    , 
12,2011,08,3,92,064,10,1,060,04,2,1,9341,1
12,2011,09,2,92,066,04,1,014,02, ,1,9213,1
12,2011,09,2,92,069,03,1,073,02, ,1,4115,1
12,2011,09,2,92,070,08,1,058,01,2,2,    , 
