REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q43_PERSON_SERIAL_NO,Q43_EXPECT_MINIMUM_SALARY,Q44_HOW_LONG_LOOKING_JOB,Q45_FORMAL_TRAINING,Q46B1_TRAINING_FIELD_1ST,Q46C1_NATURE_CERTIFICATE_1ST,Q46D1_INSTITUTION_1ST,Q46E1_DURATION_1ST,Q46B2_TRAINING_FIELD_2ND,Q46C2_NATURE_CERTIFICATE_2ND,Q46D2_INSTITUTION_2ND,Q46E2_DURATION_2ND
11,2008,05,2,31,045,08,1,048,03,07500,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,31,045,08,1,048,04,06500,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,31,045,10,1,050,01,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,31,048,02,1,072,03,10000,3,1,217,1,46,02,   , ,  ,  
11,2008,05,2,31,049,03,1,083,04,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,31,049,06,1,086,02,08000,3,1,217,1,46,06,   , ,  ,  
11,2008,05,2,31,049,07,1,087,02,08000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,31,049,10,1,090,03,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,1,32,033,08,1,008,03,16000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,32,034,01,1,011,02,08000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,32,037,01,1,041,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,32,038,02,1,052,03,15000,3,1,718,1,05,06,   , ,  ,  
11,2008,05,2,32,038,02,1,052,04,15000,3,1,931,1,43,06,   , ,  ,  
11,2008,05,2,32,038,02,1,052,05,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,32,040,05,1,076,02,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,32,041,03,1,084,03,20000,3,1,321,1,01,36,   , ,  ,  
11,2008,05,2,32,041,09,1,090,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,33,031,01,1,021,04,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,33,032,01,1,031,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,33,032,03,1,033,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,33,032,07,1,037,04,12500,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,33,032,09,1,039,02,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,33,034,02,1,052,04,06000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,33,035,03,1,063,05,10000,1,1,843,2,45,06,   , ,  ,  
11,2008,05,2,33,035,04,1,064,02,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,33,035,04,1,064,03,15000,1,1,217,1,43,03,   , ,  ,  
11,2008,05,2,33,035,07,1,067,02,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,33,035,09,1,069,01,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,33,035,09,1,069,03,06000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,33,035,09,1,069,04,20000,1,1,217,1,43,03,   , ,  ,  
11,2008,05,2,33,035,10,1,070,01,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,53,014,03,1,003,03,00001,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,53,014,07,1,007,03,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,53,014,09,1,009,03,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,53,014,09,1,009,04,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,53,016,02,1,022,02,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,1,51,019,01,1,001,03,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,1,51,020,01,1,011,04,30000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,51,021,09,1,029,03,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,52,035,02,1,022,02,15000,3,1,811,1,01,24,   , ,  ,  
11,2008,05,2,52,035,10,1,030,01,15000,3,1,617,1,44,36,   , ,  ,  
11,2008,05,2,52,037,04,1,044,03,18000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,52,037,06,1,046,02,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,52,038,02,1,052,05,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,61,057,08,1,008,02,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,61,057,10,1,010,02,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,61,060,02,1,032,04,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,61,061,02,1,042,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,61,062,02,1,052,02,07000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,61,062,04,1,054,01,05000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,61,062,04,1,054,02,09000,1,1,231,1,43,12,   , ,  ,  
11,2008,05,2,61,062,07,1,057,03,14000,2,1,961,2,47,24,   , ,  ,  
11,2008,05,2,61,062,10,1,060,05,06000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,61,065,03,1,083,05,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,61,065,07,1,087,04,00001,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,62,032,10,1,030,04,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,62,033,06,1,036,03,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,62,034,06,1,046,04,08000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,62,034,07,1,047,03,07000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,62,034,07,1,047,04,06000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,62,034,09,1,049,03,35000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,62,035,03,1,053,02,12000,3,1,963,1,46,24,   , ,  ,  
11,2008,05,2,71,036,01,1,031,02,06000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,71,036,03,1,033,02,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,71,038,01,1,051,01,08000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,71,038,05,1,055,05,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,71,040,07,1,077,04,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,72,020,05,1,025,03,15000,3,1,719,1,05,06,   , ,  ,  
11,2008,05,2,72,020,05,1,025,04,15000,3,1,217,1,46,06,   , ,  ,  
11,2008,05,2,72,021,01,1,031,02,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,1,81,029,03,1,003,02,06000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,1,81,029,05,1,005,02,08000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,1,81,029,09,1,009,07,06000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,1,81,029,10,1,010,01,08000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,81,030,03,1,013,05,12000,1,1,122,1,46,01,   , ,  ,  
11,2008,05,2,81,032,01,1,031,03,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,81,032,01,1,031,04,10000,1,1,845,2,04,48,   , ,  ,  
11,2008,05,2,81,033,04,1,044,05,06000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,81,033,04,1,044,01,21000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,81,033,07,1,047,01,12000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,3,81,034,04,1,054,01,07500,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,3,81,035,02,1,062,05,10500,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,3,81,035,10,1,070,01,25000,1,1,418,1,43,99,   , ,  ,  
11,2008,05,2,82,021,01,1,021,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,91,043,10,1,050,03,12000,1,1,217,1,45,01,   , ,  ,  
11,2008,05,2,91,046,08,1,078,02,12000,1,1,217,1,45,99,   , ,  ,  
11,2008,05,2,91,047,06,1,086,02,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,91,047,07,1,087,02,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,92,033,08,1,008,04,00001,1,1,811,2,46,36,   , ,  ,  
11,2008,05,2,92,034,03,1,013,03,12500,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,92,034,08,1,018,02,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,92,036,10,1,040,03,08000,1,1,974,1,03,06,611,1,43,06
11,2008,05,2,92,037,01,1,041,03,15000,1,1,712,1,03,06,716,1,03,06
11,2008,05,3,92,040,02,1,073,06,06000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,3,92,040,02,1,073,07,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,3,92,040,09,1,080,04,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,1,11,092,04,1,004,03,08000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,06,1,11,094,10,1,030,03,10000,2,1,716,1,46,03,   , ,  ,  
11,2008,06,1,11,095,08,1,038,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,06,1,11,095,08,1,038,04,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,06,1,11,097,02,1,052,05,08000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,11,102,06,1,106,03,15000,1,1,541,2,18,15,   , ,  ,  
11,2008,06,2,11,102,09,1,109,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,11,104,07,1,117,03,20000,3,1,122,1,46,06,   , ,  ,  
11,2008,06,2,11,105,04,1,124,01,15000,3,1,213,1,00,12,   , ,  ,  
11,2008,06,2,11,106,03,1,133,04,12000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,11,107,02,1,142,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,11,107,06,1,146,01,09000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,11,107,09,1,149,02,20000,3,1,236,1,02,18,   , ,  ,  
11,2008,06,1,12,082,01,1,011,01,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,12,085,02,1,042,03,10000,3,1,852,1,46,09,719,1,46,06
11,2008,06,2,12,086,02,1,052,04,08000,1,1,217,1,46,99,   , ,  ,  
11,2008,06,2,12,086,05,1,055,01,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,12,087,04,1,064,02,08000,2,1,541,1,43,18,122,1,46,01
11,2008,06,2,12,089,06,1,086,01,18000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,12,091,04,1,104,06,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,12,091,10,1,110,03,20000,2,1,614,2,43,06,   , ,  ,  
11,2008,06,2,12,092,08,1,118,04,08000,1,1,122,1,43,06,   , ,  ,  
11,2008,06,2,12,093,01,1,121,04,12000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,12,093,03,1,123,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,13,054,09,1,039,01,     , , ,   ,1,  ,24,   , ,  ,  
11,2008,06,2,13,057,01,1,061,02,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,13,057,06,1,066,03,06000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,13,057,08,1,068,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,13,058,01,1,071,04,07000,3,1,611,1,05,06,   , ,  ,  
11,2008,06,2,13,059,07,1,087,02,07500,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,13,060,01,1,091,03,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,13,060,06,1,096,04,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,21,061,06,1,026,07,25000,1,1,233,3,25,06,713,1,25,04
11,2008,06,2,21,063,01,1,041,03,15000,3,1,233,1,25,06,   , ,  ,  
11,2008,06,2,21,063,07,1,047,03,15000,1,1,719,1,25,10,   , ,  ,  
11,2008,06,2,21,064,03,1,053,04,08000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,21,064,07,1,057,05,04000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,31,052,04,1,014,03,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,31,058,05,1,015,04,18000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,31,058,05,1,015,05,18000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,31,054,01,1,032,03,30000,3,1,719,1,27,12,971,2,45,12
11,2008,06,2,31,054,03,1,034,02,20000,3,1,541,1,18,12,   , ,  ,  
11,2008,06,2,31,055,02,1,043,02,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,31,056,04,1,055,03,06000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,31,056,04,1,055,04,06000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,31,056,04,1,055,05,06000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,31,056,06,1,057,01,08000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,31,056,10,1,061,03,08000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,31,059,09,1,080,05,15000,3,1,719,1,02,12,   , ,  ,  
11,2008,06,2,31,060,04,1,085,02,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,31,060,08,1,089,03,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,06,1,32,042,02,1,002,04,08000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,1,32,042,04,1,004,01,12000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,1,32,042,08,1,008,02,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,32,048,02,1,062,03,12000,2,1,719,2,46,06,   , ,  ,  
11,2008,06,2,32,048,04,1,064,02,14000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,32,048,06,1,066,04,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,32,049,01,1,071,03,15000,3,1,861,1,28,06,   , ,  ,  
11,2008,06,2,32,049,04,1,074,03,18000,3,1,719,2,46,06,   , ,  ,  
11,2008,06,2,32,049,10,1,080,03,15000,3,1,716,2,46,08,   , ,  ,  
11,2008,06,2,32,049,10,1,080,04,15000,3,1,716,2,46,08,   , ,  ,  
11,2008,06,1,33,036,03,1,003,02,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,06,1,33,036,06,1,006,01,25000,2,1,845,1,46,06,   , ,  ,  
11,2008,06,1,33,036,08,1,008,03,15000,1,1,719,1,46,12,   , ,  ,  
11,2008,06,2,33,037,07,1,017,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,33,038,04,1,024,02,09000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,33,038,04,1,024,06,18000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,33,038,05,1,025,01,18000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,33,038,05,1,025,02,12000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,33,038,09,1,029,02,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,33,039,02,1,032,02,12000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,33,040,03,1,043,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,33,040,04,1,044,02,12000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,33,041,05,1,055,03,75000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,61,079,03,1,085,03,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,61,079,05,1,087,01,08000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,61,079,10,1,092,03,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,61,080,09,1,101,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,61,082,04,1,116,04,12000,2,1,718,2,25,12,   , ,  ,  
11,2008,06,2,61,082,04,1,116,05,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,61,084,10,1,142,02,15000,3,1,845,1,22,06,   , ,  ,  
11,2008,06,2,61,076,02,1,053,02,12000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,61,076,03,1,054,04,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,62,038,08,1,028,02,15000,1,1,711,1,46,06,   , ,  ,  
11,2008,06,2,62,038,09,1,029,03,15000,1,1,236,1,46,12,   , ,  ,  
11,2008,06,2,62,039,02,1,032,06,10000,1,1,861,1,12,99,   , ,  ,  
11,2008,06,1,71,041,03,1,003,03,15000,1,1,217,1,46,02,   , ,  ,  
11,2008,06,2,71,042,01,1,011,02,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,71,042,10,1,020,03,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,72,022,02,1,002,02,07000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,72,022,02,1,002,03,07000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,72,022,08,1,008,02,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,1,81,036,04,1,004,03,06000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,1,81,036,05,1,005,01,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,1,81,036,06,1,006,01,14000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,1,81,036,07,1,007,01,08000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,1,81,036,08,1,008,04,06000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,1,81,036,09,1,009,01,09000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,81,039,02,1,032,03,15000,3,1,719,2,44,06,719,2,46,06
11,2008,06,2,81,039,06,1,036,03,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,81,039,06,1,036,04,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,81,039,06,1,036,05,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,81,039,10,1,040,04,05000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,3,81,041,03,1,053,07,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,3,81,041,06,1,056,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,3,81,042,08,1,069,01,05000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,82,024,06,1,016,02,10000,3,1,611,1,46,03,   , ,  ,  
11,2008,06,2,82,026,01,1,031,04,16000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,91,051,01,1,021,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,91,054,03,1,053,02,05000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,91,054,06,1,056,03,05000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,91,056,03,1,073,05,08000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,91,056,09,1,079,03,18000,3,1,811,1,04,48,865,1,43,06
11,2008,06,2,91,056,09,1,079,04,12000,2,1,861,1,43,24,   , ,  ,  
11,2008,06,2,91,057,01,1,081,04,08000,2,1,122,1,45,06,   , ,  ,  
11,2008,06,2,91,057,05,1,085,03,10000,3,1,712,1,45,06,   , ,  ,  
11,2008,06,2,91,057,07,1,087,03,08000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,92,042,04,1,014,03,10000,3,1,718,1,01,06,   , ,  ,  
11,2008,06,2,92,042,04,1,014,05,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,92,043,03,1,023,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,92,045,08,1,048,02,05000,1,1,611,1,43,06,   , ,  ,  
11,2008,06,2,92,045,09,1,049,03,10000,1,1,961,2,05,24,   , ,  ,  
11,2008,06,2,92,047,05,1,065,04,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,92,047,05,1,065,05,08000,3,1,122,1,46,06,   , ,  ,  
11,2008,06,2,23,026,06,1,006,06,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,23,027,02,1,012,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,3,23,028,02,1,023,03,09000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,3,23,028,02,1,023,05,07500,2,2,   , ,  ,  ,   , ,  ,  
11,2008,06,3,23,028,07,1,028,04,09000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,3,23,028,08,1,029,04,09000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,3,23,028,10,1,031,07,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,3,23,030,02,1,043,04,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,3,23,030,06,1,047,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,1,51,024,02,1,002,01,14000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,1,51,024,02,1,002,04,12000,1,1,229,2,47,06,   , ,  ,  
11,2008,06,1,51,024,08,1,008,03,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,51,027,10,1,031,03,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,1,52,039,09,1,009,03,03000,3,1,218,1,43,03,   , ,  ,  
11,2008,06,1,52,039,09,1,009,04,03000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,52,041,07,1,017,03,13000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,52,041,07,1,017,04,14000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,52,041,10,1,020,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,52,045,01,1,051,03,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,52,045,08,1,058,04,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,53,019,03,1,023,02,25000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,53,019,08,1,028,03,15000,3,1,711,2,25,12,   , ,  ,  
11,2008,06,2,53,019,08,1,028,04,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,53,020,03,1,033,02,12000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,53,020,04,1,034,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,06,2,53,020,05,1,035,02,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,07,1,11,112,05,1,025,07,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,07,1,11,112,06,1,026,03,18000,2,1,234,2,12,46,   , ,  ,  
11,2008,07,1,11,112,10,1,030,07,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,07,1,11,116,01,1,061,04,07500,1,2,   , ,  ,  ,   , ,  ,  
11,2008,07,2,11,121,04,1,114,03,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,07,2,11,121,05,1,115,03,12000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,07,2,11,121,09,1,119,01,12000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,07,2,11,125,01,1,141,02,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,07,2,11,125,02,1,142,02,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,07,2,11,125,03,1,143,01,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,07,2,11,127,07,1,167,03,15000,2,1,619,2,45,06,719,2,03,12
11,2008,07,2,21,072,05,1,025,04,07000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,07,2,21,074,02,1,032,02,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,07,2,21,074,07,1,037,03,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,07,2,21,074,08,1,038,01,07500,1,2,   , ,  ,  ,   , ,  ,  
11,2008,07,2,21,074,10,1,040,01,30000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,07,2,21,076,05,1,055,04,25000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,07,2,21,076,08,1,058,03,30000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,07,2,21,076,09,1,059,03,30000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,07,2,21,077,09,1,069,01,03000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,07,2,21,078,04,1,074,02,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,07,2,21,079,07,1,087,04,12000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,07,2,21,080,10,1,100,01,02000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,07,2,22,032,07,1,047,02,07000,3,1,719,1,43,04,931,1,43,06
11,2008,07,2,22,032,07,1,047,03,06000,2,1,719,1,46,03,   , ,  ,  
11,2008,07,2,22,035,02,1,012,03,12000,3,1,719,1,08,06,   , ,  ,  
11,2008,07,2,22,035,10,1,020,01,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,07,2,22,036,04,1,024,03,50000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,07,2,23,032,10,1,021,03,08000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,07,3,23,035,04,1,040,03,17000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,07,1,31,061,03,1,003,03,05000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,07,2,31,062,08,1,018,03,08000,3,1,213,2,01,12,214,1,43,12
11,2008,07,2,31,064,04,1,035,01,25000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,07,2,31,064,06,1,037,04,20000,3,1,719,1,46,06,   , ,  ,  
11,2008,07,2,31,064,07,1,038,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,07,2,31,068,03,1,074,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,07,2,31,070,09,1,101,03,10000,3,1,239,1,03,03,   , ,  ,  
11,2008,07,2,31,070,10,1,102,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,07,2,31,070,10,1,102,04,10000,3,1,719,2,45,12,   , ,  ,  
11,2008,07,2,31,070,10,1,102,05,12000,3,1,229,1,01,06,   , ,  ,  
11,2008,07,1,32,050,07,1,007,01,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,07,2,32,052,04,1,024,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,07,2,32,052,08,1,028,04,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,07,2,32,054,03,1,043,01,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,07,2,32,054,03,1,043,03,18000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,07,2,32,054,07,1,047,02,16000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,07,2,32,054,09,1,049,03,18000,3,1,719,2,46,06,   , ,  ,  
11,2008,07,2,32,055,10,1,060,03,15000,3,2,   , ,  ,  ,   , ,  ,  
