REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q33_PERSON_SERIAL_NO,Q33_EXPECT_A_JOB,Q34_STEPS_TAKEN_FIND_JOB,Q351_STEPS_TAKEN_1ST,Q352_STEPS_TAKEN_2ND,Q353_STEPS_TAKEN_3RD,Q36_REASON_NOT_TAKING_ACTION
09,2008,01,2,12,008,04,1,074,02,2, , , , , 
09,2008,01,2,12,008,04,1,074,03,1,1,4, , , 
09,2008,01,2,12,008,04,1,074,04,2, , , , , 
09,2008,01,2,12,008,04,1,074,06,2, , , , , 
09,2008,01,2,12,008,04,1,074,08,2, , , , , 
09,2008,01,2,12,008,04,1,074,09,2, , , , , 
09,2008,01,2,12,008,04,1,074,10,2, , , , , 
09,2008,01,2,12,008,05,1,075,01,2, , , , , 
09,2008,01,2,12,008,05,1,075,02,1,1,2, , , 
09,2008,01,2,12,008,06,1,076,03,2, , , , , 
09,2008,01,2,12,008,07,1,077,01,2, , , , , 
09,2008,01,2,12,008,07,1,077,05,2, , , , , 
09,2008,01,2,12,008,07,1,077,06,2, , , , , 
09,2008,01,2,12,008,09,1,079,01,2, , , , , 
09,2008,01,2,12,008,10,1,080,02,2, , , , , 
09,2008,01,2,12,008,10,1,080,05,2, , , , , 
09,2008,01,2,12,009,01,1,081,02,2, , , , , 
09,2008,01,2,12,009,03,1,083,02,2, , , , , 
09,2008,01,2,12,009,04,1,084,01,2, , , , , 
09,2008,01,2,12,009,04,1,084,02,2, , , , , 
09,2008,01,2,12,009,04,1,084,04,2, , , , , 
09,2008,01,2,12,009,04,1,084,05,2, , , , , 
09,2008,01,2,12,009,05,1,085,03,2, , , , , 
09,2008,01,2,12,009,05,1,085,04,2, , , , , 
09,2008,01,2,12,009,05,1,085,05,2, , , , , 
09,2008,01,2,12,009,06,1,086,01,2, , , , , 
09,2008,01,2,12,009,06,1,086,02,2, , , , , 
09,2008,01,2,12,009,07,1,087,02,2, , , , , 
09,2008,01,2,12,009,07,1,087,04,2, , , , , 
09,2008,01,2,12,009,09,1,089,02,2, , , , , 
09,2008,01,2,12,009,09,1,089,04,2, , , , , 
09,2008,01,2,12,009,10,1,090,02,2, , , , , 
09,2008,01,2,12,010,01,1,091,01,1,1,4, , , 
09,2008,01,2,12,010,01,1,091,02,2, , , , , 
09,2008,01,2,12,010,03,1,093,03,2, , , , , 
09,2008,01,2,12,010,03,1,093,04,2, , , , , 
09,2008,01,2,12,010,05,1,095,02,2, , , , , 
09,2008,01,2,12,010,05,1,095,03,2, , , , , 
09,2008,01,2,12,010,05,1,095,04,2, , , , , 
09,2008,01,2,12,010,05,1,095,05,2, , , , , 
09,2008,01,2,12,010,05,1,095,06,2, , , , , 
09,2008,01,2,12,010,06,1,096,03,2, , , , , 
09,2008,01,2,12,010,06,1,096,06,2, , , , , 
09,2008,01,2,12,010,06,1,096,07,2, , , , , 
09,2008,01,2,12,010,06,1,096,08,2, , , , , 
09,2008,01,2,12,010,07,1,097,03,2, , , , , 
09,2008,01,2,12,010,07,1,097,04,2, , , , , 
09,2008,01,2,12,010,08,1,098,01,2, , , , , 
09,2008,01,2,12,010,08,1,098,03,2, , , , , 
09,2008,01,2,12,010,09,1,099,03,2, , , , , 
09,2008,01,2,12,010,09,1,099,04,2, , , , , 
09,2008,01,2,12,010,09,1,099,05,2, , , , , 
09,2008,01,2,12,010,10,1,100,03,2, , , , , 
09,2008,01,2,12,011,01,1,101,01,2, , , , , 
09,2008,01,2,12,011,01,1,101,02,2, , , , , 
09,2008,01,2,12,011,02,1,102,02,2, , , , , 
09,2008,01,2,12,011,03,1,103,04,2, , , , , 
09,2008,01,2,12,011,04,1,104,03,2, , , , , 
09,2008,01,2,12,011,04,1,104,04,2, , , , , 
09,2008,01,2,12,011,05,1,105,01,2, , , , , 
09,2008,01,2,12,011,05,1,105,03,2, , , , , 
09,2008,01,2,12,011,05,1,105,04,2, , , , , 
09,2008,01,2,12,011,07,1,107,01,2, , , , , 
09,2008,01,2,12,011,07,1,107,02,2, , , , , 
09,2008,01,2,12,011,08,1,108,02,2, , , , , 
09,2008,01,2,12,011,09,1,109,02,2, , , , , 
09,2008,01,2,12,011,10,1,110,01,2, , , , , 
09,2008,01,2,12,011,10,1,110,02,2, , , , , 
09,2008,01,2,12,011,10,1,110,03,2, , , , , 
09,2008,01,2,12,012,03,1,113,02,2, , , , , 
09,2008,01,2,12,012,03,1,113,03,2, , , , , 
09,2008,01,2,12,012,04,1,114,01,2, , , , , 
09,2008,01,2,12,012,04,2,115,02,2, , , , , 
09,2008,01,2,12,012,06,1,117,01,2, , , , , 
09,2008,01,2,12,012,06,1,117,02,2, , , , , 
09,2008,01,2,12,012,06,1,117,03,2, , , , , 
09,2008,01,2,12,012,06,1,117,05,2, , , , , 
09,2008,01,2,12,012,07,1,118,01,2, , , , , 
09,2008,01,2,12,012,07,1,118,02,2, , , , , 
09,2008,01,2,12,012,07,1,118,04,2, , , , , 
09,2008,01,2,12,012,08,1,119,02,2, , , , , 
09,2008,01,2,12,012,08,1,119,03,2, , , , , 
09,2008,01,2,12,012,09,1,120,01,2, , , , , 
09,2008,01,2,12,012,10,1,121,01,2, , , , , 
09,2008,01,2,12,012,10,1,121,02,2, , , , , 
09,2008,01,2,12,012,10,1,121,04,2, , , , , 
09,2008,01,2,12,013,01,1,122,01,2, , , , , 
09,2008,01,2,12,013,02,1,123,03,2, , , , , 
09,2008,01,2,12,013,02,1,123,04,2, , , , , 
09,2008,01,2,12,013,04,1,125,01,2, , , , , 
09,2008,01,2,12,013,04,1,125,03,2, , , , , 
09,2008,01,2,12,013,06,1,127,01,2, , , , , 
09,2008,01,2,12,013,06,1,127,02,2, , , , , 
09,2008,01,2,12,013,06,1,127,03,2, , , , , 
09,2008,01,2,12,013,06,1,127,04,2, , , , , 
09,2008,01,2,12,013,07,1,128,02,2, , , , , 
09,2008,01,2,12,013,07,1,128,03,2, , , , , 
09,2008,01,2,12,013,08,1,129,01,2, , , , , 
09,2008,01,2,12,013,09,1,130,02,2, , , , , 
09,2008,01,2,12,013,09,1,130,03,2, , , , , 
09,2008,01,2,12,013,10,1,131,01,2, , , , , 
09,2008,01,2,12,013,10,1,131,02,2, , , , , 
09,2008,01,2,12,013,10,1,131,04,2, , , , , 
09,2008,01,2,12,013,10,1,131,05,2, , , , , 
09,2008,01,2,12,014,01,1,132,02,2, , , , , 
09,2008,01,2,12,014,01,1,132,03,2, , , , , 
09,2008,01,2,12,014,01,1,132,04,2, , , , , 
09,2008,01,2,12,014,01,1,132,05,2, , , , , 
09,2008,01,2,12,014,02,1,134,01,2, , , , , 
09,2008,01,2,12,014,02,1,134,04,2, , , , , 
09,2008,01,2,12,014,02,1,134,05,2, , , , , 
09,2008,01,2,12,014,03,1,135,01,2, , , , , 
09,2008,01,2,12,014,03,1,135,02,2, , , , , 
09,2008,01,2,12,014,04,1,136,01,2, , , , , 
09,2008,01,2,12,014,04,1,136,02,2, , , , , 
09,2008,01,2,12,014,04,1,136,03,2, , , , , 
09,2008,01,2,12,014,05,1,137,02,2, , , , , 
09,2008,01,2,12,014,06,1,138,02,2, , , , , 
09,2008,01,2,12,014,06,1,139,01,2, , , , , 
09,2008,01,2,12,014,06,1,139,04,2, , , , , 
09,2008,01,2,12,014,06,1,139,05,2, , , , , 
09,2008,01,2,12,014,08,1,140,04,2, , , , , 
09,2008,01,2,12,014,08,1,140,05,2, , , , , 
09,2008,01,2,12,014,09,1,141,02,2, , , , , 
09,2008,01,2,12,015,01,1,143,01,2, , , , , 
09,2008,01,2,12,015,01,1,143,02,2, , , , , 
09,2008,01,2,12,015,01,1,143,04,2, , , , , 
09,2008,01,2,12,015,01,1,143,06,2, , , , , 
09,2008,01,2,12,015,04,1,146,02,2, , , , , 
09,2008,01,2,12,015,04,1,146,03,2, , , , , 
09,2008,01,2,12,015,04,1,146,04,2, , , , , 
09,2008,01,2,12,015,04,1,146,05,2, , , , , 
09,2008,01,2,12,015,05,1,147,02,2, , , , , 
09,2008,01,2,12,015,05,1,147,04,2, , , , , 
09,2008,01,2,12,015,06,1,148,01,2, , , , , 
09,2008,01,2,12,015,06,1,148,02,2, , , , , 
09,2008,01,2,12,015,07,1,149,04,2, , , , , 
09,2008,01,2,12,015,07,1,149,05,2, , , , , 
09,2008,01,2,12,015,08,1,150,01,2, , , , , 
09,2008,01,2,12,015,08,1,150,02,2, , , , , 
09,2008,01,2,12,015,08,1,150,05,2, , , , , 
09,2008,01,2,12,015,08,1,150,06,2, , , , , 
09,2008,01,2,12,015,09,1,151,02,2, , , , , 
09,2008,01,2,12,016,01,1,153,01,2, , , , , 
09,2008,01,2,12,016,02,1,154,02,2, , , , , 
09,2008,01,2,12,016,02,1,154,03,2, , , , , 
09,2008,01,2,12,016,04,1,156,02,2, , , , , 
09,2008,01,2,12,016,04,1,156,03,2, , , , , 
09,2008,01,2,12,016,04,1,156,04,2, , , , , 
09,2008,01,2,12,016,04,1,156,05,2, , , , , 
09,2008,01,2,12,016,05,1,157,01,2, , , , , 
09,2008,01,2,12,016,05,1,157,03,2, , , , , 
09,2008,01,2,12,016,05,1,157,04,2, , , , , 
09,2008,01,2,12,016,05,1,157,05,2, , , , , 
09,2008,01,2,12,016,05,1,157,06,2, , , , , 
09,2008,01,2,12,016,05,1,157,09,2, , , , , 
09,2008,01,2,12,016,06,1,158,02,2, , , , , 
09,2008,01,2,12,016,06,1,158,03,2, , , , , 
09,2008,01,2,12,016,06,1,158,04,2, , , , , 
09,2008,01,2,12,016,09,1,161,02,2, , , , , 
09,2008,01,1,13,001,02,1,002,02,2, , , , , 
09,2008,01,1,13,001,02,1,002,04,1,1,4, , , 
09,2008,01,1,13,001,02,1,002,05,2, , , , , 
09,2008,01,1,13,001,02,1,002,07,2, , , , , 
09,2008,01,1,13,001,02,1,002,12,2, , , , , 
09,2008,01,1,13,001,03,1,003,02,2, , , , , 
09,2008,01,1,13,001,03,1,003,05,1,1,4,5, , 
09,2008,01,1,13,001,03,1,003,06,2, , , , , 
09,2008,01,1,13,001,03,1,003,07,2, , , , , 
09,2008,01,1,13,001,03,1,003,08,2, , , , , 
09,2008,01,1,13,001,04,1,004,02,2, , , , , 
09,2008,01,1,13,001,04,1,004,04,2, , , , , 
09,2008,01,1,13,001,04,1,004,06,2, , , , , 
09,2008,01,1,13,001,04,1,004,07,2, , , , , 
09,2008,08,1,13,001,05,1,005,02,2, , , , , 
09,2008,08,1,13,001,05,1,005,03,1,1,3, , , 
09,2008,08,1,13,001,05,1,005,04,2, , , , , 
09,2008,08,1,13,001,05,1,005,05,2, , , , , 
09,2008,01,1,13,001,06,1,006,02,2, , , , , 
09,2008,01,1,13,001,06,1,006,03,2, , , , , 
09,2008,01,1,13,001,06,1,006,05,2, , , , , 
09,2008,01,1,13,001,07,1,007,02,2, , , , , 
09,2008,01,1,13,001,07,1,007,03,2, , , , , 
09,2008,01,1,13,001,07,1,007,06,2, , , , , 
09,2008,01,1,13,001,09,1,009,01,2, , , , , 
09,2008,01,1,13,001,09,1,009,04,2, , , , , 
09,2008,01,1,13,001,09,1,009,08,2, , , , , 
09,2008,01,1,13,001,10,1,010,02,2, , , , , 
09,2008,01,2,13,002,02,1,012,02,2, , , , , 
09,2008,01,2,13,002,04,1,014,02,2, , , , , 
09,2008,01,2,13,002,04,1,014,03,2, , , , , 
09,2008,01,2,13,002,05,1,015,04,2, , , , , 
09,2008,01,2,13,002,06,1,016,05,2, , , , , 
09,2008,01,2,13,002,07,1,017,02,2, , , , , 
09,2008,01,2,13,002,07,1,017,03,2, , , , , 
09,2008,01,2,13,002,08,1,018,01,2, , , , , 
09,2008,01,2,13,002,08,1,018,03,2, , , , , 
09,2008,01,2,13,002,09,1,019,02,2, , , , , 
09,2008,01,2,13,002,09,1,019,03,2, , , , , 
09,2008,01,2,13,002,09,1,019,07,2, , , , , 
09,2008,01,2,13,003,01,1,021,02,2, , , , , 
09,2008,01,2,13,003,01,1,021,03,2, , , , , 
09,2008,01,2,13,003,02,1,022,02,1,1,3,4, , 
09,2008,01,2,13,003,03,1,023,02,2, , , , , 
09,2008,01,2,13,003,04,1,024,02,2, , , , , 
09,2008,01,2,13,003,05,1,025,02,2, , , , , 
09,2008,01,2,13,003,06,1,026,01,2, , , , , 
09,2008,01,2,13,003,08,1,028,01,2, , , , , 
09,2008,01,2,13,003,08,1,028,02,2, , , , , 
09,2008,01,2,13,003,08,1,028,06,2, , , , , 
09,2008,01,2,13,003,09,1,029,01,2, , , , , 
09,2008,01,2,13,003,09,1,029,02,2, , , , , 
09,2008,01,2,13,003,10,1,030,01,2, , , , , 
09,2008,01,2,13,003,10,1,030,02,2, , , , , 
09,2008,01,2,13,003,10,1,030,03,2, , , , , 
09,2008,01,2,13,003,10,1,030,04,2, , , , , 
09,2008,01,2,13,004,01,1,031,02,2, , , , , 
09,2008,01,2,13,004,01,1,031,04,2, , , , , 
09,2008,01,2,13,004,02,1,032,01,2, , , , , 
09,2008,01,2,13,004,02,1,032,02,2, , , , , 
09,2008,01,2,13,004,03,1,033,03,1,2, , , ,2
09,2008,01,2,13,004,04,1,034,02,2, , , , , 
09,2008,01,2,13,004,04,1,034,03,2, , , , , 
09,2008,01,2,13,004,04,1,034,04,2, , , , , 
09,2008,01,2,13,004,04,1,034,05,2, , , , , 
09,2008,01,2,13,004,06,1,036,01,2, , , , , 
09,2008,01,2,13,004,06,1,036,02,1,2, , , ,3
09,2008,01,2,13,004,07,1,037,01,2, , , , , 
09,2008,01,2,13,004,08,1,038,02,2, , , , , 
09,2008,01,2,13,004,08,1,038,04,2, , , , , 
09,2008,01,2,13,004,09,1,039,03,2, , , , , 
09,2008,01,2,13,004,10,1,040,02,2, , , , , 
09,2008,01,2,13,005,01,1,041,02,2, , , , , 
09,2008,01,2,13,005,02,1,042,01,2, , , , , 
09,2008,01,2,13,005,02,1,042,03,2, , , , , 
09,2008,01,2,13,005,02,1,042,07,2, , , , , 
09,2008,01,2,13,005,03,1,043,01,2, , , , , 
09,2008,01,2,13,005,03,1,043,02,2, , , , , 
09,2008,01,2,13,005,03,1,043,03,2, , , , , 
09,2008,01,2,13,005,03,1,043,08,2, , , , , 
09,2008,01,2,13,005,03,1,043,09,2, , , , , 
09,2008,01,2,13,005,03,1,043,10,3, , , , , 
09,2008,01,2,13,005,04,1,044,01,2, , , , , 
09,2008,01,2,13,005,04,1,044,02,2, , , , , 
09,2008,01,2,13,005,04,1,044,03,2, , , , , 
09,2008,01,2,13,005,05,1,045,01,2, , , , , 
09,2008,01,2,13,005,05,1,045,02,2, , , , , 
09,2008,01,2,13,005,05,1,045,03,2, , , , , 
09,2008,01,2,13,005,05,1,045,04,2, , , , , 
09,2008,01,2,13,005,05,1,045,08,2, , , , , 
09,2008,01,2,13,005,06,1,046,02,2, , , , , 
09,2008,01,2,13,005,06,1,046,03,2, , , , , 
09,2008,01,2,13,005,06,1,046,04,2, , , , , 
09,2008,01,2,13,005,08,1,048,01,2, , , , , 
09,2008,01,2,13,005,08,1,048,02,1,2, , , ,1
09,2008,01,2,13,005,09,1,049,01,2, , , , , 
09,2008,01,2,13,005,09,1,049,02,2, , , , , 
09,2008,01,2,13,005,09,1,049,03,2, , , , , 
09,2008,01,2,13,005,09,1,049,04,2, , , , , 
09,2008,01,2,13,005,09,1,049,05,2, , , , , 
09,2008,01,2,13,005,10,1,050,01,2, , , , , 
09,2008,01,2,13,005,10,1,050,02,2, , , , , 
09,2008,01,2,13,005,10,1,050,03,2, , , , , 
09,2008,01,2,13,005,10,1,050,05,2, , , , , 
09,2008,01,2,13,005,10,1,050,06,2, , , , , 
09,2008,01,2,13,005,10,1,050,07,2, , , , , 
09,2008,01,2,13,005,10,1,050,09,2, , , , , 
09,2008,01,2,13,006,01,1,051,02,2, , , , , 
09,2008,01,2,13,006,01,1,051,03,2, , , , , 
09,2008,01,2,13,006,01,1,051,04,2, , , , , 
09,2008,01,2,13,006,02,1,052,02,2, , , , , 
09,2008,01,2,13,006,02,1,052,03,1,1,4,5, , 
09,2008,01,2,13,006,02,1,052,05,2, , , , , 
09,2008,01,2,13,006,03,1,053,02,2, , , , , 
09,2008,01,2,13,006,03,1,053,04,2, , , , , 
09,2008,01,2,13,006,03,1,053,05,2, , , , , 
09,2008,01,2,13,006,04,1,054,01,2, , , , , 
09,2008,01,2,13,006,04,1,054,05,2, , , , , 
09,2008,01,2,13,006,05,1,055,01,2, , , , , 
09,2008,01,2,13,006,06,1,056,04,2, , , , , 
09,2008,01,2,13,006,07,1,057,02,2, , , , , 
09,2008,01,2,13,006,08,1,058,02,2, , , , , 
09,2008,01,2,13,006,09,1,059,01,2, , , , , 
09,2008,01,2,13,006,09,1,059,03,1,2, , , ,9
09,2008,01,2,13,006,09,1,059,04,2, , , , , 
09,2008,01,2,13,006,09,1,059,05,2, , , , , 
09,2008,01,2,13,006,10,1,060,03,1,1,4, , , 
09,2008,01,2,13,006,10,1,060,04,2, , , , , 
09,2008,01,2,13,007,01,1,061,02,2, , , , , 
09,2008,01,2,13,007,01,1,061,03,1,1,3, , , 
09,2008,01,2,13,007,01,1,061,04,1,1,3, , , 
09,2008,01,2,13,007,01,1,061,05,2, , , , , 
09,2008,01,2,13,007,02,1,062,02,2, , , , , 
09,2008,01,2,13,007,03,1,063,01,2, , , , , 
09,2008,01,2,13,007,03,1,063,02,2, , , , , 
09,2008,01,2,13,007,03,1,063,03,1,1,3,9, , 
09,2008,01,2,13,007,03,1,063,04,2, , , , , 
09,2008,01,2,13,007,04,1,064,03,2, , , , , 
09,2008,01,2,13,007,05,1,065,02,2, , , , , 
09,2008,01,2,13,007,05,1,065,03,2, , , , , 
09,2008,01,2,13,007,05,1,065,05,2, , , , , 
09,2008,01,2,13,007,05,1,065,08,1,2, , , ,6
09,2008,01,2,13,007,05,1,065,09,1,2, , , ,6
09,2008,01,2,13,007,07,1,067,02,2, , , , , 
09,2008,01,2,13,007,07,1,067,03,2, , , , , 
09,2008,01,2,13,007,08,1,068,02,2, , , , , 
09,2008,01,2,13,007,08,1,068,04,2, , , , , 
09,2008,01,2,13,007,08,1,068,05,2, , , , , 
09,2008,01,2,13,007,09,1,069,02,2, , , , , 
09,2008,01,2,13,007,10,1,070,02,2, , , , , 
09,2008,01,2,13,007,10,1,070,03,2, , , , , 
09,2008,01,2,13,007,10,1,070,04,2, , , , , 
09,2008,01,2,13,007,10,1,070,05,2, , , , , 
09,2008,01,2,13,008,01,1,071,03,2, , , , , 
09,2008,01,2,13,008,01,1,071,04,2, , , , , 
09,2008,01,2,13,008,03,1,073,02,2, , , , , 
09,2008,01,2,13,008,05,1,075,02,2, , , , , 
09,2008,01,2,13,008,05,1,075,03,2, , , , , 
09,2008,01,2,13,008,06,1,076,02,2, , , , , 
09,2008,01,2,13,008,01,1,078,03,2, , , , , 
09,2008,01,2,13,008,09,1,079,01,2, , , , , 
09,2008,01,2,13,008,09,1,079,02,1,1,4, , , 
09,2008,01,2,13,008,09,1,079,03,2, , , , , 
09,2008,01,2,13,008,09,1,079,04,2, , , , , 
09,2008,01,2,13,008,10,1,080,02,2, , , , , 
09,2008,01,2,13,008,10,1,080,03,1,1,4, , , 
09,2008,01,2,13,008,10,1,080,04,1,1,4, , , 
09,2008,01,2,13,008,10,1,080,05,1,1,4, , , 
09,2008,01,2,13,009,02,1,082,01,2, , , , , 
09,2008,01,2,13,009,02,1,082,02,2, , , , , 
09,2008,01,2,13,009,02,1,082,04,2, , , , , 
09,2008,01,2,13,009,03,1,083,02,2, , , , , 
09,2008,01,2,13,009,03,1,083,03,2, , , , , 
09,2008,01,2,13,009,04,1,084,02,2, , , , , 
09,2008,01,2,13,009,05,1,085,02,2, , , , , 
09,2008,01,2,13,009,05,1,085,03,2, , , , , 
09,2008,01,2,13,009,05,1,085,04,2, , , , , 
09,2008,01,2,13,009,07,1,087,01,2, , , , , 
09,2008,01,2,13,009,07,1,087,02,2, , , , , 
09,2008,01,2,13,009,08,1,088,03,2, , , , , 
09,2008,01,2,13,009,09,1,089,01,2, , , , , 
09,2008,01,2,13,009,09,1,089,02,2, , , , , 
09,2008,01,2,13,009,09,1,089,03,2, , , , , 
09,2008,01,2,13,009,09,1,089,05,2, , , , , 
09,2008,01,2,13,009,09,1,089,06,2, , , , , 
09,2008,01,2,13,009,09,1,089,07,2, , , , , 
09,2008,01,2,13,009,10,1,090,02,2, , , , , 
09,2008,01,2,13,010,01,1,091,02,2, , , , , 
09,2008,01,2,13,010,02,1,092,03,2, , , , , 
09,2008,01,2,13,010,02,1,092,04,2, , , , , 
09,2008,01,2,13,010,02,1,092,05,2, , , , , 
09,2008,01,2,13,010,02,1,092,07,2, , , , , 
09,2008,01,2,13,010,03,1,093,02,2, , , , , 
09,2008,01,2,13,010,04,1,094,02,2, , , , , 
09,2008,01,2,13,010,06,1,096,01,1,1,4, , , 
09,2008,01,2,13,010,07,1,097,02,2, , , , , 
09,2008,01,2,13,010,07,1,097,04,2, , , , , 
09,2008,01,2,13,010,10,1,100,01,2, , , , , 
09,2008,01,3,13,011,02,1,102,03,2, , , , , 
09,2008,01,3,13,011,02,1,102,04,2, , , , , 
09,2008,01,3,13,011,04,1,104,03,2, , , , , 
09,2008,01,3,13,011,04,1,104,04,2, , , , , 
09,2008,01,3,13,011,04,1,104,05,2, , , , , 
09,2008,01,3,13,011,05,1,105,02,2, , , , , 
09,2008,01,3,13,011,05,1,105,04,2, , , , , 
09,2008,01,3,13,011,08,1,108,01,2, , , , , 
09,2008,01,3,13,011,08,1,108,05,2, , , , , 
09,2008,01,3,13,011,09,1,109,01,2, , , , , 
09,2008,01,1,21,001,01,1,001,01,2, , , , , 
09,2008,01,1,21,001,01,1,001,02,2, , , , , 
09,2008,01,1,21,001,02,1,002,01,2, , , , , 
09,2008,01,1,21,001,05,1,005,01,2, , , , , 
09,2008,01,1,21,001,05,1,005,03,2, , , , , 
09,2008,01,1,21,001,06,1,006,01,2, , , , , 
09,2008,01,1,21,001,07,1,007,01,2, , , , , 
09,2008,01,1,21,001,07,1,007,02,2, , , , , 
09,2008,01,1,21,001,10,1,010,01,2, , , , , 
09,2008,01,1,21,001,10,1,010,02,2, , , , , 
09,2008,01,2,21,002,02,1,012,01,2, , , , , 
09,2008,01,2,21,002,02,1,012,02,2, , , , , 
09,2008,01,2,21,002,02,1,012,04,2, , , , , 
09,2008,01,2,21,002,03,1,013,02,2, , , , , 
09,2008,01,2,21,002,03,1,013,03,2, , , , , 
09,2008,01,2,21,002,04,1,014,01,2, , , , , 
09,2008,01,2,21,002,05,1,015,02,2, , , , , 
09,2008,01,2,21,002,06,1,016,02,1,1,4, , , 
09,2008,01,2,21,002,06,1,016,03,2, , , , , 
09,2008,01,2,21,002,06,1,016,04,2, , , , , 
09,2008,01,2,21,002,07,1,017,02,2, , , , , 
09,2008,01,2,21,002,08,1,018,02,2, , , , , 
09,2008,01,2,21,002,08,1,018,04,2, , , , , 
09,2008,01,2,21,002,08,1,018,05,1,1,5, , , 
09,2008,01,2,21,002,09,1,019,01,2, , , , , 
09,2008,01,2,21,002,09,1,019,04,2, , , , , 
09,2008,01,2,21,002,09,1,019,05,2, , , , , 
09,2008,01,2,21,002,09,1,019,06,2, , , , , 
09,2008,01,2,21,002,10,1,020,02,2, , , , , 
09,2008,01,2,21,003,01,1,021,02,2, , , , , 
09,2008,01,2,21,003,01,1,021,03,2, , , , , 
09,2008,01,2,21,003,02,1,022,02,2, , , , , 
09,2008,01,2,21,003,02,1,022,03,2, , , , , 
09,2008,01,2,21,003,02,1,022,04,2, , , , , 
09,2008,01,2,21,003,03,1,023,01,2, , , , , 
09,2008,01,2,21,003,04,1,024,02,1,2, , , ,4
09,2008,01,2,21,003,04,1,024,03,2, , , , , 
09,2008,01,2,21,003,05,1,025,01,2, , , , , 
09,2008,01,2,21,003,05,1,025,02,2, , , , , 
09,2008,01,2,21,003,05,1,025,03,2, , , , , 
09,2008,01,2,21,003,06,1,026,01,2, , , , , 
09,2008,01,2,21,003,06,1,026,02,2, , , , , 
09,2008,01,2,21,003,07,1,027,01,2, , , , , 
09,2008,01,2,21,003,07,1,027,02,1,2, , , ,5
09,2008,01,2,21,003,07,2,028,02,2, , , , , 
09,2008,01,2,21,003,07,2,028,03,2, , , , , 
09,2008,01,2,21,003,08,1,029,02,2, , , , , 
09,2008,01,2,21,003,08,1,029,03,2, , , , , 
09,2008,01,2,21,003,08,1,029,04,2, , , , , 
09,2008,01,2,21,003,09,1,030,02,2, , , , , 
09,2008,01,2,21,003,09,1,030,03,2, , , , , 
09,2008,01,2,21,003,10,1,031,03,1,1,1,3,4, 
09,2008,01,2,21,003,10,1,031,04,2, , , , , 
09,2008,01,2,21,003,10,1,031,05,2, , , , , 
09,2008,01,2,21,003,10,1,031,06,2, , , , , 
09,2008,01,2,21,004,02,1,033,01,2, , , , , 
09,2008,01,2,21,004,02,1,033,02,2, , , , , 
09,2008,01,2,21,004,02,1,033,04,2, , , , , 
09,2008,01,2,21,004,03,1,034,03,2, , , , , 
09,2008,01,2,21,004,04,1,035,03,2, , , , , 
09,2008,01,2,21,004,04,1,035,05,2, , , , , 
09,2008,01,2,21,004,05,1,036,02,2, , , , , 
09,2008,01,2,21,004,05,1,036,03,2, , , , , 
09,2008,01,2,21,004,05,1,036,04,2, , , , , 
09,2008,01,2,21,004,06,1,037,03,2, , , , , 
09,2008,01,2,21,004,07,1,038,01,2, , , , , 
09,2008,01,2,21,004,07,1,038,02,2, , , , , 
09,2008,01,2,21,004,07,1,038,03,2, , , , , 
09,2008,01,2,21,004,08,1,039,02,2, , , , , 
09,2008,01,2,21,004,08,1,039,03,2, , , , , 
09,2008,01,2,21,004,08,1,039,04,2, , , , , 
09,2008,01,2,21,004,08,1,039,05,2, , , , , 
09,2008,01,2,21,004,08,1,039,06,2, , , , , 
09,2008,01,2,21,004,09,1,040,02,2, , , , , 
09,2008,01,2,21,004,09,1,040,03,1,1,3, , , 
09,2008,01,2,21,004,09,1,040,04,2, , , , , 
09,2008,01,2,21,004,10,1,041,02,2, , , , , 
09,2008,01,2,21,004,10,1,041,03,2, , , , , 
09,2008,01,2,21,005,01,1,042,03,2, , , , , 
09,2008,01,2,21,005,01,1,042,04,2, , , , , 
09,2008,01,2,21,005,02,1,043,01,2, , , , , 
09,2008,01,2,21,005,03,1,044,01,2, , , , , 
09,2008,01,2,21,005,03,1,044,02,2, , , , , 
09,2008,01,2,21,005,04,1,045,02,1,2, , , ,6
09,2008,01,2,21,005,05,1,046,03,1,2, , , ,3
09,2008,01,2,21,005,05,1,046,04,2, , , , , 
09,2008,01,2,21,005,05,1,046,05,2, , , , , 
09,2008,01,2,21,005,05,1,046,06,2, , , , , 
09,2008,01,2,21,005,06,1,047,04,2, , , , , 
09,2008,01,2,21,005,07,1,048,02,1,2, , , ,2
09,2008,01,2,21,005,07,1,048,04,2, , , , , 
09,2008,01,2,21,005,07,1,048,05,2, , , , , 
09,2008,01,2,21,005,08,1,049,01,2, , , , , 
09,2008,01,2,21,005,08,1,049,02,2, , , , , 
09,2008,01,2,21,005,09,1,050,02,2, , , , , 
09,2008,01,2,21,005,09,1,050,03,2, , , , , 
09,2008,01,2,21,005,09,1,050,04,2, , , , , 
09,2008,01,2,21,006,01,1,052,03,1,2, , , ,6
09,2008,01,2,21,006,03,1,054,02,2, , , , , 
09,2008,01,2,21,006,03,1,054,03,2, , , , , 
09,2008,01,2,21,006,03,1,054,04,2, , , , , 
09,2008,01,2,21,006,05,1,056,01,2, , , , , 
09,2008,01,2,21,006,05,1,056,02,2, , , , , 
09,2008,01,2,21,006,06,1,057,02,1,1,9, , , 
